117.0,127.0,95.0,146.0,110.0,97.0,0.0,79.0,120.0,64.0,167.0,19.0,119.0,33.0,163.0,45.0,146.0,73.0,110.0,33.0,86.0,27.0,93.0,146.0,57.0,94.0,47.0,84.0,55.0,19.0,27.0,86.0,156.0,156.0,149.0,47.0,154.0,79.0,10.0
39.0,49.0,40.0,68.0,32.0,42.0,79.0,0.0,42.0,19.0,89.0,60.0,41.0,71.0,85.0,83.0,68.0,18.0,32.0,71.0,25.0,97.0,15.0,68.0,50.0,34.0,40.0,23.0,28.0,60.0,97.0,25.0,78.0,78.0,71.0,40.0,76.0,0.0,69.0
30.0,9.0,41.0,65.0,11.0,42.0,120.0,42.0,0.0,56.0,86.0,101.0,12.0,112.0,82.0,124.0,65.0,59.0,11.0,112.0,34.0,138.0,31.0,65.0,91.0,34.0,81.0,64.0,65.0,101.0,138.0,34.0,75.0,75.0,68.0,81.0,73.0,42.0,110.0
53.0,63.0,31.0,82.0,46.0,33.0,64.0,19.0,56.0,0.0,103.0,45.0,55.0,56.0,99.0,68.0,82.0,13.0,46.0,56.0,22.0,82.0,29.0,82.0,35.0,30.0,25.0,24.0,9.0,45.0,82.0,22.0,92.0,92.0,85.0,25.0,90.0,19.0,54.0
56.0,95.0,88.0,21.0,78.0,89.0,167.0,89.0,86.0,103.0,0.0,148.0,76.0,159.0,21.0,171.0,21.0,106.0,78.0,159.0,81.0,185.0,79.0,21.0,138.0,81.0,128.0,111.0,112.0,148.0,185.0,81.0,42.0,42.0,18.0,128.0,37.0,89.0,157.0
98.0,108.0,76.0,127.0,91.0,78.0,19.0,60.0,101.0,45.0,148.0,0.0,100.0,14.0,144.0,26.0,127.0,54.0,91.0,14.0,67.0,37.0,74.0,127.0,38.0,75.0,28.0,65.0,36.0,0.0,37.0,67.0,137.0,137.0,130.0,28.0,135.0,60.0,9.0
20.0,21.0,40.0,55.0,10.0,41.0,119.0,41.0,12.0,55.0,76.0,100.0,0.0,111.0,72.0,123.0,55.0,58.0,10.0,111.0,33.0,137.0,30.0,55.0,90.0,33.0,80.0,63.0,64.0,100.0,137.0,33.0,65.0,65.0,58.0,80.0,63.0,41.0,109.0
109.0,119.0,87.0,138.0,102.0,89.0,33.0,71.0,112.0,56.0,159.0,14.0,111.0,0.0,155.0,12.0,138.0,65.0,102.0,0.0,78.0,51.0,85.0,138.0,49.0,86.0,39.0,76.0,47.0,14.0,51.0,78.0,148.0,148.0,141.0,39.0,146.0,71.0,23.0
52.0,91.0,84.0,17.0,74.0,85.0,163.0,85.0,82.0,99.0,21.0,144.0,72.0,155.0,0.0,167.0,17.0,102.0,74.0,155.0,77.0,181.0,75.0,17.0,134.0,77.0,124.0,107.0,108.0,144.0,181.0,77.0,38.0,38.0,14.0,124.0,33.0,85.0,153.0
121.0,131.0,99.0,150.0,114.0,101.0,45.0,83.0,124.0,68.0,171.0,26.0,123.0,12.0,167.0,0.0,150.0,77.0,114.0,12.0,90.0,63.0,97.0,150.0,61.0,98.0,51.0,88.0,59.0,26.0,63.0,90.0,160.0,160.0,153.0,51.0,158.0,83.0,35.0
35.0,74.0,67.0,0.0,57.0,68.0,146.0,68.0,65.0,82.0,21.0,127.0,55.0,138.0,17.0,150.0,0.0,85.0,57.0,138.0,60.0,164.0,58.0,0.0,117.0,60.0,107.0,90.0,91.0,127.0,164.0,60.0,22.0,22.0,9.0,107.0,20.0,68.0,136.0
56.0,66.0,34.0,85.0,49.0,36.0,73.0,18.0,59.0,13.0,106.0,54.0,58.0,65.0,102.0,77.0,85.0,0.0,49.0,65.0,25.0,91.0,32.0,85.0,44.0,33.0,34.0,11.0,22.0,54.0,91.0,25.0,95.0,95.0,88.0,34.0,93.0,18.0,63.0
22.0,17.0,31.0,57.0,0.0,33.0,110.0,32.0,11.0,46.0,78.0,91.0,10.0,102.0,74.0,114.0,57.0,49.0,0.0,102.0,24.0,128.0,21.0,57.0,81.0,25.0,71.0,54.0,55.0,91.0,128.0,24.0,67.0,67.0,60.0,71.0,65.0,32.0,100.0
109.0,119.0,87.0,138.0,102.0,89.0,33.0,71.0,112.0,56.0,159.0,14.0,111.0,0.0,155.0,12.0,138.0,65.0,102.0,0.0,78.0,51.0,85.0,138.0,49.0,86.0,39.0,76.0,47.0,14.0,51.0,78.0,148.0,148.0,141.0,39.0,146.0,71.0,23.0
31.0,41.0,15.0,60.0,24.0,17.0,86.0,25.0,34.0,22.0,81.0,67.0,33.0,78.0,77.0,90.0,60.0,25.0,24.0,78.0,0.0,104.0,17.0,60.0,57.0,9.0,47.0,30.0,31.0,67.0,104.0,0.0,70.0,70.0,63.0,47.0,68.0,25.0,76.0
135.0,145.0,113.0,164.0,128.0,115.0,27.0,97.0,138.0,82.0,185.0,37.0,137.0,51.0,181.0,63.0,164.0,91.0,128.0,51.0,104.0,0.0,111.0,164.0,75.0,112.0,65.0,102.0,73.0,37.0,0.0,104.0,174.0,174.0,167.0,65.0,172.0,97.0,32.0
28.0,38.0,32.0,58.0,21.0,34.0,93.0,15.0,31.0,29.0,79.0,74.0,30.0,85.0,75.0,97.0,58.0,32.0,21.0,85.0,17.0,111.0,0.0,58.0,64.0,26.0,54.0,37.0,38.0,74.0,111.0,17.0,68.0,68.0,61.0,54.0,66.0,15.0,83.0
35.0,74.0,67.0,0.0,57.0,68.0,146.0,68.0,65.0,82.0,21.0,127.0,55.0,138.0,17.0,150.0,0.0,85.0,57.0,138.0,60.0,164.0,58.0,0.0,117.0,60.0,107.0,90.0,91.0,127.0,164.0,60.0,22.0,22.0,9.0,107.0,20.0,68.0,136.0
88.0,98.0,66.0,117.0,81.0,68.0,57.0,50.0,91.0,35.0,138.0,38.0,90.0,49.0,134.0,61.0,117.0,44.0,81.0,49.0,57.0,75.0,64.0,117.0,0.0,65.0,10.0,55.0,26.0,38.0,75.0,57.0,127.0,127.0,120.0,10.0,125.0,50.0,47.0
31.0,42.0,15.0,60.0,25.0,8.0,94.0,34.0,34.0,30.0,81.0,75.0,33.0,86.0,77.0,98.0,60.0,33.0,25.0,86.0,9.0,112.0,26.0,60.0,65.0,0.0,55.0,39.0,39.0,75.0,112.0,9.0,70.0,70.0,63.0,55.0,68.0,34.0,84.0
78.0,88.0,56.0,107.0,71.0,58.0,47.0,40.0,81.0,25.0,128.0,28.0,80.0,39.0,124.0,51.0,107.0,34.0,71.0,39.0,47.0,65.0,54.0,107.0,10.0,55.0,0.0,45.0,16.0,28.0,65.0,47.0,117.0,117.0,110.0,0.0,115.0,40.0,37.0
61.0,71.0,45.0,90.0,54.0,47.0,84.0,23.0,64.0,24.0,111.0,65.0,63.0,76.0,107.0,88.0,90.0,11.0,54.0,76.0,30.0,102.0,37.0,90.0,55.0,39.0,45.0,0.0,33.0,65.0,102.0,30.0,100.0,100.0,93.0,45.0,98.0,23.0,74.0
62.0,72.0,40.0,91.0,55.0,42.0,55.0,28.0,65.0,9.0,112.0,36.0,64.0,47.0,108.0,59.0,91.0,22.0,55.0,47.0,31.0,73.0,38.0,91.0,26.0,39.0,16.0,33.0,0.0,36.0,73.0,31.0,101.0,101.0,94.0,16.0,99.0,28.0,45.0
98.0,108.0,76.0,127.0,91.0,78.0,19.0,60.0,101.0,45.0,148.0,0.0,100.0,14.0,144.0,26.0,127.0,54.0,91.0,14.0,67.0,37.0,74.0,127.0,38.0,75.0,28.0,65.0,36.0,0.0,37.0,67.0,137.0,137.0,130.0,28.0,135.0,60.0,9.0
135.0,145.0,113.0,164.0,128.0,115.0,27.0,97.0,138.0,82.0,185.0,37.0,137.0,51.0,181.0,63.0,164.0,91.0,128.0,51.0,104.0,0.0,111.0,164.0,75.0,112.0,65.0,102.0,73.0,37.0,0.0,104.0,174.0,174.0,167.0,65.0,172.0,97.0,32.0
31.0,41.0,15.0,60.0,24.0,17.0,86.0,25.0,34.0,22.0,81.0,67.0,33.0,78.0,77.0,90.0,60.0,25.0,24.0,78.0,0.0,104.0,17.0,60.0,57.0,9.0,47.0,30.0,31.0,67.0,104.0,0.0,70.0,70.0,63.0,47.0,68.0,25.0,76.0
45.0,84.0,77.0,22.0,67.0,78.0,156.0,78.0,75.0,92.0,42.0,137.0,65.0,148.0,38.0,160.0,22.0,95.0,67.0,148.0,70.0,174.0,68.0,22.0,127.0,70.0,117.0,100.0,101.0,137.0,174.0,70.0,0.0,0.0,24.0,117.0,12.0,78.0,146.0
45.0,84.0,77.0,22.0,67.0,78.0,156.0,78.0,75.0,92.0,42.0,137.0,65.0,148.0,38.0,160.0,22.0,95.0,67.0,148.0,70.0,174.0,68.0,22.0,127.0,70.0,117.0,100.0,101.0,137.0,174.0,70.0,0.0,0.0,24.0,117.0,12.0,78.0,146.0
38.0,77.0,70.0,9.0,60.0,71.0,149.0,71.0,68.0,85.0,18.0,130.0,58.0,141.0,14.0,153.0,9.0,88.0,60.0,141.0,63.0,167.0,61.0,9.0,120.0,63.0,110.0,93.0,94.0,130.0,167.0,63.0,24.0,24.0,0.0,110.0,19.0,71.0,139.0
78.0,88.0,56.0,107.0,71.0,58.0,47.0,40.0,81.0,25.0,128.0,28.0,80.0,39.0,124.0,51.0,107.0,34.0,71.0,39.0,47.0,65.0,54.0,107.0,10.0,55.0,0.0,45.0,16.0,28.0,65.0,47.0,117.0,117.0,110.0,0.0,115.0,40.0,37.0
43.0,82.0,75.0,20.0,65.0,76.0,154.0,76.0,73.0,90.0,37.0,135.0,63.0,146.0,33.0,158.0,20.0,93.0,65.0,146.0,68.0,172.0,66.0,20.0,125.0,68.0,115.0,98.0,99.0,135.0,172.0,68.0,12.0,12.0,19.0,115.0,0.0,76.0,144.0
39.0,49.0,40.0,68.0,32.0,42.0,79.0,0.0,42.0,19.0,89.0,60.0,41.0,71.0,85.0,83.0,68.0,18.0,32.0,71.0,25.0,97.0,15.0,68.0,50.0,34.0,40.0,23.0,28.0,60.0,97.0,25.0,78.0,78.0,71.0,40.0,76.0,0.0,69.0
107.0,117.0,85.0,136.0,100.0,87.0,10.0,69.0,110.0,54.0,157.0,9.0,109.0,23.0,153.0,35.0,136.0,63.0,100.0,23.0,76.0,32.0,83.0,136.0,47.0,84.0,37.0,74.0,45.0,9.0,32.0,76.0,146.0,146.0,139.0,37.0,144.0,69.0,0.0
