39.0,106.0,72.0,26.0,33.0,33.0,0.0,65.0,36.0,59.0,25.0,45.0,99.0,33.0,65.0,36.0,42.0,94.0,94.0,32.0,65.0,0.0,43.0,94.0,25.0,26.0,73.0,55.0,75.0,56.0,63.0,108.0,64.0,41.0,74.0,80.0,45.0,43.0,74.0
104.0,171.0,137.0,67.0,94.0,98.0,65.0,0.0,97.0,55.0,44.0,24.0,164.0,94.0,130.0,101.0,107.0,159.0,159.0,97.0,130.0,65.0,84.0,159.0,44.0,67.0,8.0,19.0,17.0,9.0,17.0,173.0,129.0,105.0,139.0,145.0,24.0,84.0,139.0
42.0,109.0,75.0,58.0,11.0,36.0,36.0,97.0,0.0,91.0,57.0,77.0,102.0,11.0,68.0,39.0,50.0,97.0,97.0,40.0,68.0,36.0,75.0,97.0,57.0,58.0,105.0,87.0,107.0,88.0,95.0,111.0,67.0,43.0,77.0,83.0,77.0,75.0,77.0
98.0,165.0,131.0,61.0,88.0,92.0,59.0,55.0,91.0,0.0,38.0,35.0,158.0,88.0,124.0,95.0,101.0,153.0,153.0,91.0,124.0,59.0,78.0,153.0,38.0,61.0,63.0,45.0,65.0,46.0,53.0,167.0,123.0,99.0,133.0,139.0,35.0,78.0,133.0
64.0,131.0,97.0,23.0,54.0,58.0,25.0,44.0,57.0,38.0,0.0,24.0,124.0,54.0,90.0,61.0,67.0,119.0,119.0,57.0,90.0,25.0,40.0,119.0,0.0,23.0,52.0,34.0,54.0,35.0,42.0,133.0,89.0,65.0,99.0,105.0,24.0,40.0,99.0
84.0,151.0,117.0,47.0,74.0,78.0,45.0,24.0,77.0,35.0,24.0,0.0,144.0,74.0,110.0,81.0,87.0,139.0,139.0,77.0,110.0,45.0,64.0,139.0,24.0,47.0,32.0,10.0,34.0,15.0,22.0,153.0,109.0,85.0,119.0,125.0,0.0,64.0,119.0
84.0,31.0,82.0,125.0,98.0,66.0,99.0,164.0,102.0,158.0,124.0,144.0,0.0,98.0,73.0,76.0,76.0,19.0,19.0,76.0,73.0,99.0,142.0,19.0,124.0,125.0,172.0,154.0,174.0,155.0,162.0,33.0,36.0,87.0,84.0,19.0,144.0,142.0,84.0
38.0,105.0,71.0,55.0,0.0,32.0,33.0,94.0,11.0,88.0,54.0,74.0,98.0,0.0,64.0,35.0,47.0,93.0,93.0,37.0,64.0,33.0,72.0,93.0,54.0,55.0,102.0,84.0,104.0,85.0,92.0,107.0,63.0,39.0,73.0,79.0,74.0,72.0,73.0
49.0,80.0,9.0,91.0,64.0,32.0,65.0,130.0,68.0,124.0,90.0,110.0,73.0,64.0,0.0,41.0,42.0,68.0,68.0,42.0,0.0,65.0,108.0,68.0,90.0,91.0,138.0,120.0,140.0,121.0,128.0,82.0,38.0,52.0,14.0,54.0,110.0,108.0,14.0
8.0,83.0,48.0,62.0,35.0,18.0,36.0,101.0,39.0,95.0,61.0,81.0,76.0,35.0,41.0,0.0,44.0,71.0,71.0,34.0,41.0,36.0,79.0,71.0,61.0,62.0,109.0,91.0,111.0,92.0,99.0,85.0,41.0,11.0,50.0,57.0,81.0,79.0,50.0
52.0,83.0,50.0,68.0,47.0,26.0,42.0,107.0,50.0,101.0,67.0,87.0,76.0,47.0,42.0,44.0,0.0,71.0,71.0,13.0,42.0,42.0,85.0,71.0,67.0,68.0,115.0,97.0,117.0,98.0,105.0,85.0,41.0,55.0,52.0,57.0,87.0,85.0,52.0
79.0,12.0,77.0,120.0,93.0,61.0,94.0,159.0,97.0,153.0,119.0,139.0,19.0,93.0,68.0,71.0,71.0,0.0,0.0,71.0,68.0,94.0,137.0,0.0,119.0,120.0,167.0,149.0,169.0,150.0,157.0,14.0,31.0,82.0,79.0,17.0,139.0,137.0,79.0
79.0,12.0,77.0,120.0,93.0,61.0,94.0,159.0,97.0,153.0,119.0,139.0,19.0,93.0,68.0,71.0,71.0,0.0,0.0,71.0,68.0,94.0,137.0,0.0,119.0,120.0,167.0,149.0,169.0,150.0,157.0,14.0,31.0,82.0,79.0,17.0,139.0,137.0,79.0
42.0,83.0,49.0,58.0,37.0,16.0,32.0,97.0,40.0,91.0,57.0,77.0,76.0,37.0,42.0,34.0,13.0,71.0,71.0,0.0,42.0,32.0,75.0,71.0,57.0,58.0,105.0,87.0,107.0,88.0,95.0,85.0,41.0,45.0,51.0,57.0,77.0,75.0,51.0
49.0,80.0,9.0,91.0,64.0,32.0,65.0,130.0,68.0,124.0,90.0,110.0,73.0,64.0,0.0,41.0,42.0,68.0,68.0,42.0,0.0,65.0,108.0,68.0,90.0,91.0,138.0,120.0,140.0,121.0,128.0,82.0,38.0,52.0,14.0,54.0,110.0,108.0,14.0
39.0,106.0,72.0,26.0,33.0,33.0,0.0,65.0,36.0,59.0,25.0,45.0,99.0,33.0,65.0,36.0,42.0,94.0,94.0,32.0,65.0,0.0,43.0,94.0,25.0,26.0,73.0,55.0,75.0,56.0,63.0,108.0,64.0,41.0,74.0,80.0,45.0,43.0,74.0
82.0,149.0,115.0,33.0,72.0,76.0,43.0,84.0,75.0,78.0,40.0,64.0,142.0,72.0,108.0,79.0,85.0,137.0,137.0,75.0,108.0,43.0,0.0,137.0,40.0,33.0,92.0,74.0,94.0,75.0,82.0,151.0,107.0,83.0,117.0,123.0,64.0,0.0,117.0
79.0,12.0,77.0,120.0,93.0,61.0,94.0,159.0,97.0,153.0,119.0,139.0,19.0,93.0,68.0,71.0,71.0,0.0,0.0,71.0,68.0,94.0,137.0,0.0,119.0,120.0,167.0,149.0,169.0,150.0,157.0,14.0,31.0,82.0,79.0,17.0,139.0,137.0,79.0
64.0,131.0,97.0,23.0,54.0,58.0,25.0,44.0,57.0,38.0,0.0,24.0,124.0,54.0,90.0,61.0,67.0,119.0,119.0,57.0,90.0,25.0,40.0,119.0,0.0,23.0,52.0,34.0,54.0,35.0,42.0,133.0,89.0,65.0,99.0,105.0,24.0,40.0,99.0
65.0,132.0,98.0,0.0,55.0,59.0,26.0,67.0,58.0,61.0,23.0,47.0,125.0,55.0,91.0,62.0,68.0,120.0,120.0,58.0,91.0,26.0,33.0,120.0,23.0,0.0,75.0,57.0,77.0,58.0,65.0,134.0,90.0,66.0,100.0,106.0,47.0,33.0,100.0
112.0,179.0,145.0,75.0,102.0,106.0,73.0,8.0,105.0,63.0,52.0,32.0,172.0,102.0,138.0,109.0,115.0,167.0,167.0,105.0,138.0,73.0,92.0,167.0,52.0,75.0,0.0,27.0,24.0,17.0,24.0,181.0,137.0,113.0,147.0,153.0,32.0,92.0,147.0
94.0,161.0,127.0,57.0,84.0,88.0,55.0,19.0,87.0,45.0,34.0,10.0,154.0,84.0,120.0,91.0,97.0,149.0,149.0,87.0,120.0,55.0,74.0,149.0,34.0,57.0,27.0,0.0,29.0,10.0,17.0,163.0,119.0,95.0,129.0,135.0,10.0,74.0,129.0
114.0,181.0,147.0,77.0,104.0,108.0,75.0,17.0,107.0,65.0,54.0,34.0,174.0,104.0,140.0,111.0,117.0,169.0,169.0,107.0,140.0,75.0,94.0,169.0,54.0,77.0,24.0,29.0,0.0,19.0,12.0,183.0,139.0,115.0,149.0,155.0,34.0,94.0,149.0
95.0,162.0,128.0,58.0,85.0,89.0,56.0,9.0,88.0,46.0,35.0,15.0,155.0,85.0,121.0,92.0,98.0,150.0,150.0,88.0,121.0,56.0,75.0,150.0,35.0,58.0,17.0,10.0,19.0,0.0,10.0,164.0,120.0,96.0,130.0,136.0,15.0,75.0,130.0
102.0,169.0,135.0,65.0,92.0,96.0,63.0,17.0,95.0,53.0,42.0,22.0,162.0,92.0,128.0,99.0,105.0,157.0,157.0,95.0,128.0,63.0,82.0,157.0,42.0,65.0,24.0,17.0,12.0,10.0,0.0,171.0,127.0,103.0,137.0,143.0,22.0,82.0,137.0
93.0,19.0,91.0,134.0,107.0,75.0,108.0,173.0,111.0,167.0,133.0,153.0,33.0,107.0,82.0,85.0,85.0,14.0,14.0,85.0,82.0,108.0,151.0,14.0,133.0,134.0,181.0,163.0,183.0,164.0,171.0,0.0,45.0,96.0,93.0,31.0,153.0,151.0,93.0
49.0,43.0,47.0,90.0,63.0,31.0,64.0,129.0,67.0,123.0,89.0,109.0,36.0,63.0,38.0,41.0,41.0,31.0,31.0,41.0,38.0,64.0,107.0,31.0,89.0,90.0,137.0,119.0,139.0,120.0,127.0,45.0,0.0,52.0,49.0,17.0,109.0,107.0,49.0
3.0,94.0,59.0,66.0,39.0,29.0,41.0,105.0,43.0,99.0,65.0,85.0,87.0,39.0,52.0,11.0,55.0,82.0,82.0,45.0,52.0,41.0,83.0,82.0,65.0,66.0,113.0,95.0,115.0,96.0,103.0,96.0,52.0,0.0,61.0,68.0,85.0,83.0,61.0
58.0,91.0,9.0,100.0,73.0,41.0,74.0,139.0,77.0,133.0,99.0,119.0,84.0,73.0,14.0,50.0,52.0,79.0,79.0,51.0,14.0,74.0,117.0,79.0,99.0,100.0,147.0,129.0,149.0,130.0,137.0,93.0,49.0,61.0,0.0,65.0,119.0,117.0,0.0
65.0,29.0,63.0,106.0,79.0,47.0,80.0,145.0,83.0,139.0,105.0,125.0,19.0,79.0,54.0,57.0,57.0,17.0,17.0,57.0,54.0,80.0,123.0,17.0,105.0,106.0,153.0,135.0,155.0,136.0,143.0,31.0,17.0,68.0,65.0,0.0,125.0,123.0,65.0
84.0,151.0,117.0,47.0,74.0,78.0,45.0,24.0,77.0,35.0,24.0,0.0,144.0,74.0,110.0,81.0,87.0,139.0,139.0,77.0,110.0,45.0,64.0,139.0,24.0,47.0,32.0,10.0,34.0,15.0,22.0,153.0,109.0,85.0,119.0,125.0,0.0,64.0,119.0
82.0,149.0,115.0,33.0,72.0,76.0,43.0,84.0,75.0,78.0,40.0,64.0,142.0,72.0,108.0,79.0,85.0,137.0,137.0,75.0,108.0,43.0,0.0,137.0,40.0,33.0,92.0,74.0,94.0,75.0,82.0,151.0,107.0,83.0,117.0,123.0,64.0,0.0,117.0
58.0,91.0,9.0,100.0,73.0,41.0,74.0,139.0,77.0,133.0,99.0,119.0,84.0,73.0,14.0,50.0,52.0,79.0,79.0,51.0,14.0,74.0,117.0,79.0,99.0,100.0,147.0,129.0,149.0,130.0,137.0,93.0,49.0,61.0,0.0,65.0,119.0,117.0,0.0
