121.0,165.0,158.0,61.0,160.0,160.0,0.0,101.0,35.0,160.0,24.0,150.0,51.0,0.0,61.0,95.0,45.0,59.0,45.0,119.0,54.0,26.0,78.0,133.0,66.0,123.0,95.0,46.0,59.0,172.0,123.0,123.0,95.0,68.0,98.0,62.0,133.0,160.0,90.0
39.0,83.0,76.0,68.0,78.0,78.0,101.0,0.0,87.0,78.0,77.0,68.0,58.0,101.0,68.0,44.0,97.0,42.0,97.0,37.0,106.0,78.0,85.0,52.0,118.0,41.0,44.0,98.0,42.0,90.0,41.0,41.0,44.0,33.0,8.0,72.0,52.0,78.0,17.0
107.0,151.0,144.0,47.0,146.0,146.0,35.0,87.0,0.0,146.0,21.0,136.0,37.0,35.0,47.0,81.0,10.0,45.0,10.0,105.0,19.0,9.0,64.0,119.0,35.0,109.0,81.0,15.0,45.0,158.0,109.0,109.0,81.0,54.0,84.0,48.0,119.0,146.0,76.0
45.0,6.0,29.0,127.0,31.0,0.0,160.0,78.0,146.0,0.0,136.0,18.0,117.0,160.0,127.0,78.0,156.0,101.0,156.0,43.0,165.0,137.0,144.0,86.0,177.0,65.0,78.0,157.0,101.0,13.0,38.0,38.0,78.0,92.0,70.0,131.0,86.0,0.0,70.0
97.0,141.0,134.0,37.0,136.0,136.0,24.0,77.0,21.0,136.0,0.0,126.0,27.0,24.0,37.0,71.0,31.0,35.0,31.0,95.0,40.0,12.0,54.0,109.0,52.0,99.0,71.0,32.0,35.0,148.0,99.0,99.0,71.0,44.0,74.0,38.0,109.0,136.0,66.0
35.0,19.0,20.0,117.0,22.0,18.0,150.0,68.0,136.0,18.0,126.0,0.0,107.0,150.0,117.0,68.0,146.0,91.0,146.0,33.0,155.0,127.0,134.0,76.0,167.0,55.0,68.0,147.0,91.0,22.0,28.0,28.0,68.0,82.0,60.0,121.0,76.0,18.0,60.0
78.0,122.0,115.0,10.0,117.0,117.0,51.0,58.0,37.0,117.0,27.0,107.0,0.0,51.0,10.0,52.0,47.0,16.0,47.0,76.0,56.0,28.0,28.0,90.0,68.0,80.0,52.0,48.0,16.0,129.0,80.0,80.0,52.0,25.0,55.0,15.0,90.0,117.0,47.0
121.0,165.0,158.0,61.0,160.0,160.0,0.0,101.0,35.0,160.0,24.0,150.0,51.0,0.0,61.0,95.0,45.0,59.0,45.0,119.0,54.0,26.0,78.0,133.0,66.0,123.0,95.0,46.0,59.0,172.0,123.0,123.0,95.0,68.0,98.0,62.0,133.0,160.0,90.0
88.0,132.0,125.0,0.0,127.0,127.0,61.0,68.0,47.0,127.0,37.0,117.0,10.0,61.0,0.0,62.0,57.0,26.0,57.0,86.0,66.0,38.0,33.0,100.0,78.0,90.0,62.0,58.0,26.0,139.0,90.0,90.0,62.0,35.0,65.0,20.0,100.0,127.0,57.0
38.0,83.0,76.0,62.0,78.0,78.0,95.0,44.0,81.0,78.0,71.0,68.0,52.0,95.0,62.0,0.0,91.0,36.0,91.0,36.0,100.0,72.0,79.0,50.0,112.0,40.0,0.0,92.0,36.0,90.0,41.0,41.0,0.0,27.0,36.0,66.0,50.0,78.0,27.0
117.0,161.0,154.0,57.0,156.0,156.0,45.0,97.0,10.0,156.0,31.0,146.0,47.0,45.0,57.0,91.0,0.0,55.0,0.0,115.0,9.0,19.0,74.0,129.0,30.0,119.0,91.0,10.0,55.0,168.0,119.0,119.0,91.0,64.0,94.0,58.0,129.0,156.0,86.0
62.0,106.0,99.0,26.0,101.0,101.0,59.0,42.0,45.0,101.0,35.0,91.0,16.0,59.0,26.0,36.0,55.0,0.0,55.0,60.0,64.0,36.0,43.0,74.0,76.0,64.0,36.0,56.0,0.0,113.0,64.0,64.0,36.0,9.0,39.0,30.0,74.0,101.0,31.0
117.0,161.0,154.0,57.0,156.0,156.0,45.0,97.0,10.0,156.0,31.0,146.0,47.0,45.0,57.0,91.0,0.0,55.0,0.0,115.0,9.0,19.0,74.0,129.0,30.0,119.0,91.0,10.0,55.0,168.0,119.0,119.0,91.0,64.0,94.0,58.0,129.0,156.0,86.0
2.0,48.0,41.0,86.0,43.0,43.0,119.0,37.0,105.0,43.0,95.0,33.0,76.0,119.0,86.0,36.0,115.0,60.0,115.0,0.0,124.0,96.0,103.0,43.0,136.0,22.0,36.0,116.0,60.0,55.0,7.0,7.0,36.0,51.0,29.0,90.0,43.0,43.0,29.0
126.0,170.0,163.0,66.0,165.0,165.0,54.0,106.0,19.0,165.0,40.0,155.0,56.0,54.0,66.0,100.0,9.0,64.0,9.0,124.0,0.0,28.0,83.0,138.0,24.0,128.0,100.0,14.0,64.0,177.0,128.0,128.0,100.0,73.0,103.0,67.0,138.0,165.0,95.0
98.0,142.0,135.0,38.0,137.0,137.0,26.0,78.0,9.0,137.0,12.0,127.0,28.0,26.0,38.0,72.0,19.0,36.0,19.0,96.0,28.0,0.0,55.0,110.0,40.0,100.0,72.0,20.0,36.0,149.0,100.0,100.0,72.0,45.0,75.0,39.0,110.0,137.0,67.0
105.0,149.0,142.0,33.0,144.0,144.0,78.0,85.0,64.0,144.0,54.0,134.0,28.0,78.0,33.0,79.0,74.0,43.0,74.0,103.0,83.0,55.0,0.0,117.0,95.0,107.0,79.0,75.0,43.0,156.0,107.0,107.0,79.0,52.0,82.0,16.0,117.0,144.0,74.0
41.0,91.0,84.0,100.0,86.0,86.0,133.0,52.0,119.0,86.0,109.0,76.0,90.0,133.0,100.0,50.0,129.0,74.0,129.0,43.0,138.0,110.0,117.0,0.0,150.0,23.0,50.0,130.0,74.0,98.0,49.0,49.0,50.0,65.0,44.0,104.0,0.0,86.0,43.0
138.0,182.0,175.0,78.0,177.0,177.0,66.0,118.0,35.0,177.0,52.0,167.0,68.0,66.0,78.0,112.0,30.0,76.0,30.0,136.0,24.0,40.0,95.0,150.0,0.0,140.0,112.0,20.0,76.0,189.0,140.0,140.0,112.0,85.0,115.0,79.0,150.0,177.0,107.0
20.0,70.0,63.0,90.0,65.0,65.0,123.0,41.0,109.0,65.0,99.0,55.0,80.0,123.0,90.0,40.0,119.0,64.0,119.0,22.0,128.0,100.0,107.0,23.0,140.0,0.0,40.0,120.0,64.0,77.0,28.0,28.0,40.0,55.0,33.0,94.0,23.0,65.0,33.0
38.0,83.0,76.0,62.0,78.0,78.0,95.0,44.0,81.0,78.0,71.0,68.0,52.0,95.0,62.0,0.0,91.0,36.0,91.0,36.0,100.0,72.0,79.0,50.0,112.0,40.0,0.0,92.0,36.0,90.0,41.0,41.0,0.0,27.0,36.0,66.0,50.0,78.0,27.0
118.0,162.0,155.0,58.0,157.0,157.0,46.0,98.0,15.0,157.0,32.0,147.0,48.0,46.0,58.0,92.0,10.0,56.0,10.0,116.0,14.0,20.0,75.0,130.0,20.0,120.0,92.0,0.0,56.0,169.0,120.0,120.0,92.0,65.0,95.0,59.0,130.0,157.0,87.0
62.0,106.0,99.0,26.0,101.0,101.0,59.0,42.0,45.0,101.0,35.0,91.0,16.0,59.0,26.0,36.0,55.0,0.0,55.0,60.0,64.0,36.0,43.0,74.0,76.0,64.0,36.0,56.0,0.0,113.0,64.0,64.0,36.0,9.0,39.0,30.0,74.0,101.0,31.0
57.0,10.0,41.0,139.0,43.0,13.0,172.0,90.0,158.0,13.0,148.0,22.0,129.0,172.0,139.0,90.0,168.0,113.0,168.0,55.0,177.0,149.0,156.0,98.0,189.0,77.0,90.0,169.0,113.0,0.0,50.0,50.0,90.0,104.0,82.0,143.0,98.0,13.0,82.0
9.0,43.0,36.0,90.0,38.0,38.0,123.0,41.0,109.0,38.0,99.0,28.0,80.0,123.0,90.0,41.0,119.0,64.0,119.0,7.0,128.0,100.0,107.0,49.0,140.0,28.0,41.0,120.0,64.0,50.0,0.0,0.0,41.0,55.0,33.0,94.0,49.0,38.0,33.0
9.0,43.0,36.0,90.0,38.0,38.0,123.0,41.0,109.0,38.0,99.0,28.0,80.0,123.0,90.0,41.0,119.0,64.0,119.0,7.0,128.0,100.0,107.0,49.0,140.0,28.0,41.0,120.0,64.0,50.0,0.0,0.0,41.0,55.0,33.0,94.0,49.0,38.0,33.0
38.0,83.0,76.0,62.0,78.0,78.0,95.0,44.0,81.0,78.0,71.0,68.0,52.0,95.0,62.0,0.0,91.0,36.0,91.0,36.0,100.0,72.0,79.0,50.0,112.0,40.0,0.0,92.0,36.0,90.0,41.0,41.0,0.0,27.0,36.0,66.0,50.0,78.0,27.0
53.0,97.0,90.0,35.0,92.0,92.0,68.0,33.0,54.0,92.0,44.0,82.0,25.0,68.0,35.0,27.0,64.0,9.0,64.0,51.0,73.0,45.0,52.0,65.0,85.0,55.0,27.0,65.0,9.0,104.0,55.0,55.0,27.0,0.0,30.0,39.0,65.0,92.0,22.0
31.0,75.0,68.0,65.0,70.0,70.0,98.0,8.0,84.0,70.0,74.0,60.0,55.0,98.0,65.0,36.0,94.0,39.0,94.0,29.0,103.0,75.0,82.0,44.0,115.0,33.0,36.0,95.0,39.0,82.0,33.0,33.0,36.0,30.0,0.0,69.0,44.0,70.0,9.0
92.0,136.0,129.0,20.0,131.0,131.0,62.0,72.0,48.0,131.0,38.0,121.0,15.0,62.0,20.0,66.0,58.0,30.0,58.0,90.0,67.0,39.0,16.0,104.0,79.0,94.0,66.0,59.0,30.0,143.0,94.0,94.0,66.0,39.0,69.0,0.0,104.0,131.0,61.0
41.0,91.0,84.0,100.0,86.0,86.0,133.0,52.0,119.0,86.0,109.0,76.0,90.0,133.0,100.0,50.0,129.0,74.0,129.0,43.0,138.0,110.0,117.0,0.0,150.0,23.0,50.0,130.0,74.0,98.0,49.0,49.0,50.0,65.0,44.0,104.0,0.0,86.0,43.0
45.0,6.0,29.0,127.0,31.0,0.0,160.0,78.0,146.0,0.0,136.0,18.0,117.0,160.0,127.0,78.0,156.0,101.0,156.0,43.0,165.0,137.0,144.0,86.0,177.0,65.0,78.0,157.0,101.0,13.0,38.0,38.0,78.0,92.0,70.0,131.0,86.0,0.0,70.0
31.0,75.0,68.0,57.0,70.0,70.0,90.0,17.0,76.0,70.0,66.0,60.0,47.0,90.0,57.0,27.0,86.0,31.0,86.0,29.0,95.0,67.0,74.0,43.0,107.0,33.0,27.0,87.0,31.0,82.0,33.0,33.0,27.0,22.0,9.0,61.0,43.0,70.0,0.0
