136.0,103.0,170.0,138.0,56.0,129.0,0.0,138.0,165.0,138.0,13.0,128.0,97.0,54.0,124.0,75.0,28.0,110.0,28.0,97.0,24.0,42.0,24.0,24.0,110.0,24.0,67.0,21.0,9.0,56.0,82.0,155.0,24.0,24.0,124.0,163.0,14.0,128.0,83.0
9.0,58.0,91.0,0.0,90.0,14.0,138.0,0.0,86.0,0.0,139.0,23.0,41.0,133.0,43.0,75.0,110.0,29.0,110.0,57.0,137.0,121.0,150.0,149.0,29.0,149.0,104.0,147.0,129.0,90.0,56.0,76.0,150.0,150.0,43.0,84.0,130.0,23.0,117.0
84.0,86.0,36.0,86.0,117.0,75.0,165.0,86.0,0.0,86.0,166.0,65.0,68.0,160.0,43.0,102.0,137.0,57.0,137.0,85.0,164.0,148.0,177.0,176.0,57.0,176.0,131.0,174.0,156.0,117.0,83.0,22.0,177.0,177.0,43.0,12.0,157.0,65.0,144.0
9.0,58.0,91.0,0.0,90.0,14.0,138.0,0.0,86.0,0.0,139.0,23.0,41.0,133.0,43.0,75.0,110.0,29.0,110.0,57.0,137.0,121.0,150.0,149.0,29.0,149.0,104.0,147.0,129.0,90.0,56.0,76.0,150.0,150.0,43.0,84.0,130.0,23.0,117.0
137.0,104.0,171.0,139.0,57.0,130.0,13.0,139.0,166.0,139.0,0.0,129.0,98.0,55.0,125.0,76.0,29.0,111.0,29.0,98.0,17.0,43.0,11.0,17.0,111.0,17.0,68.0,8.0,19.0,57.0,83.0,156.0,11.0,11.0,125.0,164.0,9.0,129.0,84.0
21.0,48.0,70.0,23.0,80.0,12.0,128.0,23.0,65.0,23.0,129.0,0.0,31.0,123.0,22.0,65.0,100.0,18.0,100.0,47.0,127.0,111.0,140.0,139.0,18.0,139.0,94.0,137.0,119.0,80.0,46.0,55.0,140.0,140.0,22.0,63.0,120.0,0.0,107.0
39.0,26.0,73.0,41.0,49.0,32.0,97.0,41.0,68.0,41.0,98.0,31.0,0.0,92.0,27.0,34.0,69.0,13.0,69.0,25.0,96.0,80.0,109.0,108.0,13.0,108.0,63.0,106.0,88.0,49.0,15.0,58.0,109.0,109.0,27.0,66.0,89.0,31.0,76.0
131.0,98.0,165.0,133.0,51.0,124.0,54.0,133.0,160.0,133.0,55.0,123.0,92.0,0.0,119.0,70.0,26.0,105.0,26.0,92.0,53.0,12.0,66.0,65.0,105.0,65.0,62.0,63.0,45.0,51.0,77.0,150.0,66.0,66.0,119.0,158.0,46.0,123.0,78.0
41.0,44.0,48.0,43.0,76.0,32.0,124.0,43.0,43.0,43.0,125.0,22.0,27.0,119.0,0.0,61.0,96.0,14.0,96.0,43.0,123.0,107.0,136.0,135.0,14.0,135.0,90.0,133.0,115.0,76.0,42.0,33.0,136.0,136.0,0.0,41.0,116.0,22.0,103.0
73.0,41.0,107.0,75.0,27.0,66.0,75.0,75.0,102.0,75.0,76.0,65.0,34.0,70.0,61.0,0.0,47.0,47.0,47.0,40.0,74.0,58.0,87.0,86.0,47.0,86.0,41.0,84.0,66.0,27.0,19.0,92.0,87.0,87.0,61.0,100.0,67.0,65.0,54.0
108.0,75.0,142.0,110.0,28.0,101.0,28.0,110.0,137.0,110.0,29.0,100.0,69.0,26.0,96.0,47.0,0.0,82.0,0.0,69.0,27.0,14.0,40.0,39.0,82.0,39.0,39.0,37.0,19.0,28.0,54.0,127.0,40.0,40.0,96.0,135.0,20.0,100.0,55.0
27.0,30.0,62.0,29.0,62.0,19.0,110.0,29.0,57.0,29.0,111.0,18.0,13.0,105.0,14.0,47.0,82.0,0.0,82.0,29.0,109.0,93.0,122.0,121.0,0.0,121.0,76.0,119.0,101.0,62.0,28.0,47.0,122.0,122.0,14.0,55.0,102.0,18.0,89.0
108.0,75.0,142.0,110.0,28.0,101.0,28.0,110.0,137.0,110.0,29.0,100.0,69.0,26.0,96.0,47.0,0.0,82.0,0.0,69.0,27.0,14.0,40.0,39.0,82.0,39.0,39.0,37.0,19.0,28.0,54.0,127.0,40.0,40.0,96.0,135.0,20.0,100.0,55.0
55.0,11.0,90.0,57.0,49.0,48.0,97.0,57.0,85.0,57.0,98.0,47.0,25.0,92.0,43.0,40.0,69.0,29.0,69.0,0.0,96.0,80.0,109.0,108.0,29.0,108.0,63.0,106.0,88.0,49.0,22.0,75.0,109.0,109.0,43.0,83.0,89.0,47.0,76.0
135.0,102.0,169.0,137.0,55.0,128.0,24.0,137.0,164.0,137.0,17.0,127.0,96.0,53.0,123.0,74.0,27.0,109.0,27.0,96.0,0.0,41.0,14.0,12.0,109.0,12.0,66.0,24.0,17.0,55.0,81.0,154.0,14.0,14.0,123.0,162.0,10.0,127.0,82.0
119.0,86.0,153.0,121.0,39.0,112.0,42.0,121.0,148.0,121.0,43.0,111.0,80.0,12.0,107.0,58.0,14.0,93.0,14.0,80.0,41.0,0.0,54.0,53.0,93.0,53.0,50.0,51.0,33.0,39.0,65.0,138.0,54.0,54.0,107.0,146.0,34.0,111.0,66.0
148.0,115.0,182.0,150.0,68.0,141.0,24.0,150.0,177.0,150.0,11.0,140.0,109.0,66.0,136.0,87.0,40.0,122.0,40.0,109.0,14.0,54.0,0.0,14.0,122.0,14.0,79.0,10.0,30.0,68.0,94.0,167.0,0.0,0.0,136.0,175.0,20.0,140.0,95.0
147.0,114.0,181.0,149.0,67.0,140.0,24.0,149.0,176.0,149.0,17.0,139.0,108.0,65.0,135.0,86.0,39.0,121.0,39.0,108.0,12.0,53.0,14.0,0.0,121.0,0.0,78.0,24.0,29.0,67.0,93.0,166.0,14.0,14.0,135.0,174.0,19.0,139.0,94.0
27.0,30.0,62.0,29.0,62.0,19.0,110.0,29.0,57.0,29.0,111.0,18.0,13.0,105.0,14.0,47.0,82.0,0.0,82.0,29.0,109.0,93.0,122.0,121.0,0.0,121.0,76.0,119.0,101.0,62.0,28.0,47.0,122.0,122.0,14.0,55.0,102.0,18.0,89.0
147.0,114.0,181.0,149.0,67.0,140.0,24.0,149.0,176.0,149.0,17.0,139.0,108.0,65.0,135.0,86.0,39.0,121.0,39.0,108.0,12.0,53.0,14.0,0.0,121.0,0.0,78.0,24.0,29.0,67.0,93.0,166.0,14.0,14.0,135.0,174.0,19.0,139.0,94.0
102.0,69.0,136.0,104.0,15.0,95.0,67.0,104.0,131.0,104.0,68.0,94.0,63.0,62.0,90.0,41.0,39.0,76.0,39.0,63.0,66.0,50.0,79.0,78.0,76.0,78.0,0.0,76.0,58.0,15.0,48.0,121.0,79.0,79.0,90.0,129.0,59.0,94.0,16.0
145.0,112.0,179.0,147.0,65.0,138.0,21.0,147.0,174.0,147.0,8.0,137.0,106.0,63.0,133.0,84.0,37.0,119.0,37.0,106.0,24.0,51.0,10.0,24.0,119.0,24.0,76.0,0.0,27.0,65.0,91.0,164.0,10.0,10.0,133.0,172.0,17.0,137.0,92.0
127.0,94.0,161.0,129.0,47.0,120.0,9.0,129.0,156.0,129.0,19.0,119.0,88.0,45.0,115.0,66.0,19.0,101.0,19.0,88.0,17.0,33.0,30.0,29.0,101.0,29.0,58.0,27.0,0.0,47.0,73.0,146.0,30.0,30.0,115.0,154.0,10.0,119.0,74.0
88.0,55.0,122.0,90.0,0.0,81.0,56.0,90.0,117.0,90.0,57.0,80.0,49.0,51.0,76.0,27.0,28.0,62.0,28.0,49.0,55.0,39.0,68.0,67.0,62.0,67.0,15.0,65.0,47.0,0.0,34.0,107.0,68.0,68.0,76.0,115.0,48.0,80.0,28.0
54.0,23.0,88.0,56.0,34.0,47.0,82.0,56.0,83.0,56.0,83.0,46.0,15.0,77.0,42.0,19.0,54.0,28.0,54.0,22.0,81.0,65.0,94.0,93.0,28.0,93.0,48.0,91.0,73.0,34.0,0.0,73.0,94.0,94.0,42.0,81.0,74.0,46.0,61.0
74.0,76.0,19.0,76.0,107.0,65.0,155.0,76.0,22.0,76.0,156.0,55.0,58.0,150.0,33.0,92.0,127.0,47.0,127.0,75.0,154.0,138.0,167.0,166.0,47.0,166.0,121.0,164.0,146.0,107.0,73.0,0.0,167.0,167.0,33.0,20.0,147.0,55.0,134.0
148.0,115.0,182.0,150.0,68.0,141.0,24.0,150.0,177.0,150.0,11.0,140.0,109.0,66.0,136.0,87.0,40.0,122.0,40.0,109.0,14.0,54.0,0.0,14.0,122.0,14.0,79.0,10.0,30.0,68.0,94.0,167.0,0.0,0.0,136.0,175.0,20.0,140.0,95.0
148.0,115.0,182.0,150.0,68.0,141.0,24.0,150.0,177.0,150.0,11.0,140.0,109.0,66.0,136.0,87.0,40.0,122.0,40.0,109.0,14.0,54.0,0.0,14.0,122.0,14.0,79.0,10.0,30.0,68.0,94.0,167.0,0.0,0.0,136.0,175.0,20.0,140.0,95.0
41.0,44.0,48.0,43.0,76.0,32.0,124.0,43.0,43.0,43.0,125.0,22.0,27.0,119.0,0.0,61.0,96.0,14.0,96.0,43.0,123.0,107.0,136.0,135.0,14.0,135.0,90.0,133.0,115.0,76.0,42.0,33.0,136.0,136.0,0.0,41.0,116.0,22.0,103.0
82.0,84.0,31.0,84.0,115.0,73.0,163.0,84.0,12.0,84.0,164.0,63.0,66.0,158.0,41.0,100.0,135.0,55.0,135.0,83.0,162.0,146.0,175.0,174.0,55.0,174.0,129.0,172.0,154.0,115.0,81.0,20.0,175.0,175.0,41.0,0.0,155.0,63.0,142.0
128.0,95.0,162.0,130.0,48.0,121.0,14.0,130.0,157.0,130.0,9.0,120.0,89.0,46.0,116.0,67.0,20.0,102.0,20.0,89.0,10.0,34.0,20.0,19.0,102.0,19.0,59.0,17.0,10.0,48.0,74.0,147.0,20.0,20.0,116.0,155.0,0.0,120.0,75.0
21.0,48.0,70.0,23.0,80.0,12.0,128.0,23.0,65.0,23.0,129.0,0.0,31.0,123.0,22.0,65.0,100.0,18.0,100.0,47.0,127.0,111.0,140.0,139.0,18.0,139.0,94.0,137.0,119.0,80.0,46.0,55.0,140.0,140.0,22.0,63.0,120.0,0.0,107.0
115.0,82.0,149.0,117.0,28.0,108.0,83.0,117.0,144.0,117.0,84.0,107.0,76.0,78.0,103.0,54.0,55.0,89.0,55.0,76.0,82.0,66.0,95.0,94.0,89.0,94.0,16.0,92.0,74.0,28.0,61.0,134.0,95.0,95.0,103.0,142.0,75.0,107.0,0.0
