80.0,164.0,104.0,154.0,166.0,139.0,0.0,177.0,170.0,57.0,11.0,84.0,154.0,8.0,177.0,120.0,76.0,98.0,105.0,74.0,68.0,170.0,129.0,130.0,97.0,166.0,11.0,139.0,9.0,65.0,130.0,139.0,97.0,24.0,19.0,43.0,67.0,104.0,83.0
151.0,40.0,97.0,39.0,12.0,97.0,177.0,0.0,13.0,128.0,188.0,155.0,39.0,185.0,0.0,78.0,113.0,79.0,100.0,103.0,142.0,13.0,49.0,86.0,89.0,12.0,188.0,97.0,168.0,112.0,86.0,97.0,89.0,157.0,167.0,159.0,138.0,81.0,94.0
144.0,33.0,90.0,32.0,10.0,90.0,170.0,13.0,0.0,121.0,181.0,148.0,32.0,178.0,13.0,71.0,106.0,72.0,93.0,96.0,135.0,0.0,42.0,79.0,82.0,10.0,181.0,90.0,161.0,105.0,79.0,90.0,82.0,150.0,160.0,152.0,131.0,74.0,87.0
24.0,115.0,55.0,105.0,117.0,90.0,57.0,128.0,121.0,0.0,68.0,28.0,105.0,65.0,128.0,71.0,27.0,49.0,56.0,25.0,15.0,121.0,80.0,81.0,48.0,117.0,68.0,90.0,48.0,16.0,81.0,90.0,48.0,37.0,47.0,39.0,10.0,55.0,34.0
91.0,175.0,115.0,165.0,177.0,150.0,11.0,188.0,181.0,68.0,0.0,95.0,165.0,10.0,188.0,131.0,87.0,109.0,116.0,85.0,79.0,181.0,140.0,141.0,108.0,177.0,0.0,150.0,20.0,76.0,141.0,150.0,108.0,35.0,30.0,54.0,78.0,115.0,94.0
9.0,142.0,82.0,132.0,144.0,117.0,84.0,155.0,148.0,28.0,95.0,0.0,132.0,92.0,155.0,98.0,54.0,76.0,83.0,52.0,16.0,148.0,107.0,108.0,75.0,144.0,95.0,117.0,75.0,43.0,108.0,117.0,75.0,64.0,74.0,66.0,33.0,82.0,61.0
128.0,10.0,74.0,0.0,28.0,74.0,154.0,39.0,32.0,105.0,165.0,132.0,0.0,162.0,39.0,55.0,90.0,56.0,77.0,80.0,119.0,32.0,26.0,63.0,66.0,28.0,165.0,74.0,145.0,89.0,63.0,74.0,66.0,134.0,144.0,136.0,115.0,58.0,71.0
88.0,172.0,112.0,162.0,174.0,147.0,8.0,185.0,178.0,65.0,10.0,92.0,162.0,0.0,185.0,128.0,84.0,106.0,113.0,82.0,76.0,178.0,137.0,138.0,105.0,174.0,10.0,147.0,17.0,73.0,138.0,147.0,105.0,32.0,27.0,51.0,75.0,112.0,91.0
151.0,40.0,97.0,39.0,12.0,97.0,177.0,0.0,13.0,128.0,188.0,155.0,39.0,185.0,0.0,78.0,113.0,79.0,100.0,103.0,142.0,13.0,49.0,86.0,89.0,12.0,188.0,97.0,168.0,112.0,86.0,97.0,89.0,157.0,167.0,159.0,138.0,81.0,94.0
94.0,65.0,39.0,55.0,67.0,19.0,120.0,78.0,71.0,71.0,131.0,98.0,55.0,128.0,78.0,0.0,56.0,22.0,42.0,46.0,85.0,71.0,30.0,11.0,32.0,67.0,131.0,19.0,111.0,55.0,11.0,19.0,32.0,100.0,110.0,102.0,81.0,25.0,37.0
50.0,100.0,41.0,90.0,102.0,75.0,76.0,113.0,106.0,27.0,87.0,54.0,90.0,84.0,113.0,56.0,0.0,34.0,44.0,12.0,41.0,106.0,65.0,66.0,33.0,102.0,87.0,75.0,67.0,11.0,66.0,75.0,33.0,56.0,66.0,58.0,37.0,40.0,19.0
72.0,66.0,26.0,56.0,68.0,41.0,98.0,79.0,72.0,49.0,109.0,76.0,56.0,106.0,79.0,22.0,34.0,0.0,29.0,24.0,63.0,72.0,31.0,32.0,16.0,68.0,109.0,41.0,89.0,33.0,32.0,41.0,16.0,78.0,88.0,80.0,59.0,18.0,15.0
79.0,87.0,3.0,77.0,89.0,61.0,105.0,100.0,93.0,56.0,116.0,83.0,77.0,113.0,100.0,42.0,44.0,29.0,0.0,32.0,70.0,93.0,52.0,52.0,45.0,89.0,116.0,61.0,96.0,41.0,52.0,61.0,45.0,85.0,95.0,87.0,66.0,47.0,26.0
48.0,90.0,30.0,80.0,92.0,65.0,74.0,103.0,96.0,25.0,85.0,52.0,80.0,82.0,103.0,46.0,12.0,24.0,32.0,0.0,39.0,96.0,55.0,56.0,23.0,92.0,85.0,65.0,65.0,9.0,56.0,65.0,23.0,54.0,64.0,56.0,35.0,30.0,9.0
12.0,129.0,69.0,119.0,131.0,104.0,68.0,142.0,135.0,15.0,79.0,16.0,119.0,76.0,142.0,85.0,41.0,63.0,70.0,39.0,0.0,135.0,94.0,95.0,62.0,131.0,79.0,104.0,59.0,30.0,95.0,104.0,62.0,48.0,58.0,50.0,20.0,69.0,48.0
144.0,33.0,90.0,32.0,10.0,90.0,170.0,13.0,0.0,121.0,181.0,148.0,32.0,178.0,13.0,71.0,106.0,72.0,93.0,96.0,135.0,0.0,42.0,79.0,82.0,10.0,181.0,90.0,161.0,105.0,79.0,90.0,82.0,150.0,160.0,152.0,131.0,74.0,87.0
103.0,36.0,49.0,26.0,38.0,49.0,129.0,49.0,42.0,80.0,140.0,107.0,26.0,137.0,49.0,30.0,65.0,31.0,52.0,55.0,94.0,42.0,0.0,38.0,41.0,38.0,140.0,49.0,120.0,64.0,38.0,49.0,41.0,109.0,119.0,111.0,90.0,33.0,46.0
104.0,73.0,49.0,63.0,75.0,14.0,130.0,86.0,79.0,81.0,141.0,108.0,63.0,138.0,86.0,11.0,66.0,32.0,52.0,56.0,95.0,79.0,38.0,0.0,42.0,75.0,141.0,14.0,121.0,65.0,0.0,14.0,42.0,110.0,120.0,112.0,91.0,34.0,47.0
71.0,76.0,42.0,66.0,78.0,51.0,97.0,89.0,82.0,48.0,108.0,75.0,66.0,105.0,89.0,32.0,33.0,16.0,45.0,23.0,62.0,82.0,41.0,42.0,0.0,78.0,108.0,51.0,88.0,32.0,42.0,51.0,0.0,77.0,87.0,79.0,58.0,16.0,19.0
140.0,29.0,86.0,28.0,0.0,86.0,166.0,12.0,10.0,117.0,177.0,144.0,28.0,174.0,12.0,67.0,102.0,68.0,89.0,92.0,131.0,10.0,38.0,75.0,78.0,0.0,177.0,86.0,157.0,101.0,75.0,86.0,78.0,146.0,156.0,148.0,127.0,70.0,83.0
91.0,175.0,115.0,165.0,177.0,150.0,11.0,188.0,181.0,68.0,0.0,95.0,165.0,10.0,188.0,131.0,87.0,109.0,116.0,85.0,79.0,181.0,140.0,141.0,108.0,177.0,0.0,150.0,20.0,76.0,141.0,150.0,108.0,35.0,30.0,54.0,78.0,115.0,94.0
113.0,84.0,58.0,74.0,86.0,0.0,139.0,97.0,90.0,90.0,150.0,117.0,74.0,147.0,97.0,19.0,75.0,41.0,61.0,65.0,104.0,90.0,49.0,14.0,51.0,86.0,150.0,0.0,130.0,74.0,14.0,0.0,51.0,119.0,129.0,121.0,100.0,44.0,56.0
71.0,155.0,95.0,145.0,157.0,130.0,9.0,168.0,161.0,48.0,20.0,75.0,145.0,17.0,168.0,111.0,67.0,89.0,96.0,65.0,59.0,161.0,120.0,121.0,88.0,157.0,20.0,130.0,0.0,56.0,121.0,130.0,88.0,15.0,10.0,34.0,58.0,95.0,74.0
39.0,99.0,39.0,89.0,101.0,74.0,65.0,112.0,105.0,16.0,76.0,43.0,89.0,73.0,112.0,55.0,11.0,33.0,41.0,9.0,30.0,105.0,64.0,65.0,32.0,101.0,76.0,74.0,56.0,0.0,65.0,74.0,32.0,45.0,55.0,47.0,26.0,39.0,18.0
104.0,73.0,49.0,63.0,75.0,14.0,130.0,86.0,79.0,81.0,141.0,108.0,63.0,138.0,86.0,11.0,66.0,32.0,52.0,56.0,95.0,79.0,38.0,0.0,42.0,75.0,141.0,14.0,121.0,65.0,0.0,14.0,42.0,110.0,120.0,112.0,91.0,34.0,47.0
113.0,84.0,58.0,74.0,86.0,0.0,139.0,97.0,90.0,90.0,150.0,117.0,74.0,147.0,97.0,19.0,75.0,41.0,61.0,65.0,104.0,90.0,49.0,14.0,51.0,86.0,150.0,0.0,130.0,74.0,14.0,0.0,51.0,119.0,129.0,121.0,100.0,44.0,56.0
71.0,76.0,42.0,66.0,78.0,51.0,97.0,89.0,82.0,48.0,108.0,75.0,66.0,105.0,89.0,32.0,33.0,16.0,45.0,23.0,62.0,82.0,41.0,42.0,0.0,78.0,108.0,51.0,88.0,32.0,42.0,51.0,0.0,77.0,87.0,79.0,58.0,16.0,19.0
60.0,144.0,84.0,134.0,146.0,119.0,24.0,157.0,150.0,37.0,35.0,64.0,134.0,32.0,157.0,100.0,56.0,78.0,85.0,54.0,48.0,150.0,109.0,110.0,77.0,146.0,35.0,119.0,15.0,45.0,110.0,119.0,77.0,0.0,10.0,23.0,47.0,84.0,63.0
70.0,154.0,94.0,144.0,156.0,129.0,19.0,167.0,160.0,47.0,30.0,74.0,144.0,27.0,167.0,110.0,66.0,88.0,95.0,64.0,58.0,160.0,119.0,120.0,87.0,156.0,30.0,129.0,10.0,55.0,120.0,129.0,87.0,10.0,0.0,33.0,57.0,94.0,73.0
62.0,146.0,86.0,136.0,148.0,121.0,43.0,159.0,152.0,39.0,54.0,66.0,136.0,51.0,159.0,102.0,58.0,80.0,87.0,56.0,50.0,152.0,111.0,112.0,79.0,148.0,54.0,121.0,34.0,47.0,112.0,121.0,79.0,23.0,33.0,0.0,49.0,86.0,65.0
29.0,125.0,65.0,115.0,127.0,100.0,67.0,138.0,131.0,10.0,78.0,33.0,115.0,75.0,138.0,81.0,37.0,59.0,66.0,35.0,20.0,131.0,90.0,91.0,58.0,127.0,78.0,100.0,58.0,26.0,91.0,100.0,58.0,47.0,57.0,49.0,0.0,65.0,44.0
78.0,68.0,44.0,58.0,70.0,44.0,104.0,81.0,74.0,55.0,115.0,82.0,58.0,112.0,81.0,25.0,40.0,18.0,47.0,30.0,69.0,74.0,33.0,34.0,16.0,70.0,115.0,44.0,95.0,39.0,34.0,44.0,16.0,84.0,94.0,86.0,65.0,0.0,21.0
57.0,81.0,23.0,71.0,83.0,56.0,83.0,94.0,87.0,34.0,94.0,61.0,71.0,91.0,94.0,37.0,19.0,15.0,26.0,9.0,48.0,87.0,46.0,47.0,19.0,83.0,94.0,56.0,74.0,18.0,47.0,56.0,19.0,63.0,73.0,65.0,44.0,21.0,0.0
