104.0,102.0,71.0,105.0,36.0,115.0,0.0,107.0,97.0,88.0,57.0,73.0,83.0,27.0,97.0,27.0,97.0,108.0,27.0,58.0,49.0,49.0,104.0,42.0,50.0,115.0,89.0,39.0,67.0,41.0,48.0,58.0,14.0,50.0,87.0,58.0,27.0,42.0,41.0
4.0,174.0,90.0,24.0,108.0,187.0,107.0,0.0,169.0,19.0,54.0,145.0,155.0,84.0,169.0,84.0,169.0,180.0,99.0,77.0,121.0,121.0,176.0,114.0,117.0,187.0,161.0,111.0,139.0,113.0,67.0,77.0,93.0,117.0,29.0,130.0,99.0,114.0,113.0
166.0,22.0,133.0,167.0,78.0,18.0,97.0,169.0,0.0,150.0,119.0,25.0,17.0,85.0,0.0,85.0,0.0,11.0,71.0,120.0,50.0,50.0,9.0,63.0,74.0,18.0,8.0,71.0,31.0,61.0,110.0,120.0,88.0,71.0,149.0,60.0,71.0,63.0,61.0
16.0,155.0,71.0,17.0,89.0,168.0,88.0,19.0,150.0,0.0,35.0,126.0,136.0,65.0,150.0,65.0,150.0,161.0,80.0,58.0,102.0,102.0,157.0,95.0,98.0,168.0,142.0,92.0,120.0,94.0,48.0,58.0,74.0,98.0,10.0,111.0,80.0,95.0,94.0
51.0,124.0,36.0,52.0,58.0,137.0,57.0,54.0,119.0,35.0,0.0,95.0,105.0,34.0,119.0,34.0,119.0,130.0,49.0,23.0,71.0,71.0,126.0,64.0,67.0,137.0,111.0,61.0,89.0,63.0,13.0,23.0,43.0,67.0,34.0,80.0,49.0,64.0,63.0
142.0,29.0,109.0,143.0,54.0,43.0,73.0,145.0,25.0,126.0,95.0,0.0,10.0,61.0,25.0,61.0,25.0,36.0,47.0,96.0,26.0,26.0,32.0,39.0,50.0,43.0,17.0,47.0,12.0,37.0,86.0,96.0,64.0,47.0,125.0,36.0,47.0,39.0,37.0
152.0,19.0,119.0,153.0,64.0,35.0,83.0,155.0,17.0,136.0,105.0,10.0,0.0,71.0,17.0,71.0,17.0,28.0,57.0,106.0,36.0,36.0,24.0,49.0,60.0,35.0,9.0,57.0,17.0,47.0,96.0,106.0,74.0,57.0,135.0,46.0,57.0,49.0,47.0
81.0,90.0,48.0,82.0,28.0,103.0,27.0,84.0,85.0,65.0,34.0,61.0,71.0,0.0,85.0,0.0,85.0,96.0,19.0,35.0,37.0,37.0,92.0,30.0,33.0,103.0,77.0,27.0,55.0,29.0,25.0,35.0,13.0,33.0,64.0,46.0,19.0,30.0,29.0
166.0,22.0,133.0,167.0,78.0,18.0,97.0,169.0,0.0,150.0,119.0,25.0,17.0,85.0,0.0,85.0,0.0,11.0,71.0,120.0,50.0,50.0,9.0,63.0,74.0,18.0,8.0,71.0,31.0,61.0,110.0,120.0,88.0,71.0,149.0,60.0,71.0,63.0,61.0
81.0,90.0,48.0,82.0,28.0,103.0,27.0,84.0,85.0,65.0,34.0,61.0,71.0,0.0,85.0,0.0,85.0,96.0,19.0,35.0,37.0,37.0,92.0,30.0,33.0,103.0,77.0,27.0,55.0,29.0,25.0,35.0,13.0,33.0,64.0,46.0,19.0,30.0,29.0
166.0,22.0,133.0,167.0,78.0,18.0,97.0,169.0,0.0,150.0,119.0,25.0,17.0,85.0,0.0,85.0,0.0,11.0,71.0,120.0,50.0,50.0,9.0,63.0,74.0,18.0,8.0,71.0,31.0,61.0,110.0,120.0,88.0,71.0,149.0,60.0,71.0,63.0,61.0
177.0,33.0,144.0,178.0,89.0,13.0,108.0,180.0,11.0,161.0,130.0,36.0,28.0,96.0,11.0,96.0,11.0,0.0,82.0,131.0,61.0,61.0,10.0,74.0,85.0,13.0,19.0,82.0,42.0,72.0,121.0,131.0,99.0,82.0,160.0,71.0,82.0,74.0,72.0
96.0,76.0,63.0,97.0,9.0,89.0,27.0,99.0,71.0,80.0,49.0,47.0,57.0,19.0,71.0,19.0,71.0,82.0,0.0,50.0,23.0,23.0,78.0,34.0,42.0,89.0,63.0,13.0,41.0,15.0,40.0,50.0,18.0,42.0,79.0,32.0,0.0,34.0,15.0
74.0,125.0,29.0,75.0,59.0,138.0,58.0,77.0,120.0,58.0,23.0,96.0,106.0,35.0,120.0,35.0,120.0,131.0,50.0,0.0,72.0,72.0,127.0,65.0,68.0,138.0,112.0,62.0,90.0,64.0,10.0,0.0,44.0,68.0,57.0,81.0,50.0,65.0,64.0
118.0,55.0,85.0,119.0,29.0,68.0,49.0,121.0,50.0,102.0,71.0,26.0,36.0,37.0,50.0,37.0,50.0,61.0,23.0,72.0,0.0,0.0,57.0,15.0,26.0,68.0,42.0,22.0,20.0,12.0,62.0,72.0,40.0,23.0,101.0,10.0,23.0,15.0,12.0
118.0,55.0,85.0,119.0,29.0,68.0,49.0,121.0,50.0,102.0,71.0,26.0,36.0,37.0,50.0,37.0,50.0,61.0,23.0,72.0,0.0,0.0,57.0,15.0,26.0,68.0,42.0,22.0,20.0,12.0,62.0,72.0,40.0,23.0,101.0,10.0,23.0,15.0,12.0
173.0,29.0,140.0,174.0,85.0,12.0,104.0,176.0,9.0,157.0,126.0,32.0,24.0,92.0,9.0,92.0,9.0,10.0,78.0,127.0,57.0,57.0,0.0,70.0,81.0,12.0,15.0,78.0,38.0,68.0,117.0,127.0,95.0,78.0,156.0,67.0,78.0,70.0,68.0
111.0,68.0,78.0,112.0,43.0,81.0,42.0,114.0,63.0,95.0,64.0,39.0,49.0,30.0,63.0,30.0,63.0,74.0,34.0,65.0,15.0,15.0,70.0,0.0,19.0,81.0,55.0,36.0,33.0,26.0,55.0,65.0,33.0,11.0,94.0,25.0,34.0,0.0,26.0
114.0,79.0,81.0,115.0,51.0,92.0,50.0,117.0,74.0,98.0,67.0,50.0,60.0,33.0,74.0,33.0,74.0,85.0,42.0,68.0,26.0,26.0,81.0,19.0,0.0,92.0,66.0,44.0,44.0,34.0,58.0,68.0,36.0,8.0,97.0,35.0,42.0,19.0,34.0
184.0,40.0,151.0,185.0,96.0,0.0,115.0,187.0,18.0,168.0,137.0,43.0,35.0,103.0,18.0,103.0,18.0,13.0,89.0,138.0,68.0,68.0,12.0,81.0,92.0,0.0,26.0,89.0,49.0,79.0,128.0,138.0,106.0,89.0,167.0,78.0,89.0,81.0,79.0
158.0,14.0,125.0,159.0,70.0,26.0,89.0,161.0,8.0,142.0,111.0,17.0,9.0,77.0,8.0,77.0,8.0,19.0,63.0,112.0,42.0,42.0,15.0,55.0,66.0,26.0,0.0,63.0,23.0,53.0,102.0,112.0,80.0,63.0,141.0,52.0,63.0,55.0,53.0
108.0,76.0,75.0,109.0,8.0,89.0,39.0,111.0,71.0,92.0,61.0,47.0,57.0,27.0,71.0,27.0,71.0,82.0,13.0,62.0,22.0,22.0,78.0,36.0,44.0,89.0,63.0,0.0,41.0,10.0,52.0,62.0,30.0,44.0,91.0,31.0,13.0,36.0,10.0
136.0,36.0,103.0,137.0,48.0,49.0,67.0,139.0,31.0,120.0,89.0,12.0,17.0,55.0,31.0,55.0,31.0,42.0,41.0,90.0,20.0,20.0,38.0,33.0,44.0,49.0,23.0,41.0,0.0,31.0,80.0,90.0,58.0,41.0,119.0,30.0,41.0,33.0,31.0
110.0,66.0,77.0,111.0,17.0,79.0,41.0,113.0,61.0,94.0,63.0,37.0,47.0,29.0,61.0,29.0,61.0,72.0,15.0,64.0,12.0,12.0,68.0,26.0,34.0,79.0,53.0,10.0,31.0,0.0,54.0,64.0,32.0,34.0,93.0,21.0,15.0,26.0,0.0
64.0,115.0,24.0,65.0,49.0,128.0,48.0,67.0,110.0,48.0,13.0,86.0,96.0,25.0,110.0,25.0,110.0,121.0,40.0,10.0,62.0,62.0,117.0,55.0,58.0,128.0,102.0,52.0,80.0,54.0,0.0,10.0,34.0,58.0,47.0,71.0,40.0,55.0,54.0
74.0,125.0,29.0,75.0,59.0,138.0,58.0,77.0,120.0,58.0,23.0,96.0,106.0,35.0,120.0,35.0,120.0,131.0,50.0,0.0,72.0,72.0,127.0,65.0,68.0,138.0,112.0,62.0,90.0,64.0,10.0,0.0,44.0,68.0,57.0,81.0,50.0,65.0,64.0
90.0,93.0,57.0,91.0,27.0,106.0,14.0,93.0,88.0,74.0,43.0,64.0,74.0,13.0,88.0,13.0,88.0,99.0,18.0,44.0,40.0,40.0,95.0,33.0,36.0,106.0,80.0,30.0,58.0,32.0,34.0,44.0,0.0,36.0,73.0,49.0,18.0,33.0,32.0
114.0,76.0,81.0,115.0,51.0,89.0,50.0,117.0,71.0,98.0,67.0,47.0,57.0,33.0,71.0,33.0,71.0,82.0,42.0,68.0,23.0,23.0,78.0,11.0,8.0,89.0,63.0,44.0,41.0,34.0,58.0,68.0,36.0,0.0,97.0,33.0,42.0,11.0,34.0
26.0,154.0,70.0,27.0,88.0,167.0,87.0,29.0,149.0,10.0,34.0,125.0,135.0,64.0,149.0,64.0,149.0,160.0,79.0,57.0,101.0,101.0,156.0,94.0,97.0,167.0,141.0,91.0,119.0,93.0,47.0,57.0,73.0,97.0,0.0,110.0,79.0,94.0,93.0
127.0,65.0,94.0,128.0,38.0,78.0,58.0,130.0,60.0,111.0,80.0,36.0,46.0,46.0,60.0,46.0,60.0,71.0,32.0,81.0,10.0,10.0,67.0,25.0,35.0,78.0,52.0,31.0,30.0,21.0,71.0,81.0,49.0,33.0,110.0,0.0,32.0,25.0,21.0
96.0,76.0,63.0,97.0,9.0,89.0,27.0,99.0,71.0,80.0,49.0,47.0,57.0,19.0,71.0,19.0,71.0,82.0,0.0,50.0,23.0,23.0,78.0,34.0,42.0,89.0,63.0,13.0,41.0,15.0,40.0,50.0,18.0,42.0,79.0,32.0,0.0,34.0,15.0
111.0,68.0,78.0,112.0,43.0,81.0,42.0,114.0,63.0,95.0,64.0,39.0,49.0,30.0,63.0,30.0,63.0,74.0,34.0,65.0,15.0,15.0,70.0,0.0,19.0,81.0,55.0,36.0,33.0,26.0,55.0,65.0,33.0,11.0,94.0,25.0,34.0,0.0,26.0
110.0,66.0,77.0,111.0,17.0,79.0,41.0,113.0,61.0,94.0,63.0,37.0,47.0,29.0,61.0,29.0,61.0,72.0,15.0,64.0,12.0,12.0,68.0,26.0,34.0,79.0,53.0,10.0,31.0,0.0,54.0,64.0,32.0,34.0,93.0,21.0,15.0,26.0,0.0
