123.0,22.0,12.0,58.0,88.0,82.0,157.0,0.0,167.0,61.0,71.0,130.0,139.0,157.0,170.0,31.0,157.0,19.0,11.0,88.0,137.0,31.0,158.0,85.0,79.0,63.0,137.0,21.0,50.0,68.0,0.0,76.0,50.0,71.0,124.0,9.0,85.0,63.0,158.0
48.0,172.0,179.0,137.0,91.0,113.0,24.0,167.0,0.0,106.0,115.0,37.0,32.0,24.0,10.0,137.0,32.0,172.0,178.0,91.0,92.0,137.0,21.0,82.0,147.0,104.0,92.0,162.0,119.0,138.0,167.0,91.0,119.0,115.0,76.0,174.0,82.0,112.0,21.0
62.0,66.0,73.0,31.0,27.0,29.0,96.0,61.0,106.0,0.0,26.0,69.0,78.0,96.0,109.0,31.0,96.0,66.0,72.0,27.0,76.0,31.0,97.0,24.0,41.0,9.0,76.0,56.0,13.0,32.0,61.0,15.0,13.0,26.0,63.0,68.0,24.0,18.0,97.0
71.0,76.0,83.0,41.0,36.0,55.0,105.0,71.0,115.0,26.0,0.0,78.0,87.0,105.0,118.0,41.0,105.0,76.0,82.0,36.0,85.0,41.0,106.0,33.0,52.0,17.0,85.0,66.0,23.0,42.0,71.0,29.0,23.0,0.0,72.0,78.0,33.0,8.0,106.0
11.0,135.0,142.0,100.0,54.0,76.0,27.0,130.0,37.0,69.0,78.0,0.0,9.0,27.0,40.0,100.0,27.0,135.0,141.0,54.0,55.0,100.0,28.0,45.0,110.0,67.0,55.0,125.0,82.0,101.0,130.0,54.0,82.0,78.0,39.0,137.0,45.0,75.0,28.0
20.0,144.0,151.0,109.0,63.0,85.0,22.0,139.0,32.0,78.0,87.0,9.0,0.0,22.0,35.0,109.0,18.0,144.0,150.0,63.0,64.0,109.0,19.0,54.0,119.0,76.0,64.0,134.0,91.0,110.0,139.0,63.0,91.0,87.0,48.0,146.0,54.0,84.0,19.0
38.0,162.0,169.0,127.0,81.0,103.0,0.0,157.0,24.0,96.0,105.0,27.0,22.0,0.0,14.0,127.0,23.0,162.0,168.0,81.0,82.0,127.0,24.0,72.0,137.0,94.0,82.0,152.0,109.0,128.0,157.0,81.0,109.0,105.0,66.0,164.0,72.0,102.0,24.0
51.0,175.0,182.0,140.0,94.0,116.0,14.0,170.0,10.0,109.0,118.0,40.0,35.0,14.0,0.0,140.0,35.0,175.0,181.0,94.0,95.0,140.0,24.0,85.0,150.0,107.0,95.0,165.0,122.0,141.0,170.0,94.0,122.0,118.0,79.0,177.0,85.0,115.0,24.0
93.0,36.0,43.0,28.0,58.0,52.0,127.0,31.0,137.0,31.0,41.0,100.0,109.0,127.0,140.0,0.0,127.0,36.0,42.0,58.0,107.0,0.0,128.0,55.0,49.0,33.0,107.0,26.0,20.0,38.0,31.0,46.0,20.0,41.0,94.0,38.0,55.0,33.0,128.0
38.0,162.0,169.0,127.0,81.0,103.0,23.0,157.0,32.0,96.0,105.0,27.0,18.0,23.0,35.0,127.0,0.0,162.0,168.0,81.0,82.0,127.0,11.0,72.0,137.0,94.0,82.0,152.0,109.0,128.0,157.0,81.0,109.0,105.0,66.0,164.0,72.0,102.0,11.0
128.0,10.0,31.0,63.0,93.0,87.0,162.0,19.0,172.0,66.0,76.0,135.0,144.0,162.0,175.0,36.0,162.0,0.0,30.0,93.0,142.0,36.0,163.0,90.0,84.0,68.0,142.0,10.0,55.0,73.0,19.0,81.0,55.0,76.0,129.0,26.0,90.0,68.0,163.0
134.0,33.0,11.0,69.0,99.0,93.0,168.0,11.0,178.0,72.0,82.0,141.0,150.0,168.0,181.0,42.0,168.0,30.0,0.0,99.0,148.0,42.0,169.0,96.0,90.0,74.0,148.0,32.0,61.0,79.0,11.0,87.0,61.0,82.0,135.0,10.0,96.0,74.0,169.0
47.0,93.0,100.0,58.0,0.0,34.0,81.0,88.0,91.0,27.0,36.0,54.0,63.0,81.0,94.0,58.0,81.0,93.0,99.0,0.0,61.0,58.0,82.0,13.0,68.0,25.0,61.0,83.0,40.0,59.0,88.0,12.0,40.0,36.0,48.0,95.0,13.0,33.0,82.0
44.0,142.0,149.0,107.0,61.0,83.0,82.0,137.0,92.0,76.0,85.0,55.0,64.0,82.0,95.0,107.0,82.0,142.0,148.0,61.0,0.0,107.0,83.0,52.0,117.0,74.0,0.0,132.0,89.0,108.0,137.0,61.0,89.0,85.0,16.0,144.0,52.0,82.0,83.0
93.0,36.0,43.0,28.0,58.0,52.0,127.0,31.0,137.0,31.0,41.0,100.0,109.0,127.0,140.0,0.0,127.0,36.0,42.0,58.0,107.0,0.0,128.0,55.0,49.0,33.0,107.0,26.0,20.0,38.0,31.0,46.0,20.0,41.0,94.0,38.0,55.0,33.0,128.0
39.0,163.0,170.0,128.0,82.0,104.0,24.0,158.0,21.0,97.0,106.0,28.0,19.0,24.0,24.0,128.0,11.0,163.0,169.0,82.0,83.0,128.0,0.0,73.0,138.0,95.0,83.0,153.0,110.0,129.0,158.0,82.0,110.0,106.0,67.0,165.0,73.0,103.0,0.0
38.0,90.0,97.0,55.0,13.0,32.0,72.0,85.0,82.0,24.0,33.0,45.0,54.0,72.0,85.0,55.0,72.0,90.0,96.0,13.0,52.0,55.0,73.0,0.0,65.0,22.0,52.0,80.0,37.0,56.0,85.0,9.0,37.0,33.0,39.0,92.0,0.0,30.0,73.0
103.0,84.0,91.0,23.0,68.0,61.0,137.0,79.0,147.0,41.0,52.0,110.0,119.0,137.0,150.0,49.0,137.0,84.0,90.0,68.0,117.0,49.0,138.0,65.0,0.0,43.0,117.0,74.0,29.0,14.0,79.0,56.0,29.0,52.0,104.0,86.0,65.0,44.0,138.0
60.0,68.0,75.0,33.0,25.0,38.0,94.0,63.0,104.0,9.0,17.0,67.0,76.0,94.0,107.0,33.0,94.0,68.0,74.0,25.0,74.0,33.0,95.0,22.0,43.0,0.0,74.0,58.0,15.0,34.0,63.0,13.0,15.0,17.0,61.0,70.0,22.0,9.0,95.0
44.0,142.0,149.0,107.0,61.0,83.0,82.0,137.0,92.0,76.0,85.0,55.0,64.0,82.0,95.0,107.0,82.0,142.0,148.0,61.0,0.0,107.0,83.0,52.0,117.0,74.0,0.0,132.0,89.0,108.0,137.0,61.0,89.0,85.0,16.0,144.0,52.0,82.0,83.0
118.0,10.0,33.0,53.0,83.0,77.0,152.0,21.0,162.0,56.0,66.0,125.0,134.0,152.0,165.0,26.0,152.0,10.0,32.0,83.0,132.0,26.0,153.0,80.0,74.0,58.0,132.0,0.0,45.0,63.0,21.0,71.0,45.0,66.0,119.0,28.0,80.0,58.0,153.0
75.0,55.0,62.0,18.0,40.0,33.0,109.0,50.0,119.0,13.0,23.0,82.0,91.0,109.0,122.0,20.0,109.0,55.0,61.0,40.0,89.0,20.0,110.0,37.0,29.0,15.0,89.0,45.0,0.0,19.0,50.0,28.0,0.0,23.0,76.0,57.0,37.0,15.0,110.0
94.0,73.0,80.0,12.0,59.0,52.0,128.0,68.0,138.0,32.0,42.0,101.0,110.0,128.0,141.0,38.0,128.0,73.0,79.0,59.0,108.0,38.0,129.0,56.0,14.0,34.0,108.0,63.0,19.0,0.0,68.0,47.0,19.0,42.0,95.0,75.0,56.0,34.0,129.0
123.0,22.0,12.0,58.0,88.0,82.0,157.0,0.0,167.0,61.0,71.0,130.0,139.0,157.0,170.0,31.0,157.0,19.0,11.0,88.0,137.0,31.0,158.0,85.0,79.0,63.0,137.0,21.0,50.0,68.0,0.0,76.0,50.0,71.0,124.0,9.0,85.0,63.0,158.0
47.0,81.0,88.0,46.0,12.0,26.0,81.0,76.0,91.0,15.0,29.0,54.0,63.0,81.0,94.0,46.0,81.0,81.0,87.0,12.0,61.0,46.0,82.0,9.0,56.0,13.0,61.0,71.0,28.0,47.0,76.0,0.0,28.0,29.0,48.0,83.0,9.0,21.0,82.0
75.0,55.0,62.0,18.0,40.0,33.0,109.0,50.0,119.0,13.0,23.0,82.0,91.0,109.0,122.0,20.0,109.0,55.0,61.0,40.0,89.0,20.0,110.0,37.0,29.0,15.0,89.0,45.0,0.0,19.0,50.0,28.0,0.0,23.0,76.0,57.0,37.0,15.0,110.0
71.0,76.0,83.0,41.0,36.0,55.0,105.0,71.0,115.0,26.0,0.0,78.0,87.0,105.0,118.0,41.0,105.0,76.0,82.0,36.0,85.0,41.0,106.0,33.0,52.0,17.0,85.0,66.0,23.0,42.0,71.0,29.0,23.0,0.0,72.0,78.0,33.0,8.0,106.0
28.0,129.0,136.0,94.0,48.0,70.0,66.0,124.0,76.0,63.0,72.0,39.0,48.0,66.0,79.0,94.0,66.0,129.0,135.0,48.0,16.0,94.0,67.0,39.0,104.0,61.0,16.0,119.0,76.0,95.0,124.0,48.0,76.0,72.0,0.0,131.0,39.0,69.0,67.0
130.0,29.0,6.0,65.0,95.0,89.0,164.0,9.0,174.0,68.0,78.0,137.0,146.0,164.0,177.0,38.0,164.0,26.0,10.0,95.0,144.0,38.0,165.0,92.0,86.0,70.0,144.0,28.0,57.0,75.0,9.0,83.0,57.0,78.0,131.0,0.0,92.0,70.0,165.0
38.0,90.0,97.0,55.0,13.0,32.0,72.0,85.0,82.0,24.0,33.0,45.0,54.0,72.0,85.0,55.0,72.0,90.0,96.0,13.0,52.0,55.0,73.0,0.0,65.0,22.0,52.0,80.0,37.0,56.0,85.0,9.0,37.0,33.0,39.0,92.0,0.0,30.0,73.0
68.0,68.0,75.0,33.0,33.0,47.0,102.0,63.0,112.0,18.0,8.0,75.0,84.0,102.0,115.0,33.0,102.0,68.0,74.0,33.0,82.0,33.0,103.0,30.0,44.0,9.0,82.0,58.0,15.0,34.0,63.0,21.0,15.0,8.0,69.0,70.0,30.0,0.0,103.0
39.0,163.0,170.0,128.0,82.0,104.0,24.0,158.0,21.0,97.0,106.0,28.0,19.0,24.0,24.0,128.0,11.0,163.0,169.0,82.0,83.0,128.0,0.0,73.0,138.0,95.0,83.0,153.0,110.0,129.0,158.0,82.0,110.0,106.0,67.0,165.0,73.0,103.0,0.0
