95.0,40.0,105.0,129.0,65.0,29.0,0.0,101.0,24.0,96.0,166.0,177.0,145.0,67.0,53.0,17.0,29.0,98.0,41.0,55.0,166.0,89.0,177.0,97.0,24.0,91.0,53.0,166.0,29.0,129.0,68.0,83.0,8.0,29.0,98.0,89.0,177.0,74.0,13.0
36.0,65.0,42.0,41.0,36.0,72.0,101.0,0.0,99.0,27.0,78.0,89.0,57.0,62.0,48.0,99.0,72.0,18.0,71.0,95.0,78.0,13.0,89.0,34.0,99.0,10.0,48.0,78.0,72.0,40.0,66.0,18.0,109.0,72.0,8.0,13.0,89.0,27.0,100.0
93.0,38.0,103.0,127.0,63.0,27.0,24.0,99.0,0.0,94.0,164.0,175.0,143.0,65.0,51.0,23.0,27.0,96.0,39.0,53.0,164.0,87.0,175.0,95.0,0.0,89.0,51.0,164.0,27.0,127.0,66.0,81.0,32.0,27.0,96.0,87.0,175.0,72.0,11.0
31.0,60.0,15.0,33.0,31.0,67.0,96.0,27.0,94.0,0.0,70.0,81.0,49.0,57.0,43.0,94.0,67.0,9.0,66.0,90.0,70.0,25.0,81.0,8.0,94.0,17.0,43.0,70.0,67.0,33.0,61.0,13.0,104.0,67.0,34.0,25.0,81.0,22.0,95.0
101.0,130.0,77.0,38.0,101.0,137.0,166.0,78.0,164.0,70.0,0.0,12.0,24.0,127.0,113.0,164.0,137.0,68.0,136.0,160.0,0.0,78.0,12.0,78.0,164.0,75.0,113.0,31.0,137.0,65.0,131.0,83.0,174.0,137.0,85.0,78.0,12.0,92.0,165.0
112.0,141.0,88.0,49.0,112.0,148.0,177.0,89.0,175.0,81.0,12.0,0.0,35.0,138.0,124.0,175.0,148.0,79.0,147.0,171.0,12.0,89.0,0.0,89.0,175.0,86.0,124.0,42.0,148.0,76.0,142.0,94.0,185.0,148.0,96.0,89.0,0.0,103.0,176.0
80.0,109.0,56.0,17.0,80.0,116.0,145.0,57.0,143.0,49.0,24.0,35.0,0.0,106.0,92.0,143.0,116.0,47.0,115.0,139.0,24.0,57.0,35.0,57.0,143.0,54.0,92.0,21.0,116.0,44.0,110.0,62.0,153.0,116.0,64.0,57.0,35.0,71.0,144.0
56.0,27.0,66.0,90.0,26.0,38.0,67.0,62.0,65.0,57.0,127.0,138.0,106.0,0.0,20.0,65.0,38.0,59.0,37.0,61.0,127.0,50.0,138.0,58.0,65.0,52.0,20.0,127.0,38.0,90.0,20.0,44.0,75.0,38.0,59.0,50.0,138.0,35.0,66.0
42.0,17.0,52.0,76.0,12.0,24.0,53.0,48.0,51.0,43.0,113.0,124.0,92.0,20.0,0.0,51.0,24.0,45.0,23.0,47.0,113.0,36.0,124.0,44.0,51.0,38.0,0.0,113.0,24.0,76.0,21.0,30.0,61.0,24.0,45.0,36.0,124.0,21.0,52.0
93.0,38.0,103.0,127.0,63.0,27.0,17.0,99.0,23.0,94.0,164.0,175.0,143.0,65.0,51.0,0.0,27.0,96.0,39.0,53.0,164.0,87.0,175.0,95.0,23.0,89.0,51.0,164.0,27.0,127.0,66.0,81.0,24.0,27.0,96.0,87.0,175.0,72.0,24.0
66.0,11.0,76.0,100.0,36.0,0.0,29.0,72.0,27.0,67.0,137.0,148.0,116.0,38.0,24.0,27.0,0.0,69.0,12.0,26.0,137.0,60.0,148.0,68.0,27.0,62.0,24.0,137.0,0.0,100.0,39.0,54.0,37.0,0.0,69.0,60.0,148.0,45.0,28.0
33.0,62.0,24.0,31.0,33.0,69.0,98.0,18.0,96.0,9.0,68.0,79.0,47.0,59.0,45.0,96.0,69.0,0.0,68.0,92.0,68.0,16.0,79.0,16.0,96.0,8.0,45.0,68.0,69.0,31.0,63.0,15.0,106.0,69.0,25.0,16.0,79.0,24.0,97.0
65.0,10.0,75.0,99.0,35.0,12.0,41.0,71.0,39.0,66.0,136.0,147.0,115.0,37.0,23.0,39.0,12.0,68.0,0.0,24.0,136.0,59.0,147.0,67.0,39.0,61.0,23.0,136.0,12.0,99.0,38.0,53.0,49.0,12.0,68.0,59.0,147.0,44.0,40.0
89.0,34.0,99.0,123.0,59.0,26.0,55.0,95.0,53.0,90.0,160.0,171.0,139.0,61.0,47.0,53.0,26.0,92.0,24.0,0.0,160.0,83.0,171.0,91.0,53.0,85.0,47.0,160.0,26.0,123.0,62.0,77.0,63.0,26.0,92.0,83.0,171.0,68.0,54.0
101.0,130.0,77.0,38.0,101.0,137.0,166.0,78.0,164.0,70.0,0.0,12.0,24.0,127.0,113.0,164.0,137.0,68.0,136.0,160.0,0.0,78.0,12.0,78.0,164.0,75.0,113.0,31.0,137.0,65.0,131.0,83.0,174.0,137.0,85.0,78.0,12.0,92.0,165.0
24.0,53.0,40.0,41.0,28.0,60.0,89.0,13.0,87.0,25.0,78.0,89.0,57.0,50.0,36.0,87.0,60.0,16.0,59.0,83.0,78.0,0.0,89.0,32.0,87.0,8.0,36.0,78.0,60.0,41.0,54.0,13.0,97.0,60.0,9.0,0.0,89.0,19.0,88.0
112.0,141.0,88.0,49.0,112.0,148.0,177.0,89.0,175.0,81.0,12.0,0.0,35.0,138.0,124.0,175.0,148.0,79.0,147.0,171.0,12.0,89.0,0.0,89.0,175.0,86.0,124.0,42.0,148.0,76.0,142.0,94.0,185.0,148.0,96.0,89.0,0.0,103.0,176.0
38.0,61.0,8.0,41.0,32.0,68.0,97.0,34.0,95.0,8.0,78.0,89.0,57.0,58.0,44.0,95.0,68.0,16.0,67.0,91.0,78.0,32.0,89.0,0.0,95.0,24.0,44.0,78.0,68.0,41.0,62.0,19.0,105.0,68.0,41.0,32.0,89.0,23.0,96.0
93.0,38.0,103.0,127.0,63.0,27.0,24.0,99.0,0.0,94.0,164.0,175.0,143.0,65.0,51.0,23.0,27.0,96.0,39.0,53.0,164.0,87.0,175.0,95.0,0.0,89.0,51.0,164.0,27.0,127.0,66.0,81.0,32.0,27.0,96.0,87.0,175.0,72.0,11.0
26.0,55.0,32.0,38.0,26.0,62.0,91.0,10.0,89.0,17.0,75.0,86.0,54.0,52.0,38.0,89.0,62.0,8.0,61.0,85.0,75.0,8.0,86.0,24.0,89.0,0.0,38.0,75.0,62.0,38.0,56.0,8.0,99.0,62.0,17.0,8.0,86.0,17.0,90.0
42.0,17.0,52.0,76.0,12.0,24.0,53.0,48.0,51.0,43.0,113.0,124.0,92.0,20.0,0.0,51.0,24.0,45.0,23.0,47.0,113.0,36.0,124.0,44.0,51.0,38.0,0.0,113.0,24.0,76.0,21.0,30.0,61.0,24.0,45.0,36.0,124.0,21.0,52.0
101.0,130.0,77.0,38.0,101.0,137.0,166.0,78.0,164.0,70.0,31.0,42.0,21.0,127.0,113.0,164.0,137.0,68.0,136.0,160.0,31.0,78.0,42.0,78.0,164.0,75.0,113.0,0.0,137.0,65.0,131.0,83.0,174.0,137.0,85.0,78.0,42.0,92.0,165.0
66.0,11.0,76.0,100.0,36.0,0.0,29.0,72.0,27.0,67.0,137.0,148.0,116.0,38.0,24.0,27.0,0.0,69.0,12.0,26.0,137.0,60.0,148.0,68.0,27.0,62.0,24.0,137.0,0.0,100.0,39.0,54.0,37.0,0.0,69.0,60.0,148.0,45.0,28.0
64.0,93.0,40.0,28.0,64.0,100.0,129.0,40.0,127.0,33.0,65.0,76.0,44.0,90.0,76.0,127.0,100.0,31.0,99.0,123.0,65.0,41.0,76.0,41.0,127.0,38.0,76.0,65.0,100.0,0.0,94.0,46.0,137.0,100.0,47.0,41.0,76.0,55.0,128.0
60.0,28.0,70.0,94.0,30.0,39.0,68.0,66.0,66.0,61.0,131.0,142.0,110.0,20.0,21.0,66.0,39.0,63.0,38.0,62.0,131.0,54.0,142.0,62.0,66.0,56.0,21.0,131.0,39.0,94.0,0.0,48.0,76.0,39.0,63.0,54.0,142.0,39.0,67.0
19.0,47.0,27.0,46.0,18.0,54.0,83.0,18.0,81.0,13.0,83.0,94.0,62.0,44.0,30.0,81.0,54.0,15.0,53.0,77.0,83.0,13.0,94.0,19.0,81.0,8.0,30.0,83.0,54.0,46.0,48.0,0.0,91.0,54.0,22.0,13.0,94.0,9.0,82.0
103.0,48.0,113.0,137.0,73.0,37.0,8.0,109.0,32.0,104.0,174.0,185.0,153.0,75.0,61.0,24.0,37.0,106.0,49.0,63.0,174.0,97.0,185.0,105.0,32.0,99.0,61.0,174.0,37.0,137.0,76.0,91.0,0.0,37.0,106.0,97.0,185.0,82.0,21.0
66.0,11.0,76.0,100.0,36.0,0.0,29.0,72.0,27.0,67.0,137.0,148.0,116.0,38.0,24.0,27.0,0.0,69.0,12.0,26.0,137.0,60.0,148.0,68.0,27.0,62.0,24.0,137.0,0.0,100.0,39.0,54.0,37.0,0.0,69.0,60.0,148.0,45.0,28.0
33.0,62.0,49.0,48.0,37.0,69.0,98.0,8.0,96.0,34.0,85.0,96.0,64.0,59.0,45.0,96.0,69.0,25.0,68.0,92.0,85.0,9.0,96.0,41.0,96.0,17.0,45.0,85.0,69.0,47.0,63.0,22.0,106.0,69.0,0.0,9.0,96.0,28.0,97.0
24.0,53.0,40.0,41.0,28.0,60.0,89.0,13.0,87.0,25.0,78.0,89.0,57.0,50.0,36.0,87.0,60.0,16.0,59.0,83.0,78.0,0.0,89.0,32.0,87.0,8.0,36.0,78.0,60.0,41.0,54.0,13.0,97.0,60.0,9.0,0.0,89.0,19.0,88.0
112.0,141.0,88.0,49.0,112.0,148.0,177.0,89.0,175.0,81.0,12.0,0.0,35.0,138.0,124.0,175.0,148.0,79.0,147.0,171.0,12.0,89.0,0.0,89.0,175.0,86.0,124.0,42.0,148.0,76.0,142.0,94.0,185.0,148.0,96.0,89.0,0.0,103.0,176.0
25.0,38.0,31.0,55.0,9.0,45.0,74.0,27.0,72.0,22.0,92.0,103.0,71.0,35.0,21.0,72.0,45.0,24.0,44.0,68.0,92.0,19.0,103.0,23.0,72.0,17.0,21.0,92.0,45.0,55.0,39.0,9.0,82.0,45.0,28.0,19.0,103.0,0.0,73.0
94.0,39.0,104.0,128.0,64.0,28.0,13.0,100.0,11.0,95.0,165.0,176.0,144.0,66.0,52.0,24.0,28.0,97.0,40.0,54.0,165.0,88.0,176.0,96.0,11.0,90.0,52.0,165.0,28.0,128.0,67.0,82.0,21.0,28.0,97.0,88.0,176.0,73.0,0.0
