61.0,102.0,8.0,75.0,36.0,73.0,0.0,40.0,68.0,97.0,48.0,50.0,48.0,83.0,57.0,34.0,58.0,39.0,49.0,116.0,83.0,67.0,95.0,102.0,115.0,36.0,92.0,36.0,50.0,95.0,67.0,68.0,67.0,91.0,29.0,58.0,94.0,21.0,108.0
61.0,76.0,38.0,75.0,32.0,47.0,40.0,0.0,42.0,97.0,48.0,13.0,48.0,57.0,57.0,8.0,58.0,34.0,23.0,90.0,57.0,67.0,95.0,76.0,89.0,32.0,66.0,16.0,13.0,95.0,41.0,42.0,41.0,91.0,24.0,32.0,68.0,19.0,108.0
94.0,73.0,65.0,108.0,65.0,44.0,68.0,42.0,0.0,130.0,81.0,42.0,81.0,54.0,90.0,34.0,91.0,41.0,19.0,87.0,54.0,100.0,128.0,73.0,86.0,65.0,63.0,32.0,42.0,128.0,38.0,0.0,12.0,124.0,39.0,11.0,65.0,47.0,141.0
40.0,164.0,95.0,84.0,65.0,135.0,97.0,97.0,130.0,0.0,57.0,107.0,57.0,145.0,44.0,96.0,67.0,101.0,111.0,178.0,145.0,41.0,17.0,164.0,177.0,65.0,154.0,98.0,107.0,24.0,129.0,130.0,129.0,55.0,91.0,120.0,156.0,83.0,11.0
17.0,115.0,46.0,28.0,16.0,86.0,48.0,48.0,81.0,57.0,0.0,58.0,0.0,96.0,13.0,47.0,10.0,52.0,62.0,129.0,96.0,27.0,55.0,115.0,128.0,16.0,105.0,49.0,58.0,55.0,80.0,81.0,80.0,51.0,42.0,71.0,107.0,34.0,68.0
71.0,76.0,48.0,85.0,42.0,47.0,50.0,13.0,42.0,107.0,58.0,0.0,58.0,57.0,67.0,17.0,68.0,44.0,23.0,90.0,57.0,77.0,105.0,76.0,89.0,42.0,66.0,26.0,0.0,105.0,41.0,42.0,41.0,101.0,34.0,33.0,68.0,29.0,118.0
17.0,115.0,46.0,28.0,16.0,86.0,48.0,48.0,81.0,57.0,0.0,58.0,0.0,96.0,13.0,47.0,10.0,52.0,62.0,129.0,96.0,27.0,55.0,115.0,128.0,16.0,105.0,49.0,58.0,55.0,80.0,81.0,80.0,51.0,42.0,71.0,107.0,34.0,68.0
109.0,19.0,80.0,123.0,80.0,10.0,83.0,57.0,54.0,145.0,96.0,57.0,96.0,0.0,105.0,49.0,106.0,57.0,36.0,36.0,0.0,115.0,143.0,19.0,35.0,80.0,9.0,47.0,57.0,143.0,17.0,54.0,44.0,139.0,54.0,46.0,14.0,62.0,156.0
4.0,124.0,55.0,40.0,25.0,95.0,57.0,57.0,90.0,44.0,13.0,67.0,13.0,105.0,0.0,56.0,23.0,61.0,71.0,138.0,105.0,14.0,42.0,124.0,137.0,25.0,114.0,58.0,67.0,42.0,89.0,90.0,89.0,38.0,51.0,80.0,116.0,43.0,55.0
60.0,68.0,31.0,74.0,31.0,39.0,34.0,8.0,34.0,96.0,47.0,17.0,47.0,49.0,56.0,0.0,57.0,27.0,15.0,82.0,49.0,66.0,94.0,68.0,81.0,31.0,58.0,9.0,17.0,94.0,33.0,34.0,33.0,90.0,17.0,24.0,60.0,13.0,107.0
27.0,125.0,56.0,33.0,26.0,96.0,58.0,58.0,91.0,67.0,10.0,68.0,10.0,106.0,23.0,57.0,0.0,62.0,72.0,139.0,106.0,37.0,65.0,125.0,138.0,26.0,115.0,59.0,68.0,65.0,90.0,91.0,90.0,61.0,52.0,81.0,117.0,44.0,78.0
65.0,76.0,36.0,79.0,36.0,47.0,39.0,34.0,41.0,101.0,52.0,44.0,52.0,57.0,61.0,27.0,62.0,0.0,22.0,90.0,57.0,71.0,99.0,76.0,89.0,36.0,66.0,18.0,44.0,99.0,41.0,41.0,40.0,95.0,10.0,31.0,68.0,18.0,112.0
75.0,55.0,46.0,89.0,46.0,26.0,49.0,23.0,19.0,111.0,62.0,23.0,62.0,36.0,71.0,15.0,72.0,22.0,0.0,69.0,36.0,81.0,109.0,55.0,68.0,46.0,45.0,13.0,23.0,109.0,20.0,19.0,18.0,105.0,20.0,10.0,47.0,28.0,122.0
142.0,41.0,113.0,156.0,113.0,44.0,116.0,90.0,87.0,178.0,129.0,90.0,129.0,36.0,138.0,82.0,139.0,90.0,69.0,0.0,36.0,148.0,176.0,38.0,12.0,113.0,40.0,80.0,90.0,176.0,50.0,87.0,77.0,172.0,87.0,79.0,22.0,95.0,189.0
109.0,19.0,80.0,123.0,80.0,10.0,83.0,57.0,54.0,145.0,96.0,57.0,96.0,0.0,105.0,49.0,106.0,57.0,36.0,36.0,0.0,115.0,143.0,19.0,35.0,80.0,9.0,47.0,57.0,143.0,17.0,54.0,44.0,139.0,54.0,46.0,14.0,62.0,156.0
10.0,134.0,65.0,54.0,35.0,105.0,67.0,67.0,100.0,41.0,27.0,77.0,27.0,115.0,14.0,66.0,37.0,71.0,81.0,148.0,115.0,0.0,39.0,134.0,147.0,35.0,124.0,68.0,77.0,39.0,99.0,100.0,99.0,24.0,61.0,90.0,126.0,53.0,52.0
38.0,162.0,93.0,82.0,63.0,133.0,95.0,95.0,128.0,17.0,55.0,105.0,55.0,143.0,42.0,94.0,65.0,99.0,109.0,176.0,143.0,39.0,0.0,162.0,175.0,63.0,152.0,96.0,105.0,23.0,127.0,128.0,127.0,53.0,89.0,118.0,154.0,81.0,14.0
128.0,10.0,99.0,142.0,99.0,29.0,102.0,76.0,73.0,164.0,115.0,76.0,115.0,19.0,124.0,68.0,125.0,76.0,55.0,38.0,19.0,134.0,162.0,0.0,37.0,99.0,10.0,66.0,76.0,162.0,36.0,73.0,63.0,158.0,73.0,65.0,20.0,81.0,175.0
141.0,40.0,112.0,155.0,112.0,43.0,115.0,89.0,86.0,177.0,128.0,89.0,128.0,35.0,137.0,81.0,138.0,89.0,68.0,12.0,35.0,147.0,175.0,37.0,0.0,112.0,39.0,79.0,89.0,175.0,49.0,86.0,76.0,171.0,86.0,78.0,21.0,94.0,188.0
29.0,99.0,34.0,43.0,0.0,70.0,36.0,32.0,65.0,65.0,16.0,42.0,16.0,80.0,25.0,31.0,26.0,36.0,46.0,113.0,80.0,35.0,63.0,99.0,112.0,0.0,89.0,33.0,42.0,63.0,64.0,65.0,64.0,59.0,26.0,55.0,91.0,18.0,76.0
118.0,10.0,89.0,132.0,89.0,19.0,92.0,66.0,63.0,154.0,105.0,66.0,105.0,9.0,114.0,58.0,115.0,66.0,45.0,40.0,9.0,124.0,152.0,10.0,39.0,89.0,0.0,56.0,66.0,152.0,26.0,63.0,53.0,148.0,63.0,55.0,18.0,71.0,165.0
62.0,66.0,33.0,76.0,33.0,37.0,36.0,16.0,32.0,98.0,49.0,26.0,49.0,47.0,58.0,9.0,59.0,18.0,13.0,80.0,47.0,68.0,96.0,66.0,79.0,33.0,56.0,0.0,26.0,96.0,31.0,32.0,31.0,92.0,8.0,22.0,58.0,15.0,109.0
71.0,76.0,48.0,85.0,42.0,47.0,50.0,13.0,42.0,107.0,58.0,0.0,58.0,57.0,67.0,17.0,68.0,44.0,23.0,90.0,57.0,77.0,105.0,76.0,89.0,42.0,66.0,26.0,0.0,105.0,41.0,42.0,41.0,101.0,34.0,33.0,68.0,29.0,118.0
38.0,162.0,93.0,82.0,63.0,133.0,95.0,95.0,128.0,24.0,55.0,105.0,55.0,143.0,42.0,94.0,65.0,99.0,109.0,176.0,143.0,39.0,23.0,162.0,175.0,63.0,152.0,96.0,105.0,0.0,127.0,128.0,127.0,53.0,89.0,118.0,154.0,81.0,35.0
93.0,36.0,64.0,107.0,64.0,12.0,67.0,41.0,38.0,129.0,80.0,41.0,80.0,17.0,89.0,33.0,90.0,41.0,20.0,50.0,17.0,99.0,127.0,36.0,49.0,64.0,26.0,31.0,41.0,127.0,0.0,38.0,28.0,123.0,38.0,30.0,28.0,46.0,140.0
94.0,73.0,65.0,108.0,65.0,44.0,68.0,42.0,0.0,130.0,81.0,42.0,81.0,54.0,90.0,34.0,91.0,41.0,19.0,87.0,54.0,100.0,128.0,73.0,86.0,65.0,63.0,32.0,42.0,128.0,38.0,0.0,12.0,124.0,39.0,11.0,65.0,47.0,141.0
93.0,63.0,64.0,107.0,64.0,34.0,67.0,41.0,12.0,129.0,80.0,41.0,80.0,44.0,89.0,33.0,90.0,40.0,18.0,77.0,44.0,99.0,127.0,63.0,76.0,64.0,53.0,31.0,41.0,127.0,28.0,12.0,0.0,123.0,38.0,10.0,55.0,46.0,140.0
34.0,158.0,89.0,78.0,59.0,129.0,91.0,91.0,124.0,55.0,51.0,101.0,51.0,139.0,38.0,90.0,61.0,95.0,105.0,172.0,139.0,24.0,53.0,158.0,171.0,59.0,148.0,92.0,101.0,53.0,123.0,124.0,123.0,0.0,85.0,114.0,150.0,77.0,66.0
55.0,73.0,26.0,69.0,26.0,44.0,29.0,24.0,39.0,91.0,42.0,34.0,42.0,54.0,51.0,17.0,52.0,10.0,20.0,87.0,54.0,61.0,89.0,73.0,86.0,26.0,63.0,8.0,34.0,89.0,38.0,39.0,38.0,85.0,0.0,29.0,65.0,8.0,102.0
84.0,65.0,55.0,98.0,55.0,36.0,58.0,32.0,11.0,120.0,71.0,33.0,71.0,46.0,80.0,24.0,81.0,31.0,10.0,79.0,46.0,90.0,118.0,65.0,78.0,55.0,55.0,22.0,33.0,118.0,30.0,11.0,10.0,114.0,29.0,0.0,57.0,37.0,131.0
120.0,20.0,91.0,134.0,91.0,22.0,94.0,68.0,65.0,156.0,107.0,68.0,107.0,14.0,116.0,60.0,117.0,68.0,47.0,22.0,14.0,126.0,154.0,20.0,21.0,91.0,18.0,58.0,68.0,154.0,28.0,65.0,55.0,150.0,65.0,57.0,0.0,73.0,167.0
47.0,81.0,19.0,61.0,18.0,52.0,21.0,19.0,47.0,83.0,34.0,29.0,34.0,62.0,43.0,13.0,44.0,18.0,28.0,95.0,62.0,53.0,81.0,81.0,94.0,18.0,71.0,15.0,29.0,81.0,46.0,47.0,46.0,77.0,8.0,37.0,73.0,0.0,94.0
51.0,175.0,106.0,95.0,76.0,146.0,108.0,108.0,141.0,11.0,68.0,118.0,68.0,156.0,55.0,107.0,78.0,112.0,122.0,189.0,156.0,52.0,14.0,175.0,188.0,76.0,165.0,109.0,118.0,35.0,140.0,141.0,140.0,66.0,102.0,131.0,167.0,94.0,0.0
