65.0,124.0,97.0,57.0,25.0,57.0,0.0,24.0,42.0,54.0,43.0,90.0,55.0,124.0,85.0,89.0,58.0,99.0,40.0,15.0,36.0,24.0,25.0,133.0,119.0,25.0,80.0,89.0,105.0,40.0,111.0,114.0,36.0,126.0,58.0,38.0,95.0,13.0,43.0
85.0,144.0,117.0,77.0,45.0,77.0,24.0,0.0,18.0,34.0,63.0,110.0,35.0,144.0,105.0,109.0,78.0,119.0,64.0,9.0,56.0,0.0,45.0,153.0,139.0,45.0,100.0,109.0,125.0,64.0,131.0,134.0,56.0,146.0,78.0,35.0,115.0,33.0,63.0
103.0,162.0,135.0,95.0,63.0,95.0,42.0,18.0,0.0,34.0,81.0,128.0,35.0,162.0,123.0,127.0,96.0,137.0,82.0,27.0,74.0,18.0,63.0,171.0,157.0,63.0,118.0,127.0,143.0,82.0,149.0,152.0,74.0,164.0,96.0,53.0,133.0,51.0,81.0
115.0,174.0,147.0,107.0,75.0,107.0,54.0,34.0,34.0,0.0,93.0,140.0,14.0,174.0,135.0,139.0,108.0,149.0,94.0,39.0,86.0,34.0,75.0,183.0,169.0,75.0,130.0,139.0,155.0,94.0,161.0,164.0,86.0,176.0,108.0,65.0,145.0,63.0,93.0
27.0,81.0,54.0,19.0,18.0,21.0,43.0,63.0,81.0,93.0,0.0,47.0,94.0,81.0,42.0,46.0,15.0,56.0,61.0,54.0,19.0,63.0,18.0,90.0,76.0,18.0,37.0,46.0,62.0,61.0,68.0,71.0,19.0,83.0,22.0,77.0,52.0,30.0,0.0
41.0,73.0,9.0,42.0,65.0,68.0,90.0,110.0,128.0,140.0,47.0,0.0,141.0,73.0,32.0,12.0,32.0,14.0,108.0,101.0,66.0,110.0,65.0,82.0,68.0,65.0,11.0,12.0,54.0,108.0,60.0,63.0,66.0,75.0,48.0,124.0,44.0,77.0,47.0
116.0,175.0,148.0,108.0,76.0,108.0,55.0,35.0,35.0,14.0,94.0,141.0,0.0,175.0,136.0,140.0,109.0,150.0,95.0,40.0,87.0,35.0,76.0,184.0,170.0,76.0,131.0,140.0,156.0,95.0,162.0,165.0,87.0,177.0,109.0,66.0,146.0,64.0,94.0
75.0,10.0,82.0,76.0,99.0,102.0,124.0,144.0,162.0,174.0,81.0,73.0,175.0,0.0,41.0,63.0,66.0,84.0,142.0,135.0,100.0,144.0,99.0,33.0,19.0,99.0,65.0,63.0,19.0,142.0,14.0,10.0,100.0,26.0,83.0,158.0,29.0,111.0,81.0
36.0,41.0,41.0,37.0,60.0,63.0,85.0,105.0,123.0,135.0,42.0,32.0,136.0,41.0,0.0,22.0,27.0,43.0,103.0,96.0,61.0,105.0,60.0,50.0,36.0,60.0,24.0,22.0,22.0,103.0,28.0,31.0,61.0,43.0,43.0,119.0,12.0,72.0,42.0
40.0,63.0,21.0,41.0,64.0,67.0,89.0,109.0,127.0,139.0,46.0,12.0,140.0,63.0,22.0,0.0,31.0,23.0,107.0,100.0,65.0,109.0,64.0,72.0,58.0,64.0,10.0,0.0,44.0,107.0,50.0,53.0,65.0,65.0,47.0,123.0,34.0,76.0,46.0
24.0,66.0,39.0,16.0,33.0,36.0,58.0,78.0,96.0,108.0,15.0,32.0,109.0,66.0,27.0,31.0,0.0,41.0,76.0,69.0,34.0,78.0,33.0,75.0,61.0,33.0,22.0,31.0,47.0,76.0,53.0,56.0,34.0,68.0,25.0,92.0,37.0,45.0,15.0
50.0,84.0,9.0,51.0,74.0,77.0,99.0,119.0,137.0,149.0,56.0,14.0,150.0,84.0,43.0,23.0,41.0,0.0,117.0,110.0,75.0,119.0,74.0,93.0,79.0,74.0,19.0,23.0,65.0,117.0,71.0,74.0,75.0,86.0,57.0,133.0,55.0,86.0,56.0
83.0,142.0,115.0,75.0,43.0,75.0,40.0,64.0,82.0,94.0,61.0,108.0,95.0,142.0,103.0,107.0,76.0,117.0,0.0,55.0,54.0,64.0,43.0,151.0,137.0,43.0,98.0,107.0,123.0,0.0,129.0,132.0,54.0,144.0,76.0,78.0,113.0,37.0,61.0
76.0,135.0,108.0,68.0,36.0,68.0,15.0,9.0,27.0,39.0,54.0,101.0,40.0,135.0,96.0,100.0,69.0,110.0,55.0,0.0,47.0,9.0,36.0,144.0,130.0,36.0,91.0,100.0,116.0,55.0,122.0,125.0,47.0,137.0,69.0,26.0,106.0,24.0,54.0
41.0,100.0,73.0,33.0,11.0,39.0,36.0,56.0,74.0,86.0,19.0,66.0,87.0,100.0,61.0,65.0,34.0,75.0,54.0,47.0,0.0,56.0,11.0,109.0,95.0,11.0,56.0,65.0,81.0,54.0,87.0,90.0,0.0,102.0,40.0,70.0,71.0,23.0,19.0
85.0,144.0,117.0,77.0,45.0,77.0,24.0,0.0,18.0,34.0,63.0,110.0,35.0,144.0,105.0,109.0,78.0,119.0,64.0,9.0,56.0,0.0,45.0,153.0,139.0,45.0,100.0,109.0,125.0,64.0,131.0,134.0,56.0,146.0,78.0,35.0,115.0,33.0,63.0
40.0,99.0,72.0,32.0,0.0,36.0,25.0,45.0,63.0,75.0,18.0,65.0,76.0,99.0,60.0,64.0,33.0,74.0,43.0,36.0,11.0,45.0,0.0,108.0,94.0,0.0,55.0,64.0,80.0,43.0,86.0,89.0,11.0,101.0,37.0,59.0,70.0,12.0,18.0
84.0,36.0,91.0,85.0,108.0,111.0,133.0,153.0,171.0,183.0,90.0,82.0,184.0,33.0,50.0,72.0,75.0,93.0,151.0,144.0,109.0,153.0,108.0,0.0,14.0,108.0,74.0,72.0,31.0,151.0,22.0,35.0,109.0,18.0,92.0,167.0,39.0,120.0,90.0
70.0,22.0,77.0,71.0,94.0,97.0,119.0,139.0,157.0,169.0,76.0,68.0,170.0,19.0,36.0,58.0,61.0,79.0,137.0,130.0,95.0,139.0,94.0,14.0,0.0,94.0,60.0,58.0,17.0,137.0,8.0,21.0,95.0,9.0,78.0,153.0,25.0,106.0,76.0
40.0,99.0,72.0,32.0,0.0,36.0,25.0,45.0,63.0,75.0,18.0,65.0,76.0,99.0,60.0,64.0,33.0,74.0,43.0,36.0,11.0,45.0,0.0,108.0,94.0,0.0,55.0,64.0,80.0,43.0,86.0,89.0,11.0,101.0,37.0,59.0,70.0,12.0,18.0
31.0,65.0,17.0,32.0,55.0,58.0,80.0,100.0,118.0,130.0,37.0,11.0,131.0,65.0,24.0,10.0,22.0,19.0,98.0,91.0,56.0,100.0,55.0,74.0,60.0,55.0,0.0,10.0,46.0,98.0,52.0,55.0,56.0,67.0,38.0,114.0,36.0,67.0,37.0
40.0,63.0,21.0,41.0,64.0,67.0,89.0,109.0,127.0,139.0,46.0,12.0,140.0,63.0,22.0,0.0,31.0,23.0,107.0,100.0,65.0,109.0,64.0,72.0,58.0,64.0,10.0,0.0,44.0,107.0,50.0,53.0,65.0,65.0,47.0,123.0,34.0,76.0,46.0
56.0,19.0,63.0,57.0,80.0,83.0,105.0,125.0,143.0,155.0,62.0,54.0,156.0,19.0,22.0,44.0,47.0,65.0,123.0,116.0,81.0,125.0,80.0,31.0,17.0,80.0,46.0,44.0,0.0,123.0,9.0,9.0,81.0,24.0,64.0,139.0,10.0,92.0,62.0
83.0,142.0,115.0,75.0,43.0,75.0,40.0,64.0,82.0,94.0,61.0,108.0,95.0,142.0,103.0,107.0,76.0,117.0,0.0,55.0,54.0,64.0,43.0,151.0,137.0,43.0,98.0,107.0,123.0,0.0,129.0,132.0,54.0,144.0,76.0,78.0,113.0,37.0,61.0
62.0,14.0,69.0,63.0,86.0,89.0,111.0,131.0,149.0,161.0,68.0,60.0,162.0,14.0,28.0,50.0,53.0,71.0,129.0,122.0,87.0,131.0,86.0,22.0,8.0,86.0,52.0,50.0,9.0,129.0,0.0,13.0,87.0,15.0,70.0,145.0,17.0,98.0,68.0
65.0,10.0,72.0,66.0,89.0,92.0,114.0,134.0,152.0,164.0,71.0,63.0,165.0,10.0,31.0,53.0,56.0,74.0,132.0,125.0,90.0,134.0,89.0,35.0,21.0,89.0,55.0,53.0,9.0,132.0,13.0,0.0,90.0,28.0,73.0,148.0,19.0,101.0,71.0
41.0,100.0,73.0,33.0,11.0,39.0,36.0,56.0,74.0,86.0,19.0,66.0,87.0,100.0,61.0,65.0,34.0,75.0,54.0,47.0,0.0,56.0,11.0,109.0,95.0,11.0,56.0,65.0,81.0,54.0,87.0,90.0,0.0,102.0,40.0,70.0,71.0,23.0,19.0
77.0,29.0,84.0,78.0,101.0,104.0,126.0,146.0,164.0,176.0,83.0,75.0,177.0,26.0,43.0,65.0,68.0,86.0,144.0,137.0,102.0,146.0,101.0,18.0,9.0,101.0,67.0,65.0,24.0,144.0,15.0,28.0,102.0,0.0,85.0,160.0,32.0,113.0,83.0
49.0,83.0,55.0,41.0,37.0,36.0,58.0,78.0,96.0,108.0,22.0,48.0,109.0,83.0,43.0,47.0,25.0,57.0,76.0,69.0,40.0,78.0,37.0,92.0,78.0,37.0,38.0,47.0,64.0,76.0,70.0,73.0,40.0,85.0,0.0,92.0,54.0,45.0,22.0
99.0,158.0,131.0,91.0,59.0,91.0,38.0,35.0,53.0,65.0,77.0,124.0,66.0,158.0,119.0,123.0,92.0,133.0,78.0,26.0,70.0,35.0,59.0,167.0,153.0,59.0,114.0,123.0,139.0,78.0,145.0,148.0,70.0,160.0,92.0,0.0,129.0,47.0,77.0
46.0,29.0,53.0,47.0,70.0,73.0,95.0,115.0,133.0,145.0,52.0,44.0,146.0,29.0,12.0,34.0,37.0,55.0,113.0,106.0,71.0,115.0,70.0,39.0,25.0,70.0,36.0,34.0,10.0,113.0,17.0,19.0,71.0,32.0,54.0,129.0,0.0,82.0,52.0
52.0,111.0,84.0,44.0,12.0,44.0,13.0,33.0,51.0,63.0,30.0,77.0,64.0,111.0,72.0,76.0,45.0,86.0,37.0,24.0,23.0,33.0,12.0,120.0,106.0,12.0,67.0,76.0,92.0,37.0,98.0,101.0,23.0,113.0,45.0,47.0,82.0,0.0,30.0
27.0,81.0,54.0,19.0,18.0,21.0,43.0,63.0,81.0,93.0,0.0,47.0,94.0,81.0,42.0,46.0,15.0,56.0,61.0,54.0,19.0,63.0,18.0,90.0,76.0,18.0,37.0,46.0,62.0,61.0,68.0,71.0,19.0,83.0,22.0,77.0,52.0,30.0,0.0
