0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,82.0,43.0,84.0,128.0,34.0,75.0,99.0,171.0,138.0,10.0,55.0,93.0,158.0,33.0,154.0,81.0,36.0,10.0,142.0,2.0,66.0,22.0,81.0,163.0,83.0,100.0,84.0,174.0,142.0,99.0,63.0,162.0,98.0,55.0,100.0,163.0,2.0,76.0,73.0,93.0,155.0,98.0,134.0,90.0,36.0
82.0,0.0,39.0,56.0,101.0,89.0,48.0,72.0,144.0,111.0,82.0,27.0,66.0,131.0,88.0,127.0,54.0,91.0,82.0,115.0,84.0,38.0,77.0,54.0,136.0,55.0,73.0,9.0,147.0,115.0,72.0,21.0,135.0,71.0,27.0,73.0,136.0,84.0,48.0,9.0,66.0,128.0,71.0,107.0,63.0,91.0
43.0,39.0,0.0,46.0,91.0,50.0,38.0,62.0,134.0,101.0,43.0,16.0,56.0,121.0,49.0,117.0,44.0,52.0,43.0,105.0,45.0,28.0,38.0,44.0,126.0,45.0,63.0,41.0,137.0,105.0,62.0,20.0,125.0,61.0,16.0,63.0,126.0,45.0,38.0,30.0,56.0,118.0,61.0,97.0,53.0,52.0
84.0,56.0,46.0,0.0,68.0,91.0,50.0,39.0,111.0,78.0,84.0,30.0,33.0,98.0,90.0,94.0,23.0,93.0,84.0,82.0,86.0,18.0,79.0,23.0,103.0,11.0,41.0,58.0,114.0,82.0,39.0,48.0,102.0,38.0,30.0,41.0,103.0,86.0,8.0,49.0,33.0,95.0,38.0,74.0,30.0,93.0
128.0,101.0,91.0,68.0,0.0,135.0,69.0,59.0,47.0,40.0,128.0,75.0,47.0,34.0,134.0,30.0,47.0,137.0,128.0,44.0,130.0,67.0,123.0,47.0,39.0,62.0,40.0,103.0,50.0,44.0,29.0,93.0,38.0,58.0,75.0,40.0,39.0,130.0,65.0,94.0,47.0,31.0,58.0,10.0,38.0,137.0
34.0,89.0,50.0,91.0,135.0,0.0,82.0,106.0,178.0,145.0,31.0,62.0,100.0,165.0,11.0,161.0,88.0,19.0,31.0,149.0,36.0,73.0,12.0,88.0,170.0,90.0,107.0,91.0,181.0,149.0,106.0,70.0,169.0,105.0,62.0,107.0,170.0,36.0,83.0,80.0,100.0,162.0,105.0,141.0,97.0,19.0
75.0,48.0,38.0,50.0,69.0,82.0,0.0,46.0,112.0,79.0,75.0,22.0,34.0,99.0,81.0,95.0,27.0,84.0,75.0,83.0,77.0,32.0,70.0,27.0,104.0,49.0,41.0,50.0,115.0,83.0,40.0,40.0,103.0,45.0,22.0,41.0,104.0,77.0,42.0,41.0,34.0,96.0,45.0,75.0,31.0,84.0
99.0,72.0,62.0,39.0,59.0,106.0,46.0,0.0,102.0,69.0,99.0,46.0,12.0,89.0,105.0,85.0,19.0,108.0,99.0,73.0,101.0,38.0,94.0,19.0,94.0,33.0,37.0,74.0,105.0,73.0,34.0,64.0,93.0,3.0,46.0,37.0,94.0,101.0,36.0,65.0,12.0,86.0,3.0,65.0,25.0,108.0
171.0,144.0,134.0,111.0,47.0,178.0,112.0,102.0,0.0,87.0,171.0,118.0,90.0,62.0,177.0,26.0,90.0,180.0,171.0,91.0,173.0,110.0,166.0,90.0,20.0,105.0,83.0,146.0,4.0,91.0,72.0,136.0,9.0,101.0,118.0,83.0,20.0,173.0,108.0,137.0,90.0,16.0,101.0,48.0,81.0,180.0
138.0,111.0,101.0,78.0,40.0,145.0,79.0,69.0,87.0,0.0,138.0,85.0,57.0,74.0,144.0,70.0,57.0,147.0,138.0,9.0,140.0,77.0,133.0,57.0,79.0,72.0,50.0,113.0,90.0,9.0,39.0,103.0,78.0,68.0,85.0,50.0,79.0,140.0,75.0,104.0,57.0,71.0,68.0,50.0,48.0,147.0
10.0,82.0,43.0,84.0,128.0,31.0,75.0,99.0,171.0,138.0,0.0,55.0,93.0,158.0,30.0,154.0,81.0,33.0,0.0,142.0,12.0,66.0,19.0,81.0,163.0,83.0,100.0,84.0,174.0,142.0,99.0,63.0,162.0,98.0,55.0,100.0,163.0,12.0,76.0,73.0,93.0,155.0,98.0,134.0,90.0,33.0
55.0,27.0,16.0,30.0,75.0,62.0,22.0,46.0,118.0,85.0,55.0,0.0,40.0,105.0,61.0,101.0,28.0,64.0,55.0,89.0,57.0,12.0,50.0,28.0,110.0,29.0,47.0,29.0,121.0,89.0,46.0,18.0,109.0,45.0,0.0,47.0,110.0,57.0,22.0,19.0,40.0,102.0,45.0,81.0,37.0,64.0
93.0,66.0,56.0,33.0,47.0,100.0,34.0,12.0,90.0,57.0,93.0,40.0,0.0,77.0,99.0,73.0,12.0,102.0,93.0,61.0,95.0,32.0,88.0,12.0,82.0,27.0,25.0,68.0,93.0,61.0,22.0,58.0,81.0,11.0,40.0,25.0,82.0,95.0,30.0,59.0,0.0,74.0,11.0,53.0,13.0,102.0
158.0,131.0,121.0,98.0,34.0,165.0,99.0,89.0,62.0,74.0,158.0,105.0,77.0,0.0,164.0,45.0,77.0,167.0,158.0,78.0,160.0,97.0,153.0,77.0,54.0,92.0,70.0,133.0,65.0,78.0,59.0,123.0,53.0,88.0,105.0,70.0,54.0,160.0,95.0,124.0,77.0,46.0,88.0,24.0,68.0,167.0
33.0,88.0,49.0,90.0,134.0,11.0,81.0,105.0,177.0,144.0,30.0,61.0,99.0,164.0,0.0,160.0,87.0,8.0,30.0,148.0,35.0,72.0,11.0,87.0,169.0,89.0,106.0,90.0,180.0,148.0,105.0,69.0,168.0,104.0,61.0,106.0,169.0,35.0,82.0,79.0,99.0,161.0,104.0,140.0,96.0,8.0
154.0,127.0,117.0,94.0,30.0,161.0,95.0,85.0,26.0,70.0,154.0,101.0,73.0,45.0,160.0,0.0,73.0,163.0,154.0,74.0,156.0,93.0,149.0,73.0,9.0,88.0,66.0,129.0,29.0,74.0,55.0,119.0,17.0,84.0,101.0,66.0,9.0,156.0,91.0,120.0,73.0,10.0,84.0,31.0,64.0,163.0
81.0,54.0,44.0,23.0,47.0,88.0,27.0,19.0,90.0,57.0,81.0,28.0,12.0,77.0,87.0,73.0,0.0,90.0,81.0,61.0,83.0,20.0,76.0,0.0,82.0,22.0,19.0,56.0,93.0,61.0,18.0,46.0,81.0,18.0,28.0,19.0,82.0,83.0,18.0,47.0,12.0,74.0,18.0,53.0,9.0,90.0
36.0,91.0,52.0,93.0,137.0,19.0,84.0,108.0,180.0,147.0,33.0,64.0,102.0,167.0,8.0,163.0,90.0,0.0,33.0,151.0,38.0,75.0,14.0,90.0,172.0,92.0,109.0,93.0,183.0,151.0,108.0,72.0,171.0,107.0,64.0,109.0,172.0,38.0,85.0,82.0,102.0,164.0,107.0,143.0,99.0,0.0
10.0,82.0,43.0,84.0,128.0,31.0,75.0,99.0,171.0,138.0,0.0,55.0,93.0,158.0,30.0,154.0,81.0,33.0,0.0,142.0,12.0,66.0,19.0,81.0,163.0,83.0,100.0,84.0,174.0,142.0,99.0,63.0,162.0,98.0,55.0,100.0,163.0,12.0,76.0,73.0,93.0,155.0,98.0,134.0,90.0,33.0
142.0,115.0,105.0,82.0,44.0,149.0,83.0,73.0,91.0,9.0,142.0,89.0,61.0,78.0,148.0,74.0,61.0,151.0,142.0,0.0,144.0,81.0,137.0,61.0,83.0,76.0,54.0,117.0,94.0,0.0,43.0,107.0,82.0,72.0,89.0,54.0,83.0,144.0,79.0,108.0,61.0,75.0,72.0,54.0,52.0,151.0
2.0,84.0,45.0,86.0,130.0,36.0,77.0,101.0,173.0,140.0,12.0,57.0,95.0,160.0,35.0,156.0,83.0,38.0,12.0,144.0,0.0,68.0,24.0,83.0,165.0,85.0,102.0,86.0,176.0,144.0,101.0,65.0,164.0,100.0,57.0,102.0,165.0,0.0,78.0,75.0,95.0,157.0,100.0,136.0,92.0,38.0
66.0,38.0,28.0,18.0,67.0,73.0,32.0,38.0,110.0,77.0,66.0,12.0,32.0,97.0,72.0,93.0,20.0,75.0,66.0,81.0,68.0,0.0,61.0,20.0,102.0,17.0,39.0,40.0,113.0,81.0,38.0,30.0,101.0,37.0,12.0,39.0,102.0,68.0,10.0,31.0,32.0,94.0,37.0,73.0,29.0,75.0
22.0,77.0,38.0,79.0,123.0,12.0,70.0,94.0,166.0,133.0,19.0,50.0,88.0,153.0,11.0,149.0,76.0,14.0,19.0,137.0,24.0,61.0,0.0,76.0,158.0,78.0,95.0,79.0,169.0,137.0,94.0,58.0,157.0,93.0,50.0,95.0,158.0,24.0,71.0,68.0,88.0,150.0,93.0,129.0,85.0,14.0
81.0,54.0,44.0,23.0,47.0,88.0,27.0,19.0,90.0,57.0,81.0,28.0,12.0,77.0,87.0,73.0,0.0,90.0,81.0,61.0,83.0,20.0,76.0,0.0,82.0,22.0,19.0,56.0,93.0,61.0,18.0,46.0,81.0,18.0,28.0,19.0,82.0,83.0,18.0,47.0,12.0,74.0,18.0,53.0,9.0,90.0
163.0,136.0,126.0,103.0,39.0,170.0,104.0,94.0,20.0,79.0,163.0,110.0,82.0,54.0,169.0,9.0,82.0,172.0,163.0,83.0,165.0,102.0,158.0,82.0,0.0,97.0,75.0,138.0,24.0,83.0,64.0,128.0,24.0,93.0,110.0,75.0,0.0,165.0,100.0,129.0,82.0,14.0,93.0,40.0,73.0,172.0
83.0,55.0,45.0,11.0,62.0,90.0,49.0,33.0,105.0,72.0,83.0,29.0,27.0,92.0,89.0,88.0,22.0,92.0,83.0,76.0,85.0,17.0,78.0,22.0,97.0,0.0,40.0,57.0,108.0,76.0,37.0,47.0,96.0,32.0,29.0,40.0,97.0,85.0,8.0,48.0,27.0,89.0,32.0,68.0,28.0,92.0
100.0,73.0,63.0,41.0,40.0,107.0,41.0,37.0,83.0,50.0,100.0,47.0,25.0,70.0,106.0,66.0,19.0,109.0,100.0,54.0,102.0,39.0,95.0,19.0,75.0,40.0,0.0,75.0,86.0,54.0,11.0,65.0,74.0,36.0,47.0,0.0,75.0,102.0,37.0,66.0,25.0,67.0,36.0,46.0,12.0,109.0
84.0,9.0,41.0,58.0,103.0,91.0,50.0,74.0,146.0,113.0,84.0,29.0,68.0,133.0,90.0,129.0,56.0,93.0,84.0,117.0,86.0,40.0,79.0,56.0,138.0,57.0,75.0,0.0,149.0,117.0,74.0,23.0,137.0,73.0,29.0,75.0,138.0,86.0,50.0,14.0,68.0,130.0,73.0,109.0,65.0,93.0
174.0,147.0,137.0,114.0,50.0,181.0,115.0,105.0,4.0,90.0,174.0,121.0,93.0,65.0,180.0,29.0,93.0,183.0,174.0,94.0,176.0,113.0,169.0,93.0,24.0,108.0,86.0,149.0,0.0,94.0,75.0,139.0,12.0,104.0,121.0,86.0,24.0,176.0,111.0,140.0,93.0,19.0,104.0,51.0,84.0,183.0
142.0,115.0,105.0,82.0,44.0,149.0,83.0,73.0,91.0,9.0,142.0,89.0,61.0,78.0,148.0,74.0,61.0,151.0,142.0,0.0,144.0,81.0,137.0,61.0,83.0,76.0,54.0,117.0,94.0,0.0,43.0,107.0,82.0,72.0,89.0,54.0,83.0,144.0,79.0,108.0,61.0,75.0,72.0,54.0,52.0,151.0
99.0,72.0,62.0,39.0,29.0,106.0,40.0,34.0,72.0,39.0,99.0,46.0,22.0,59.0,105.0,55.0,18.0,108.0,99.0,43.0,101.0,38.0,94.0,18.0,64.0,37.0,11.0,74.0,75.0,43.0,0.0,64.0,63.0,33.0,46.0,11.0,64.0,101.0,36.0,65.0,22.0,56.0,33.0,35.0,9.0,108.0
63.0,21.0,20.0,48.0,93.0,70.0,40.0,64.0,136.0,103.0,63.0,18.0,58.0,123.0,69.0,119.0,46.0,72.0,63.0,107.0,65.0,30.0,58.0,46.0,128.0,47.0,65.0,23.0,139.0,107.0,64.0,0.0,127.0,63.0,18.0,65.0,128.0,65.0,40.0,12.0,58.0,120.0,63.0,99.0,55.0,72.0
162.0,135.0,125.0,102.0,38.0,169.0,103.0,93.0,9.0,78.0,162.0,109.0,81.0,53.0,168.0,17.0,81.0,171.0,162.0,82.0,164.0,101.0,157.0,81.0,24.0,96.0,74.0,137.0,12.0,82.0,63.0,127.0,0.0,92.0,109.0,74.0,24.0,164.0,99.0,128.0,81.0,10.0,92.0,39.0,72.0,171.0
98.0,71.0,61.0,38.0,58.0,105.0,45.0,3.0,101.0,68.0,98.0,45.0,11.0,88.0,104.0,84.0,18.0,107.0,98.0,72.0,100.0,37.0,93.0,18.0,93.0,32.0,36.0,73.0,104.0,72.0,33.0,63.0,92.0,0.0,45.0,36.0,93.0,100.0,35.0,64.0,11.0,85.0,0.0,64.0,24.0,107.0
55.0,27.0,16.0,30.0,75.0,62.0,22.0,46.0,118.0,85.0,55.0,0.0,40.0,105.0,61.0,101.0,28.0,64.0,55.0,89.0,57.0,12.0,50.0,28.0,110.0,29.0,47.0,29.0,121.0,89.0,46.0,18.0,109.0,45.0,0.0,47.0,110.0,57.0,22.0,19.0,40.0,102.0,45.0,81.0,37.0,64.0
100.0,73.0,63.0,41.0,40.0,107.0,41.0,37.0,83.0,50.0,100.0,47.0,25.0,70.0,106.0,66.0,19.0,109.0,100.0,54.0,102.0,39.0,95.0,19.0,75.0,40.0,0.0,75.0,86.0,54.0,11.0,65.0,74.0,36.0,47.0,0.0,75.0,102.0,37.0,66.0,25.0,67.0,36.0,46.0,12.0,109.0
163.0,136.0,126.0,103.0,39.0,170.0,104.0,94.0,20.0,79.0,163.0,110.0,82.0,54.0,169.0,9.0,82.0,172.0,163.0,83.0,165.0,102.0,158.0,82.0,0.0,97.0,75.0,138.0,24.0,83.0,64.0,128.0,24.0,93.0,110.0,75.0,0.0,165.0,100.0,129.0,82.0,14.0,93.0,40.0,73.0,172.0
2.0,84.0,45.0,86.0,130.0,36.0,77.0,101.0,173.0,140.0,12.0,57.0,95.0,160.0,35.0,156.0,83.0,38.0,12.0,144.0,0.0,68.0,24.0,83.0,165.0,85.0,102.0,86.0,176.0,144.0,101.0,65.0,164.0,100.0,57.0,102.0,165.0,0.0,78.0,75.0,95.0,157.0,100.0,136.0,92.0,38.0
76.0,48.0,38.0,8.0,65.0,83.0,42.0,36.0,108.0,75.0,76.0,22.0,30.0,95.0,82.0,91.0,18.0,85.0,76.0,79.0,78.0,10.0,71.0,18.0,100.0,8.0,37.0,50.0,111.0,79.0,36.0,40.0,99.0,35.0,22.0,37.0,100.0,78.0,0.0,41.0,30.0,92.0,35.0,71.0,27.0,85.0
73.0,9.0,30.0,49.0,94.0,80.0,41.0,65.0,137.0,104.0,73.0,19.0,59.0,124.0,79.0,120.0,47.0,82.0,73.0,108.0,75.0,31.0,68.0,47.0,129.0,48.0,66.0,14.0,140.0,108.0,65.0,12.0,128.0,64.0,19.0,66.0,129.0,75.0,41.0,0.0,59.0,121.0,64.0,100.0,56.0,82.0
93.0,66.0,56.0,33.0,47.0,100.0,34.0,12.0,90.0,57.0,93.0,40.0,0.0,77.0,99.0,73.0,12.0,102.0,93.0,61.0,95.0,32.0,88.0,12.0,82.0,27.0,25.0,68.0,93.0,61.0,22.0,58.0,81.0,11.0,40.0,25.0,82.0,95.0,30.0,59.0,0.0,74.0,11.0,53.0,13.0,102.0
155.0,128.0,118.0,95.0,31.0,162.0,96.0,86.0,16.0,71.0,155.0,102.0,74.0,46.0,161.0,10.0,74.0,164.0,155.0,75.0,157.0,94.0,150.0,74.0,14.0,89.0,67.0,130.0,19.0,75.0,56.0,120.0,10.0,85.0,102.0,67.0,14.0,157.0,92.0,121.0,74.0,0.0,85.0,32.0,65.0,164.0
98.0,71.0,61.0,38.0,58.0,105.0,45.0,3.0,101.0,68.0,98.0,45.0,11.0,88.0,104.0,84.0,18.0,107.0,98.0,72.0,100.0,37.0,93.0,18.0,93.0,32.0,36.0,73.0,104.0,72.0,33.0,63.0,92.0,0.0,45.0,36.0,93.0,100.0,35.0,64.0,11.0,85.0,0.0,64.0,24.0,107.0
134.0,107.0,97.0,74.0,10.0,141.0,75.0,65.0,48.0,50.0,134.0,81.0,53.0,24.0,140.0,31.0,53.0,143.0,134.0,54.0,136.0,73.0,129.0,53.0,40.0,68.0,46.0,109.0,51.0,54.0,35.0,99.0,39.0,64.0,81.0,46.0,40.0,136.0,71.0,100.0,53.0,32.0,64.0,0.0,44.0,143.0
90.0,63.0,53.0,30.0,38.0,97.0,31.0,25.0,81.0,48.0,90.0,37.0,13.0,68.0,96.0,64.0,9.0,99.0,90.0,52.0,92.0,29.0,85.0,9.0,73.0,28.0,12.0,65.0,84.0,52.0,9.0,55.0,72.0,24.0,37.0,12.0,73.0,92.0,27.0,56.0,13.0,65.0,24.0,44.0,0.0,99.0
36.0,91.0,52.0,93.0,137.0,19.0,84.0,108.0,180.0,147.0,33.0,64.0,102.0,167.0,8.0,163.0,90.0,0.0,33.0,151.0,38.0,75.0,14.0,90.0,172.0,92.0,109.0,93.0,183.0,151.0,108.0,72.0,171.0,107.0,64.0,109.0,172.0,38.0,85.0,82.0,102.0,164.0,107.0,143.0,99.0,0.0
