0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,46.0,91.0,56.0,111.0,78.0,68.0,84.0,50.0,39.0,114.0,51.0,114.0,42.0,23.0,18.0,49.0,39.0,64.0,18.0,94.0,33.0,48.0,86.0,74.0,82.0,65.0,65.0,44.0,86.0,18.0,49.0,49.0,86.0,30.0,30.0,23.0
46.0,0.0,50.0,39.0,134.0,101.0,91.0,43.0,38.0,62.0,137.0,74.0,137.0,65.0,44.0,36.0,30.0,62.0,87.0,36.0,117.0,56.0,20.0,45.0,33.0,105.0,88.0,24.0,2.0,45.0,36.0,9.0,30.0,45.0,16.0,16.0,44.0
91.0,50.0,0.0,89.0,178.0,145.0,135.0,34.0,82.0,106.0,181.0,118.0,181.0,109.0,88.0,80.0,80.0,106.0,131.0,80.0,161.0,100.0,70.0,6.0,33.0,149.0,132.0,29.0,48.0,6.0,80.0,43.0,80.0,6.0,62.0,62.0,88.0
56.0,39.0,89.0,0.0,144.0,111.0,101.0,82.0,48.0,72.0,147.0,84.0,147.0,75.0,54.0,46.0,9.0,72.0,97.0,46.0,127.0,66.0,21.0,84.0,72.0,115.0,98.0,63.0,41.0,84.0,46.0,47.0,9.0,84.0,27.0,27.0,54.0
111.0,134.0,178.0,144.0,0.0,87.0,47.0,171.0,112.0,102.0,4.0,60.0,4.0,104.0,90.0,98.0,137.0,72.0,51.0,98.0,26.0,90.0,136.0,173.0,161.0,91.0,74.0,152.0,132.0,173.0,98.0,136.0,137.0,173.0,118.0,118.0,90.0
78.0,101.0,145.0,111.0,87.0,0.0,40.0,138.0,79.0,69.0,90.0,33.0,90.0,71.0,57.0,65.0,104.0,39.0,36.0,65.0,70.0,57.0,103.0,140.0,128.0,9.0,29.0,119.0,99.0,140.0,65.0,103.0,104.0,140.0,85.0,85.0,57.0
68.0,91.0,135.0,101.0,47.0,40.0,0.0,128.0,69.0,59.0,50.0,17.0,50.0,61.0,47.0,55.0,94.0,29.0,4.0,55.0,30.0,47.0,93.0,130.0,118.0,44.0,27.0,109.0,89.0,130.0,55.0,93.0,94.0,130.0,75.0,75.0,47.0
84.0,43.0,34.0,82.0,171.0,138.0,128.0,0.0,75.0,99.0,174.0,111.0,174.0,102.0,81.0,73.0,73.0,99.0,124.0,73.0,154.0,93.0,63.0,29.0,10.0,142.0,125.0,19.0,41.0,29.0,73.0,36.0,73.0,29.0,55.0,55.0,81.0
50.0,38.0,82.0,48.0,112.0,79.0,69.0,75.0,0.0,46.0,115.0,52.0,115.0,48.0,27.0,32.0,41.0,40.0,65.0,32.0,95.0,34.0,40.0,77.0,65.0,83.0,66.0,56.0,36.0,77.0,32.0,40.0,41.0,77.0,22.0,22.0,27.0
39.0,62.0,106.0,72.0,102.0,69.0,59.0,99.0,46.0,0.0,105.0,42.0,105.0,8.0,19.0,26.0,65.0,34.0,55.0,26.0,85.0,12.0,64.0,101.0,89.0,73.0,56.0,80.0,60.0,101.0,26.0,64.0,65.0,101.0,46.0,46.0,19.0
114.0,137.0,181.0,147.0,4.0,90.0,50.0,174.0,115.0,105.0,0.0,63.0,0.0,107.0,93.0,101.0,140.0,75.0,54.0,101.0,29.0,93.0,139.0,176.0,164.0,94.0,77.0,155.0,135.0,176.0,101.0,139.0,140.0,176.0,121.0,121.0,93.0
51.0,74.0,118.0,84.0,60.0,33.0,17.0,111.0,52.0,42.0,63.0,0.0,63.0,44.0,30.0,38.0,77.0,12.0,13.0,38.0,43.0,30.0,76.0,113.0,101.0,37.0,20.0,92.0,72.0,113.0,38.0,76.0,77.0,113.0,58.0,58.0,30.0
114.0,137.0,181.0,147.0,4.0,90.0,50.0,174.0,115.0,105.0,0.0,63.0,0.0,107.0,93.0,101.0,140.0,75.0,54.0,101.0,29.0,93.0,139.0,176.0,164.0,94.0,77.0,155.0,135.0,176.0,101.0,139.0,140.0,176.0,121.0,121.0,93.0
42.0,65.0,109.0,75.0,104.0,71.0,61.0,102.0,48.0,8.0,107.0,44.0,107.0,0.0,21.0,29.0,68.0,36.0,57.0,29.0,87.0,14.0,67.0,104.0,92.0,75.0,58.0,83.0,63.0,104.0,29.0,67.0,68.0,104.0,49.0,49.0,21.0
23.0,44.0,88.0,54.0,90.0,57.0,47.0,81.0,27.0,19.0,93.0,30.0,93.0,21.0,0.0,8.0,47.0,18.0,43.0,8.0,73.0,12.0,46.0,83.0,71.0,61.0,44.0,62.0,42.0,83.0,8.0,46.0,47.0,83.0,28.0,28.0,0.0
18.0,36.0,80.0,46.0,98.0,65.0,55.0,73.0,32.0,26.0,101.0,38.0,101.0,29.0,8.0,0.0,39.0,26.0,51.0,0.0,81.0,20.0,38.0,75.0,63.0,69.0,52.0,54.0,34.0,75.0,0.0,38.0,39.0,75.0,20.0,20.0,8.0
49.0,30.0,80.0,9.0,137.0,104.0,94.0,73.0,41.0,65.0,140.0,77.0,140.0,68.0,47.0,39.0,0.0,65.0,90.0,39.0,120.0,59.0,12.0,75.0,63.0,108.0,91.0,54.0,32.0,75.0,39.0,38.0,0.0,75.0,19.0,19.0,47.0
39.0,62.0,106.0,72.0,72.0,39.0,29.0,99.0,40.0,34.0,75.0,12.0,75.0,36.0,18.0,26.0,65.0,0.0,25.0,26.0,55.0,22.0,64.0,101.0,89.0,43.0,26.0,80.0,60.0,101.0,26.0,64.0,65.0,101.0,46.0,46.0,18.0
64.0,87.0,131.0,97.0,51.0,36.0,4.0,124.0,65.0,55.0,54.0,13.0,54.0,57.0,43.0,51.0,90.0,25.0,0.0,51.0,34.0,43.0,89.0,126.0,114.0,40.0,23.0,105.0,85.0,126.0,51.0,89.0,90.0,126.0,71.0,71.0,43.0
18.0,36.0,80.0,46.0,98.0,65.0,55.0,73.0,32.0,26.0,101.0,38.0,101.0,29.0,8.0,0.0,39.0,26.0,51.0,0.0,81.0,20.0,38.0,75.0,63.0,69.0,52.0,54.0,34.0,75.0,0.0,38.0,39.0,75.0,20.0,20.0,8.0
94.0,117.0,161.0,127.0,26.0,70.0,30.0,154.0,95.0,85.0,29.0,43.0,29.0,87.0,73.0,81.0,120.0,55.0,34.0,81.0,0.0,73.0,119.0,156.0,144.0,74.0,57.0,135.0,115.0,156.0,81.0,119.0,120.0,156.0,101.0,101.0,73.0
33.0,56.0,100.0,66.0,90.0,57.0,47.0,93.0,34.0,12.0,93.0,30.0,93.0,14.0,12.0,20.0,59.0,22.0,43.0,20.0,73.0,0.0,58.0,95.0,83.0,61.0,44.0,74.0,54.0,95.0,20.0,58.0,59.0,95.0,40.0,40.0,12.0
48.0,20.0,70.0,21.0,136.0,103.0,93.0,63.0,40.0,64.0,139.0,76.0,139.0,67.0,46.0,38.0,12.0,64.0,89.0,38.0,119.0,58.0,0.0,65.0,53.0,107.0,90.0,44.0,22.0,65.0,38.0,28.0,12.0,65.0,18.0,18.0,46.0
86.0,45.0,6.0,84.0,173.0,140.0,130.0,29.0,77.0,101.0,176.0,113.0,176.0,104.0,83.0,75.0,75.0,101.0,126.0,75.0,156.0,95.0,65.0,0.0,28.0,144.0,127.0,24.0,43.0,0.0,75.0,38.0,75.0,0.0,57.0,57.0,83.0
74.0,33.0,33.0,72.0,161.0,128.0,118.0,10.0,65.0,89.0,164.0,101.0,164.0,92.0,71.0,63.0,63.0,89.0,114.0,63.0,144.0,83.0,53.0,28.0,0.0,132.0,115.0,9.0,31.0,28.0,63.0,26.0,63.0,28.0,45.0,45.0,71.0
82.0,105.0,149.0,115.0,91.0,9.0,44.0,142.0,83.0,73.0,94.0,37.0,94.0,75.0,61.0,69.0,108.0,43.0,40.0,69.0,74.0,61.0,107.0,144.0,132.0,0.0,33.0,123.0,103.0,144.0,69.0,107.0,108.0,144.0,89.0,89.0,61.0
65.0,88.0,132.0,98.0,74.0,29.0,27.0,125.0,66.0,56.0,77.0,20.0,77.0,58.0,44.0,52.0,91.0,26.0,23.0,52.0,57.0,44.0,90.0,127.0,115.0,33.0,0.0,106.0,86.0,127.0,52.0,90.0,91.0,127.0,72.0,72.0,44.0
65.0,24.0,29.0,63.0,152.0,119.0,109.0,19.0,56.0,80.0,155.0,92.0,155.0,83.0,62.0,54.0,54.0,80.0,105.0,54.0,135.0,74.0,44.0,24.0,9.0,123.0,106.0,0.0,22.0,24.0,54.0,17.0,54.0,24.0,36.0,36.0,62.0
44.0,2.0,48.0,41.0,132.0,99.0,89.0,41.0,36.0,60.0,135.0,72.0,135.0,63.0,42.0,34.0,32.0,60.0,85.0,34.0,115.0,54.0,22.0,43.0,31.0,103.0,86.0,22.0,0.0,43.0,34.0,7.0,32.0,43.0,14.0,14.0,42.0
86.0,45.0,6.0,84.0,173.0,140.0,130.0,29.0,77.0,101.0,176.0,113.0,176.0,104.0,83.0,75.0,75.0,101.0,126.0,75.0,156.0,95.0,65.0,0.0,28.0,144.0,127.0,24.0,43.0,0.0,75.0,38.0,75.0,0.0,57.0,57.0,83.0
18.0,36.0,80.0,46.0,98.0,65.0,55.0,73.0,32.0,26.0,101.0,38.0,101.0,29.0,8.0,0.0,39.0,26.0,51.0,0.0,81.0,20.0,38.0,75.0,63.0,69.0,52.0,54.0,34.0,75.0,0.0,38.0,39.0,75.0,20.0,20.0,8.0
49.0,9.0,43.0,47.0,136.0,103.0,93.0,36.0,40.0,64.0,139.0,76.0,139.0,67.0,46.0,38.0,38.0,64.0,89.0,38.0,119.0,58.0,28.0,38.0,26.0,107.0,90.0,17.0,7.0,38.0,38.0,0.0,38.0,38.0,20.0,20.0,46.0
49.0,30.0,80.0,9.0,137.0,104.0,94.0,73.0,41.0,65.0,140.0,77.0,140.0,68.0,47.0,39.0,0.0,65.0,90.0,39.0,120.0,59.0,12.0,75.0,63.0,108.0,91.0,54.0,32.0,75.0,39.0,38.0,0.0,75.0,19.0,19.0,47.0
86.0,45.0,6.0,84.0,173.0,140.0,130.0,29.0,77.0,101.0,176.0,113.0,176.0,104.0,83.0,75.0,75.0,101.0,126.0,75.0,156.0,95.0,65.0,0.0,28.0,144.0,127.0,24.0,43.0,0.0,75.0,38.0,75.0,0.0,57.0,57.0,83.0
30.0,16.0,62.0,27.0,118.0,85.0,75.0,55.0,22.0,46.0,121.0,58.0,121.0,49.0,28.0,20.0,19.0,46.0,71.0,20.0,101.0,40.0,18.0,57.0,45.0,89.0,72.0,36.0,14.0,57.0,20.0,20.0,19.0,57.0,0.0,0.0,28.0
30.0,16.0,62.0,27.0,118.0,85.0,75.0,55.0,22.0,46.0,121.0,58.0,121.0,49.0,28.0,20.0,19.0,46.0,71.0,20.0,101.0,40.0,18.0,57.0,45.0,89.0,72.0,36.0,14.0,57.0,20.0,20.0,19.0,57.0,0.0,0.0,28.0
23.0,44.0,88.0,54.0,90.0,57.0,47.0,81.0,27.0,19.0,93.0,30.0,93.0,21.0,0.0,8.0,47.0,18.0,43.0,8.0,73.0,12.0,46.0,83.0,71.0,61.0,44.0,62.0,42.0,83.0,8.0,46.0,47.0,83.0,28.0,28.0,0.0
