0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,112.0,87.0,134.0,178.0,47.0,102.0,171.0,144.0,111.0,114.0,64.0,9.0,64.0,163.0,60.0,146.0,173.0,103.0,111.0,111.0,13.0,152.0,74.0,163.0,31.0,20.0,75.0,173.0,90.0,13.0,74.0,104.0,111.0,20.0,166.0,161.0
112.0,0.0,79.0,38.0,82.0,69.0,46.0,75.0,48.0,50.0,12.0,56.0,103.0,56.0,67.0,52.0,50.0,77.0,15.0,15.0,15.0,105.0,56.0,66.0,67.0,85.0,104.0,70.0,77.0,27.0,105.0,66.0,48.0,15.0,104.0,70.0,65.0
87.0,79.0,0.0,101.0,145.0,40.0,69.0,138.0,111.0,78.0,81.0,24.0,78.0,24.0,130.0,33.0,113.0,140.0,70.0,78.0,78.0,80.0,119.0,29.0,130.0,60.0,79.0,12.0,140.0,57.0,80.0,29.0,71.0,78.0,79.0,133.0,128.0
134.0,38.0,101.0,0.0,50.0,91.0,62.0,43.0,39.0,46.0,39.0,78.0,125.0,78.0,35.0,74.0,41.0,45.0,31.0,31.0,31.0,127.0,24.0,88.0,35.0,107.0,126.0,92.0,45.0,44.0,127.0,88.0,65.0,31.0,126.0,38.0,33.0
178.0,82.0,145.0,50.0,0.0,135.0,106.0,34.0,89.0,91.0,83.0,122.0,169.0,122.0,19.0,118.0,91.0,36.0,75.0,75.0,75.0,171.0,29.0,132.0,19.0,151.0,170.0,136.0,6.0,88.0,171.0,132.0,109.0,75.0,170.0,12.0,33.0
47.0,69.0,40.0,91.0,135.0,0.0,59.0,128.0,101.0,68.0,71.0,17.0,38.0,17.0,120.0,17.0,103.0,130.0,60.0,68.0,68.0,40.0,109.0,27.0,120.0,20.0,39.0,28.0,130.0,47.0,40.0,27.0,61.0,68.0,39.0,123.0,118.0
102.0,46.0,69.0,62.0,106.0,59.0,0.0,99.0,72.0,39.0,48.0,46.0,93.0,46.0,91.0,42.0,74.0,101.0,31.0,40.0,40.0,95.0,80.0,56.0,91.0,75.0,94.0,60.0,101.0,19.0,95.0,56.0,8.0,40.0,94.0,94.0,89.0
171.0,75.0,138.0,43.0,34.0,128.0,99.0,0.0,82.0,84.0,76.0,115.0,162.0,115.0,20.0,111.0,84.0,2.0,68.0,68.0,68.0,164.0,19.0,125.0,20.0,144.0,163.0,129.0,29.0,81.0,164.0,125.0,102.0,68.0,163.0,22.0,10.0
144.0,48.0,111.0,39.0,89.0,101.0,72.0,82.0,0.0,56.0,50.0,88.0,135.0,88.0,74.0,84.0,9.0,84.0,41.0,42.0,42.0,137.0,63.0,98.0,74.0,117.0,136.0,102.0,84.0,54.0,137.0,98.0,75.0,42.0,136.0,77.0,72.0
111.0,50.0,78.0,46.0,91.0,68.0,39.0,84.0,56.0,0.0,52.0,55.0,102.0,55.0,76.0,51.0,58.0,86.0,35.0,44.0,44.0,104.0,65.0,65.0,76.0,84.0,103.0,69.0,86.0,23.0,104.0,65.0,42.0,44.0,103.0,79.0,74.0
114.0,12.0,81.0,39.0,83.0,71.0,48.0,76.0,50.0,52.0,0.0,58.0,105.0,58.0,68.0,54.0,52.0,78.0,17.0,8.0,8.0,107.0,57.0,68.0,68.0,87.0,106.0,72.0,78.0,29.0,107.0,68.0,50.0,8.0,106.0,71.0,66.0
64.0,56.0,24.0,78.0,122.0,17.0,46.0,115.0,88.0,55.0,58.0,0.0,55.0,0.0,107.0,10.0,90.0,117.0,47.0,55.0,55.0,57.0,96.0,10.0,107.0,37.0,56.0,15.0,117.0,34.0,57.0,10.0,48.0,55.0,56.0,110.0,105.0
9.0,103.0,78.0,125.0,169.0,38.0,93.0,162.0,135.0,102.0,105.0,55.0,0.0,55.0,154.0,51.0,137.0,164.0,94.0,102.0,102.0,17.0,143.0,65.0,154.0,22.0,24.0,66.0,164.0,81.0,17.0,65.0,95.0,102.0,24.0,157.0,152.0
64.0,56.0,24.0,78.0,122.0,17.0,46.0,115.0,88.0,55.0,58.0,0.0,55.0,0.0,107.0,10.0,90.0,117.0,47.0,55.0,55.0,57.0,96.0,10.0,107.0,37.0,56.0,15.0,117.0,34.0,57.0,10.0,48.0,55.0,56.0,110.0,105.0
163.0,67.0,130.0,35.0,19.0,120.0,91.0,20.0,74.0,76.0,68.0,107.0,154.0,107.0,0.0,103.0,76.0,22.0,60.0,60.0,60.0,156.0,14.0,117.0,0.0,136.0,155.0,121.0,18.0,73.0,156.0,117.0,94.0,60.0,155.0,9.0,18.0
60.0,52.0,33.0,74.0,118.0,17.0,42.0,111.0,84.0,51.0,54.0,10.0,51.0,10.0,103.0,0.0,86.0,113.0,43.0,51.0,51.0,53.0,92.0,20.0,103.0,33.0,52.0,21.0,113.0,30.0,53.0,20.0,44.0,51.0,52.0,106.0,101.0
146.0,50.0,113.0,41.0,91.0,103.0,74.0,84.0,9.0,58.0,52.0,90.0,137.0,90.0,76.0,86.0,0.0,86.0,43.0,44.0,44.0,139.0,65.0,100.0,76.0,119.0,138.0,104.0,86.0,56.0,139.0,100.0,77.0,44.0,138.0,79.0,74.0
173.0,77.0,140.0,45.0,36.0,130.0,101.0,2.0,84.0,86.0,78.0,117.0,164.0,117.0,22.0,113.0,86.0,0.0,70.0,70.0,70.0,166.0,21.0,127.0,22.0,146.0,165.0,131.0,31.0,83.0,166.0,127.0,104.0,70.0,165.0,24.0,12.0
103.0,15.0,70.0,31.0,75.0,60.0,31.0,68.0,41.0,35.0,17.0,47.0,94.0,47.0,60.0,43.0,43.0,70.0,0.0,9.0,9.0,96.0,49.0,57.0,60.0,76.0,95.0,61.0,70.0,13.0,96.0,57.0,34.0,9.0,95.0,63.0,58.0
111.0,15.0,78.0,31.0,75.0,68.0,40.0,68.0,42.0,44.0,8.0,55.0,102.0,55.0,60.0,51.0,44.0,70.0,9.0,0.0,0.0,104.0,49.0,65.0,60.0,84.0,103.0,69.0,70.0,21.0,104.0,65.0,42.0,0.0,103.0,63.0,58.0
111.0,15.0,78.0,31.0,75.0,68.0,40.0,68.0,42.0,44.0,8.0,55.0,102.0,55.0,60.0,51.0,44.0,70.0,9.0,0.0,0.0,104.0,49.0,65.0,60.0,84.0,103.0,69.0,70.0,21.0,104.0,65.0,42.0,0.0,103.0,63.0,58.0
13.0,105.0,80.0,127.0,171.0,40.0,95.0,164.0,137.0,104.0,107.0,57.0,17.0,57.0,156.0,53.0,139.0,166.0,96.0,104.0,104.0,0.0,145.0,67.0,156.0,24.0,13.0,68.0,166.0,83.0,0.0,67.0,97.0,104.0,13.0,159.0,154.0
152.0,56.0,119.0,24.0,29.0,109.0,80.0,19.0,63.0,65.0,57.0,96.0,143.0,96.0,14.0,92.0,65.0,21.0,49.0,49.0,49.0,145.0,0.0,106.0,14.0,125.0,144.0,110.0,24.0,62.0,145.0,106.0,83.0,49.0,144.0,17.0,9.0
74.0,66.0,29.0,88.0,132.0,27.0,56.0,125.0,98.0,65.0,68.0,10.0,65.0,10.0,117.0,20.0,100.0,127.0,57.0,65.0,65.0,67.0,106.0,0.0,117.0,47.0,66.0,20.0,127.0,44.0,67.0,0.0,58.0,65.0,66.0,120.0,115.0
163.0,67.0,130.0,35.0,19.0,120.0,91.0,20.0,74.0,76.0,68.0,107.0,154.0,107.0,0.0,103.0,76.0,22.0,60.0,60.0,60.0,156.0,14.0,117.0,0.0,136.0,155.0,121.0,18.0,73.0,156.0,117.0,94.0,60.0,155.0,9.0,18.0
31.0,85.0,60.0,107.0,151.0,20.0,75.0,144.0,117.0,84.0,87.0,37.0,22.0,37.0,136.0,33.0,119.0,146.0,76.0,84.0,84.0,24.0,125.0,47.0,136.0,0.0,19.0,48.0,146.0,63.0,24.0,47.0,77.0,84.0,19.0,139.0,134.0
20.0,104.0,79.0,126.0,170.0,39.0,94.0,163.0,136.0,103.0,106.0,56.0,24.0,56.0,155.0,52.0,138.0,165.0,95.0,103.0,103.0,13.0,144.0,66.0,155.0,19.0,0.0,67.0,165.0,82.0,13.0,66.0,96.0,103.0,0.0,158.0,153.0
75.0,70.0,12.0,92.0,136.0,28.0,60.0,129.0,102.0,69.0,72.0,15.0,66.0,15.0,121.0,21.0,104.0,131.0,61.0,69.0,69.0,68.0,110.0,20.0,121.0,48.0,67.0,0.0,131.0,48.0,68.0,20.0,62.0,69.0,67.0,124.0,119.0
173.0,77.0,140.0,45.0,6.0,130.0,101.0,29.0,84.0,86.0,78.0,117.0,164.0,117.0,18.0,113.0,86.0,31.0,70.0,70.0,70.0,166.0,24.0,127.0,18.0,146.0,165.0,131.0,0.0,83.0,166.0,127.0,104.0,70.0,165.0,9.0,28.0
90.0,27.0,57.0,44.0,88.0,47.0,19.0,81.0,54.0,23.0,29.0,34.0,81.0,34.0,73.0,30.0,56.0,83.0,13.0,21.0,21.0,83.0,62.0,44.0,73.0,63.0,82.0,48.0,83.0,0.0,83.0,44.0,21.0,21.0,82.0,76.0,71.0
13.0,105.0,80.0,127.0,171.0,40.0,95.0,164.0,137.0,104.0,107.0,57.0,17.0,57.0,156.0,53.0,139.0,166.0,96.0,104.0,104.0,0.0,145.0,67.0,156.0,24.0,13.0,68.0,166.0,83.0,0.0,67.0,97.0,104.0,13.0,159.0,154.0
74.0,66.0,29.0,88.0,132.0,27.0,56.0,125.0,98.0,65.0,68.0,10.0,65.0,10.0,117.0,20.0,100.0,127.0,57.0,65.0,65.0,67.0,106.0,0.0,117.0,47.0,66.0,20.0,127.0,44.0,67.0,0.0,58.0,65.0,66.0,120.0,115.0
104.0,48.0,71.0,65.0,109.0,61.0,8.0,102.0,75.0,42.0,50.0,48.0,95.0,48.0,94.0,44.0,77.0,104.0,34.0,42.0,42.0,97.0,83.0,58.0,94.0,77.0,96.0,62.0,104.0,21.0,97.0,58.0,0.0,42.0,96.0,97.0,92.0
111.0,15.0,78.0,31.0,75.0,68.0,40.0,68.0,42.0,44.0,8.0,55.0,102.0,55.0,60.0,51.0,44.0,70.0,9.0,0.0,0.0,104.0,49.0,65.0,60.0,84.0,103.0,69.0,70.0,21.0,104.0,65.0,42.0,0.0,103.0,63.0,58.0
20.0,104.0,79.0,126.0,170.0,39.0,94.0,163.0,136.0,103.0,106.0,56.0,24.0,56.0,155.0,52.0,138.0,165.0,95.0,103.0,103.0,13.0,144.0,66.0,155.0,19.0,0.0,67.0,165.0,82.0,13.0,66.0,96.0,103.0,0.0,158.0,153.0
166.0,70.0,133.0,38.0,12.0,123.0,94.0,22.0,77.0,79.0,71.0,110.0,157.0,110.0,9.0,106.0,79.0,24.0,63.0,63.0,63.0,159.0,17.0,120.0,9.0,139.0,158.0,124.0,9.0,76.0,159.0,120.0,97.0,63.0,158.0,0.0,21.0
161.0,65.0,128.0,33.0,33.0,118.0,89.0,10.0,72.0,74.0,66.0,105.0,152.0,105.0,18.0,101.0,74.0,12.0,58.0,58.0,58.0,154.0,9.0,115.0,18.0,134.0,153.0,119.0,28.0,71.0,154.0,115.0,92.0,58.0,153.0,21.0,0.0
