0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,101.0,46.0,50.0,39.0,62.0,38.0,134.0,43.0,91.0,56.0,30.0,88.0,36.0,126.0,105.0,36.0,137.0,29.0,9.0,30.0,24.0,49.0,43.0,88.0,137.0,20.0,65.0,49.0,97.0,126.0,53.0,137.0,62.0,30.0,61.0,45.0,127.0,126.0,28.0,126.0,49.0,39.0,2.0,126.0,127.0
101.0,0.0,78.0,145.0,111.0,69.0,79.0,87.0,138.0,40.0,151.0,125.0,29.0,65.0,79.0,9.0,65.0,90.0,72.0,103.0,104.0,119.0,79.0,138.0,29.0,90.0,103.0,71.0,79.0,50.0,79.0,48.0,90.0,39.0,104.0,68.0,140.0,80.0,79.0,77.0,79.0,79.0,81.0,99.0,79.0,80.0
46.0,78.0,0.0,91.0,56.0,39.0,50.0,111.0,84.0,68.0,97.0,71.0,65.0,18.0,103.0,82.0,18.0,114.0,26.0,49.0,49.0,65.0,3.0,84.0,65.0,114.0,48.0,42.0,3.0,74.0,103.0,30.0,114.0,39.0,49.0,38.0,86.0,104.0,103.0,18.0,103.0,3.0,52.0,44.0,103.0,104.0
50.0,145.0,91.0,0.0,89.0,106.0,82.0,178.0,34.0,135.0,6.0,20.0,132.0,80.0,170.0,149.0,80.0,181.0,73.0,43.0,80.0,29.0,94.0,31.0,132.0,181.0,70.0,109.0,94.0,141.0,170.0,97.0,181.0,106.0,80.0,105.0,6.0,171.0,170.0,73.0,170.0,94.0,83.0,48.0,170.0,171.0
39.0,111.0,56.0,89.0,0.0,72.0,48.0,144.0,82.0,101.0,95.0,69.0,98.0,46.0,136.0,115.0,46.0,147.0,39.0,47.0,9.0,63.0,59.0,82.0,98.0,147.0,21.0,75.0,59.0,107.0,136.0,63.0,147.0,72.0,9.0,71.0,84.0,137.0,136.0,38.0,136.0,59.0,50.0,41.0,136.0,137.0
62.0,69.0,39.0,106.0,72.0,0.0,46.0,102.0,99.0,59.0,112.0,86.0,56.0,26.0,94.0,73.0,26.0,105.0,33.0,64.0,65.0,80.0,40.0,99.0,56.0,105.0,64.0,8.0,40.0,65.0,94.0,25.0,105.0,34.0,65.0,3.0,101.0,95.0,94.0,38.0,94.0,40.0,48.0,60.0,94.0,95.0
38.0,79.0,50.0,82.0,48.0,46.0,0.0,112.0,75.0,69.0,88.0,62.0,66.0,32.0,104.0,83.0,32.0,115.0,24.0,40.0,41.0,56.0,53.0,75.0,66.0,115.0,40.0,48.0,53.0,75.0,104.0,31.0,115.0,40.0,41.0,45.0,77.0,105.0,104.0,32.0,104.0,53.0,4.0,36.0,104.0,105.0
134.0,87.0,111.0,178.0,144.0,102.0,112.0,0.0,171.0,47.0,184.0,158.0,74.0,98.0,20.0,91.0,98.0,4.0,105.0,136.0,137.0,152.0,112.0,171.0,74.0,4.0,136.0,104.0,112.0,48.0,20.0,81.0,4.0,72.0,137.0,101.0,173.0,13.0,20.0,110.0,20.0,112.0,114.0,132.0,20.0,13.0
43.0,138.0,84.0,34.0,82.0,99.0,75.0,171.0,0.0,128.0,40.0,14.0,125.0,73.0,163.0,142.0,73.0,174.0,66.0,36.0,73.0,19.0,87.0,10.0,125.0,174.0,63.0,102.0,87.0,134.0,163.0,90.0,174.0,99.0,73.0,98.0,29.0,164.0,163.0,66.0,163.0,87.0,76.0,41.0,163.0,164.0
91.0,40.0,68.0,135.0,101.0,59.0,69.0,47.0,128.0,0.0,141.0,115.0,27.0,55.0,39.0,44.0,55.0,50.0,62.0,93.0,94.0,109.0,69.0,128.0,27.0,50.0,93.0,61.0,69.0,10.0,39.0,38.0,50.0,29.0,94.0,58.0,130.0,40.0,39.0,67.0,39.0,69.0,71.0,89.0,39.0,40.0
56.0,151.0,97.0,6.0,95.0,112.0,88.0,184.0,40.0,141.0,0.0,26.0,138.0,86.0,176.0,155.0,86.0,187.0,79.0,49.0,86.0,35.0,100.0,37.0,138.0,187.0,76.0,115.0,100.0,147.0,176.0,103.0,187.0,112.0,86.0,111.0,12.0,177.0,176.0,79.0,176.0,100.0,89.0,54.0,176.0,177.0
30.0,125.0,71.0,20.0,69.0,86.0,62.0,158.0,14.0,115.0,26.0,0.0,112.0,60.0,150.0,129.0,60.0,161.0,53.0,23.0,60.0,9.0,74.0,14.0,112.0,161.0,50.0,89.0,74.0,121.0,150.0,77.0,161.0,86.0,60.0,85.0,15.0,151.0,150.0,53.0,150.0,74.0,63.0,28.0,150.0,151.0
88.0,29.0,65.0,132.0,98.0,56.0,66.0,74.0,125.0,27.0,138.0,112.0,0.0,52.0,66.0,33.0,52.0,77.0,59.0,90.0,91.0,106.0,66.0,125.0,0.0,77.0,90.0,58.0,66.0,37.0,66.0,35.0,77.0,26.0,91.0,55.0,127.0,67.0,66.0,64.0,66.0,66.0,68.0,86.0,66.0,67.0
36.0,65.0,18.0,80.0,46.0,26.0,32.0,98.0,73.0,55.0,86.0,60.0,52.0,0.0,90.0,69.0,0.0,101.0,8.0,38.0,39.0,54.0,21.0,73.0,52.0,101.0,38.0,29.0,21.0,61.0,90.0,17.0,101.0,26.0,39.0,25.0,75.0,91.0,90.0,12.0,90.0,21.0,34.0,34.0,90.0,91.0
126.0,79.0,103.0,170.0,136.0,94.0,104.0,20.0,163.0,39.0,176.0,150.0,66.0,90.0,0.0,83.0,90.0,24.0,97.0,128.0,129.0,144.0,104.0,163.0,66.0,24.0,128.0,96.0,104.0,40.0,0.0,73.0,24.0,64.0,129.0,93.0,165.0,13.0,0.0,102.0,0.0,104.0,106.0,124.0,0.0,13.0
105.0,9.0,82.0,149.0,115.0,73.0,83.0,91.0,142.0,44.0,155.0,129.0,33.0,69.0,83.0,0.0,69.0,94.0,76.0,107.0,108.0,123.0,83.0,142.0,33.0,94.0,107.0,75.0,83.0,54.0,83.0,52.0,94.0,43.0,108.0,72.0,144.0,84.0,83.0,81.0,83.0,83.0,85.0,103.0,83.0,84.0
36.0,65.0,18.0,80.0,46.0,26.0,32.0,98.0,73.0,55.0,86.0,60.0,52.0,0.0,90.0,69.0,0.0,101.0,8.0,38.0,39.0,54.0,21.0,73.0,52.0,101.0,38.0,29.0,21.0,61.0,90.0,17.0,101.0,26.0,39.0,25.0,75.0,91.0,90.0,12.0,90.0,21.0,34.0,34.0,90.0,91.0
137.0,90.0,114.0,181.0,147.0,105.0,115.0,4.0,174.0,50.0,187.0,161.0,77.0,101.0,24.0,94.0,101.0,0.0,108.0,139.0,140.0,155.0,115.0,174.0,77.0,0.0,139.0,107.0,115.0,51.0,24.0,84.0,0.0,75.0,140.0,104.0,176.0,17.0,24.0,113.0,24.0,115.0,117.0,135.0,24.0,17.0
29.0,72.0,26.0,73.0,39.0,33.0,24.0,105.0,66.0,62.0,79.0,53.0,59.0,8.0,97.0,76.0,8.0,108.0,0.0,31.0,32.0,47.0,29.0,66.0,59.0,108.0,31.0,36.0,29.0,68.0,97.0,24.0,108.0,33.0,32.0,32.0,68.0,98.0,97.0,8.0,97.0,29.0,26.0,27.0,97.0,98.0
9.0,103.0,49.0,43.0,47.0,64.0,40.0,136.0,36.0,93.0,49.0,23.0,90.0,38.0,128.0,107.0,38.0,139.0,31.0,0.0,38.0,17.0,52.0,36.0,90.0,139.0,28.0,67.0,52.0,99.0,128.0,55.0,139.0,64.0,38.0,63.0,38.0,129.0,128.0,31.0,128.0,52.0,41.0,7.0,128.0,129.0
30.0,104.0,49.0,80.0,9.0,65.0,41.0,137.0,73.0,94.0,86.0,60.0,91.0,39.0,129.0,108.0,39.0,140.0,32.0,38.0,0.0,54.0,52.0,73.0,91.0,140.0,12.0,68.0,52.0,100.0,129.0,56.0,140.0,65.0,0.0,64.0,75.0,130.0,129.0,31.0,129.0,52.0,42.0,32.0,129.0,130.0
24.0,119.0,65.0,29.0,63.0,80.0,56.0,152.0,19.0,109.0,35.0,9.0,106.0,54.0,144.0,123.0,54.0,155.0,47.0,17.0,54.0,0.0,68.0,19.0,106.0,155.0,44.0,83.0,68.0,115.0,144.0,71.0,155.0,80.0,54.0,79.0,24.0,145.0,144.0,47.0,144.0,68.0,57.0,22.0,144.0,145.0
49.0,79.0,3.0,94.0,59.0,40.0,53.0,112.0,87.0,69.0,100.0,74.0,66.0,21.0,104.0,83.0,21.0,115.0,29.0,52.0,52.0,68.0,0.0,87.0,66.0,115.0,51.0,43.0,0.0,75.0,104.0,32.0,115.0,41.0,52.0,39.0,89.0,105.0,104.0,21.0,104.0,0.0,55.0,47.0,104.0,105.0
43.0,138.0,84.0,31.0,82.0,99.0,75.0,171.0,10.0,128.0,37.0,14.0,125.0,73.0,163.0,142.0,73.0,174.0,66.0,36.0,73.0,19.0,87.0,0.0,125.0,174.0,63.0,102.0,87.0,134.0,163.0,90.0,174.0,99.0,73.0,98.0,26.0,164.0,163.0,66.0,163.0,87.0,76.0,41.0,163.0,164.0
88.0,29.0,65.0,132.0,98.0,56.0,66.0,74.0,125.0,27.0,138.0,112.0,0.0,52.0,66.0,33.0,52.0,77.0,59.0,90.0,91.0,106.0,66.0,125.0,0.0,77.0,90.0,58.0,66.0,37.0,66.0,35.0,77.0,26.0,91.0,55.0,127.0,67.0,66.0,64.0,66.0,66.0,68.0,86.0,66.0,67.0
137.0,90.0,114.0,181.0,147.0,105.0,115.0,4.0,174.0,50.0,187.0,161.0,77.0,101.0,24.0,94.0,101.0,0.0,108.0,139.0,140.0,155.0,115.0,174.0,77.0,0.0,139.0,107.0,115.0,51.0,24.0,84.0,0.0,75.0,140.0,104.0,176.0,17.0,24.0,113.0,24.0,115.0,117.0,135.0,24.0,17.0
20.0,103.0,48.0,70.0,21.0,64.0,40.0,136.0,63.0,93.0,76.0,50.0,90.0,38.0,128.0,107.0,38.0,139.0,31.0,28.0,12.0,44.0,51.0,63.0,90.0,139.0,0.0,67.0,51.0,99.0,128.0,55.0,139.0,64.0,12.0,63.0,65.0,129.0,128.0,30.0,128.0,51.0,41.0,22.0,128.0,129.0
65.0,71.0,42.0,109.0,75.0,8.0,48.0,104.0,102.0,61.0,115.0,89.0,58.0,29.0,96.0,75.0,29.0,107.0,36.0,67.0,68.0,83.0,43.0,102.0,58.0,107.0,67.0,0.0,43.0,67.0,96.0,27.0,107.0,36.0,68.0,11.0,104.0,97.0,96.0,41.0,96.0,43.0,50.0,63.0,96.0,97.0
49.0,79.0,3.0,94.0,59.0,40.0,53.0,112.0,87.0,69.0,100.0,74.0,66.0,21.0,104.0,83.0,21.0,115.0,29.0,52.0,52.0,68.0,0.0,87.0,66.0,115.0,51.0,43.0,0.0,75.0,104.0,32.0,115.0,41.0,52.0,39.0,89.0,105.0,104.0,21.0,104.0,0.0,55.0,47.0,104.0,105.0
97.0,50.0,74.0,141.0,107.0,65.0,75.0,48.0,134.0,10.0,147.0,121.0,37.0,61.0,40.0,54.0,61.0,51.0,68.0,99.0,100.0,115.0,75.0,134.0,37.0,51.0,99.0,67.0,75.0,0.0,40.0,44.0,51.0,35.0,100.0,64.0,136.0,41.0,40.0,73.0,40.0,75.0,77.0,95.0,40.0,41.0
126.0,79.0,103.0,170.0,136.0,94.0,104.0,20.0,163.0,39.0,176.0,150.0,66.0,90.0,0.0,83.0,90.0,24.0,97.0,128.0,129.0,144.0,104.0,163.0,66.0,24.0,128.0,96.0,104.0,40.0,0.0,73.0,24.0,64.0,129.0,93.0,165.0,13.0,0.0,102.0,0.0,104.0,106.0,124.0,0.0,13.0
53.0,48.0,30.0,97.0,63.0,25.0,31.0,81.0,90.0,38.0,103.0,77.0,35.0,17.0,73.0,52.0,17.0,84.0,24.0,55.0,56.0,71.0,32.0,90.0,35.0,84.0,55.0,27.0,32.0,44.0,73.0,0.0,84.0,9.0,56.0,24.0,92.0,74.0,73.0,29.0,73.0,32.0,33.0,51.0,73.0,74.0
137.0,90.0,114.0,181.0,147.0,105.0,115.0,4.0,174.0,50.0,187.0,161.0,77.0,101.0,24.0,94.0,101.0,0.0,108.0,139.0,140.0,155.0,115.0,174.0,77.0,0.0,139.0,107.0,115.0,51.0,24.0,84.0,0.0,75.0,140.0,104.0,176.0,17.0,24.0,113.0,24.0,115.0,117.0,135.0,24.0,17.0
62.0,39.0,39.0,106.0,72.0,34.0,40.0,72.0,99.0,29.0,112.0,86.0,26.0,26.0,64.0,43.0,26.0,75.0,33.0,64.0,65.0,80.0,41.0,99.0,26.0,75.0,64.0,36.0,41.0,35.0,64.0,9.0,75.0,0.0,65.0,33.0,101.0,65.0,64.0,38.0,64.0,41.0,42.0,60.0,64.0,65.0
30.0,104.0,49.0,80.0,9.0,65.0,41.0,137.0,73.0,94.0,86.0,60.0,91.0,39.0,129.0,108.0,39.0,140.0,32.0,38.0,0.0,54.0,52.0,73.0,91.0,140.0,12.0,68.0,52.0,100.0,129.0,56.0,140.0,65.0,0.0,64.0,75.0,130.0,129.0,31.0,129.0,52.0,42.0,32.0,129.0,130.0
61.0,68.0,38.0,105.0,71.0,3.0,45.0,101.0,98.0,58.0,111.0,85.0,55.0,25.0,93.0,72.0,25.0,104.0,32.0,63.0,64.0,79.0,39.0,98.0,55.0,104.0,63.0,11.0,39.0,64.0,93.0,24.0,104.0,33.0,64.0,0.0,100.0,94.0,93.0,37.0,93.0,39.0,47.0,59.0,93.0,94.0
45.0,140.0,86.0,6.0,84.0,101.0,77.0,173.0,29.0,130.0,12.0,15.0,127.0,75.0,165.0,144.0,75.0,176.0,68.0,38.0,75.0,24.0,89.0,26.0,127.0,176.0,65.0,104.0,89.0,136.0,165.0,92.0,176.0,101.0,75.0,100.0,0.0,166.0,165.0,68.0,165.0,89.0,78.0,43.0,165.0,166.0
127.0,80.0,104.0,171.0,137.0,95.0,105.0,13.0,164.0,40.0,177.0,151.0,67.0,91.0,13.0,84.0,91.0,17.0,98.0,129.0,130.0,145.0,105.0,164.0,67.0,17.0,129.0,97.0,105.0,41.0,13.0,74.0,17.0,65.0,130.0,94.0,166.0,0.0,13.0,103.0,13.0,105.0,107.0,125.0,13.0,0.0
126.0,79.0,103.0,170.0,136.0,94.0,104.0,20.0,163.0,39.0,176.0,150.0,66.0,90.0,0.0,83.0,90.0,24.0,97.0,128.0,129.0,144.0,104.0,163.0,66.0,24.0,128.0,96.0,104.0,40.0,0.0,73.0,24.0,64.0,129.0,93.0,165.0,13.0,0.0,102.0,0.0,104.0,106.0,124.0,0.0,13.0
28.0,77.0,18.0,73.0,38.0,38.0,32.0,110.0,66.0,67.0,79.0,53.0,64.0,12.0,102.0,81.0,12.0,113.0,8.0,31.0,31.0,47.0,21.0,66.0,64.0,113.0,30.0,41.0,21.0,73.0,102.0,29.0,113.0,38.0,31.0,37.0,68.0,103.0,102.0,0.0,102.0,21.0,34.0,26.0,102.0,103.0
126.0,79.0,103.0,170.0,136.0,94.0,104.0,20.0,163.0,39.0,176.0,150.0,66.0,90.0,0.0,83.0,90.0,24.0,97.0,128.0,129.0,144.0,104.0,163.0,66.0,24.0,128.0,96.0,104.0,40.0,0.0,73.0,24.0,64.0,129.0,93.0,165.0,13.0,0.0,102.0,0.0,104.0,106.0,124.0,0.0,13.0
49.0,79.0,3.0,94.0,59.0,40.0,53.0,112.0,87.0,69.0,100.0,74.0,66.0,21.0,104.0,83.0,21.0,115.0,29.0,52.0,52.0,68.0,0.0,87.0,66.0,115.0,51.0,43.0,0.0,75.0,104.0,32.0,115.0,41.0,52.0,39.0,89.0,105.0,104.0,21.0,104.0,0.0,55.0,47.0,104.0,105.0
39.0,81.0,52.0,83.0,50.0,48.0,4.0,114.0,76.0,71.0,89.0,63.0,68.0,34.0,106.0,85.0,34.0,117.0,26.0,41.0,42.0,57.0,55.0,76.0,68.0,117.0,41.0,50.0,55.0,77.0,106.0,33.0,117.0,42.0,42.0,47.0,78.0,107.0,106.0,34.0,106.0,55.0,0.0,37.0,106.0,107.0
2.0,99.0,44.0,48.0,41.0,60.0,36.0,132.0,41.0,89.0,54.0,28.0,86.0,34.0,124.0,103.0,34.0,135.0,27.0,7.0,32.0,22.0,47.0,41.0,86.0,135.0,22.0,63.0,47.0,95.0,124.0,51.0,135.0,60.0,32.0,59.0,43.0,125.0,124.0,26.0,124.0,47.0,37.0,0.0,124.0,125.0
126.0,79.0,103.0,170.0,136.0,94.0,104.0,20.0,163.0,39.0,176.0,150.0,66.0,90.0,0.0,83.0,90.0,24.0,97.0,128.0,129.0,144.0,104.0,163.0,66.0,24.0,128.0,96.0,104.0,40.0,0.0,73.0,24.0,64.0,129.0,93.0,165.0,13.0,0.0,102.0,0.0,104.0,106.0,124.0,0.0,13.0
127.0,80.0,104.0,171.0,137.0,95.0,105.0,13.0,164.0,40.0,177.0,151.0,67.0,91.0,13.0,84.0,91.0,17.0,98.0,129.0,130.0,145.0,105.0,164.0,67.0,17.0,129.0,97.0,105.0,41.0,13.0,74.0,17.0,65.0,130.0,94.0,166.0,0.0,13.0,103.0,13.0,105.0,107.0,125.0,13.0,0.0
