0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,39.0,82.0,56.0,111.0,101.0,89.0,144.0,48.0,72.0,9.0,102.0,88.0,66.0,128.0,17.0,115.0,135.0,41.0,54.0,136.0,74.0,145.0,98.0,53.0,9.0,53.0,117.0,9.0,74.0,9.0,97.0,9.0,84.0,148.0,55.0,102.0,107.0,82.0,9.0,88.0,108.0,147.0,84.0,50.0,108.0
39.0,0.0,43.0,46.0,101.0,91.0,50.0,134.0,38.0,62.0,41.0,92.0,78.0,56.0,118.0,22.0,105.0,125.0,31.0,44.0,126.0,35.0,135.0,88.0,14.0,41.0,14.0,107.0,30.0,35.0,30.0,87.0,41.0,45.0,138.0,45.0,92.0,97.0,43.0,30.0,78.0,98.0,137.0,74.0,39.0,98.0
82.0,43.0,0.0,84.0,138.0,128.0,34.0,171.0,75.0,99.0,84.0,129.0,115.0,93.0,155.0,65.0,142.0,162.0,68.0,81.0,163.0,20.0,172.0,125.0,29.0,84.0,29.0,144.0,73.0,20.0,73.0,124.0,84.0,29.0,175.0,83.0,129.0,134.0,10.0,73.0,115.0,135.0,174.0,111.0,76.0,135.0
56.0,46.0,84.0,0.0,78.0,68.0,91.0,111.0,50.0,39.0,58.0,69.0,55.0,33.0,95.0,39.0,82.0,102.0,35.0,23.0,103.0,76.0,112.0,65.0,55.0,58.0,55.0,84.0,49.0,76.0,49.0,64.0,58.0,86.0,115.0,11.0,69.0,74.0,84.0,49.0,55.0,75.0,114.0,51.0,52.0,75.0
111.0,101.0,138.0,78.0,0.0,40.0,145.0,87.0,79.0,69.0,113.0,12.0,24.0,57.0,71.0,94.0,9.0,78.0,70.0,57.0,79.0,130.0,88.0,29.0,109.0,113.0,109.0,60.0,104.0,130.0,104.0,36.0,113.0,140.0,91.0,72.0,12.0,50.0,138.0,104.0,24.0,51.0,90.0,33.0,81.0,51.0
101.0,91.0,128.0,68.0,40.0,0.0,135.0,47.0,69.0,59.0,103.0,28.0,17.0,47.0,31.0,84.0,44.0,38.0,60.0,47.0,39.0,120.0,48.0,27.0,99.0,103.0,99.0,20.0,94.0,120.0,94.0,4.0,103.0,130.0,51.0,62.0,28.0,10.0,128.0,94.0,17.0,11.0,50.0,17.0,71.0,11.0
89.0,50.0,34.0,91.0,145.0,135.0,0.0,178.0,82.0,106.0,91.0,136.0,122.0,100.0,162.0,72.0,149.0,169.0,75.0,88.0,170.0,19.0,179.0,132.0,37.0,91.0,37.0,151.0,80.0,19.0,80.0,131.0,91.0,6.0,182.0,90.0,136.0,141.0,31.0,80.0,122.0,142.0,181.0,118.0,83.0,142.0
144.0,134.0,171.0,111.0,87.0,47.0,178.0,0.0,112.0,102.0,146.0,75.0,64.0,90.0,16.0,127.0,91.0,31.0,103.0,90.0,20.0,163.0,20.0,74.0,142.0,146.0,142.0,31.0,137.0,163.0,137.0,51.0,146.0,173.0,10.0,105.0,75.0,48.0,171.0,137.0,64.0,36.0,4.0,60.0,114.0,36.0
48.0,38.0,75.0,50.0,79.0,69.0,82.0,112.0,0.0,46.0,50.0,70.0,56.0,34.0,96.0,31.0,83.0,103.0,15.0,27.0,104.0,67.0,113.0,66.0,46.0,50.0,46.0,85.0,41.0,67.0,41.0,65.0,50.0,77.0,116.0,49.0,70.0,75.0,75.0,41.0,56.0,76.0,115.0,52.0,12.0,76.0
72.0,62.0,99.0,39.0,69.0,59.0,106.0,102.0,46.0,0.0,74.0,60.0,46.0,12.0,86.0,55.0,73.0,93.0,31.0,19.0,94.0,91.0,103.0,56.0,70.0,74.0,70.0,75.0,65.0,91.0,65.0,55.0,74.0,101.0,106.0,33.0,60.0,65.0,99.0,65.0,46.0,66.0,105.0,42.0,48.0,66.0
9.0,41.0,84.0,58.0,113.0,103.0,91.0,146.0,50.0,74.0,0.0,104.0,90.0,68.0,130.0,19.0,117.0,137.0,43.0,56.0,138.0,76.0,147.0,100.0,55.0,0.0,55.0,119.0,14.0,76.0,14.0,99.0,0.0,86.0,150.0,57.0,104.0,109.0,84.0,14.0,90.0,110.0,149.0,86.0,52.0,110.0
102.0,92.0,129.0,69.0,12.0,28.0,136.0,75.0,70.0,60.0,104.0,0.0,15.0,48.0,59.0,85.0,16.0,66.0,61.0,48.0,67.0,121.0,76.0,20.0,100.0,104.0,100.0,48.0,95.0,121.0,95.0,24.0,104.0,131.0,79.0,63.0,0.0,38.0,129.0,95.0,15.0,39.0,78.0,21.0,72.0,39.0
88.0,78.0,115.0,55.0,24.0,17.0,122.0,64.0,56.0,46.0,90.0,15.0,0.0,34.0,48.0,71.0,28.0,55.0,47.0,34.0,56.0,107.0,65.0,10.0,86.0,90.0,86.0,37.0,81.0,107.0,81.0,13.0,90.0,117.0,68.0,49.0,15.0,27.0,115.0,81.0,0.0,28.0,67.0,10.0,58.0,28.0
66.0,56.0,93.0,33.0,57.0,47.0,100.0,90.0,34.0,12.0,68.0,48.0,34.0,0.0,74.0,49.0,61.0,81.0,25.0,12.0,82.0,85.0,91.0,44.0,64.0,68.0,64.0,63.0,59.0,85.0,59.0,43.0,68.0,95.0,94.0,27.0,48.0,53.0,93.0,59.0,34.0,54.0,93.0,30.0,36.0,54.0
128.0,118.0,155.0,95.0,71.0,31.0,162.0,16.0,96.0,86.0,130.0,59.0,48.0,74.0,0.0,111.0,75.0,15.0,87.0,74.0,14.0,147.0,17.0,58.0,126.0,130.0,126.0,15.0,121.0,147.0,121.0,35.0,130.0,157.0,20.0,89.0,59.0,32.0,155.0,121.0,48.0,20.0,19.0,44.0,98.0,20.0
17.0,22.0,65.0,39.0,94.0,84.0,72.0,127.0,31.0,55.0,19.0,85.0,71.0,49.0,111.0,0.0,98.0,118.0,24.0,37.0,119.0,57.0,128.0,81.0,36.0,19.0,36.0,100.0,11.0,57.0,11.0,80.0,19.0,67.0,131.0,38.0,85.0,90.0,65.0,11.0,71.0,91.0,130.0,67.0,33.0,91.0
115.0,105.0,142.0,82.0,9.0,44.0,149.0,91.0,83.0,73.0,117.0,16.0,28.0,61.0,75.0,98.0,0.0,82.0,74.0,61.0,83.0,134.0,92.0,33.0,113.0,117.0,113.0,64.0,108.0,134.0,108.0,40.0,117.0,144.0,95.0,76.0,16.0,54.0,142.0,108.0,28.0,55.0,94.0,37.0,85.0,55.0
135.0,125.0,162.0,102.0,78.0,38.0,169.0,31.0,103.0,93.0,137.0,66.0,55.0,81.0,15.0,118.0,82.0,0.0,94.0,81.0,11.0,154.0,32.0,65.0,133.0,137.0,133.0,18.0,128.0,154.0,128.0,42.0,137.0,164.0,35.0,96.0,66.0,39.0,162.0,128.0,55.0,27.0,34.0,51.0,105.0,27.0
41.0,31.0,68.0,35.0,70.0,60.0,75.0,103.0,15.0,31.0,43.0,61.0,47.0,25.0,87.0,24.0,74.0,94.0,0.0,13.0,95.0,60.0,104.0,57.0,39.0,43.0,39.0,76.0,34.0,60.0,34.0,56.0,43.0,70.0,107.0,34.0,61.0,66.0,68.0,34.0,47.0,67.0,106.0,43.0,17.0,67.0
54.0,44.0,81.0,23.0,57.0,47.0,88.0,90.0,27.0,19.0,56.0,48.0,34.0,12.0,74.0,37.0,61.0,81.0,13.0,0.0,82.0,73.0,91.0,44.0,52.0,56.0,52.0,63.0,47.0,73.0,47.0,43.0,56.0,83.0,94.0,22.0,48.0,53.0,81.0,47.0,34.0,54.0,93.0,30.0,29.0,54.0
136.0,126.0,163.0,103.0,79.0,39.0,170.0,20.0,104.0,94.0,138.0,67.0,56.0,82.0,14.0,119.0,83.0,11.0,95.0,82.0,0.0,155.0,21.0,66.0,134.0,138.0,134.0,19.0,129.0,155.0,129.0,43.0,138.0,165.0,24.0,97.0,67.0,40.0,163.0,129.0,56.0,28.0,24.0,52.0,106.0,28.0
74.0,35.0,20.0,76.0,130.0,120.0,19.0,163.0,67.0,91.0,76.0,121.0,107.0,85.0,147.0,57.0,134.0,154.0,60.0,73.0,155.0,0.0,164.0,117.0,22.0,76.0,22.0,136.0,65.0,0.0,65.0,116.0,76.0,18.0,167.0,75.0,121.0,126.0,20.0,65.0,107.0,127.0,166.0,103.0,68.0,127.0
145.0,135.0,172.0,112.0,88.0,48.0,179.0,20.0,113.0,103.0,147.0,76.0,65.0,91.0,17.0,128.0,92.0,32.0,104.0,91.0,21.0,164.0,0.0,75.0,143.0,147.0,143.0,32.0,138.0,164.0,138.0,52.0,147.0,174.0,10.0,106.0,76.0,49.0,172.0,138.0,65.0,37.0,24.0,61.0,115.0,37.0
98.0,88.0,125.0,65.0,29.0,27.0,132.0,74.0,66.0,56.0,100.0,20.0,10.0,44.0,58.0,81.0,33.0,65.0,57.0,44.0,66.0,117.0,75.0,0.0,96.0,100.0,96.0,47.0,91.0,117.0,91.0,23.0,100.0,127.0,78.0,59.0,20.0,37.0,125.0,91.0,10.0,38.0,77.0,20.0,68.0,38.0
53.0,14.0,29.0,55.0,109.0,99.0,37.0,142.0,46.0,70.0,55.0,100.0,86.0,64.0,126.0,36.0,113.0,133.0,39.0,52.0,134.0,22.0,143.0,96.0,0.0,55.0,0.0,115.0,44.0,22.0,44.0,95.0,55.0,32.0,146.0,54.0,100.0,105.0,29.0,44.0,86.0,106.0,145.0,82.0,47.0,106.0
9.0,41.0,84.0,58.0,113.0,103.0,91.0,146.0,50.0,74.0,0.0,104.0,90.0,68.0,130.0,19.0,117.0,137.0,43.0,56.0,138.0,76.0,147.0,100.0,55.0,0.0,55.0,119.0,14.0,76.0,14.0,99.0,0.0,86.0,150.0,57.0,104.0,109.0,84.0,14.0,90.0,110.0,149.0,86.0,52.0,110.0
53.0,14.0,29.0,55.0,109.0,99.0,37.0,142.0,46.0,70.0,55.0,100.0,86.0,64.0,126.0,36.0,113.0,133.0,39.0,52.0,134.0,22.0,143.0,96.0,0.0,55.0,0.0,115.0,44.0,22.0,44.0,95.0,55.0,32.0,146.0,54.0,100.0,105.0,29.0,44.0,86.0,106.0,145.0,82.0,47.0,106.0
117.0,107.0,144.0,84.0,60.0,20.0,151.0,31.0,85.0,75.0,119.0,48.0,37.0,63.0,15.0,100.0,64.0,18.0,76.0,63.0,19.0,136.0,32.0,47.0,115.0,119.0,115.0,0.0,110.0,136.0,110.0,24.0,119.0,146.0,35.0,78.0,48.0,21.0,144.0,110.0,37.0,9.0,34.0,33.0,87.0,9.0
9.0,30.0,73.0,49.0,104.0,94.0,80.0,137.0,41.0,65.0,14.0,95.0,81.0,59.0,121.0,11.0,108.0,128.0,34.0,47.0,129.0,65.0,138.0,91.0,44.0,14.0,44.0,110.0,0.0,65.0,0.0,90.0,14.0,75.0,141.0,48.0,95.0,100.0,73.0,0.0,81.0,101.0,140.0,77.0,42.0,101.0
74.0,35.0,20.0,76.0,130.0,120.0,19.0,163.0,67.0,91.0,76.0,121.0,107.0,85.0,147.0,57.0,134.0,154.0,60.0,73.0,155.0,0.0,164.0,117.0,22.0,76.0,22.0,136.0,65.0,0.0,65.0,116.0,76.0,18.0,167.0,75.0,121.0,126.0,20.0,65.0,107.0,127.0,166.0,103.0,68.0,127.0
9.0,30.0,73.0,49.0,104.0,94.0,80.0,137.0,41.0,65.0,14.0,95.0,81.0,59.0,121.0,11.0,108.0,128.0,34.0,47.0,129.0,65.0,138.0,91.0,44.0,14.0,44.0,110.0,0.0,65.0,0.0,90.0,14.0,75.0,141.0,48.0,95.0,100.0,73.0,0.0,81.0,101.0,140.0,77.0,42.0,101.0
97.0,87.0,124.0,64.0,36.0,4.0,131.0,51.0,65.0,55.0,99.0,24.0,13.0,43.0,35.0,80.0,40.0,42.0,56.0,43.0,43.0,116.0,52.0,23.0,95.0,99.0,95.0,24.0,90.0,116.0,90.0,0.0,99.0,126.0,55.0,58.0,24.0,14.0,124.0,90.0,13.0,15.0,54.0,13.0,67.0,15.0
9.0,41.0,84.0,58.0,113.0,103.0,91.0,146.0,50.0,74.0,0.0,104.0,90.0,68.0,130.0,19.0,117.0,137.0,43.0,56.0,138.0,76.0,147.0,100.0,55.0,0.0,55.0,119.0,14.0,76.0,14.0,99.0,0.0,86.0,150.0,57.0,104.0,109.0,84.0,14.0,90.0,110.0,149.0,86.0,52.0,110.0
84.0,45.0,29.0,86.0,140.0,130.0,6.0,173.0,77.0,101.0,86.0,131.0,117.0,95.0,157.0,67.0,144.0,164.0,70.0,83.0,165.0,18.0,174.0,127.0,32.0,86.0,32.0,146.0,75.0,18.0,75.0,126.0,86.0,0.0,177.0,85.0,131.0,136.0,26.0,75.0,117.0,137.0,176.0,113.0,78.0,137.0
148.0,138.0,175.0,115.0,91.0,51.0,182.0,10.0,116.0,106.0,150.0,79.0,68.0,94.0,20.0,131.0,95.0,35.0,107.0,94.0,24.0,167.0,10.0,78.0,146.0,150.0,146.0,35.0,141.0,167.0,141.0,55.0,150.0,177.0,0.0,109.0,79.0,52.0,175.0,141.0,68.0,40.0,14.0,64.0,118.0,40.0
55.0,45.0,83.0,11.0,72.0,62.0,90.0,105.0,49.0,33.0,57.0,63.0,49.0,27.0,89.0,38.0,76.0,96.0,34.0,22.0,97.0,75.0,106.0,59.0,54.0,57.0,54.0,78.0,48.0,75.0,48.0,58.0,57.0,85.0,109.0,0.0,63.0,68.0,83.0,48.0,49.0,69.0,108.0,45.0,51.0,69.0
102.0,92.0,129.0,69.0,12.0,28.0,136.0,75.0,70.0,60.0,104.0,0.0,15.0,48.0,59.0,85.0,16.0,66.0,61.0,48.0,67.0,121.0,76.0,20.0,100.0,104.0,100.0,48.0,95.0,121.0,95.0,24.0,104.0,131.0,79.0,63.0,0.0,38.0,129.0,95.0,15.0,39.0,78.0,21.0,72.0,39.0
107.0,97.0,134.0,74.0,50.0,10.0,141.0,48.0,75.0,65.0,109.0,38.0,27.0,53.0,32.0,90.0,54.0,39.0,66.0,53.0,40.0,126.0,49.0,37.0,105.0,109.0,105.0,21.0,100.0,126.0,100.0,14.0,109.0,136.0,52.0,68.0,38.0,0.0,134.0,100.0,27.0,12.0,51.0,23.0,77.0,12.0
82.0,43.0,10.0,84.0,138.0,128.0,31.0,171.0,75.0,99.0,84.0,129.0,115.0,93.0,155.0,65.0,142.0,162.0,68.0,81.0,163.0,20.0,172.0,125.0,29.0,84.0,29.0,144.0,73.0,20.0,73.0,124.0,84.0,26.0,175.0,83.0,129.0,134.0,0.0,73.0,115.0,135.0,174.0,111.0,76.0,135.0
9.0,30.0,73.0,49.0,104.0,94.0,80.0,137.0,41.0,65.0,14.0,95.0,81.0,59.0,121.0,11.0,108.0,128.0,34.0,47.0,129.0,65.0,138.0,91.0,44.0,14.0,44.0,110.0,0.0,65.0,0.0,90.0,14.0,75.0,141.0,48.0,95.0,100.0,73.0,0.0,81.0,101.0,140.0,77.0,42.0,101.0
88.0,78.0,115.0,55.0,24.0,17.0,122.0,64.0,56.0,46.0,90.0,15.0,0.0,34.0,48.0,71.0,28.0,55.0,47.0,34.0,56.0,107.0,65.0,10.0,86.0,90.0,86.0,37.0,81.0,107.0,81.0,13.0,90.0,117.0,68.0,49.0,15.0,27.0,115.0,81.0,0.0,28.0,67.0,10.0,58.0,28.0
108.0,98.0,135.0,75.0,51.0,11.0,142.0,36.0,76.0,66.0,110.0,39.0,28.0,54.0,20.0,91.0,55.0,27.0,67.0,54.0,28.0,127.0,37.0,38.0,106.0,110.0,106.0,9.0,101.0,127.0,101.0,15.0,110.0,137.0,40.0,69.0,39.0,12.0,135.0,101.0,28.0,0.0,39.0,24.0,78.0,0.0
147.0,137.0,174.0,114.0,90.0,50.0,181.0,4.0,115.0,105.0,149.0,78.0,67.0,93.0,19.0,130.0,94.0,34.0,106.0,93.0,24.0,166.0,24.0,77.0,145.0,149.0,145.0,34.0,140.0,166.0,140.0,54.0,149.0,176.0,14.0,108.0,78.0,51.0,174.0,140.0,67.0,39.0,0.0,63.0,117.0,39.0
84.0,74.0,111.0,51.0,33.0,17.0,118.0,60.0,52.0,42.0,86.0,21.0,10.0,30.0,44.0,67.0,37.0,51.0,43.0,30.0,52.0,103.0,61.0,20.0,82.0,86.0,82.0,33.0,77.0,103.0,77.0,13.0,86.0,113.0,64.0,45.0,21.0,23.0,111.0,77.0,10.0,24.0,63.0,0.0,54.0,24.0
50.0,39.0,76.0,52.0,81.0,71.0,83.0,114.0,12.0,48.0,52.0,72.0,58.0,36.0,98.0,33.0,85.0,105.0,17.0,29.0,106.0,68.0,115.0,68.0,47.0,52.0,47.0,87.0,42.0,68.0,42.0,67.0,52.0,78.0,118.0,51.0,72.0,77.0,76.0,42.0,58.0,78.0,117.0,54.0,0.0,78.0
108.0,98.0,135.0,75.0,51.0,11.0,142.0,36.0,76.0,66.0,110.0,39.0,28.0,54.0,20.0,91.0,55.0,27.0,67.0,54.0,28.0,127.0,37.0,38.0,106.0,110.0,106.0,9.0,101.0,127.0,101.0,15.0,110.0,137.0,40.0,69.0,39.0,12.0,135.0,101.0,28.0,0.0,39.0,24.0,78.0,0.0
