0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,171.0,144.0,111.0,178.0,87.0,47.0,112.0,102.0,134.0,173.0,146.0,36.0,72.0,31.0,4.0,96.0,114.0,152.0,104.0,20.0,10.0,74.0,20.0,166.0,173.0,111.0,163.0,4.0,105.0,118.0,83.0,185.0,114.0,91.0,137.0,177.0
171.0,0.0,82.0,84.0,34.0,138.0,128.0,75.0,99.0,43.0,2.0,84.0,135.0,99.0,144.0,174.0,76.0,79.0,19.0,76.0,172.0,175.0,125.0,172.0,22.0,2.0,68.0,20.0,174.0,66.0,55.0,100.0,41.0,76.0,142.0,73.0,33.0
144.0,82.0,0.0,56.0,89.0,111.0,101.0,48.0,72.0,39.0,84.0,9.0,108.0,72.0,117.0,147.0,49.0,52.0,63.0,49.0,145.0,148.0,98.0,145.0,77.0,84.0,42.0,74.0,147.0,39.0,27.0,73.0,96.0,50.0,115.0,9.0,88.0
111.0,84.0,56.0,0.0,91.0,78.0,68.0,50.0,39.0,46.0,86.0,58.0,75.0,39.0,84.0,114.0,16.0,52.0,65.0,42.0,112.0,115.0,65.0,112.0,79.0,86.0,44.0,76.0,114.0,26.0,30.0,41.0,98.0,52.0,82.0,49.0,90.0
178.0,34.0,89.0,91.0,0.0,145.0,135.0,82.0,106.0,50.0,36.0,91.0,142.0,106.0,151.0,181.0,83.0,86.0,29.0,83.0,179.0,182.0,132.0,179.0,12.0,36.0,75.0,19.0,181.0,73.0,62.0,107.0,10.0,83.0,149.0,80.0,11.0
87.0,138.0,111.0,78.0,145.0,0.0,40.0,79.0,69.0,101.0,140.0,113.0,51.0,39.0,60.0,90.0,63.0,81.0,119.0,71.0,88.0,91.0,29.0,88.0,133.0,140.0,78.0,130.0,90.0,72.0,85.0,50.0,152.0,81.0,9.0,104.0,144.0
47.0,128.0,101.0,68.0,135.0,40.0,0.0,69.0,59.0,91.0,130.0,103.0,11.0,29.0,20.0,50.0,53.0,71.0,109.0,61.0,48.0,51.0,27.0,48.0,123.0,130.0,68.0,120.0,50.0,62.0,75.0,40.0,142.0,71.0,44.0,94.0,134.0
112.0,75.0,48.0,50.0,82.0,79.0,69.0,0.0,46.0,38.0,77.0,50.0,76.0,40.0,85.0,115.0,40.0,4.0,56.0,8.0,113.0,116.0,66.0,113.0,70.0,77.0,15.0,67.0,115.0,24.0,22.0,41.0,89.0,12.0,83.0,41.0,81.0
102.0,99.0,72.0,39.0,106.0,69.0,59.0,46.0,0.0,62.0,101.0,74.0,66.0,34.0,75.0,105.0,24.0,48.0,80.0,38.0,103.0,106.0,56.0,103.0,94.0,101.0,40.0,91.0,105.0,33.0,46.0,37.0,113.0,48.0,73.0,65.0,105.0
134.0,43.0,39.0,46.0,50.0,101.0,91.0,38.0,62.0,0.0,45.0,41.0,98.0,62.0,107.0,137.0,39.0,42.0,24.0,39.0,135.0,138.0,88.0,135.0,38.0,45.0,31.0,35.0,137.0,29.0,16.0,63.0,57.0,39.0,105.0,30.0,49.0
173.0,2.0,84.0,86.0,36.0,140.0,130.0,77.0,101.0,45.0,0.0,86.0,137.0,101.0,146.0,176.0,78.0,81.0,21.0,78.0,174.0,177.0,127.0,174.0,24.0,0.0,70.0,22.0,176.0,68.0,57.0,102.0,43.0,78.0,144.0,75.0,35.0
146.0,84.0,9.0,58.0,91.0,113.0,103.0,50.0,74.0,41.0,86.0,0.0,110.0,74.0,119.0,149.0,51.0,54.0,65.0,51.0,147.0,150.0,100.0,147.0,79.0,86.0,44.0,76.0,149.0,41.0,29.0,75.0,98.0,52.0,117.0,14.0,90.0
36.0,135.0,108.0,75.0,142.0,51.0,11.0,76.0,66.0,98.0,137.0,110.0,0.0,36.0,9.0,39.0,60.0,78.0,116.0,68.0,37.0,40.0,38.0,37.0,130.0,137.0,75.0,127.0,39.0,69.0,82.0,47.0,149.0,78.0,55.0,101.0,141.0
72.0,99.0,72.0,39.0,106.0,39.0,29.0,40.0,34.0,62.0,101.0,74.0,36.0,0.0,45.0,75.0,28.0,42.0,80.0,32.0,73.0,76.0,26.0,73.0,94.0,101.0,39.0,91.0,75.0,33.0,46.0,11.0,113.0,42.0,43.0,65.0,105.0
31.0,144.0,117.0,84.0,151.0,60.0,20.0,85.0,75.0,107.0,146.0,119.0,9.0,45.0,0.0,34.0,69.0,87.0,125.0,77.0,32.0,35.0,47.0,32.0,139.0,146.0,84.0,136.0,34.0,78.0,91.0,56.0,158.0,87.0,64.0,110.0,150.0
4.0,174.0,147.0,114.0,181.0,90.0,50.0,115.0,105.0,137.0,176.0,149.0,39.0,75.0,34.0,0.0,99.0,117.0,155.0,107.0,24.0,14.0,77.0,24.0,169.0,176.0,114.0,166.0,0.0,108.0,121.0,86.0,188.0,117.0,94.0,140.0,180.0
96.0,76.0,49.0,16.0,83.0,63.0,53.0,40.0,24.0,39.0,78.0,51.0,60.0,28.0,69.0,99.0,0.0,42.0,57.0,32.0,97.0,100.0,50.0,97.0,71.0,78.0,34.0,68.0,99.0,16.0,23.0,31.0,90.0,42.0,67.0,42.0,82.0
114.0,79.0,52.0,52.0,86.0,81.0,71.0,4.0,48.0,42.0,81.0,54.0,78.0,42.0,87.0,117.0,42.0,0.0,60.0,10.0,115.0,118.0,68.0,115.0,74.0,81.0,19.0,71.0,117.0,26.0,26.0,43.0,93.0,16.0,85.0,45.0,85.0
152.0,19.0,63.0,65.0,29.0,119.0,109.0,56.0,80.0,24.0,21.0,65.0,116.0,80.0,125.0,155.0,57.0,60.0,0.0,57.0,153.0,156.0,106.0,153.0,17.0,21.0,49.0,14.0,155.0,47.0,36.0,81.0,36.0,57.0,123.0,54.0,28.0
104.0,76.0,49.0,42.0,83.0,71.0,61.0,8.0,38.0,39.0,78.0,51.0,68.0,32.0,77.0,107.0,32.0,10.0,57.0,0.0,105.0,108.0,58.0,105.0,71.0,78.0,16.0,68.0,107.0,16.0,23.0,33.0,90.0,13.0,75.0,42.0,82.0
20.0,172.0,145.0,112.0,179.0,88.0,48.0,113.0,103.0,135.0,174.0,147.0,37.0,73.0,32.0,24.0,97.0,115.0,153.0,105.0,0.0,10.0,75.0,0.0,167.0,174.0,112.0,164.0,24.0,106.0,119.0,84.0,186.0,115.0,92.0,138.0,178.0
10.0,175.0,148.0,115.0,182.0,91.0,51.0,116.0,106.0,138.0,177.0,150.0,40.0,76.0,35.0,14.0,100.0,118.0,156.0,108.0,10.0,0.0,78.0,10.0,170.0,177.0,115.0,167.0,14.0,109.0,122.0,87.0,189.0,118.0,95.0,141.0,181.0
74.0,125.0,98.0,65.0,132.0,29.0,27.0,66.0,56.0,88.0,127.0,100.0,38.0,26.0,47.0,77.0,50.0,68.0,106.0,58.0,75.0,78.0,0.0,75.0,120.0,127.0,65.0,117.0,77.0,59.0,72.0,37.0,139.0,68.0,33.0,91.0,131.0
20.0,172.0,145.0,112.0,179.0,88.0,48.0,113.0,103.0,135.0,174.0,147.0,37.0,73.0,32.0,24.0,97.0,115.0,153.0,105.0,0.0,10.0,75.0,0.0,167.0,174.0,112.0,164.0,24.0,106.0,119.0,84.0,186.0,115.0,92.0,138.0,178.0
166.0,22.0,77.0,79.0,12.0,133.0,123.0,70.0,94.0,38.0,24.0,79.0,130.0,94.0,139.0,169.0,71.0,74.0,17.0,71.0,167.0,170.0,120.0,167.0,0.0,24.0,63.0,9.0,169.0,61.0,50.0,95.0,19.0,71.0,137.0,68.0,11.0
173.0,2.0,84.0,86.0,36.0,140.0,130.0,77.0,101.0,45.0,0.0,86.0,137.0,101.0,146.0,176.0,78.0,81.0,21.0,78.0,174.0,177.0,127.0,174.0,24.0,0.0,70.0,22.0,176.0,68.0,57.0,102.0,43.0,78.0,144.0,75.0,35.0
111.0,68.0,42.0,44.0,75.0,78.0,68.0,15.0,40.0,31.0,70.0,44.0,75.0,39.0,84.0,114.0,34.0,19.0,49.0,16.0,112.0,115.0,65.0,112.0,63.0,70.0,0.0,60.0,114.0,18.0,15.0,40.0,82.0,8.0,82.0,34.0,74.0
163.0,20.0,74.0,76.0,19.0,130.0,120.0,67.0,91.0,35.0,22.0,76.0,127.0,91.0,136.0,166.0,68.0,71.0,14.0,68.0,164.0,167.0,117.0,164.0,9.0,22.0,60.0,0.0,166.0,58.0,47.0,92.0,22.0,68.0,134.0,65.0,14.0
4.0,174.0,147.0,114.0,181.0,90.0,50.0,115.0,105.0,137.0,176.0,149.0,39.0,75.0,34.0,0.0,99.0,117.0,155.0,107.0,24.0,14.0,77.0,24.0,169.0,176.0,114.0,166.0,0.0,108.0,121.0,86.0,188.0,117.0,94.0,140.0,180.0
105.0,66.0,39.0,26.0,73.0,72.0,62.0,24.0,33.0,29.0,68.0,41.0,69.0,33.0,78.0,108.0,16.0,26.0,47.0,16.0,106.0,109.0,59.0,106.0,61.0,68.0,18.0,58.0,108.0,0.0,13.0,34.0,80.0,26.0,76.0,32.0,72.0
118.0,55.0,27.0,30.0,62.0,85.0,75.0,22.0,46.0,16.0,57.0,29.0,82.0,46.0,91.0,121.0,23.0,26.0,36.0,23.0,119.0,122.0,72.0,119.0,50.0,57.0,15.0,47.0,121.0,13.0,0.0,47.0,69.0,23.0,89.0,19.0,61.0
83.0,100.0,73.0,41.0,107.0,50.0,40.0,41.0,37.0,63.0,102.0,75.0,47.0,11.0,56.0,86.0,31.0,43.0,81.0,33.0,84.0,87.0,37.0,84.0,95.0,102.0,40.0,92.0,86.0,34.0,47.0,0.0,114.0,43.0,54.0,66.0,106.0
185.0,41.0,96.0,98.0,10.0,152.0,142.0,89.0,113.0,57.0,43.0,98.0,149.0,113.0,158.0,188.0,90.0,93.0,36.0,90.0,186.0,189.0,139.0,186.0,19.0,43.0,82.0,22.0,188.0,80.0,69.0,114.0,0.0,90.0,156.0,87.0,8.0
114.0,76.0,50.0,52.0,83.0,81.0,71.0,12.0,48.0,39.0,78.0,52.0,78.0,42.0,87.0,117.0,42.0,16.0,57.0,13.0,115.0,118.0,68.0,115.0,71.0,78.0,8.0,68.0,117.0,26.0,23.0,43.0,90.0,0.0,85.0,42.0,82.0
91.0,142.0,115.0,82.0,149.0,9.0,44.0,83.0,73.0,105.0,144.0,117.0,55.0,43.0,64.0,94.0,67.0,85.0,123.0,75.0,92.0,95.0,33.0,92.0,137.0,144.0,82.0,134.0,94.0,76.0,89.0,54.0,156.0,85.0,0.0,108.0,148.0
137.0,73.0,9.0,49.0,80.0,104.0,94.0,41.0,65.0,30.0,75.0,14.0,101.0,65.0,110.0,140.0,42.0,45.0,54.0,42.0,138.0,141.0,91.0,138.0,68.0,75.0,34.0,65.0,140.0,32.0,19.0,66.0,87.0,42.0,108.0,0.0,79.0
177.0,33.0,88.0,90.0,11.0,144.0,134.0,81.0,105.0,49.0,35.0,90.0,141.0,105.0,150.0,180.0,82.0,85.0,28.0,82.0,178.0,181.0,131.0,178.0,11.0,35.0,74.0,14.0,180.0,72.0,61.0,106.0,8.0,82.0,148.0,79.0,0.0
