0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,78.0,79.0,111.0,87.0,101.0,138.0,40.0,145.0,69.0,80.0,71.0,81.0,33.0,33.0,85.0,29.0,24.0,78.0,152.0,90.0,113.0,140.0,81.0,72.0,12.0,48.0,71.0,90.0,72.0,91.0,29.0,140.0,72.0,36.0,71.0,113.0,113.0,78.0,81.0,88.0,63.0,151.0,57.0,29.0,133.0
78.0,0.0,50.0,56.0,111.0,46.0,84.0,68.0,91.0,39.0,104.0,42.0,52.0,51.0,51.0,30.0,65.0,55.0,102.0,98.0,114.0,58.0,86.0,52.0,11.0,69.0,30.0,42.0,114.0,11.0,115.0,65.0,86.0,11.0,64.0,95.0,58.0,58.0,44.0,52.0,112.0,16.0,97.0,33.0,65.0,79.0
79.0,50.0,0.0,48.0,112.0,38.0,75.0,69.0,82.0,46.0,105.0,48.0,4.0,52.0,52.0,22.0,66.0,56.0,103.0,89.0,115.0,50.0,77.0,4.0,49.0,70.0,31.0,48.0,115.0,49.0,116.0,66.0,77.0,49.0,65.0,96.0,50.0,50.0,15.0,12.0,113.0,40.0,88.0,34.0,66.0,70.0
111.0,56.0,48.0,0.0,144.0,39.0,82.0,101.0,89.0,72.0,137.0,75.0,52.0,84.0,84.0,27.0,98.0,88.0,135.0,96.0,147.0,9.0,84.0,52.0,55.0,102.0,63.0,75.0,147.0,55.0,148.0,98.0,84.0,55.0,97.0,128.0,9.0,9.0,42.0,50.0,145.0,49.0,95.0,66.0,98.0,77.0
87.0,111.0,112.0,144.0,0.0,134.0,171.0,47.0,178.0,102.0,13.0,104.0,114.0,60.0,60.0,118.0,74.0,64.0,31.0,185.0,4.0,146.0,173.0,114.0,105.0,75.0,81.0,104.0,4.0,105.0,10.0,74.0,173.0,105.0,51.0,16.0,146.0,146.0,111.0,114.0,20.0,96.0,184.0,90.0,74.0,166.0
101.0,46.0,38.0,39.0,134.0,0.0,43.0,91.0,50.0,62.0,127.0,65.0,42.0,74.0,74.0,16.0,88.0,78.0,125.0,57.0,137.0,41.0,45.0,42.0,45.0,92.0,53.0,65.0,137.0,45.0,138.0,88.0,45.0,45.0,87.0,118.0,41.0,41.0,31.0,39.0,135.0,39.0,56.0,56.0,88.0,38.0
138.0,84.0,75.0,82.0,171.0,43.0,0.0,128.0,34.0,99.0,164.0,102.0,79.0,111.0,111.0,55.0,125.0,115.0,162.0,41.0,174.0,84.0,29.0,79.0,83.0,129.0,90.0,102.0,174.0,83.0,175.0,125.0,29.0,83.0,124.0,155.0,84.0,84.0,68.0,76.0,172.0,76.0,40.0,93.0,125.0,22.0
40.0,68.0,69.0,101.0,47.0,91.0,128.0,0.0,135.0,59.0,40.0,61.0,71.0,17.0,17.0,75.0,27.0,17.0,38.0,142.0,50.0,103.0,130.0,71.0,62.0,28.0,38.0,61.0,50.0,62.0,51.0,27.0,130.0,62.0,4.0,31.0,103.0,103.0,68.0,71.0,48.0,53.0,141.0,47.0,27.0,123.0
145.0,91.0,82.0,89.0,178.0,50.0,34.0,135.0,0.0,106.0,171.0,109.0,86.0,118.0,118.0,62.0,132.0,122.0,169.0,10.0,181.0,91.0,6.0,86.0,90.0,136.0,97.0,109.0,181.0,90.0,182.0,132.0,6.0,90.0,131.0,162.0,91.0,91.0,75.0,83.0,179.0,83.0,6.0,100.0,132.0,12.0
69.0,39.0,46.0,72.0,102.0,62.0,99.0,59.0,106.0,0.0,95.0,8.0,48.0,42.0,42.0,46.0,56.0,46.0,93.0,113.0,105.0,74.0,101.0,48.0,33.0,60.0,25.0,8.0,105.0,33.0,106.0,56.0,101.0,33.0,55.0,86.0,74.0,74.0,40.0,48.0,103.0,24.0,112.0,12.0,56.0,94.0
80.0,104.0,105.0,137.0,13.0,127.0,164.0,40.0,171.0,95.0,0.0,97.0,107.0,53.0,53.0,111.0,67.0,57.0,24.0,178.0,17.0,139.0,166.0,107.0,98.0,68.0,74.0,97.0,17.0,98.0,11.0,67.0,166.0,98.0,44.0,9.0,139.0,139.0,104.0,107.0,8.0,89.0,177.0,83.0,67.0,159.0
71.0,42.0,48.0,75.0,104.0,65.0,102.0,61.0,109.0,8.0,97.0,0.0,50.0,44.0,44.0,49.0,58.0,48.0,95.0,116.0,107.0,77.0,104.0,50.0,36.0,62.0,27.0,0.0,107.0,36.0,108.0,58.0,104.0,36.0,57.0,88.0,77.0,77.0,42.0,50.0,105.0,27.0,115.0,14.0,58.0,97.0
81.0,52.0,4.0,52.0,114.0,42.0,79.0,71.0,86.0,48.0,107.0,50.0,0.0,54.0,54.0,26.0,68.0,58.0,105.0,93.0,117.0,54.0,81.0,0.0,51.0,72.0,33.0,50.0,117.0,51.0,118.0,68.0,81.0,51.0,67.0,98.0,54.0,54.0,19.0,16.0,115.0,42.0,92.0,36.0,68.0,74.0
33.0,51.0,52.0,84.0,60.0,74.0,111.0,17.0,118.0,42.0,53.0,44.0,54.0,0.0,0.0,58.0,20.0,10.0,51.0,125.0,63.0,86.0,113.0,54.0,45.0,21.0,21.0,44.0,63.0,45.0,64.0,20.0,113.0,45.0,13.0,44.0,86.0,86.0,51.0,54.0,61.0,36.0,124.0,30.0,20.0,106.0
33.0,51.0,52.0,84.0,60.0,74.0,111.0,17.0,118.0,42.0,53.0,44.0,54.0,0.0,0.0,58.0,20.0,10.0,51.0,125.0,63.0,86.0,113.0,54.0,45.0,21.0,21.0,44.0,63.0,45.0,64.0,20.0,113.0,45.0,13.0,44.0,86.0,86.0,51.0,54.0,61.0,36.0,124.0,30.0,20.0,106.0
85.0,30.0,22.0,27.0,118.0,16.0,55.0,75.0,62.0,46.0,111.0,49.0,26.0,58.0,58.0,0.0,72.0,62.0,109.0,69.0,121.0,29.0,57.0,26.0,29.0,76.0,37.0,49.0,121.0,29.0,122.0,72.0,57.0,29.0,71.0,102.0,29.0,29.0,15.0,23.0,119.0,23.0,68.0,40.0,72.0,50.0
29.0,65.0,66.0,98.0,74.0,88.0,125.0,27.0,132.0,56.0,67.0,58.0,68.0,20.0,20.0,72.0,0.0,10.0,65.0,139.0,77.0,100.0,127.0,68.0,59.0,20.0,35.0,58.0,77.0,59.0,78.0,0.0,127.0,59.0,23.0,58.0,100.0,100.0,65.0,68.0,75.0,50.0,138.0,44.0,0.0,120.0
24.0,55.0,56.0,88.0,64.0,78.0,115.0,17.0,122.0,46.0,57.0,48.0,58.0,10.0,10.0,62.0,10.0,0.0,55.0,129.0,67.0,90.0,117.0,58.0,49.0,15.0,25.0,48.0,67.0,49.0,68.0,10.0,117.0,49.0,13.0,48.0,90.0,90.0,55.0,58.0,65.0,40.0,128.0,34.0,10.0,110.0
78.0,102.0,103.0,135.0,31.0,125.0,162.0,38.0,169.0,93.0,24.0,95.0,105.0,51.0,51.0,109.0,65.0,55.0,0.0,176.0,34.0,137.0,164.0,105.0,96.0,66.0,72.0,95.0,34.0,96.0,35.0,65.0,164.0,96.0,42.0,15.0,137.0,137.0,102.0,105.0,32.0,87.0,175.0,81.0,65.0,157.0
152.0,98.0,89.0,96.0,185.0,57.0,41.0,142.0,10.0,113.0,178.0,116.0,93.0,125.0,125.0,69.0,139.0,129.0,176.0,0.0,188.0,98.0,13.0,93.0,97.0,143.0,104.0,116.0,188.0,97.0,189.0,139.0,13.0,97.0,138.0,169.0,98.0,98.0,82.0,90.0,186.0,90.0,12.0,107.0,139.0,19.0
90.0,114.0,115.0,147.0,4.0,137.0,174.0,50.0,181.0,105.0,17.0,107.0,117.0,63.0,63.0,121.0,77.0,67.0,34.0,188.0,0.0,149.0,176.0,117.0,108.0,78.0,84.0,107.0,0.0,108.0,14.0,77.0,176.0,108.0,54.0,19.0,149.0,149.0,114.0,117.0,24.0,99.0,187.0,93.0,77.0,169.0
113.0,58.0,50.0,9.0,146.0,41.0,84.0,103.0,91.0,74.0,139.0,77.0,54.0,86.0,86.0,29.0,100.0,90.0,137.0,98.0,149.0,0.0,86.0,54.0,57.0,104.0,65.0,77.0,149.0,57.0,150.0,100.0,86.0,57.0,99.0,130.0,0.0,0.0,44.0,52.0,147.0,51.0,97.0,68.0,100.0,79.0
140.0,86.0,77.0,84.0,173.0,45.0,29.0,130.0,6.0,101.0,166.0,104.0,81.0,113.0,113.0,57.0,127.0,117.0,164.0,13.0,176.0,86.0,0.0,81.0,85.0,131.0,92.0,104.0,176.0,85.0,177.0,127.0,0.0,85.0,126.0,157.0,86.0,86.0,70.0,78.0,174.0,78.0,12.0,95.0,127.0,9.0
81.0,52.0,4.0,52.0,114.0,42.0,79.0,71.0,86.0,48.0,107.0,50.0,0.0,54.0,54.0,26.0,68.0,58.0,105.0,93.0,117.0,54.0,81.0,0.0,51.0,72.0,33.0,50.0,117.0,51.0,118.0,68.0,81.0,51.0,67.0,98.0,54.0,54.0,19.0,16.0,115.0,42.0,92.0,36.0,68.0,74.0
72.0,11.0,49.0,55.0,105.0,45.0,83.0,62.0,90.0,33.0,98.0,36.0,51.0,45.0,45.0,29.0,59.0,49.0,96.0,97.0,108.0,57.0,85.0,51.0,0.0,63.0,28.0,36.0,108.0,0.0,109.0,59.0,85.0,0.0,58.0,89.0,57.0,57.0,43.0,51.0,106.0,9.0,96.0,27.0,59.0,78.0
12.0,69.0,70.0,102.0,75.0,92.0,129.0,28.0,136.0,60.0,68.0,62.0,72.0,21.0,21.0,76.0,20.0,15.0,66.0,143.0,78.0,104.0,131.0,72.0,63.0,0.0,39.0,62.0,78.0,63.0,79.0,20.0,131.0,63.0,24.0,59.0,104.0,104.0,69.0,72.0,76.0,54.0,142.0,48.0,20.0,124.0
48.0,30.0,31.0,63.0,81.0,53.0,90.0,38.0,97.0,25.0,74.0,27.0,33.0,21.0,21.0,37.0,35.0,25.0,72.0,104.0,84.0,65.0,92.0,33.0,28.0,39.0,0.0,27.0,84.0,28.0,85.0,35.0,92.0,28.0,34.0,65.0,65.0,65.0,30.0,33.0,82.0,19.0,103.0,13.0,35.0,85.0
71.0,42.0,48.0,75.0,104.0,65.0,102.0,61.0,109.0,8.0,97.0,0.0,50.0,44.0,44.0,49.0,58.0,48.0,95.0,116.0,107.0,77.0,104.0,50.0,36.0,62.0,27.0,0.0,107.0,36.0,108.0,58.0,104.0,36.0,57.0,88.0,77.0,77.0,42.0,50.0,105.0,27.0,115.0,14.0,58.0,97.0
90.0,114.0,115.0,147.0,4.0,137.0,174.0,50.0,181.0,105.0,17.0,107.0,117.0,63.0,63.0,121.0,77.0,67.0,34.0,188.0,0.0,149.0,176.0,117.0,108.0,78.0,84.0,107.0,0.0,108.0,14.0,77.0,176.0,108.0,54.0,19.0,149.0,149.0,114.0,117.0,24.0,99.0,187.0,93.0,77.0,169.0
72.0,11.0,49.0,55.0,105.0,45.0,83.0,62.0,90.0,33.0,98.0,36.0,51.0,45.0,45.0,29.0,59.0,49.0,96.0,97.0,108.0,57.0,85.0,51.0,0.0,63.0,28.0,36.0,108.0,0.0,109.0,59.0,85.0,0.0,58.0,89.0,57.0,57.0,43.0,51.0,106.0,9.0,96.0,27.0,59.0,78.0
91.0,115.0,116.0,148.0,10.0,138.0,175.0,51.0,182.0,106.0,11.0,108.0,118.0,64.0,64.0,122.0,78.0,68.0,35.0,189.0,14.0,150.0,177.0,118.0,109.0,79.0,85.0,108.0,14.0,109.0,0.0,78.0,177.0,109.0,55.0,20.0,150.0,150.0,115.0,118.0,10.0,100.0,188.0,94.0,78.0,170.0
29.0,65.0,66.0,98.0,74.0,88.0,125.0,27.0,132.0,56.0,67.0,58.0,68.0,20.0,20.0,72.0,0.0,10.0,65.0,139.0,77.0,100.0,127.0,68.0,59.0,20.0,35.0,58.0,77.0,59.0,78.0,0.0,127.0,59.0,23.0,58.0,100.0,100.0,65.0,68.0,75.0,50.0,138.0,44.0,0.0,120.0
140.0,86.0,77.0,84.0,173.0,45.0,29.0,130.0,6.0,101.0,166.0,104.0,81.0,113.0,113.0,57.0,127.0,117.0,164.0,13.0,176.0,86.0,0.0,81.0,85.0,131.0,92.0,104.0,176.0,85.0,177.0,127.0,0.0,85.0,126.0,157.0,86.0,86.0,70.0,78.0,174.0,78.0,12.0,95.0,127.0,9.0
72.0,11.0,49.0,55.0,105.0,45.0,83.0,62.0,90.0,33.0,98.0,36.0,51.0,45.0,45.0,29.0,59.0,49.0,96.0,97.0,108.0,57.0,85.0,51.0,0.0,63.0,28.0,36.0,108.0,0.0,109.0,59.0,85.0,0.0,58.0,89.0,57.0,57.0,43.0,51.0,106.0,9.0,96.0,27.0,59.0,78.0
36.0,64.0,65.0,97.0,51.0,87.0,124.0,4.0,131.0,55.0,44.0,57.0,67.0,13.0,13.0,71.0,23.0,13.0,42.0,138.0,54.0,99.0,126.0,67.0,58.0,24.0,34.0,57.0,54.0,58.0,55.0,23.0,126.0,58.0,0.0,35.0,99.0,99.0,64.0,67.0,52.0,49.0,137.0,43.0,23.0,119.0
71.0,95.0,96.0,128.0,16.0,118.0,155.0,31.0,162.0,86.0,9.0,88.0,98.0,44.0,44.0,102.0,58.0,48.0,15.0,169.0,19.0,130.0,157.0,98.0,89.0,59.0,65.0,88.0,19.0,89.0,20.0,58.0,157.0,89.0,35.0,0.0,130.0,130.0,95.0,98.0,17.0,80.0,168.0,74.0,58.0,150.0
113.0,58.0,50.0,9.0,146.0,41.0,84.0,103.0,91.0,74.0,139.0,77.0,54.0,86.0,86.0,29.0,100.0,90.0,137.0,98.0,149.0,0.0,86.0,54.0,57.0,104.0,65.0,77.0,149.0,57.0,150.0,100.0,86.0,57.0,99.0,130.0,0.0,0.0,44.0,52.0,147.0,51.0,97.0,68.0,100.0,79.0
113.0,58.0,50.0,9.0,146.0,41.0,84.0,103.0,91.0,74.0,139.0,77.0,54.0,86.0,86.0,29.0,100.0,90.0,137.0,98.0,149.0,0.0,86.0,54.0,57.0,104.0,65.0,77.0,149.0,57.0,150.0,100.0,86.0,57.0,99.0,130.0,0.0,0.0,44.0,52.0,147.0,51.0,97.0,68.0,100.0,79.0
78.0,44.0,15.0,42.0,111.0,31.0,68.0,68.0,75.0,40.0,104.0,42.0,19.0,51.0,51.0,15.0,65.0,55.0,102.0,82.0,114.0,44.0,70.0,19.0,43.0,69.0,30.0,42.0,114.0,43.0,115.0,65.0,70.0,43.0,64.0,95.0,44.0,44.0,0.0,8.0,112.0,34.0,81.0,33.0,65.0,63.0
81.0,52.0,12.0,50.0,114.0,39.0,76.0,71.0,83.0,48.0,107.0,50.0,16.0,54.0,54.0,23.0,68.0,58.0,105.0,90.0,117.0,52.0,78.0,16.0,51.0,72.0,33.0,50.0,117.0,51.0,118.0,68.0,78.0,51.0,67.0,98.0,52.0,52.0,8.0,0.0,115.0,42.0,89.0,36.0,68.0,71.0
88.0,112.0,113.0,145.0,20.0,135.0,172.0,48.0,179.0,103.0,8.0,105.0,115.0,61.0,61.0,119.0,75.0,65.0,32.0,186.0,24.0,147.0,174.0,115.0,106.0,76.0,82.0,105.0,24.0,106.0,10.0,75.0,174.0,106.0,52.0,17.0,147.0,147.0,112.0,115.0,0.0,97.0,185.0,91.0,75.0,167.0
63.0,16.0,40.0,49.0,96.0,39.0,76.0,53.0,83.0,24.0,89.0,27.0,42.0,36.0,36.0,23.0,50.0,40.0,87.0,90.0,99.0,51.0,78.0,42.0,9.0,54.0,19.0,27.0,99.0,9.0,100.0,50.0,78.0,9.0,49.0,80.0,51.0,51.0,34.0,42.0,97.0,0.0,89.0,18.0,50.0,71.0
151.0,97.0,88.0,95.0,184.0,56.0,40.0,141.0,6.0,112.0,177.0,115.0,92.0,124.0,124.0,68.0,138.0,128.0,175.0,12.0,187.0,97.0,12.0,92.0,96.0,142.0,103.0,115.0,187.0,96.0,188.0,138.0,12.0,96.0,137.0,168.0,97.0,97.0,81.0,89.0,185.0,89.0,0.0,106.0,138.0,18.0
57.0,33.0,34.0,66.0,90.0,56.0,93.0,47.0,100.0,12.0,83.0,14.0,36.0,30.0,30.0,40.0,44.0,34.0,81.0,107.0,93.0,68.0,95.0,36.0,27.0,48.0,13.0,14.0,93.0,27.0,94.0,44.0,95.0,27.0,43.0,74.0,68.0,68.0,33.0,36.0,91.0,18.0,106.0,0.0,44.0,88.0
29.0,65.0,66.0,98.0,74.0,88.0,125.0,27.0,132.0,56.0,67.0,58.0,68.0,20.0,20.0,72.0,0.0,10.0,65.0,139.0,77.0,100.0,127.0,68.0,59.0,20.0,35.0,58.0,77.0,59.0,78.0,0.0,127.0,59.0,23.0,58.0,100.0,100.0,65.0,68.0,75.0,50.0,138.0,44.0,0.0,120.0
133.0,79.0,70.0,77.0,166.0,38.0,22.0,123.0,12.0,94.0,159.0,97.0,74.0,106.0,106.0,50.0,120.0,110.0,157.0,19.0,169.0,79.0,9.0,74.0,78.0,124.0,85.0,97.0,169.0,78.0,170.0,120.0,9.0,78.0,119.0,150.0,79.0,79.0,63.0,71.0,167.0,71.0,18.0,88.0,120.0,0.0
