0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,171.0,112.0,178.0,47.0,111.0,134.0,144.0,87.0,102.0,118.0,10.0,31.0,114.0,36.0,50.0,60.0,10.0,31.0,104.0,171.0,81.0,163.0,4.0,90.0,50.0,184.0,98.0,81.0,75.0,4.0,108.0,4.0,91.0,20.0,72.0,185.0
171.0,0.0,75.0,34.0,128.0,84.0,43.0,82.0,138.0,99.0,55.0,175.0,162.0,76.0,135.0,146.0,111.0,175.0,162.0,102.0,10.0,90.0,20.0,174.0,81.0,146.0,40.0,73.0,90.0,129.0,174.0,76.0,174.0,142.0,163.0,99.0,41.0
112.0,75.0,0.0,82.0,69.0,50.0,38.0,48.0,79.0,46.0,22.0,116.0,103.0,4.0,76.0,87.0,52.0,116.0,103.0,48.0,75.0,31.0,67.0,115.0,27.0,87.0,88.0,32.0,31.0,70.0,115.0,42.0,115.0,83.0,104.0,40.0,89.0
178.0,34.0,82.0,0.0,135.0,91.0,50.0,89.0,145.0,106.0,62.0,182.0,169.0,83.0,142.0,153.0,118.0,182.0,169.0,109.0,31.0,97.0,19.0,181.0,88.0,153.0,6.0,80.0,97.0,136.0,181.0,83.0,181.0,149.0,170.0,106.0,10.0
47.0,128.0,69.0,135.0,0.0,68.0,91.0,101.0,40.0,59.0,75.0,51.0,38.0,71.0,11.0,22.0,17.0,51.0,38.0,61.0,128.0,38.0,120.0,50.0,47.0,22.0,141.0,55.0,38.0,28.0,50.0,65.0,50.0,44.0,39.0,29.0,142.0
111.0,84.0,50.0,91.0,68.0,0.0,46.0,56.0,78.0,39.0,30.0,115.0,102.0,52.0,75.0,86.0,51.0,115.0,102.0,42.0,84.0,30.0,76.0,114.0,23.0,86.0,97.0,18.0,30.0,69.0,114.0,8.0,114.0,82.0,103.0,39.0,98.0
134.0,43.0,38.0,50.0,91.0,46.0,0.0,39.0,101.0,62.0,16.0,138.0,125.0,39.0,98.0,109.0,74.0,138.0,125.0,65.0,43.0,53.0,35.0,137.0,44.0,109.0,56.0,36.0,53.0,92.0,137.0,38.0,137.0,105.0,126.0,62.0,57.0
144.0,82.0,48.0,89.0,101.0,56.0,39.0,0.0,111.0,72.0,27.0,148.0,135.0,50.0,108.0,119.0,84.0,148.0,135.0,75.0,82.0,63.0,74.0,147.0,54.0,119.0,95.0,46.0,63.0,102.0,147.0,48.0,147.0,115.0,136.0,72.0,96.0
87.0,138.0,79.0,145.0,40.0,78.0,101.0,111.0,0.0,69.0,85.0,91.0,78.0,81.0,51.0,62.0,33.0,91.0,78.0,71.0,138.0,48.0,130.0,90.0,57.0,62.0,151.0,65.0,48.0,12.0,90.0,75.0,90.0,9.0,79.0,39.0,152.0
102.0,99.0,46.0,106.0,59.0,39.0,62.0,72.0,69.0,0.0,46.0,106.0,93.0,48.0,66.0,77.0,42.0,106.0,93.0,8.0,99.0,25.0,91.0,105.0,19.0,77.0,112.0,26.0,25.0,60.0,105.0,36.0,105.0,73.0,94.0,34.0,113.0
118.0,55.0,22.0,62.0,75.0,30.0,16.0,27.0,85.0,46.0,0.0,122.0,109.0,23.0,82.0,93.0,58.0,122.0,109.0,49.0,55.0,37.0,47.0,121.0,28.0,93.0,68.0,20.0,37.0,76.0,121.0,22.0,121.0,89.0,110.0,46.0,69.0
10.0,175.0,116.0,182.0,51.0,115.0,138.0,148.0,91.0,106.0,122.0,0.0,35.0,118.0,40.0,54.0,64.0,0.0,35.0,108.0,175.0,85.0,167.0,14.0,94.0,54.0,188.0,102.0,85.0,79.0,14.0,112.0,14.0,95.0,24.0,76.0,189.0
31.0,162.0,103.0,169.0,38.0,102.0,125.0,135.0,78.0,93.0,109.0,35.0,0.0,105.0,27.0,41.0,51.0,35.0,0.0,95.0,162.0,72.0,154.0,34.0,81.0,41.0,175.0,89.0,72.0,66.0,34.0,99.0,34.0,82.0,11.0,63.0,176.0
114.0,76.0,4.0,83.0,71.0,52.0,39.0,50.0,81.0,48.0,23.0,118.0,105.0,0.0,78.0,89.0,54.0,118.0,105.0,50.0,76.0,33.0,68.0,117.0,29.0,89.0,89.0,34.0,33.0,72.0,117.0,44.0,117.0,85.0,106.0,42.0,90.0
36.0,135.0,76.0,142.0,11.0,75.0,98.0,108.0,51.0,66.0,82.0,40.0,27.0,78.0,0.0,14.0,24.0,40.0,27.0,68.0,135.0,45.0,127.0,39.0,54.0,14.0,148.0,62.0,45.0,39.0,39.0,72.0,39.0,55.0,28.0,36.0,149.0
50.0,146.0,87.0,153.0,22.0,86.0,109.0,119.0,62.0,77.0,93.0,54.0,41.0,89.0,14.0,0.0,35.0,54.0,41.0,79.0,146.0,56.0,138.0,53.0,65.0,0.0,159.0,73.0,56.0,50.0,53.0,83.0,53.0,66.0,42.0,47.0,160.0
60.0,111.0,52.0,118.0,17.0,51.0,74.0,84.0,33.0,42.0,58.0,64.0,51.0,54.0,24.0,35.0,0.0,64.0,51.0,44.0,111.0,21.0,103.0,63.0,30.0,35.0,124.0,38.0,21.0,21.0,63.0,48.0,63.0,37.0,52.0,12.0,125.0
10.0,175.0,116.0,182.0,51.0,115.0,138.0,148.0,91.0,106.0,122.0,0.0,35.0,118.0,40.0,54.0,64.0,0.0,35.0,108.0,175.0,85.0,167.0,14.0,94.0,54.0,188.0,102.0,85.0,79.0,14.0,112.0,14.0,95.0,24.0,76.0,189.0
31.0,162.0,103.0,169.0,38.0,102.0,125.0,135.0,78.0,93.0,109.0,35.0,0.0,105.0,27.0,41.0,51.0,35.0,0.0,95.0,162.0,72.0,154.0,34.0,81.0,41.0,175.0,89.0,72.0,66.0,34.0,99.0,34.0,82.0,11.0,63.0,176.0
104.0,102.0,48.0,109.0,61.0,42.0,65.0,75.0,71.0,8.0,49.0,108.0,95.0,50.0,68.0,79.0,44.0,108.0,95.0,0.0,102.0,27.0,94.0,107.0,21.0,79.0,115.0,29.0,27.0,62.0,107.0,39.0,107.0,75.0,96.0,36.0,116.0
171.0,10.0,75.0,31.0,128.0,84.0,43.0,82.0,138.0,99.0,55.0,175.0,162.0,76.0,135.0,146.0,111.0,175.0,162.0,102.0,0.0,90.0,20.0,174.0,81.0,146.0,37.0,73.0,90.0,129.0,174.0,76.0,174.0,142.0,163.0,99.0,38.0
81.0,90.0,31.0,97.0,38.0,30.0,53.0,63.0,48.0,25.0,37.0,85.0,72.0,33.0,45.0,56.0,21.0,85.0,72.0,27.0,90.0,0.0,82.0,84.0,9.0,56.0,103.0,17.0,0.0,39.0,84.0,27.0,84.0,52.0,73.0,9.0,104.0
163.0,20.0,67.0,19.0,120.0,76.0,35.0,74.0,130.0,91.0,47.0,167.0,154.0,68.0,127.0,138.0,103.0,167.0,154.0,94.0,20.0,82.0,0.0,166.0,73.0,138.0,21.0,65.0,82.0,121.0,166.0,68.0,166.0,134.0,155.0,91.0,22.0
4.0,174.0,115.0,181.0,50.0,114.0,137.0,147.0,90.0,105.0,121.0,14.0,34.0,117.0,39.0,53.0,63.0,14.0,34.0,107.0,174.0,84.0,166.0,0.0,93.0,53.0,187.0,101.0,84.0,78.0,0.0,111.0,0.0,94.0,24.0,75.0,188.0
90.0,81.0,27.0,88.0,47.0,23.0,44.0,54.0,57.0,19.0,28.0,94.0,81.0,29.0,54.0,65.0,30.0,94.0,81.0,21.0,81.0,9.0,73.0,93.0,0.0,65.0,94.0,8.0,9.0,48.0,93.0,18.0,93.0,61.0,82.0,18.0,95.0
50.0,146.0,87.0,153.0,22.0,86.0,109.0,119.0,62.0,77.0,93.0,54.0,41.0,89.0,14.0,0.0,35.0,54.0,41.0,79.0,146.0,56.0,138.0,53.0,65.0,0.0,159.0,73.0,56.0,50.0,53.0,83.0,53.0,66.0,42.0,47.0,160.0
184.0,40.0,88.0,6.0,141.0,97.0,56.0,95.0,151.0,112.0,68.0,188.0,175.0,89.0,148.0,159.0,124.0,188.0,175.0,115.0,37.0,103.0,21.0,187.0,94.0,159.0,0.0,86.0,103.0,142.0,187.0,89.0,187.0,155.0,176.0,112.0,12.0
98.0,73.0,32.0,80.0,55.0,18.0,36.0,46.0,65.0,26.0,20.0,102.0,89.0,34.0,62.0,73.0,38.0,102.0,89.0,29.0,73.0,17.0,65.0,101.0,8.0,73.0,86.0,0.0,17.0,56.0,101.0,10.0,101.0,69.0,90.0,26.0,87.0
81.0,90.0,31.0,97.0,38.0,30.0,53.0,63.0,48.0,25.0,37.0,85.0,72.0,33.0,45.0,56.0,21.0,85.0,72.0,27.0,90.0,0.0,82.0,84.0,9.0,56.0,103.0,17.0,0.0,39.0,84.0,27.0,84.0,52.0,73.0,9.0,104.0
75.0,129.0,70.0,136.0,28.0,69.0,92.0,102.0,12.0,60.0,76.0,79.0,66.0,72.0,39.0,50.0,21.0,79.0,66.0,62.0,129.0,39.0,121.0,78.0,48.0,50.0,142.0,56.0,39.0,0.0,78.0,66.0,78.0,16.0,67.0,30.0,143.0
4.0,174.0,115.0,181.0,50.0,114.0,137.0,147.0,90.0,105.0,121.0,14.0,34.0,117.0,39.0,53.0,63.0,14.0,34.0,107.0,174.0,84.0,166.0,0.0,93.0,53.0,187.0,101.0,84.0,78.0,0.0,111.0,0.0,94.0,24.0,75.0,188.0
108.0,76.0,42.0,83.0,65.0,8.0,38.0,48.0,75.0,36.0,22.0,112.0,99.0,44.0,72.0,83.0,48.0,112.0,99.0,39.0,76.0,27.0,68.0,111.0,18.0,83.0,89.0,10.0,27.0,66.0,111.0,0.0,111.0,79.0,100.0,36.0,90.0
4.0,174.0,115.0,181.0,50.0,114.0,137.0,147.0,90.0,105.0,121.0,14.0,34.0,117.0,39.0,53.0,63.0,14.0,34.0,107.0,174.0,84.0,166.0,0.0,93.0,53.0,187.0,101.0,84.0,78.0,0.0,111.0,0.0,94.0,24.0,75.0,188.0
91.0,142.0,83.0,149.0,44.0,82.0,105.0,115.0,9.0,73.0,89.0,95.0,82.0,85.0,55.0,66.0,37.0,95.0,82.0,75.0,142.0,52.0,134.0,94.0,61.0,66.0,155.0,69.0,52.0,16.0,94.0,79.0,94.0,0.0,83.0,43.0,156.0
20.0,163.0,104.0,170.0,39.0,103.0,126.0,136.0,79.0,94.0,110.0,24.0,11.0,106.0,28.0,42.0,52.0,24.0,11.0,96.0,163.0,73.0,155.0,24.0,82.0,42.0,176.0,90.0,73.0,67.0,24.0,100.0,24.0,83.0,0.0,64.0,177.0
72.0,99.0,40.0,106.0,29.0,39.0,62.0,72.0,39.0,34.0,46.0,76.0,63.0,42.0,36.0,47.0,12.0,76.0,63.0,36.0,99.0,9.0,91.0,75.0,18.0,47.0,112.0,26.0,9.0,30.0,75.0,36.0,75.0,43.0,64.0,0.0,113.0
185.0,41.0,89.0,10.0,142.0,98.0,57.0,96.0,152.0,113.0,69.0,189.0,176.0,90.0,149.0,160.0,125.0,189.0,176.0,116.0,38.0,104.0,22.0,188.0,95.0,160.0,12.0,87.0,104.0,143.0,188.0,90.0,188.0,156.0,177.0,113.0,0.0
