0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,62.0,134.0,38.0,43.0,91.0,46.0,50.0,39.0,101.0,41.0,92.0,137.0,30.0,43.0,109.0,57.0,92.0,97.0,22.0,44.0,39.0,57.0,45.0,138.0,33.0,39.0,138.0,65.0,121.0,98.0,105.0,125.0,62.0,107.0,44.0,121.0
62.0,0.0,102.0,46.0,99.0,59.0,39.0,106.0,72.0,69.0,74.0,60.0,105.0,65.0,99.0,77.0,113.0,60.0,65.0,55.0,19.0,48.0,113.0,101.0,106.0,89.0,48.0,106.0,8.0,89.0,66.0,73.0,93.0,34.0,75.0,19.0,89.0
134.0,102.0,0.0,112.0,171.0,47.0,111.0,178.0,144.0,87.0,146.0,75.0,4.0,137.0,171.0,50.0,185.0,75.0,48.0,127.0,90.0,114.0,185.0,173.0,10.0,161.0,114.0,10.0,104.0,62.0,36.0,91.0,9.0,72.0,31.0,90.0,62.0
38.0,46.0,112.0,0.0,75.0,69.0,50.0,82.0,48.0,79.0,50.0,70.0,115.0,41.0,75.0,87.0,89.0,70.0,75.0,31.0,27.0,4.0,89.0,77.0,116.0,65.0,12.0,116.0,48.0,99.0,76.0,83.0,103.0,40.0,85.0,27.0,99.0
43.0,99.0,171.0,75.0,0.0,128.0,84.0,34.0,82.0,138.0,84.0,129.0,174.0,73.0,10.0,146.0,41.0,129.0,134.0,65.0,81.0,76.0,41.0,29.0,175.0,10.0,76.0,175.0,102.0,158.0,135.0,142.0,162.0,99.0,144.0,81.0,158.0
91.0,59.0,47.0,69.0,128.0,0.0,68.0,135.0,101.0,40.0,103.0,28.0,50.0,94.0,128.0,22.0,142.0,28.0,10.0,84.0,47.0,71.0,142.0,130.0,51.0,118.0,71.0,51.0,61.0,34.0,11.0,44.0,38.0,29.0,20.0,47.0,34.0
46.0,39.0,111.0,50.0,84.0,68.0,0.0,91.0,56.0,78.0,58.0,69.0,114.0,49.0,84.0,86.0,98.0,69.0,74.0,39.0,23.0,52.0,98.0,86.0,115.0,74.0,52.0,115.0,42.0,98.0,75.0,82.0,102.0,39.0,84.0,23.0,98.0
50.0,106.0,178.0,82.0,34.0,135.0,91.0,0.0,89.0,145.0,91.0,136.0,181.0,80.0,31.0,153.0,10.0,136.0,141.0,72.0,88.0,83.0,10.0,6.0,182.0,33.0,83.0,182.0,109.0,165.0,142.0,149.0,169.0,106.0,151.0,88.0,165.0
39.0,72.0,144.0,48.0,82.0,101.0,56.0,89.0,0.0,111.0,9.0,102.0,147.0,9.0,82.0,119.0,96.0,102.0,107.0,17.0,54.0,50.0,96.0,84.0,148.0,72.0,50.0,148.0,75.0,131.0,108.0,115.0,135.0,72.0,117.0,54.0,131.0
101.0,69.0,87.0,79.0,138.0,40.0,78.0,145.0,111.0,0.0,113.0,12.0,90.0,104.0,138.0,62.0,152.0,12.0,50.0,94.0,57.0,81.0,152.0,140.0,91.0,128.0,81.0,91.0,71.0,74.0,51.0,9.0,78.0,39.0,60.0,57.0,74.0
41.0,74.0,146.0,50.0,84.0,103.0,58.0,91.0,9.0,113.0,0.0,104.0,149.0,14.0,84.0,121.0,98.0,104.0,109.0,19.0,56.0,52.0,98.0,86.0,150.0,74.0,52.0,150.0,77.0,133.0,110.0,117.0,137.0,74.0,119.0,56.0,133.0
92.0,60.0,75.0,70.0,129.0,28.0,69.0,136.0,102.0,12.0,104.0,0.0,78.0,95.0,129.0,50.0,143.0,0.0,38.0,85.0,48.0,72.0,143.0,131.0,79.0,119.0,72.0,79.0,62.0,62.0,39.0,16.0,66.0,30.0,48.0,48.0,62.0
137.0,105.0,4.0,115.0,174.0,50.0,114.0,181.0,147.0,90.0,149.0,78.0,0.0,140.0,174.0,53.0,188.0,78.0,51.0,130.0,93.0,117.0,188.0,176.0,14.0,164.0,117.0,14.0,107.0,65.0,39.0,94.0,12.0,75.0,34.0,93.0,65.0
30.0,65.0,137.0,41.0,73.0,94.0,49.0,80.0,9.0,104.0,14.0,95.0,140.0,0.0,73.0,112.0,87.0,95.0,100.0,11.0,47.0,42.0,87.0,75.0,141.0,63.0,42.0,141.0,68.0,124.0,101.0,108.0,128.0,65.0,110.0,47.0,124.0
43.0,99.0,171.0,75.0,10.0,128.0,84.0,31.0,82.0,138.0,84.0,129.0,174.0,73.0,0.0,146.0,38.0,129.0,134.0,65.0,81.0,76.0,38.0,26.0,175.0,10.0,76.0,175.0,102.0,158.0,135.0,142.0,162.0,99.0,144.0,81.0,158.0
109.0,77.0,50.0,87.0,146.0,22.0,86.0,153.0,119.0,62.0,121.0,50.0,53.0,112.0,146.0,0.0,160.0,50.0,12.0,102.0,65.0,89.0,160.0,148.0,54.0,136.0,89.0,54.0,79.0,12.0,14.0,66.0,41.0,47.0,23.0,65.0,12.0
57.0,113.0,185.0,89.0,41.0,142.0,98.0,10.0,96.0,152.0,98.0,143.0,188.0,87.0,38.0,160.0,0.0,143.0,148.0,79.0,95.0,90.0,0.0,13.0,189.0,40.0,90.0,189.0,116.0,172.0,149.0,156.0,176.0,113.0,158.0,95.0,172.0
92.0,60.0,75.0,70.0,129.0,28.0,69.0,136.0,102.0,12.0,104.0,0.0,78.0,95.0,129.0,50.0,143.0,0.0,38.0,85.0,48.0,72.0,143.0,131.0,79.0,119.0,72.0,79.0,62.0,62.0,39.0,16.0,66.0,30.0,48.0,48.0,62.0
97.0,65.0,48.0,75.0,134.0,10.0,74.0,141.0,107.0,50.0,109.0,38.0,51.0,100.0,134.0,12.0,148.0,38.0,0.0,90.0,53.0,77.0,148.0,136.0,52.0,124.0,77.0,52.0,67.0,24.0,12.0,54.0,39.0,35.0,21.0,53.0,24.0
22.0,55.0,127.0,31.0,65.0,84.0,39.0,72.0,17.0,94.0,19.0,85.0,130.0,11.0,65.0,102.0,79.0,85.0,90.0,0.0,37.0,33.0,79.0,67.0,131.0,55.0,33.0,131.0,58.0,114.0,91.0,98.0,118.0,55.0,100.0,37.0,114.0
44.0,19.0,90.0,27.0,81.0,47.0,23.0,88.0,54.0,57.0,56.0,48.0,93.0,47.0,81.0,65.0,95.0,48.0,53.0,37.0,0.0,29.0,95.0,83.0,94.0,71.0,29.0,94.0,21.0,77.0,54.0,61.0,81.0,18.0,63.0,0.0,77.0
39.0,48.0,114.0,4.0,76.0,71.0,52.0,83.0,50.0,81.0,52.0,72.0,117.0,42.0,76.0,89.0,90.0,72.0,77.0,33.0,29.0,0.0,90.0,78.0,118.0,66.0,8.0,118.0,50.0,101.0,78.0,85.0,105.0,42.0,87.0,29.0,101.0
57.0,113.0,185.0,89.0,41.0,142.0,98.0,10.0,96.0,152.0,98.0,143.0,188.0,87.0,38.0,160.0,0.0,143.0,148.0,79.0,95.0,90.0,0.0,13.0,189.0,40.0,90.0,189.0,116.0,172.0,149.0,156.0,176.0,113.0,158.0,95.0,172.0
45.0,101.0,173.0,77.0,29.0,130.0,86.0,6.0,84.0,140.0,86.0,131.0,176.0,75.0,26.0,148.0,13.0,131.0,136.0,67.0,83.0,78.0,13.0,0.0,177.0,28.0,78.0,177.0,104.0,160.0,137.0,144.0,164.0,101.0,146.0,83.0,160.0
138.0,106.0,10.0,116.0,175.0,51.0,115.0,182.0,148.0,91.0,150.0,79.0,14.0,141.0,175.0,54.0,189.0,79.0,52.0,131.0,94.0,118.0,189.0,177.0,0.0,165.0,118.0,0.0,108.0,66.0,40.0,95.0,14.0,76.0,35.0,94.0,66.0
33.0,89.0,161.0,65.0,10.0,118.0,74.0,33.0,72.0,128.0,74.0,119.0,164.0,63.0,10.0,136.0,40.0,119.0,124.0,55.0,71.0,66.0,40.0,28.0,165.0,0.0,66.0,165.0,92.0,148.0,125.0,132.0,152.0,89.0,134.0,71.0,148.0
39.0,48.0,114.0,12.0,76.0,71.0,52.0,83.0,50.0,81.0,52.0,72.0,117.0,42.0,76.0,89.0,90.0,72.0,77.0,33.0,29.0,8.0,90.0,78.0,118.0,66.0,0.0,118.0,50.0,101.0,78.0,85.0,105.0,42.0,87.0,29.0,101.0
138.0,106.0,10.0,116.0,175.0,51.0,115.0,182.0,148.0,91.0,150.0,79.0,14.0,141.0,175.0,54.0,189.0,79.0,52.0,131.0,94.0,118.0,189.0,177.0,0.0,165.0,118.0,0.0,108.0,66.0,40.0,95.0,14.0,76.0,35.0,94.0,66.0
65.0,8.0,104.0,48.0,102.0,61.0,42.0,109.0,75.0,71.0,77.0,62.0,107.0,68.0,102.0,79.0,116.0,62.0,67.0,58.0,21.0,50.0,116.0,104.0,108.0,92.0,50.0,108.0,0.0,91.0,68.0,75.0,95.0,36.0,77.0,21.0,91.0
121.0,89.0,62.0,99.0,158.0,34.0,98.0,165.0,131.0,74.0,133.0,62.0,65.0,124.0,158.0,12.0,172.0,62.0,24.0,114.0,77.0,101.0,172.0,160.0,66.0,148.0,101.0,66.0,91.0,0.0,26.0,78.0,53.0,59.0,35.0,77.0,0.0
98.0,66.0,36.0,76.0,135.0,11.0,75.0,142.0,108.0,51.0,110.0,39.0,39.0,101.0,135.0,14.0,149.0,39.0,12.0,91.0,54.0,78.0,149.0,137.0,40.0,125.0,78.0,40.0,68.0,26.0,0.0,55.0,27.0,36.0,9.0,54.0,26.0
105.0,73.0,91.0,83.0,142.0,44.0,82.0,149.0,115.0,9.0,117.0,16.0,94.0,108.0,142.0,66.0,156.0,16.0,54.0,98.0,61.0,85.0,156.0,144.0,95.0,132.0,85.0,95.0,75.0,78.0,55.0,0.0,82.0,43.0,64.0,61.0,78.0
125.0,93.0,9.0,103.0,162.0,38.0,102.0,169.0,135.0,78.0,137.0,66.0,12.0,128.0,162.0,41.0,176.0,66.0,39.0,118.0,81.0,105.0,176.0,164.0,14.0,152.0,105.0,14.0,95.0,53.0,27.0,82.0,0.0,63.0,22.0,81.0,53.0
62.0,34.0,72.0,40.0,99.0,29.0,39.0,106.0,72.0,39.0,74.0,30.0,75.0,65.0,99.0,47.0,113.0,30.0,35.0,55.0,18.0,42.0,113.0,101.0,76.0,89.0,42.0,76.0,36.0,59.0,36.0,43.0,63.0,0.0,45.0,18.0,59.0
107.0,75.0,31.0,85.0,144.0,20.0,84.0,151.0,117.0,60.0,119.0,48.0,34.0,110.0,144.0,23.0,158.0,48.0,21.0,100.0,63.0,87.0,158.0,146.0,35.0,134.0,87.0,35.0,77.0,35.0,9.0,64.0,22.0,45.0,0.0,63.0,35.0
44.0,19.0,90.0,27.0,81.0,47.0,23.0,88.0,54.0,57.0,56.0,48.0,93.0,47.0,81.0,65.0,95.0,48.0,53.0,37.0,0.0,29.0,95.0,83.0,94.0,71.0,29.0,94.0,21.0,77.0,54.0,61.0,81.0,18.0,63.0,0.0,77.0
121.0,89.0,62.0,99.0,158.0,34.0,98.0,165.0,131.0,74.0,133.0,62.0,65.0,124.0,158.0,12.0,172.0,62.0,24.0,114.0,77.0,101.0,172.0,160.0,66.0,148.0,101.0,66.0,91.0,0.0,26.0,78.0,53.0,59.0,35.0,77.0,0.0
