0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,106.0,62.0,46.0,39.0,73.0,75.0,3.0,60.0,70.0,105.0,101.0,65.0,66.0,94.0,105.0,38.0,33.0,113.0,38.0,3.0,86.0,48.0,38.0,95.0,36.0,38.0,60.0,3.0,65.0,103.0,73.0,46.0,73.0,66.0,60.0,73.0,64.0,46.0,65.0,105.0
106.0,0.0,50.0,82.0,91.0,149.0,151.0,105.0,136.0,37.0,181.0,6.0,80.0,142.0,170.0,11.0,83.0,73.0,10.0,83.0,105.0,20.0,86.0,73.0,171.0,83.0,73.0,48.0,105.0,80.0,179.0,149.0,62.0,149.0,142.0,136.0,149.0,43.0,62.0,80.0,181.0
62.0,50.0,0.0,38.0,46.0,105.0,107.0,61.0,92.0,14.0,137.0,45.0,30.0,98.0,126.0,49.0,39.0,29.0,57.0,39.0,61.0,30.0,42.0,28.0,127.0,38.0,28.0,2.0,61.0,30.0,135.0,105.0,16.0,105.0,98.0,92.0,105.0,9.0,16.0,30.0,137.0
46.0,82.0,38.0,0.0,50.0,83.0,85.0,45.0,70.0,46.0,115.0,77.0,41.0,76.0,104.0,81.0,8.0,24.0,89.0,8.0,45.0,62.0,4.0,32.0,105.0,42.0,32.0,36.0,45.0,41.0,113.0,83.0,22.0,83.0,76.0,70.0,83.0,40.0,22.0,41.0,115.0
39.0,91.0,46.0,50.0,0.0,82.0,84.0,38.0,69.0,55.0,114.0,86.0,49.0,75.0,103.0,90.0,42.0,26.0,98.0,42.0,38.0,71.0,52.0,18.0,104.0,8.0,18.0,44.0,38.0,49.0,112.0,82.0,30.0,82.0,75.0,69.0,82.0,49.0,30.0,49.0,114.0
73.0,149.0,105.0,83.0,82.0,0.0,64.0,72.0,16.0,113.0,94.0,144.0,108.0,55.0,83.0,148.0,75.0,76.0,156.0,75.0,72.0,129.0,85.0,81.0,84.0,79.0,81.0,103.0,72.0,108.0,92.0,0.0,89.0,0.0,55.0,16.0,0.0,107.0,89.0,108.0,94.0
75.0,151.0,107.0,85.0,84.0,64.0,0.0,74.0,48.0,115.0,34.0,146.0,110.0,9.0,19.0,150.0,77.0,78.0,158.0,77.0,74.0,131.0,87.0,83.0,24.0,81.0,83.0,105.0,74.0,110.0,32.0,64.0,91.0,64.0,9.0,48.0,64.0,109.0,91.0,110.0,34.0
3.0,105.0,61.0,45.0,38.0,72.0,74.0,0.0,59.0,69.0,104.0,100.0,64.0,65.0,93.0,104.0,37.0,32.0,112.0,37.0,0.0,85.0,47.0,37.0,94.0,35.0,37.0,59.0,0.0,64.0,102.0,72.0,45.0,72.0,65.0,59.0,72.0,63.0,45.0,64.0,104.0
60.0,136.0,92.0,70.0,69.0,16.0,48.0,59.0,0.0,100.0,78.0,131.0,95.0,39.0,67.0,135.0,62.0,63.0,143.0,62.0,59.0,116.0,72.0,68.0,68.0,66.0,68.0,90.0,59.0,95.0,76.0,16.0,76.0,16.0,39.0,0.0,16.0,94.0,76.0,95.0,78.0
70.0,37.0,14.0,46.0,55.0,113.0,115.0,69.0,100.0,0.0,145.0,32.0,44.0,106.0,134.0,36.0,47.0,37.0,44.0,47.0,69.0,17.0,50.0,37.0,135.0,47.0,37.0,12.0,69.0,44.0,143.0,113.0,26.0,113.0,106.0,100.0,113.0,12.0,26.0,44.0,145.0
105.0,181.0,137.0,115.0,114.0,94.0,34.0,104.0,78.0,145.0,0.0,176.0,140.0,39.0,24.0,180.0,107.0,108.0,188.0,107.0,104.0,161.0,117.0,113.0,17.0,111.0,113.0,135.0,104.0,140.0,24.0,94.0,121.0,94.0,39.0,78.0,94.0,139.0,121.0,140.0,0.0
101.0,6.0,45.0,77.0,86.0,144.0,146.0,100.0,131.0,32.0,176.0,0.0,75.0,137.0,165.0,10.0,78.0,68.0,13.0,78.0,100.0,15.0,81.0,68.0,166.0,78.0,68.0,43.0,100.0,75.0,174.0,144.0,57.0,144.0,137.0,131.0,144.0,38.0,57.0,75.0,176.0
65.0,80.0,30.0,41.0,49.0,108.0,110.0,64.0,95.0,44.0,140.0,75.0,0.0,101.0,129.0,79.0,42.0,32.0,87.0,42.0,64.0,60.0,45.0,31.0,130.0,41.0,31.0,32.0,64.0,0.0,138.0,108.0,19.0,108.0,101.0,95.0,108.0,38.0,19.0,0.0,140.0
66.0,142.0,98.0,76.0,75.0,55.0,9.0,65.0,39.0,106.0,39.0,137.0,101.0,0.0,28.0,141.0,68.0,69.0,149.0,68.0,65.0,122.0,78.0,74.0,29.0,72.0,74.0,96.0,65.0,101.0,37.0,55.0,82.0,55.0,0.0,39.0,55.0,100.0,82.0,101.0,39.0
94.0,170.0,126.0,104.0,103.0,83.0,19.0,93.0,67.0,134.0,24.0,165.0,129.0,28.0,0.0,169.0,96.0,97.0,177.0,96.0,93.0,150.0,106.0,102.0,13.0,100.0,102.0,124.0,93.0,129.0,21.0,83.0,110.0,83.0,28.0,67.0,83.0,128.0,110.0,129.0,24.0
105.0,11.0,49.0,81.0,90.0,148.0,150.0,104.0,135.0,36.0,180.0,10.0,79.0,141.0,169.0,0.0,82.0,72.0,8.0,82.0,104.0,19.0,85.0,72.0,170.0,82.0,72.0,47.0,104.0,79.0,178.0,148.0,61.0,148.0,141.0,135.0,148.0,42.0,61.0,79.0,180.0
38.0,83.0,39.0,8.0,42.0,75.0,77.0,37.0,62.0,47.0,107.0,78.0,42.0,68.0,96.0,82.0,0.0,16.0,90.0,0.0,37.0,63.0,10.0,24.0,97.0,34.0,24.0,37.0,37.0,42.0,105.0,75.0,23.0,75.0,68.0,62.0,75.0,41.0,23.0,42.0,107.0
33.0,73.0,29.0,24.0,26.0,76.0,78.0,32.0,63.0,37.0,108.0,68.0,32.0,69.0,97.0,72.0,16.0,0.0,80.0,16.0,32.0,53.0,26.0,8.0,98.0,18.0,8.0,27.0,32.0,32.0,106.0,76.0,13.0,76.0,69.0,63.0,76.0,31.0,13.0,32.0,108.0
113.0,10.0,57.0,89.0,98.0,156.0,158.0,112.0,143.0,44.0,188.0,13.0,87.0,149.0,177.0,8.0,90.0,80.0,0.0,90.0,112.0,27.0,93.0,80.0,178.0,90.0,80.0,55.0,112.0,87.0,186.0,156.0,69.0,156.0,149.0,143.0,156.0,50.0,69.0,87.0,188.0
38.0,83.0,39.0,8.0,42.0,75.0,77.0,37.0,62.0,47.0,107.0,78.0,42.0,68.0,96.0,82.0,0.0,16.0,90.0,0.0,37.0,63.0,10.0,24.0,97.0,34.0,24.0,37.0,37.0,42.0,105.0,75.0,23.0,75.0,68.0,62.0,75.0,41.0,23.0,42.0,107.0
3.0,105.0,61.0,45.0,38.0,72.0,74.0,0.0,59.0,69.0,104.0,100.0,64.0,65.0,93.0,104.0,37.0,32.0,112.0,37.0,0.0,85.0,47.0,37.0,94.0,35.0,37.0,59.0,0.0,64.0,102.0,72.0,45.0,72.0,65.0,59.0,72.0,63.0,45.0,64.0,104.0
86.0,20.0,30.0,62.0,71.0,129.0,131.0,85.0,116.0,17.0,161.0,15.0,60.0,122.0,150.0,19.0,63.0,53.0,27.0,63.0,85.0,0.0,66.0,53.0,151.0,63.0,53.0,28.0,85.0,60.0,159.0,129.0,42.0,129.0,122.0,116.0,129.0,23.0,42.0,60.0,161.0
48.0,86.0,42.0,4.0,52.0,85.0,87.0,47.0,72.0,50.0,117.0,81.0,45.0,78.0,106.0,85.0,10.0,26.0,93.0,10.0,47.0,66.0,0.0,34.0,107.0,44.0,34.0,40.0,47.0,45.0,115.0,85.0,26.0,85.0,78.0,72.0,85.0,44.0,26.0,45.0,117.0
38.0,73.0,28.0,32.0,18.0,81.0,83.0,37.0,68.0,37.0,113.0,68.0,31.0,74.0,102.0,72.0,24.0,8.0,80.0,24.0,37.0,53.0,34.0,0.0,103.0,10.0,0.0,26.0,37.0,31.0,111.0,81.0,12.0,81.0,74.0,68.0,81.0,31.0,12.0,31.0,113.0
95.0,171.0,127.0,105.0,104.0,84.0,24.0,94.0,68.0,135.0,17.0,166.0,130.0,29.0,13.0,170.0,97.0,98.0,178.0,97.0,94.0,151.0,107.0,103.0,0.0,101.0,103.0,125.0,94.0,130.0,8.0,84.0,111.0,84.0,29.0,68.0,84.0,129.0,111.0,130.0,17.0
36.0,83.0,38.0,42.0,8.0,79.0,81.0,35.0,66.0,47.0,111.0,78.0,41.0,72.0,100.0,82.0,34.0,18.0,90.0,34.0,35.0,63.0,44.0,10.0,101.0,0.0,10.0,36.0,35.0,41.0,109.0,79.0,22.0,79.0,72.0,66.0,79.0,41.0,22.0,41.0,111.0
38.0,73.0,28.0,32.0,18.0,81.0,83.0,37.0,68.0,37.0,113.0,68.0,31.0,74.0,102.0,72.0,24.0,8.0,80.0,24.0,37.0,53.0,34.0,0.0,103.0,10.0,0.0,26.0,37.0,31.0,111.0,81.0,12.0,81.0,74.0,68.0,81.0,31.0,12.0,31.0,113.0
60.0,48.0,2.0,36.0,44.0,103.0,105.0,59.0,90.0,12.0,135.0,43.0,32.0,96.0,124.0,47.0,37.0,27.0,55.0,37.0,59.0,28.0,40.0,26.0,125.0,36.0,26.0,0.0,59.0,32.0,133.0,103.0,14.0,103.0,96.0,90.0,103.0,7.0,14.0,32.0,135.0
3.0,105.0,61.0,45.0,38.0,72.0,74.0,0.0,59.0,69.0,104.0,100.0,64.0,65.0,93.0,104.0,37.0,32.0,112.0,37.0,0.0,85.0,47.0,37.0,94.0,35.0,37.0,59.0,0.0,64.0,102.0,72.0,45.0,72.0,65.0,59.0,72.0,63.0,45.0,64.0,104.0
65.0,80.0,30.0,41.0,49.0,108.0,110.0,64.0,95.0,44.0,140.0,75.0,0.0,101.0,129.0,79.0,42.0,32.0,87.0,42.0,64.0,60.0,45.0,31.0,130.0,41.0,31.0,32.0,64.0,0.0,138.0,108.0,19.0,108.0,101.0,95.0,108.0,38.0,19.0,0.0,140.0
103.0,179.0,135.0,113.0,112.0,92.0,32.0,102.0,76.0,143.0,24.0,174.0,138.0,37.0,21.0,178.0,105.0,106.0,186.0,105.0,102.0,159.0,115.0,111.0,8.0,109.0,111.0,133.0,102.0,138.0,0.0,92.0,119.0,92.0,37.0,76.0,92.0,137.0,119.0,138.0,24.0
73.0,149.0,105.0,83.0,82.0,0.0,64.0,72.0,16.0,113.0,94.0,144.0,108.0,55.0,83.0,148.0,75.0,76.0,156.0,75.0,72.0,129.0,85.0,81.0,84.0,79.0,81.0,103.0,72.0,108.0,92.0,0.0,89.0,0.0,55.0,16.0,0.0,107.0,89.0,108.0,94.0
46.0,62.0,16.0,22.0,30.0,89.0,91.0,45.0,76.0,26.0,121.0,57.0,19.0,82.0,110.0,61.0,23.0,13.0,69.0,23.0,45.0,42.0,26.0,12.0,111.0,22.0,12.0,14.0,45.0,19.0,119.0,89.0,0.0,89.0,82.0,76.0,89.0,20.0,0.0,19.0,121.0
73.0,149.0,105.0,83.0,82.0,0.0,64.0,72.0,16.0,113.0,94.0,144.0,108.0,55.0,83.0,148.0,75.0,76.0,156.0,75.0,72.0,129.0,85.0,81.0,84.0,79.0,81.0,103.0,72.0,108.0,92.0,0.0,89.0,0.0,55.0,16.0,0.0,107.0,89.0,108.0,94.0
66.0,142.0,98.0,76.0,75.0,55.0,9.0,65.0,39.0,106.0,39.0,137.0,101.0,0.0,28.0,141.0,68.0,69.0,149.0,68.0,65.0,122.0,78.0,74.0,29.0,72.0,74.0,96.0,65.0,101.0,37.0,55.0,82.0,55.0,0.0,39.0,55.0,100.0,82.0,101.0,39.0
60.0,136.0,92.0,70.0,69.0,16.0,48.0,59.0,0.0,100.0,78.0,131.0,95.0,39.0,67.0,135.0,62.0,63.0,143.0,62.0,59.0,116.0,72.0,68.0,68.0,66.0,68.0,90.0,59.0,95.0,76.0,16.0,76.0,16.0,39.0,0.0,16.0,94.0,76.0,95.0,78.0
73.0,149.0,105.0,83.0,82.0,0.0,64.0,72.0,16.0,113.0,94.0,144.0,108.0,55.0,83.0,148.0,75.0,76.0,156.0,75.0,72.0,129.0,85.0,81.0,84.0,79.0,81.0,103.0,72.0,108.0,92.0,0.0,89.0,0.0,55.0,16.0,0.0,107.0,89.0,108.0,94.0
64.0,43.0,9.0,40.0,49.0,107.0,109.0,63.0,94.0,12.0,139.0,38.0,38.0,100.0,128.0,42.0,41.0,31.0,50.0,41.0,63.0,23.0,44.0,31.0,129.0,41.0,31.0,7.0,63.0,38.0,137.0,107.0,20.0,107.0,100.0,94.0,107.0,0.0,20.0,38.0,139.0
46.0,62.0,16.0,22.0,30.0,89.0,91.0,45.0,76.0,26.0,121.0,57.0,19.0,82.0,110.0,61.0,23.0,13.0,69.0,23.0,45.0,42.0,26.0,12.0,111.0,22.0,12.0,14.0,45.0,19.0,119.0,89.0,0.0,89.0,82.0,76.0,89.0,20.0,0.0,19.0,121.0
65.0,80.0,30.0,41.0,49.0,108.0,110.0,64.0,95.0,44.0,140.0,75.0,0.0,101.0,129.0,79.0,42.0,32.0,87.0,42.0,64.0,60.0,45.0,31.0,130.0,41.0,31.0,32.0,64.0,0.0,138.0,108.0,19.0,108.0,101.0,95.0,108.0,38.0,19.0,0.0,140.0
105.0,181.0,137.0,115.0,114.0,94.0,34.0,104.0,78.0,145.0,0.0,176.0,140.0,39.0,24.0,180.0,107.0,108.0,188.0,107.0,104.0,161.0,117.0,113.0,17.0,111.0,113.0,135.0,104.0,140.0,24.0,94.0,121.0,94.0,39.0,78.0,94.0,139.0,121.0,140.0,0.0
