0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,87.0,40.0,69.0,111.0,103.0,85.0,51.0,103.0,80.0,140.0,57.0,79.0,50.0,79.0,68.0,119.0,79.0,71.0,109.0,140.0,29.0,151.0,36.0,78.0,79.0,36.0,152.0,90.0,9.0,29.0,29.0,78.0,138.0,12.0,50.0,79.0,85.0,75.0,80.0,138.0
87.0,0.0,47.0,102.0,144.0,136.0,118.0,36.0,136.0,13.0,173.0,90.0,20.0,83.0,20.0,101.0,152.0,20.0,104.0,142.0,173.0,74.0,184.0,51.0,9.0,20.0,51.0,185.0,4.0,91.0,74.0,74.0,9.0,171.0,75.0,48.0,20.0,118.0,108.0,13.0,171.0
40.0,47.0,0.0,59.0,101.0,93.0,75.0,11.0,93.0,40.0,130.0,47.0,39.0,40.0,39.0,58.0,109.0,39.0,61.0,99.0,130.0,27.0,141.0,4.0,38.0,39.0,4.0,142.0,50.0,44.0,27.0,27.0,38.0,128.0,28.0,10.0,39.0,75.0,65.0,40.0,128.0
69.0,102.0,59.0,0.0,72.0,64.0,46.0,66.0,64.0,95.0,101.0,12.0,94.0,37.0,94.0,3.0,80.0,94.0,8.0,70.0,101.0,56.0,112.0,55.0,93.0,94.0,55.0,113.0,105.0,73.0,56.0,56.0,93.0,99.0,60.0,65.0,94.0,46.0,36.0,95.0,99.0
111.0,144.0,101.0,72.0,0.0,21.0,27.0,108.0,47.0,137.0,84.0,66.0,136.0,73.0,136.0,71.0,63.0,136.0,75.0,53.0,84.0,98.0,95.0,97.0,135.0,136.0,97.0,96.0,147.0,115.0,98.0,98.0,135.0,82.0,102.0,107.0,136.0,27.0,48.0,137.0,82.0
103.0,136.0,93.0,64.0,21.0,0.0,18.0,100.0,28.0,129.0,65.0,58.0,128.0,65.0,128.0,63.0,44.0,128.0,67.0,34.0,65.0,90.0,76.0,89.0,127.0,128.0,89.0,77.0,139.0,107.0,90.0,90.0,127.0,63.0,94.0,99.0,128.0,18.0,40.0,129.0,63.0
85.0,118.0,75.0,46.0,27.0,18.0,0.0,82.0,20.0,111.0,57.0,40.0,110.0,47.0,110.0,45.0,36.0,110.0,49.0,26.0,57.0,72.0,68.0,71.0,109.0,110.0,71.0,69.0,121.0,89.0,72.0,72.0,109.0,55.0,76.0,81.0,110.0,0.0,22.0,111.0,55.0
51.0,36.0,11.0,66.0,108.0,100.0,82.0,0.0,100.0,29.0,137.0,54.0,28.0,47.0,28.0,65.0,116.0,28.0,68.0,106.0,137.0,38.0,148.0,15.0,27.0,28.0,15.0,149.0,39.0,55.0,38.0,38.0,27.0,135.0,39.0,12.0,28.0,82.0,72.0,29.0,135.0
103.0,136.0,93.0,64.0,47.0,28.0,20.0,100.0,0.0,129.0,38.0,58.0,128.0,65.0,128.0,63.0,17.0,128.0,67.0,12.0,38.0,90.0,49.0,89.0,127.0,128.0,89.0,50.0,139.0,107.0,90.0,90.0,127.0,36.0,94.0,99.0,128.0,20.0,41.0,129.0,36.0
80.0,13.0,40.0,95.0,137.0,129.0,111.0,29.0,129.0,0.0,166.0,83.0,13.0,76.0,13.0,94.0,145.0,13.0,97.0,135.0,166.0,67.0,177.0,44.0,17.0,13.0,44.0,178.0,17.0,84.0,67.0,67.0,17.0,164.0,68.0,41.0,13.0,111.0,101.0,0.0,164.0
140.0,173.0,130.0,101.0,84.0,65.0,57.0,137.0,38.0,166.0,0.0,95.0,165.0,102.0,165.0,100.0,24.0,165.0,104.0,32.0,31.0,127.0,12.0,126.0,164.0,165.0,126.0,13.0,176.0,144.0,127.0,127.0,164.0,26.0,131.0,136.0,165.0,57.0,78.0,166.0,26.0
57.0,90.0,47.0,12.0,66.0,58.0,40.0,54.0,58.0,83.0,95.0,0.0,82.0,25.0,82.0,11.0,74.0,82.0,14.0,64.0,95.0,44.0,106.0,43.0,81.0,82.0,43.0,107.0,93.0,61.0,44.0,44.0,81.0,93.0,48.0,53.0,82.0,40.0,30.0,83.0,93.0
79.0,20.0,39.0,94.0,136.0,128.0,110.0,28.0,128.0,13.0,165.0,82.0,0.0,75.0,0.0,93.0,144.0,0.0,96.0,134.0,165.0,66.0,176.0,43.0,24.0,0.0,43.0,177.0,24.0,83.0,66.0,66.0,24.0,163.0,67.0,40.0,0.0,110.0,100.0,13.0,163.0
50.0,83.0,40.0,37.0,73.0,65.0,47.0,47.0,65.0,76.0,102.0,25.0,75.0,0.0,75.0,36.0,81.0,75.0,39.0,71.0,102.0,37.0,113.0,36.0,74.0,75.0,36.0,114.0,86.0,54.0,37.0,37.0,74.0,100.0,41.0,46.0,75.0,47.0,37.0,76.0,100.0
79.0,20.0,39.0,94.0,136.0,128.0,110.0,28.0,128.0,13.0,165.0,82.0,0.0,75.0,0.0,93.0,144.0,0.0,96.0,134.0,165.0,66.0,176.0,43.0,24.0,0.0,43.0,177.0,24.0,83.0,66.0,66.0,24.0,163.0,67.0,40.0,0.0,110.0,100.0,13.0,163.0
68.0,101.0,58.0,3.0,71.0,63.0,45.0,65.0,63.0,94.0,100.0,11.0,93.0,36.0,93.0,0.0,79.0,93.0,11.0,69.0,100.0,55.0,111.0,54.0,92.0,93.0,54.0,112.0,104.0,72.0,55.0,55.0,92.0,98.0,59.0,64.0,93.0,45.0,35.0,94.0,98.0
119.0,152.0,109.0,80.0,63.0,44.0,36.0,116.0,17.0,145.0,24.0,74.0,144.0,81.0,144.0,79.0,0.0,144.0,83.0,10.0,21.0,106.0,35.0,105.0,143.0,144.0,105.0,36.0,155.0,123.0,106.0,106.0,143.0,19.0,110.0,115.0,144.0,36.0,57.0,145.0,19.0
79.0,20.0,39.0,94.0,136.0,128.0,110.0,28.0,128.0,13.0,165.0,82.0,0.0,75.0,0.0,93.0,144.0,0.0,96.0,134.0,165.0,66.0,176.0,43.0,24.0,0.0,43.0,177.0,24.0,83.0,66.0,66.0,24.0,163.0,67.0,40.0,0.0,110.0,100.0,13.0,163.0
71.0,104.0,61.0,8.0,75.0,67.0,49.0,68.0,67.0,97.0,104.0,14.0,96.0,39.0,96.0,11.0,83.0,96.0,0.0,73.0,104.0,58.0,115.0,57.0,95.0,96.0,57.0,116.0,107.0,75.0,58.0,58.0,95.0,102.0,62.0,67.0,96.0,49.0,39.0,97.0,102.0
109.0,142.0,99.0,70.0,53.0,34.0,26.0,106.0,12.0,135.0,32.0,64.0,134.0,71.0,134.0,69.0,10.0,134.0,73.0,0.0,31.0,96.0,43.0,95.0,133.0,134.0,95.0,44.0,145.0,113.0,96.0,96.0,133.0,29.0,100.0,105.0,134.0,26.0,47.0,135.0,29.0
140.0,173.0,130.0,101.0,84.0,65.0,57.0,137.0,38.0,166.0,31.0,95.0,165.0,102.0,165.0,100.0,21.0,165.0,104.0,31.0,0.0,127.0,42.0,126.0,164.0,165.0,126.0,43.0,176.0,144.0,127.0,127.0,164.0,12.0,131.0,136.0,165.0,57.0,78.0,166.0,12.0
29.0,74.0,27.0,56.0,98.0,90.0,72.0,38.0,90.0,67.0,127.0,44.0,66.0,37.0,66.0,55.0,106.0,66.0,58.0,96.0,127.0,0.0,138.0,23.0,65.0,66.0,23.0,139.0,77.0,33.0,0.0,0.0,65.0,125.0,20.0,37.0,66.0,72.0,62.0,67.0,125.0
151.0,184.0,141.0,112.0,95.0,76.0,68.0,148.0,49.0,177.0,12.0,106.0,176.0,113.0,176.0,111.0,35.0,176.0,115.0,43.0,42.0,138.0,0.0,137.0,175.0,176.0,137.0,12.0,187.0,155.0,138.0,138.0,175.0,37.0,142.0,147.0,176.0,68.0,89.0,177.0,37.0
36.0,51.0,4.0,55.0,97.0,89.0,71.0,15.0,89.0,44.0,126.0,43.0,43.0,36.0,43.0,54.0,105.0,43.0,57.0,95.0,126.0,23.0,137.0,0.0,42.0,43.0,0.0,138.0,54.0,40.0,23.0,23.0,42.0,124.0,24.0,14.0,43.0,71.0,61.0,44.0,124.0
78.0,9.0,38.0,93.0,135.0,127.0,109.0,27.0,127.0,17.0,164.0,81.0,24.0,74.0,24.0,92.0,143.0,24.0,95.0,133.0,164.0,65.0,175.0,42.0,0.0,24.0,42.0,176.0,12.0,82.0,65.0,65.0,0.0,162.0,66.0,39.0,24.0,109.0,99.0,17.0,162.0
79.0,20.0,39.0,94.0,136.0,128.0,110.0,28.0,128.0,13.0,165.0,82.0,0.0,75.0,0.0,93.0,144.0,0.0,96.0,134.0,165.0,66.0,176.0,43.0,24.0,0.0,43.0,177.0,24.0,83.0,66.0,66.0,24.0,163.0,67.0,40.0,0.0,110.0,100.0,13.0,163.0
36.0,51.0,4.0,55.0,97.0,89.0,71.0,15.0,89.0,44.0,126.0,43.0,43.0,36.0,43.0,54.0,105.0,43.0,57.0,95.0,126.0,23.0,137.0,0.0,42.0,43.0,0.0,138.0,54.0,40.0,23.0,23.0,42.0,124.0,24.0,14.0,43.0,71.0,61.0,44.0,124.0
152.0,185.0,142.0,113.0,96.0,77.0,69.0,149.0,50.0,178.0,13.0,107.0,177.0,114.0,177.0,112.0,36.0,177.0,116.0,44.0,43.0,139.0,12.0,138.0,176.0,177.0,138.0,0.0,188.0,156.0,139.0,139.0,176.0,38.0,143.0,148.0,177.0,69.0,90.0,178.0,38.0
90.0,4.0,50.0,105.0,147.0,139.0,121.0,39.0,139.0,17.0,176.0,93.0,24.0,86.0,24.0,104.0,155.0,24.0,107.0,145.0,176.0,77.0,187.0,54.0,12.0,24.0,54.0,188.0,0.0,94.0,77.0,77.0,12.0,174.0,78.0,51.0,24.0,121.0,111.0,17.0,174.0
9.0,91.0,44.0,73.0,115.0,107.0,89.0,55.0,107.0,84.0,144.0,61.0,83.0,54.0,83.0,72.0,123.0,83.0,75.0,113.0,144.0,33.0,155.0,40.0,82.0,83.0,40.0,156.0,94.0,0.0,33.0,33.0,82.0,142.0,16.0,54.0,83.0,89.0,79.0,84.0,142.0
29.0,74.0,27.0,56.0,98.0,90.0,72.0,38.0,90.0,67.0,127.0,44.0,66.0,37.0,66.0,55.0,106.0,66.0,58.0,96.0,127.0,0.0,138.0,23.0,65.0,66.0,23.0,139.0,77.0,33.0,0.0,0.0,65.0,125.0,20.0,37.0,66.0,72.0,62.0,67.0,125.0
29.0,74.0,27.0,56.0,98.0,90.0,72.0,38.0,90.0,67.0,127.0,44.0,66.0,37.0,66.0,55.0,106.0,66.0,58.0,96.0,127.0,0.0,138.0,23.0,65.0,66.0,23.0,139.0,77.0,33.0,0.0,0.0,65.0,125.0,20.0,37.0,66.0,72.0,62.0,67.0,125.0
78.0,9.0,38.0,93.0,135.0,127.0,109.0,27.0,127.0,17.0,164.0,81.0,24.0,74.0,24.0,92.0,143.0,24.0,95.0,133.0,164.0,65.0,175.0,42.0,0.0,24.0,42.0,176.0,12.0,82.0,65.0,65.0,0.0,162.0,66.0,39.0,24.0,109.0,99.0,17.0,162.0
138.0,171.0,128.0,99.0,82.0,63.0,55.0,135.0,36.0,164.0,26.0,93.0,163.0,100.0,163.0,98.0,19.0,163.0,102.0,29.0,12.0,125.0,37.0,124.0,162.0,163.0,124.0,38.0,174.0,142.0,125.0,125.0,162.0,0.0,129.0,134.0,163.0,55.0,76.0,164.0,0.0
12.0,75.0,28.0,60.0,102.0,94.0,76.0,39.0,94.0,68.0,131.0,48.0,67.0,41.0,67.0,59.0,110.0,67.0,62.0,100.0,131.0,20.0,142.0,24.0,66.0,67.0,24.0,143.0,78.0,16.0,20.0,20.0,66.0,129.0,0.0,38.0,67.0,76.0,66.0,68.0,129.0
50.0,48.0,10.0,65.0,107.0,99.0,81.0,12.0,99.0,41.0,136.0,53.0,40.0,46.0,40.0,64.0,115.0,40.0,67.0,105.0,136.0,37.0,147.0,14.0,39.0,40.0,14.0,148.0,51.0,54.0,37.0,37.0,39.0,134.0,38.0,0.0,40.0,81.0,71.0,41.0,134.0
79.0,20.0,39.0,94.0,136.0,128.0,110.0,28.0,128.0,13.0,165.0,82.0,0.0,75.0,0.0,93.0,144.0,0.0,96.0,134.0,165.0,66.0,176.0,43.0,24.0,0.0,43.0,177.0,24.0,83.0,66.0,66.0,24.0,163.0,67.0,40.0,0.0,110.0,100.0,13.0,163.0
85.0,118.0,75.0,46.0,27.0,18.0,0.0,82.0,20.0,111.0,57.0,40.0,110.0,47.0,110.0,45.0,36.0,110.0,49.0,26.0,57.0,72.0,68.0,71.0,109.0,110.0,71.0,69.0,121.0,89.0,72.0,72.0,109.0,55.0,76.0,81.0,110.0,0.0,22.0,111.0,55.0
75.0,108.0,65.0,36.0,48.0,40.0,22.0,72.0,41.0,101.0,78.0,30.0,100.0,37.0,100.0,35.0,57.0,100.0,39.0,47.0,78.0,62.0,89.0,61.0,99.0,100.0,61.0,90.0,111.0,79.0,62.0,62.0,99.0,76.0,66.0,71.0,100.0,22.0,0.0,101.0,76.0
80.0,13.0,40.0,95.0,137.0,129.0,111.0,29.0,129.0,0.0,166.0,83.0,13.0,76.0,13.0,94.0,145.0,13.0,97.0,135.0,166.0,67.0,177.0,44.0,17.0,13.0,44.0,178.0,17.0,84.0,67.0,67.0,17.0,164.0,68.0,41.0,13.0,111.0,101.0,0.0,164.0
138.0,171.0,128.0,99.0,82.0,63.0,55.0,135.0,36.0,164.0,26.0,93.0,163.0,100.0,163.0,98.0,19.0,163.0,102.0,29.0,12.0,125.0,37.0,124.0,162.0,163.0,124.0,38.0,174.0,142.0,125.0,125.0,162.0,0.0,129.0,134.0,163.0,55.0,76.0,164.0,0.0
