0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,69.0,72.0,46.0,39.0,105.0,3.0,75.0,89.0,31.0,33.0,37.0,60.0,60.0,91.0,60.0,89.0,40.0,112.0,42.0,64.0,101.0,36.0,73.0,25.0,46.0,33.0,73.0,101.0,64.0,48.0,36.0,89.0,74.0,48.0,19.0,73.0,112.0,64.0,64.0,56.0
69.0,0.0,111.0,79.0,78.0,90.0,68.0,60.0,74.0,70.0,72.0,50.0,12.0,99.0,130.0,99.0,128.0,78.0,151.0,33.0,103.0,140.0,75.0,9.0,48.0,85.0,72.0,9.0,140.0,103.0,81.0,75.0,74.0,113.0,81.0,57.0,9.0,151.0,103.0,103.0,29.0
72.0,111.0,0.0,48.0,56.0,147.0,71.0,117.0,131.0,41.0,39.0,73.0,102.0,41.0,74.0,41.0,72.0,42.0,95.0,84.0,47.0,84.0,48.0,115.0,63.0,27.0,39.0,115.0,84.0,47.0,52.0,48.0,131.0,9.0,50.0,54.0,115.0,95.0,47.0,47.0,98.0
46.0,79.0,48.0,0.0,50.0,115.0,45.0,85.0,99.0,15.0,24.0,41.0,70.0,36.0,67.0,36.0,65.0,15.0,88.0,52.0,40.0,77.0,42.0,83.0,31.0,22.0,24.0,83.0,77.0,40.0,4.0,42.0,99.0,50.0,12.0,27.0,83.0,88.0,40.0,40.0,66.0
39.0,78.0,56.0,50.0,0.0,114.0,38.0,84.0,98.0,35.0,26.0,41.0,69.0,44.0,76.0,44.0,74.0,44.0,97.0,51.0,49.0,86.0,8.0,82.0,30.0,30.0,26.0,82.0,86.0,49.0,52.0,8.0,98.0,58.0,52.0,23.0,82.0,97.0,49.0,49.0,65.0
105.0,90.0,147.0,115.0,114.0,0.0,104.0,34.0,65.0,106.0,108.0,86.0,78.0,135.0,166.0,135.0,164.0,114.0,187.0,63.0,139.0,176.0,111.0,94.0,84.0,121.0,108.0,94.0,176.0,139.0,117.0,111.0,65.0,149.0,117.0,93.0,94.0,187.0,139.0,139.0,77.0
3.0,68.0,71.0,45.0,38.0,104.0,0.0,74.0,88.0,30.0,32.0,36.0,59.0,59.0,90.0,59.0,88.0,39.0,111.0,41.0,63.0,100.0,35.0,72.0,24.0,45.0,32.0,72.0,100.0,63.0,47.0,35.0,88.0,73.0,47.0,18.0,72.0,111.0,63.0,63.0,55.0
75.0,60.0,117.0,85.0,84.0,34.0,74.0,0.0,35.0,76.0,78.0,56.0,48.0,105.0,136.0,105.0,134.0,84.0,157.0,33.0,109.0,146.0,81.0,64.0,54.0,91.0,78.0,64.0,146.0,109.0,87.0,81.0,35.0,119.0,87.0,63.0,64.0,157.0,109.0,109.0,47.0
89.0,74.0,131.0,99.0,98.0,65.0,88.0,35.0,0.0,90.0,92.0,70.0,62.0,119.0,150.0,119.0,148.0,98.0,171.0,47.0,123.0,160.0,95.0,78.0,68.0,105.0,92.0,78.0,160.0,123.0,101.0,95.0,0.0,133.0,101.0,77.0,78.0,171.0,123.0,123.0,61.0
31.0,70.0,41.0,15.0,35.0,106.0,30.0,76.0,90.0,0.0,9.0,32.0,61.0,29.0,60.0,29.0,58.0,9.0,81.0,43.0,33.0,70.0,27.0,74.0,22.0,15.0,9.0,74.0,70.0,33.0,17.0,27.0,90.0,43.0,17.0,13.0,74.0,81.0,33.0,33.0,57.0
33.0,72.0,39.0,24.0,26.0,108.0,32.0,78.0,92.0,9.0,0.0,34.0,63.0,27.0,58.0,27.0,56.0,18.0,79.0,45.0,31.0,68.0,18.0,76.0,24.0,13.0,0.0,76.0,68.0,31.0,26.0,18.0,92.0,41.0,26.0,15.0,76.0,79.0,31.0,31.0,59.0
37.0,50.0,73.0,41.0,41.0,86.0,36.0,56.0,70.0,32.0,34.0,0.0,41.0,61.0,92.0,61.0,90.0,40.0,113.0,23.0,65.0,102.0,37.0,54.0,12.0,47.0,34.0,54.0,102.0,65.0,43.0,37.0,70.0,75.0,43.0,19.0,54.0,113.0,65.0,65.0,37.0
60.0,12.0,102.0,70.0,69.0,78.0,59.0,48.0,62.0,61.0,63.0,41.0,0.0,90.0,121.0,90.0,119.0,69.0,142.0,21.0,94.0,131.0,66.0,16.0,39.0,76.0,63.0,16.0,131.0,94.0,72.0,66.0,62.0,104.0,72.0,48.0,16.0,142.0,94.0,94.0,20.0
60.0,99.0,41.0,36.0,44.0,135.0,59.0,105.0,119.0,29.0,27.0,61.0,90.0,0.0,33.0,0.0,31.0,29.0,54.0,72.0,7.0,43.0,36.0,103.0,51.0,14.0,27.0,103.0,43.0,7.0,40.0,36.0,119.0,43.0,37.0,42.0,103.0,54.0,7.0,7.0,86.0
91.0,130.0,74.0,67.0,76.0,166.0,90.0,136.0,150.0,60.0,58.0,92.0,121.0,33.0,0.0,33.0,18.0,60.0,21.0,103.0,28.0,22.0,68.0,134.0,82.0,47.0,58.0,134.0,18.0,28.0,71.0,68.0,150.0,76.0,68.0,73.0,134.0,21.0,28.0,28.0,117.0
60.0,99.0,41.0,36.0,44.0,135.0,59.0,105.0,119.0,29.0,27.0,61.0,90.0,0.0,33.0,0.0,31.0,29.0,54.0,72.0,7.0,43.0,36.0,103.0,51.0,14.0,27.0,103.0,43.0,7.0,40.0,36.0,119.0,43.0,37.0,42.0,103.0,54.0,7.0,7.0,86.0
89.0,128.0,72.0,65.0,74.0,164.0,88.0,134.0,148.0,58.0,56.0,90.0,119.0,31.0,18.0,31.0,0.0,58.0,39.0,101.0,26.0,12.0,66.0,132.0,80.0,45.0,56.0,132.0,28.0,26.0,69.0,66.0,148.0,74.0,66.0,71.0,132.0,39.0,26.0,26.0,115.0
40.0,78.0,42.0,15.0,44.0,114.0,39.0,84.0,98.0,9.0,18.0,40.0,69.0,29.0,60.0,29.0,58.0,0.0,81.0,51.0,33.0,70.0,36.0,82.0,30.0,15.0,18.0,82.0,70.0,33.0,19.0,36.0,98.0,44.0,8.0,21.0,82.0,81.0,33.0,33.0,65.0
112.0,151.0,95.0,88.0,97.0,187.0,111.0,157.0,171.0,81.0,79.0,113.0,142.0,54.0,21.0,54.0,39.0,81.0,0.0,124.0,49.0,42.0,89.0,155.0,103.0,68.0,79.0,155.0,12.0,49.0,92.0,89.0,171.0,97.0,89.0,94.0,155.0,0.0,49.0,49.0,138.0
42.0,33.0,84.0,52.0,51.0,63.0,41.0,33.0,47.0,43.0,45.0,23.0,21.0,72.0,103.0,72.0,101.0,51.0,124.0,0.0,76.0,113.0,48.0,37.0,21.0,58.0,45.0,37.0,113.0,76.0,54.0,48.0,47.0,86.0,54.0,30.0,37.0,124.0,76.0,76.0,20.0
64.0,103.0,47.0,40.0,49.0,139.0,63.0,109.0,123.0,33.0,31.0,65.0,94.0,7.0,28.0,7.0,26.0,33.0,49.0,76.0,0.0,38.0,41.0,107.0,55.0,20.0,31.0,107.0,38.0,0.0,44.0,41.0,123.0,49.0,41.0,46.0,107.0,49.0,0.0,0.0,90.0
101.0,140.0,84.0,77.0,86.0,176.0,100.0,146.0,160.0,70.0,68.0,102.0,131.0,43.0,22.0,43.0,12.0,70.0,42.0,113.0,38.0,0.0,78.0,144.0,92.0,57.0,68.0,144.0,31.0,38.0,81.0,78.0,160.0,86.0,78.0,83.0,144.0,42.0,38.0,38.0,127.0
36.0,75.0,48.0,42.0,8.0,111.0,35.0,81.0,95.0,27.0,18.0,37.0,66.0,36.0,68.0,36.0,66.0,36.0,89.0,48.0,41.0,78.0,0.0,79.0,27.0,22.0,18.0,79.0,78.0,41.0,44.0,0.0,95.0,50.0,44.0,18.0,79.0,89.0,41.0,41.0,62.0
73.0,9.0,115.0,83.0,82.0,94.0,72.0,64.0,78.0,74.0,76.0,54.0,16.0,103.0,134.0,103.0,132.0,82.0,155.0,37.0,107.0,144.0,79.0,0.0,52.0,89.0,76.0,0.0,144.0,107.0,85.0,79.0,78.0,117.0,85.0,61.0,0.0,155.0,107.0,107.0,33.0
25.0,48.0,63.0,31.0,30.0,84.0,24.0,54.0,68.0,22.0,24.0,12.0,39.0,51.0,82.0,51.0,80.0,30.0,103.0,21.0,55.0,92.0,27.0,52.0,0.0,37.0,24.0,52.0,92.0,55.0,33.0,27.0,68.0,65.0,33.0,9.0,52.0,103.0,55.0,55.0,35.0
46.0,85.0,27.0,22.0,30.0,121.0,45.0,91.0,105.0,15.0,13.0,47.0,76.0,14.0,47.0,14.0,45.0,15.0,68.0,58.0,20.0,57.0,22.0,89.0,37.0,0.0,13.0,89.0,57.0,20.0,26.0,22.0,105.0,29.0,23.0,28.0,89.0,68.0,20.0,20.0,72.0
33.0,72.0,39.0,24.0,26.0,108.0,32.0,78.0,92.0,9.0,0.0,34.0,63.0,27.0,58.0,27.0,56.0,18.0,79.0,45.0,31.0,68.0,18.0,76.0,24.0,13.0,0.0,76.0,68.0,31.0,26.0,18.0,92.0,41.0,26.0,15.0,76.0,79.0,31.0,31.0,59.0
73.0,9.0,115.0,83.0,82.0,94.0,72.0,64.0,78.0,74.0,76.0,54.0,16.0,103.0,134.0,103.0,132.0,82.0,155.0,37.0,107.0,144.0,79.0,0.0,52.0,89.0,76.0,0.0,144.0,107.0,85.0,79.0,78.0,117.0,85.0,61.0,0.0,155.0,107.0,107.0,33.0
101.0,140.0,84.0,77.0,86.0,176.0,100.0,146.0,160.0,70.0,68.0,102.0,131.0,43.0,18.0,43.0,28.0,70.0,12.0,113.0,38.0,31.0,78.0,144.0,92.0,57.0,68.0,144.0,0.0,38.0,81.0,78.0,160.0,86.0,78.0,83.0,144.0,12.0,38.0,38.0,127.0
64.0,103.0,47.0,40.0,49.0,139.0,63.0,109.0,123.0,33.0,31.0,65.0,94.0,7.0,28.0,7.0,26.0,33.0,49.0,76.0,0.0,38.0,41.0,107.0,55.0,20.0,31.0,107.0,38.0,0.0,44.0,41.0,123.0,49.0,41.0,46.0,107.0,49.0,0.0,0.0,90.0
48.0,81.0,52.0,4.0,52.0,117.0,47.0,87.0,101.0,17.0,26.0,43.0,72.0,40.0,71.0,40.0,69.0,19.0,92.0,54.0,44.0,81.0,44.0,85.0,33.0,26.0,26.0,85.0,81.0,44.0,0.0,44.0,101.0,54.0,16.0,29.0,85.0,92.0,44.0,44.0,68.0
36.0,75.0,48.0,42.0,8.0,111.0,35.0,81.0,95.0,27.0,18.0,37.0,66.0,36.0,68.0,36.0,66.0,36.0,89.0,48.0,41.0,78.0,0.0,79.0,27.0,22.0,18.0,79.0,78.0,41.0,44.0,0.0,95.0,50.0,44.0,18.0,79.0,89.0,41.0,41.0,62.0
89.0,74.0,131.0,99.0,98.0,65.0,88.0,35.0,0.0,90.0,92.0,70.0,62.0,119.0,150.0,119.0,148.0,98.0,171.0,47.0,123.0,160.0,95.0,78.0,68.0,105.0,92.0,78.0,160.0,123.0,101.0,95.0,0.0,133.0,101.0,77.0,78.0,171.0,123.0,123.0,61.0
74.0,113.0,9.0,50.0,58.0,149.0,73.0,119.0,133.0,43.0,41.0,75.0,104.0,43.0,76.0,43.0,74.0,44.0,97.0,86.0,49.0,86.0,50.0,117.0,65.0,29.0,41.0,117.0,86.0,49.0,54.0,50.0,133.0,0.0,52.0,56.0,117.0,97.0,49.0,49.0,100.0
48.0,81.0,50.0,12.0,52.0,117.0,47.0,87.0,101.0,17.0,26.0,43.0,72.0,37.0,68.0,37.0,66.0,8.0,89.0,54.0,41.0,78.0,44.0,85.0,33.0,23.0,26.0,85.0,78.0,41.0,16.0,44.0,101.0,52.0,0.0,29.0,85.0,89.0,41.0,41.0,68.0
19.0,57.0,54.0,27.0,23.0,93.0,18.0,63.0,77.0,13.0,15.0,19.0,48.0,42.0,73.0,42.0,71.0,21.0,94.0,30.0,46.0,83.0,18.0,61.0,9.0,28.0,15.0,61.0,83.0,46.0,29.0,18.0,77.0,56.0,29.0,0.0,61.0,94.0,46.0,46.0,44.0
73.0,9.0,115.0,83.0,82.0,94.0,72.0,64.0,78.0,74.0,76.0,54.0,16.0,103.0,134.0,103.0,132.0,82.0,155.0,37.0,107.0,144.0,79.0,0.0,52.0,89.0,76.0,0.0,144.0,107.0,85.0,79.0,78.0,117.0,85.0,61.0,0.0,155.0,107.0,107.0,33.0
112.0,151.0,95.0,88.0,97.0,187.0,111.0,157.0,171.0,81.0,79.0,113.0,142.0,54.0,21.0,54.0,39.0,81.0,0.0,124.0,49.0,42.0,89.0,155.0,103.0,68.0,79.0,155.0,12.0,49.0,92.0,89.0,171.0,97.0,89.0,94.0,155.0,0.0,49.0,49.0,138.0
64.0,103.0,47.0,40.0,49.0,139.0,63.0,109.0,123.0,33.0,31.0,65.0,94.0,7.0,28.0,7.0,26.0,33.0,49.0,76.0,0.0,38.0,41.0,107.0,55.0,20.0,31.0,107.0,38.0,0.0,44.0,41.0,123.0,49.0,41.0,46.0,107.0,49.0,0.0,0.0,90.0
64.0,103.0,47.0,40.0,49.0,139.0,63.0,109.0,123.0,33.0,31.0,65.0,94.0,7.0,28.0,7.0,26.0,33.0,49.0,76.0,0.0,38.0,41.0,107.0,55.0,20.0,31.0,107.0,38.0,0.0,44.0,41.0,123.0,49.0,41.0,46.0,107.0,49.0,0.0,0.0,90.0
56.0,29.0,98.0,66.0,65.0,77.0,55.0,47.0,61.0,57.0,59.0,37.0,20.0,86.0,117.0,86.0,115.0,65.0,138.0,20.0,90.0,127.0,62.0,33.0,35.0,72.0,59.0,33.0,127.0,90.0,68.0,62.0,61.0,100.0,68.0,44.0,33.0,138.0,90.0,90.0,0.0
