0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,82.0,145.0,178.0,89.0,83.0,10.0,109.0,142.0,141.0,170.0,136.0,62.0,136.0,100.0,6.0,83.0,75.0,75.0,83.0,43.0,29.0,31.0,142.0,165.0,48.0,131.0,19.0,90.0,118.0,94.0,149.0,48.0,12.0,131.0,105.0,31.0,6.0,122.0,11.0,75.0
82.0,0.0,79.0,112.0,48.0,40.0,89.0,48.0,76.0,75.0,104.0,70.0,22.0,70.0,34.0,88.0,12.0,15.0,15.0,42.0,40.0,56.0,75.0,76.0,99.0,36.0,65.0,84.0,49.0,52.0,53.0,83.0,36.0,70.0,65.0,45.0,75.0,88.0,56.0,81.0,15.0
145.0,79.0,0.0,87.0,111.0,63.0,152.0,71.0,51.0,50.0,79.0,12.0,85.0,12.0,57.0,151.0,81.0,70.0,70.0,75.0,103.0,119.0,138.0,51.0,74.0,99.0,36.0,147.0,72.0,33.0,79.0,9.0,99.0,133.0,36.0,68.0,138.0,151.0,24.0,144.0,78.0
178.0,112.0,87.0,0.0,144.0,96.0,185.0,104.0,36.0,48.0,20.0,75.0,118.0,75.0,90.0,184.0,114.0,103.0,103.0,108.0,136.0,152.0,171.0,36.0,62.0,132.0,51.0,180.0,105.0,60.0,112.0,91.0,132.0,166.0,51.0,101.0,171.0,184.0,64.0,177.0,111.0
89.0,48.0,111.0,144.0,0.0,49.0,96.0,75.0,108.0,107.0,136.0,102.0,27.0,102.0,66.0,95.0,50.0,41.0,41.0,48.0,47.0,63.0,82.0,108.0,131.0,41.0,97.0,91.0,55.0,84.0,59.0,115.0,41.0,77.0,97.0,71.0,82.0,95.0,88.0,88.0,42.0
83.0,40.0,63.0,96.0,49.0,0.0,90.0,27.0,60.0,59.0,88.0,54.0,23.0,54.0,18.0,89.0,42.0,25.0,25.0,13.0,41.0,57.0,76.0,60.0,83.0,37.0,49.0,85.0,9.0,36.0,17.0,67.0,37.0,71.0,49.0,23.0,76.0,89.0,40.0,82.0,34.0
10.0,89.0,152.0,185.0,96.0,90.0,0.0,116.0,149.0,148.0,177.0,143.0,69.0,143.0,107.0,12.0,90.0,82.0,82.0,90.0,50.0,36.0,38.0,149.0,172.0,55.0,138.0,9.0,97.0,125.0,101.0,156.0,55.0,19.0,138.0,112.0,38.0,12.0,129.0,8.0,82.0
109.0,48.0,71.0,104.0,75.0,27.0,116.0,0.0,68.0,67.0,96.0,62.0,49.0,62.0,14.0,115.0,50.0,34.0,34.0,39.0,67.0,83.0,102.0,68.0,91.0,63.0,57.0,111.0,36.0,44.0,43.0,75.0,63.0,97.0,57.0,11.0,102.0,115.0,48.0,108.0,42.0
142.0,76.0,51.0,36.0,108.0,60.0,149.0,68.0,0.0,12.0,28.0,39.0,82.0,39.0,54.0,148.0,78.0,67.0,67.0,72.0,100.0,116.0,135.0,0.0,26.0,96.0,15.0,144.0,69.0,24.0,76.0,55.0,96.0,130.0,15.0,65.0,135.0,148.0,28.0,141.0,75.0
141.0,75.0,50.0,48.0,107.0,59.0,148.0,67.0,12.0,0.0,40.0,38.0,81.0,38.0,53.0,147.0,77.0,66.0,66.0,71.0,99.0,115.0,134.0,12.0,24.0,95.0,14.0,143.0,68.0,23.0,75.0,54.0,95.0,129.0,14.0,64.0,134.0,147.0,27.0,140.0,74.0
170.0,104.0,79.0,20.0,136.0,88.0,177.0,96.0,28.0,40.0,0.0,67.0,110.0,67.0,82.0,176.0,106.0,95.0,95.0,100.0,128.0,144.0,163.0,28.0,54.0,124.0,43.0,172.0,97.0,52.0,104.0,83.0,124.0,158.0,43.0,93.0,163.0,176.0,56.0,169.0,103.0
136.0,70.0,12.0,75.0,102.0,54.0,143.0,62.0,39.0,38.0,67.0,0.0,76.0,0.0,48.0,142.0,72.0,61.0,61.0,66.0,94.0,110.0,129.0,39.0,62.0,90.0,24.0,138.0,63.0,21.0,70.0,16.0,90.0,124.0,24.0,59.0,129.0,142.0,15.0,135.0,69.0
62.0,22.0,85.0,118.0,27.0,23.0,69.0,49.0,82.0,81.0,110.0,76.0,0.0,76.0,40.0,68.0,23.0,15.0,15.0,22.0,20.0,36.0,55.0,82.0,105.0,14.0,71.0,64.0,29.0,58.0,33.0,89.0,14.0,50.0,71.0,45.0,55.0,68.0,62.0,61.0,15.0
136.0,70.0,12.0,75.0,102.0,54.0,143.0,62.0,39.0,38.0,67.0,0.0,76.0,0.0,48.0,142.0,72.0,61.0,61.0,66.0,94.0,110.0,129.0,39.0,62.0,90.0,24.0,138.0,63.0,21.0,70.0,16.0,90.0,124.0,24.0,59.0,129.0,142.0,15.0,135.0,69.0
100.0,34.0,57.0,90.0,66.0,18.0,107.0,14.0,54.0,53.0,82.0,48.0,40.0,48.0,0.0,106.0,36.0,25.0,25.0,30.0,58.0,74.0,93.0,54.0,77.0,54.0,43.0,102.0,27.0,30.0,34.0,61.0,54.0,88.0,43.0,11.0,93.0,106.0,34.0,99.0,33.0
6.0,88.0,151.0,184.0,95.0,89.0,12.0,115.0,148.0,147.0,176.0,142.0,68.0,142.0,106.0,0.0,89.0,81.0,81.0,89.0,49.0,35.0,37.0,148.0,171.0,54.0,137.0,21.0,96.0,124.0,100.0,155.0,54.0,18.0,137.0,111.0,37.0,0.0,128.0,13.0,81.0
83.0,12.0,81.0,114.0,50.0,42.0,90.0,50.0,78.0,77.0,106.0,72.0,23.0,72.0,36.0,89.0,0.0,17.0,17.0,44.0,41.0,57.0,76.0,78.0,101.0,37.0,67.0,85.0,51.0,54.0,55.0,85.0,37.0,71.0,67.0,47.0,76.0,89.0,58.0,82.0,8.0
75.0,15.0,70.0,103.0,41.0,25.0,82.0,34.0,67.0,66.0,95.0,61.0,15.0,61.0,25.0,81.0,17.0,0.0,0.0,27.0,33.0,49.0,68.0,67.0,90.0,29.0,56.0,77.0,34.0,43.0,38.0,74.0,29.0,63.0,56.0,30.0,68.0,81.0,47.0,74.0,9.0
75.0,15.0,70.0,103.0,41.0,25.0,82.0,34.0,67.0,66.0,95.0,61.0,15.0,61.0,25.0,81.0,17.0,0.0,0.0,27.0,33.0,49.0,68.0,67.0,90.0,29.0,56.0,77.0,34.0,43.0,38.0,74.0,29.0,63.0,56.0,30.0,68.0,81.0,47.0,74.0,9.0
83.0,42.0,75.0,108.0,48.0,13.0,90.0,39.0,72.0,71.0,100.0,66.0,22.0,66.0,30.0,89.0,44.0,27.0,27.0,0.0,41.0,57.0,76.0,72.0,95.0,36.0,61.0,85.0,8.0,48.0,11.0,79.0,36.0,71.0,61.0,35.0,76.0,89.0,52.0,82.0,36.0
43.0,40.0,103.0,136.0,47.0,41.0,50.0,67.0,100.0,99.0,128.0,94.0,20.0,94.0,58.0,49.0,41.0,33.0,33.0,41.0,0.0,17.0,36.0,100.0,123.0,7.0,89.0,45.0,48.0,76.0,52.0,107.0,7.0,31.0,89.0,63.0,36.0,49.0,80.0,42.0,33.0
29.0,56.0,119.0,152.0,63.0,57.0,36.0,83.0,116.0,115.0,144.0,110.0,36.0,110.0,74.0,35.0,57.0,49.0,49.0,57.0,17.0,0.0,19.0,116.0,139.0,22.0,105.0,31.0,64.0,92.0,68.0,123.0,22.0,17.0,105.0,79.0,19.0,35.0,96.0,28.0,49.0
31.0,75.0,138.0,171.0,82.0,76.0,38.0,102.0,135.0,134.0,163.0,129.0,55.0,129.0,93.0,37.0,76.0,68.0,68.0,76.0,36.0,19.0,0.0,135.0,158.0,41.0,124.0,33.0,83.0,111.0,87.0,142.0,41.0,19.0,124.0,98.0,0.0,37.0,115.0,30.0,68.0
142.0,76.0,51.0,36.0,108.0,60.0,149.0,68.0,0.0,12.0,28.0,39.0,82.0,39.0,54.0,148.0,78.0,67.0,67.0,72.0,100.0,116.0,135.0,0.0,26.0,96.0,15.0,144.0,69.0,24.0,76.0,55.0,96.0,130.0,15.0,65.0,135.0,148.0,28.0,141.0,75.0
165.0,99.0,74.0,62.0,131.0,83.0,172.0,91.0,26.0,24.0,54.0,62.0,105.0,62.0,77.0,171.0,101.0,90.0,90.0,95.0,123.0,139.0,158.0,26.0,0.0,119.0,38.0,167.0,92.0,47.0,99.0,78.0,119.0,153.0,38.0,88.0,158.0,171.0,51.0,164.0,98.0
48.0,36.0,99.0,132.0,41.0,37.0,55.0,63.0,96.0,95.0,124.0,90.0,14.0,90.0,54.0,54.0,37.0,29.0,29.0,36.0,7.0,22.0,41.0,96.0,119.0,0.0,85.0,50.0,43.0,72.0,47.0,103.0,0.0,36.0,85.0,59.0,41.0,54.0,76.0,47.0,29.0
131.0,65.0,36.0,51.0,97.0,49.0,138.0,57.0,15.0,14.0,43.0,24.0,71.0,24.0,43.0,137.0,67.0,56.0,56.0,61.0,89.0,105.0,124.0,15.0,38.0,85.0,0.0,133.0,58.0,13.0,65.0,40.0,85.0,119.0,0.0,54.0,124.0,137.0,13.0,130.0,64.0
19.0,84.0,147.0,180.0,91.0,85.0,9.0,111.0,144.0,143.0,172.0,138.0,64.0,138.0,102.0,21.0,85.0,77.0,77.0,85.0,45.0,31.0,33.0,144.0,167.0,50.0,133.0,0.0,92.0,120.0,96.0,151.0,50.0,14.0,133.0,107.0,33.0,21.0,124.0,8.0,77.0
90.0,49.0,72.0,105.0,55.0,9.0,97.0,36.0,69.0,68.0,97.0,63.0,29.0,63.0,27.0,96.0,51.0,34.0,34.0,8.0,48.0,64.0,83.0,69.0,92.0,43.0,58.0,92.0,0.0,45.0,12.0,76.0,43.0,78.0,58.0,32.0,83.0,96.0,49.0,89.0,43.0
118.0,52.0,33.0,60.0,84.0,36.0,125.0,44.0,24.0,23.0,52.0,21.0,58.0,21.0,30.0,124.0,54.0,43.0,43.0,48.0,76.0,92.0,111.0,24.0,47.0,72.0,13.0,120.0,45.0,0.0,52.0,37.0,72.0,106.0,13.0,41.0,111.0,124.0,10.0,117.0,51.0
94.0,53.0,79.0,112.0,59.0,17.0,101.0,43.0,76.0,75.0,104.0,70.0,33.0,70.0,34.0,100.0,55.0,38.0,38.0,11.0,52.0,68.0,87.0,76.0,99.0,47.0,65.0,96.0,12.0,52.0,0.0,83.0,47.0,82.0,65.0,39.0,87.0,100.0,56.0,93.0,47.0
149.0,83.0,9.0,91.0,115.0,67.0,156.0,75.0,55.0,54.0,83.0,16.0,89.0,16.0,61.0,155.0,85.0,74.0,74.0,79.0,107.0,123.0,142.0,55.0,78.0,103.0,40.0,151.0,76.0,37.0,83.0,0.0,103.0,137.0,40.0,72.0,142.0,155.0,28.0,148.0,82.0
48.0,36.0,99.0,132.0,41.0,37.0,55.0,63.0,96.0,95.0,124.0,90.0,14.0,90.0,54.0,54.0,37.0,29.0,29.0,36.0,7.0,22.0,41.0,96.0,119.0,0.0,85.0,50.0,43.0,72.0,47.0,103.0,0.0,36.0,85.0,59.0,41.0,54.0,76.0,47.0,29.0
12.0,70.0,133.0,166.0,77.0,71.0,19.0,97.0,130.0,129.0,158.0,124.0,50.0,124.0,88.0,18.0,71.0,63.0,63.0,71.0,31.0,17.0,19.0,130.0,153.0,36.0,119.0,14.0,78.0,106.0,82.0,137.0,36.0,0.0,119.0,93.0,19.0,18.0,110.0,11.0,63.0
131.0,65.0,36.0,51.0,97.0,49.0,138.0,57.0,15.0,14.0,43.0,24.0,71.0,24.0,43.0,137.0,67.0,56.0,56.0,61.0,89.0,105.0,124.0,15.0,38.0,85.0,0.0,133.0,58.0,13.0,65.0,40.0,85.0,119.0,0.0,54.0,124.0,137.0,13.0,130.0,64.0
105.0,45.0,68.0,101.0,71.0,23.0,112.0,11.0,65.0,64.0,93.0,59.0,45.0,59.0,11.0,111.0,47.0,30.0,30.0,35.0,63.0,79.0,98.0,65.0,88.0,59.0,54.0,107.0,32.0,41.0,39.0,72.0,59.0,93.0,54.0,0.0,98.0,111.0,45.0,104.0,39.0
31.0,75.0,138.0,171.0,82.0,76.0,38.0,102.0,135.0,134.0,163.0,129.0,55.0,129.0,93.0,37.0,76.0,68.0,68.0,76.0,36.0,19.0,0.0,135.0,158.0,41.0,124.0,33.0,83.0,111.0,87.0,142.0,41.0,19.0,124.0,98.0,0.0,37.0,115.0,30.0,68.0
6.0,88.0,151.0,184.0,95.0,89.0,12.0,115.0,148.0,147.0,176.0,142.0,68.0,142.0,106.0,0.0,89.0,81.0,81.0,89.0,49.0,35.0,37.0,148.0,171.0,54.0,137.0,21.0,96.0,124.0,100.0,155.0,54.0,18.0,137.0,111.0,37.0,0.0,128.0,13.0,81.0
122.0,56.0,24.0,64.0,88.0,40.0,129.0,48.0,28.0,27.0,56.0,15.0,62.0,15.0,34.0,128.0,58.0,47.0,47.0,52.0,80.0,96.0,115.0,28.0,51.0,76.0,13.0,124.0,49.0,10.0,56.0,28.0,76.0,110.0,13.0,45.0,115.0,128.0,0.0,121.0,55.0
11.0,81.0,144.0,177.0,88.0,82.0,8.0,108.0,141.0,140.0,169.0,135.0,61.0,135.0,99.0,13.0,82.0,74.0,74.0,82.0,42.0,28.0,30.0,141.0,164.0,47.0,130.0,8.0,89.0,117.0,93.0,148.0,47.0,11.0,130.0,104.0,30.0,13.0,121.0,0.0,74.0
75.0,15.0,78.0,111.0,42.0,34.0,82.0,42.0,75.0,74.0,103.0,69.0,15.0,69.0,33.0,81.0,8.0,9.0,9.0,36.0,33.0,49.0,68.0,75.0,98.0,29.0,64.0,77.0,43.0,51.0,47.0,82.0,29.0,63.0,64.0,39.0,68.0,81.0,55.0,74.0,0.0
