0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,75.0,50.0,112.0,69.0,34.0,31.0,65.0,62.0,53.0,53.0,4.0,12.0,4.0,62.0,99.0,48.0,40.0,84.0,4.0,113.0,83.0,103.0,66.0,36.0,113.0,83.0,34.0,46.0,22.0,96.0,15.0,8.0,40.0,48.0,48.0,77.0,88.0,40.0,85.0,56.0
75.0,0.0,84.0,171.0,128.0,93.0,65.0,124.0,14.0,87.0,87.0,79.0,76.0,79.0,14.0,158.0,102.0,36.0,36.0,79.0,172.0,142.0,162.0,125.0,41.0,172.0,142.0,93.0,29.0,55.0,155.0,68.0,76.0,99.0,102.0,102.0,2.0,40.0,99.0,144.0,19.0
50.0,84.0,0.0,111.0,68.0,33.0,39.0,64.0,71.0,3.0,3.0,52.0,52.0,52.0,71.0,98.0,42.0,49.0,93.0,52.0,112.0,82.0,102.0,65.0,44.0,112.0,82.0,33.0,55.0,30.0,95.0,35.0,42.0,39.0,42.0,42.0,86.0,97.0,39.0,84.0,65.0
112.0,171.0,111.0,0.0,47.0,90.0,127.0,51.0,158.0,112.0,112.0,114.0,114.0,114.0,158.0,62.0,104.0,136.0,180.0,114.0,20.0,91.0,31.0,74.0,132.0,20.0,91.0,90.0,142.0,118.0,16.0,103.0,104.0,72.0,104.0,104.0,173.0,184.0,72.0,31.0,152.0
69.0,128.0,68.0,47.0,0.0,47.0,84.0,4.0,115.0,69.0,69.0,71.0,71.0,71.0,115.0,34.0,61.0,93.0,137.0,71.0,48.0,44.0,38.0,27.0,89.0,48.0,44.0,47.0,99.0,75.0,31.0,60.0,61.0,29.0,61.0,61.0,130.0,141.0,29.0,20.0,109.0
34.0,93.0,33.0,90.0,47.0,0.0,49.0,43.0,80.0,34.0,34.0,36.0,36.0,36.0,80.0,77.0,14.0,58.0,102.0,36.0,91.0,61.0,81.0,44.0,54.0,91.0,61.0,0.0,64.0,40.0,74.0,25.0,26.0,22.0,14.0,14.0,95.0,106.0,22.0,63.0,74.0
31.0,65.0,39.0,127.0,84.0,49.0,0.0,80.0,52.0,42.0,42.0,35.0,33.0,35.0,52.0,114.0,58.0,30.0,74.0,35.0,128.0,98.0,118.0,81.0,24.0,128.0,98.0,49.0,36.0,10.0,111.0,24.0,32.0,55.0,58.0,58.0,67.0,78.0,55.0,100.0,46.0
65.0,124.0,64.0,51.0,4.0,43.0,80.0,0.0,111.0,65.0,65.0,67.0,67.0,67.0,111.0,38.0,57.0,89.0,133.0,67.0,52.0,40.0,42.0,23.0,85.0,52.0,40.0,43.0,95.0,71.0,35.0,56.0,57.0,25.0,57.0,57.0,126.0,137.0,25.0,24.0,105.0
62.0,14.0,71.0,158.0,115.0,80.0,52.0,111.0,0.0,74.0,74.0,66.0,63.0,66.0,0.0,145.0,89.0,23.0,22.0,66.0,159.0,129.0,149.0,112.0,28.0,159.0,129.0,80.0,17.0,42.0,142.0,55.0,63.0,86.0,89.0,89.0,16.0,26.0,86.0,131.0,9.0
53.0,87.0,3.0,112.0,69.0,34.0,42.0,65.0,74.0,0.0,0.0,55.0,55.0,55.0,74.0,99.0,43.0,52.0,96.0,55.0,113.0,83.0,103.0,66.0,47.0,113.0,83.0,34.0,58.0,33.0,96.0,38.0,45.0,41.0,43.0,43.0,89.0,100.0,41.0,85.0,68.0
53.0,87.0,3.0,112.0,69.0,34.0,42.0,65.0,74.0,0.0,0.0,55.0,55.0,55.0,74.0,99.0,43.0,52.0,96.0,55.0,113.0,83.0,103.0,66.0,47.0,113.0,83.0,34.0,58.0,33.0,96.0,38.0,45.0,41.0,43.0,43.0,89.0,100.0,41.0,85.0,68.0
4.0,79.0,52.0,114.0,71.0,36.0,35.0,67.0,66.0,55.0,55.0,0.0,16.0,0.0,66.0,101.0,50.0,44.0,88.0,0.0,115.0,85.0,105.0,68.0,40.0,115.0,85.0,36.0,50.0,26.0,98.0,17.0,10.0,42.0,50.0,50.0,81.0,92.0,42.0,87.0,60.0
12.0,76.0,52.0,114.0,71.0,36.0,33.0,67.0,63.0,55.0,55.0,16.0,0.0,16.0,63.0,101.0,50.0,41.0,85.0,16.0,115.0,85.0,105.0,68.0,37.0,115.0,85.0,36.0,47.0,23.0,98.0,17.0,13.0,42.0,50.0,50.0,78.0,89.0,42.0,87.0,57.0
4.0,79.0,52.0,114.0,71.0,36.0,35.0,67.0,66.0,55.0,55.0,0.0,16.0,0.0,66.0,101.0,50.0,44.0,88.0,0.0,115.0,85.0,105.0,68.0,40.0,115.0,85.0,36.0,50.0,26.0,98.0,17.0,10.0,42.0,50.0,50.0,81.0,92.0,42.0,87.0,60.0
62.0,14.0,71.0,158.0,115.0,80.0,52.0,111.0,0.0,74.0,74.0,66.0,63.0,66.0,0.0,145.0,89.0,23.0,22.0,66.0,159.0,129.0,149.0,112.0,28.0,159.0,129.0,80.0,17.0,42.0,142.0,55.0,63.0,86.0,89.0,89.0,16.0,26.0,86.0,131.0,9.0
99.0,158.0,98.0,62.0,34.0,77.0,114.0,38.0,145.0,99.0,99.0,101.0,101.0,101.0,145.0,0.0,91.0,123.0,167.0,101.0,63.0,78.0,53.0,61.0,119.0,63.0,78.0,77.0,129.0,105.0,46.0,90.0,91.0,59.0,91.0,91.0,160.0,171.0,59.0,35.0,139.0
48.0,102.0,42.0,104.0,61.0,14.0,58.0,57.0,89.0,43.0,43.0,50.0,50.0,50.0,89.0,91.0,0.0,67.0,111.0,50.0,105.0,75.0,95.0,58.0,63.0,105.0,75.0,14.0,73.0,49.0,88.0,34.0,40.0,36.0,0.0,0.0,104.0,115.0,36.0,77.0,83.0
40.0,36.0,49.0,136.0,93.0,58.0,30.0,89.0,23.0,52.0,52.0,44.0,41.0,44.0,23.0,123.0,67.0,0.0,45.0,44.0,137.0,107.0,127.0,90.0,7.0,137.0,107.0,58.0,12.0,20.0,120.0,33.0,41.0,64.0,67.0,67.0,38.0,49.0,64.0,109.0,17.0
84.0,36.0,93.0,180.0,137.0,102.0,74.0,133.0,22.0,96.0,96.0,88.0,85.0,88.0,22.0,167.0,111.0,45.0,0.0,88.0,181.0,151.0,171.0,134.0,50.0,181.0,151.0,102.0,39.0,64.0,164.0,77.0,85.0,108.0,111.0,111.0,38.0,21.0,108.0,153.0,31.0
4.0,79.0,52.0,114.0,71.0,36.0,35.0,67.0,66.0,55.0,55.0,0.0,16.0,0.0,66.0,101.0,50.0,44.0,88.0,0.0,115.0,85.0,105.0,68.0,40.0,115.0,85.0,36.0,50.0,26.0,98.0,17.0,10.0,42.0,50.0,50.0,81.0,92.0,42.0,87.0,60.0
113.0,172.0,112.0,20.0,48.0,91.0,128.0,52.0,159.0,113.0,113.0,115.0,115.0,115.0,159.0,63.0,105.0,137.0,181.0,115.0,0.0,92.0,32.0,75.0,133.0,0.0,92.0,91.0,143.0,119.0,17.0,104.0,105.0,73.0,105.0,105.0,174.0,185.0,73.0,32.0,153.0
83.0,142.0,82.0,91.0,44.0,61.0,98.0,40.0,129.0,83.0,83.0,85.0,85.0,85.0,129.0,78.0,75.0,107.0,151.0,85.0,92.0,0.0,82.0,33.0,103.0,92.0,0.0,61.0,113.0,89.0,75.0,74.0,75.0,43.0,75.0,75.0,144.0,155.0,43.0,64.0,123.0
103.0,162.0,102.0,31.0,38.0,81.0,118.0,42.0,149.0,103.0,103.0,105.0,105.0,105.0,149.0,53.0,95.0,127.0,171.0,105.0,32.0,82.0,0.0,65.0,123.0,32.0,82.0,81.0,133.0,109.0,15.0,94.0,95.0,63.0,95.0,95.0,164.0,175.0,63.0,18.0,143.0
66.0,125.0,65.0,74.0,27.0,44.0,81.0,23.0,112.0,66.0,66.0,68.0,68.0,68.0,112.0,61.0,58.0,90.0,134.0,68.0,75.0,33.0,65.0,0.0,86.0,75.0,33.0,44.0,96.0,72.0,58.0,57.0,58.0,26.0,58.0,58.0,127.0,138.0,26.0,47.0,106.0
36.0,41.0,44.0,132.0,89.0,54.0,24.0,85.0,28.0,47.0,47.0,40.0,37.0,40.0,28.0,119.0,63.0,7.0,50.0,40.0,133.0,103.0,123.0,86.0,0.0,133.0,103.0,54.0,12.0,14.0,116.0,29.0,37.0,60.0,63.0,63.0,43.0,54.0,60.0,105.0,22.0
113.0,172.0,112.0,20.0,48.0,91.0,128.0,52.0,159.0,113.0,113.0,115.0,115.0,115.0,159.0,63.0,105.0,137.0,181.0,115.0,0.0,92.0,32.0,75.0,133.0,0.0,92.0,91.0,143.0,119.0,17.0,104.0,105.0,73.0,105.0,105.0,174.0,185.0,73.0,32.0,153.0
83.0,142.0,82.0,91.0,44.0,61.0,98.0,40.0,129.0,83.0,83.0,85.0,85.0,85.0,129.0,78.0,75.0,107.0,151.0,85.0,92.0,0.0,82.0,33.0,103.0,92.0,0.0,61.0,113.0,89.0,75.0,74.0,75.0,43.0,75.0,75.0,144.0,155.0,43.0,64.0,123.0
34.0,93.0,33.0,90.0,47.0,0.0,49.0,43.0,80.0,34.0,34.0,36.0,36.0,36.0,80.0,77.0,14.0,58.0,102.0,36.0,91.0,61.0,81.0,44.0,54.0,91.0,61.0,0.0,64.0,40.0,74.0,25.0,26.0,22.0,14.0,14.0,95.0,106.0,22.0,63.0,74.0
46.0,29.0,55.0,142.0,99.0,64.0,36.0,95.0,17.0,58.0,58.0,50.0,47.0,50.0,17.0,129.0,73.0,12.0,39.0,50.0,143.0,113.0,133.0,96.0,12.0,143.0,113.0,64.0,0.0,26.0,126.0,39.0,47.0,70.0,73.0,73.0,31.0,43.0,70.0,115.0,10.0
22.0,55.0,30.0,118.0,75.0,40.0,10.0,71.0,42.0,33.0,33.0,26.0,23.0,26.0,42.0,105.0,49.0,20.0,64.0,26.0,119.0,89.0,109.0,72.0,14.0,119.0,89.0,40.0,26.0,0.0,102.0,15.0,23.0,46.0,49.0,49.0,57.0,68.0,46.0,91.0,36.0
96.0,155.0,95.0,16.0,31.0,74.0,111.0,35.0,142.0,96.0,96.0,98.0,98.0,98.0,142.0,46.0,88.0,120.0,164.0,98.0,17.0,75.0,15.0,58.0,116.0,17.0,75.0,74.0,126.0,102.0,0.0,87.0,88.0,56.0,88.0,88.0,157.0,168.0,56.0,15.0,136.0
15.0,68.0,35.0,103.0,60.0,25.0,24.0,56.0,55.0,38.0,38.0,17.0,17.0,17.0,55.0,90.0,34.0,33.0,77.0,17.0,104.0,74.0,94.0,57.0,29.0,104.0,74.0,25.0,39.0,15.0,87.0,0.0,8.0,31.0,34.0,34.0,70.0,81.0,31.0,76.0,49.0
8.0,76.0,42.0,104.0,61.0,26.0,32.0,57.0,63.0,45.0,45.0,10.0,13.0,10.0,63.0,91.0,40.0,41.0,85.0,10.0,105.0,75.0,95.0,58.0,37.0,105.0,75.0,26.0,47.0,23.0,88.0,8.0,0.0,32.0,40.0,40.0,78.0,89.0,32.0,77.0,57.0
40.0,99.0,39.0,72.0,29.0,22.0,55.0,25.0,86.0,41.0,41.0,42.0,42.0,42.0,86.0,59.0,36.0,64.0,108.0,42.0,73.0,43.0,63.0,26.0,60.0,73.0,43.0,22.0,70.0,46.0,56.0,31.0,32.0,0.0,36.0,36.0,101.0,112.0,0.0,45.0,80.0
48.0,102.0,42.0,104.0,61.0,14.0,58.0,57.0,89.0,43.0,43.0,50.0,50.0,50.0,89.0,91.0,0.0,67.0,111.0,50.0,105.0,75.0,95.0,58.0,63.0,105.0,75.0,14.0,73.0,49.0,88.0,34.0,40.0,36.0,0.0,0.0,104.0,115.0,36.0,77.0,83.0
48.0,102.0,42.0,104.0,61.0,14.0,58.0,57.0,89.0,43.0,43.0,50.0,50.0,50.0,89.0,91.0,0.0,67.0,111.0,50.0,105.0,75.0,95.0,58.0,63.0,105.0,75.0,14.0,73.0,49.0,88.0,34.0,40.0,36.0,0.0,0.0,104.0,115.0,36.0,77.0,83.0
77.0,2.0,86.0,173.0,130.0,95.0,67.0,126.0,16.0,89.0,89.0,81.0,78.0,81.0,16.0,160.0,104.0,38.0,38.0,81.0,174.0,144.0,164.0,127.0,43.0,174.0,144.0,95.0,31.0,57.0,157.0,70.0,78.0,101.0,104.0,104.0,0.0,42.0,101.0,146.0,21.0
88.0,40.0,97.0,184.0,141.0,106.0,78.0,137.0,26.0,100.0,100.0,92.0,89.0,92.0,26.0,171.0,115.0,49.0,21.0,92.0,185.0,155.0,175.0,138.0,54.0,185.0,155.0,106.0,43.0,68.0,168.0,81.0,89.0,112.0,115.0,115.0,42.0,0.0,112.0,157.0,35.0
40.0,99.0,39.0,72.0,29.0,22.0,55.0,25.0,86.0,41.0,41.0,42.0,42.0,42.0,86.0,59.0,36.0,64.0,108.0,42.0,73.0,43.0,63.0,26.0,60.0,73.0,43.0,22.0,70.0,46.0,56.0,31.0,32.0,0.0,36.0,36.0,101.0,112.0,0.0,45.0,80.0
85.0,144.0,84.0,31.0,20.0,63.0,100.0,24.0,131.0,85.0,85.0,87.0,87.0,87.0,131.0,35.0,77.0,109.0,153.0,87.0,32.0,64.0,18.0,47.0,105.0,32.0,64.0,63.0,115.0,91.0,15.0,76.0,77.0,45.0,77.0,77.0,146.0,157.0,45.0,0.0,125.0
56.0,19.0,65.0,152.0,109.0,74.0,46.0,105.0,9.0,68.0,68.0,60.0,57.0,60.0,9.0,139.0,83.0,17.0,31.0,60.0,153.0,123.0,143.0,106.0,22.0,153.0,123.0,74.0,10.0,36.0,136.0,49.0,57.0,80.0,83.0,83.0,21.0,35.0,80.0,125.0,0.0
