0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,91.0,78.0,46.0,50.0,55.0,49.0,49.0,65.0,71.0,98.0,55.0,39.0,65.0,44.0,16.0,79.0,42.0,114.0,64.0,26.0,52.0,95.0,98.0,44.0,65.0,97.0,98.0,94.0,74.0,115.0,44.0,65.0,84.0,69.0,30.0,55.0,90.0,114.0,95.0,44.0
91.0,0.0,145.0,50.0,82.0,37.0,80.0,43.0,132.0,20.0,165.0,122.0,106.0,29.0,48.0,83.0,12.0,109.0,181.0,131.0,73.0,83.0,162.0,10.0,75.0,132.0,6.0,10.0,161.0,33.0,182.0,48.0,29.0,151.0,136.0,97.0,37.0,11.0,181.0,162.0,75.0
78.0,145.0,0.0,101.0,79.0,109.0,104.0,103.0,29.0,125.0,74.0,24.0,39.0,119.0,99.0,63.0,133.0,71.0,90.0,36.0,72.0,81.0,71.0,152.0,78.0,29.0,151.0,152.0,70.0,128.0,91.0,99.0,119.0,60.0,12.0,48.0,109.0,144.0,90.0,71.0,78.0
46.0,50.0,101.0,0.0,38.0,14.0,30.0,9.0,88.0,30.0,121.0,78.0,62.0,24.0,2.0,39.0,38.0,65.0,137.0,87.0,29.0,39.0,118.0,57.0,31.0,88.0,56.0,57.0,117.0,33.0,138.0,2.0,24.0,107.0,92.0,53.0,14.0,49.0,137.0,118.0,31.0
50.0,82.0,79.0,38.0,0.0,46.0,41.0,40.0,66.0,62.0,99.0,56.0,40.0,56.0,36.0,40.0,70.0,48.0,115.0,65.0,24.0,4.0,96.0,89.0,15.0,66.0,88.0,89.0,95.0,65.0,116.0,36.0,56.0,85.0,70.0,31.0,46.0,81.0,115.0,96.0,15.0
55.0,37.0,109.0,14.0,46.0,0.0,44.0,12.0,96.0,17.0,129.0,86.0,70.0,10.0,12.0,47.0,25.0,73.0,145.0,95.0,37.0,47.0,126.0,44.0,39.0,96.0,43.0,44.0,125.0,19.0,146.0,12.0,10.0,115.0,100.0,61.0,0.0,36.0,145.0,126.0,39.0
49.0,80.0,104.0,30.0,41.0,44.0,0.0,38.0,91.0,60.0,124.0,81.0,65.0,54.0,32.0,42.0,68.0,68.0,140.0,90.0,32.0,42.0,121.0,87.0,34.0,91.0,86.0,87.0,120.0,63.0,141.0,32.0,54.0,110.0,95.0,56.0,44.0,79.0,140.0,121.0,34.0
49.0,43.0,103.0,9.0,40.0,12.0,38.0,0.0,90.0,23.0,123.0,80.0,64.0,17.0,7.0,41.0,31.0,67.0,139.0,89.0,31.0,41.0,120.0,50.0,33.0,90.0,49.0,50.0,119.0,26.0,140.0,7.0,17.0,109.0,94.0,55.0,12.0,42.0,139.0,120.0,33.0
65.0,132.0,29.0,88.0,66.0,96.0,91.0,90.0,0.0,112.0,61.0,10.0,26.0,106.0,86.0,50.0,120.0,58.0,77.0,23.0,59.0,68.0,58.0,139.0,65.0,0.0,138.0,139.0,57.0,115.0,78.0,86.0,106.0,47.0,20.0,35.0,96.0,131.0,77.0,58.0,65.0
71.0,20.0,125.0,30.0,62.0,17.0,60.0,23.0,112.0,0.0,145.0,102.0,86.0,9.0,28.0,63.0,8.0,89.0,161.0,111.0,53.0,63.0,142.0,27.0,55.0,112.0,26.0,27.0,141.0,13.0,162.0,28.0,9.0,131.0,116.0,77.0,17.0,19.0,161.0,142.0,55.0
98.0,165.0,74.0,121.0,99.0,129.0,124.0,123.0,61.0,145.0,0.0,51.0,59.0,139.0,119.0,83.0,153.0,91.0,65.0,38.0,92.0,101.0,46.0,172.0,98.0,61.0,171.0,172.0,45.0,148.0,66.0,119.0,139.0,35.0,62.0,68.0,129.0,164.0,65.0,46.0,98.0
55.0,122.0,24.0,78.0,56.0,86.0,81.0,80.0,10.0,102.0,51.0,0.0,16.0,96.0,76.0,40.0,110.0,48.0,67.0,13.0,49.0,58.0,48.0,129.0,55.0,10.0,128.0,129.0,47.0,105.0,68.0,76.0,96.0,37.0,15.0,25.0,86.0,121.0,67.0,48.0,55.0
39.0,106.0,39.0,62.0,40.0,70.0,65.0,64.0,26.0,86.0,59.0,16.0,0.0,80.0,60.0,28.0,94.0,36.0,75.0,25.0,33.0,42.0,56.0,113.0,39.0,26.0,112.0,113.0,55.0,89.0,76.0,60.0,80.0,45.0,30.0,9.0,70.0,105.0,75.0,56.0,39.0
65.0,29.0,119.0,24.0,56.0,10.0,54.0,17.0,106.0,9.0,139.0,96.0,80.0,0.0,22.0,57.0,17.0,83.0,155.0,105.0,47.0,57.0,136.0,36.0,49.0,106.0,35.0,36.0,135.0,9.0,156.0,22.0,0.0,125.0,110.0,71.0,10.0,28.0,155.0,136.0,49.0
44.0,48.0,99.0,2.0,36.0,12.0,32.0,7.0,86.0,28.0,119.0,76.0,60.0,22.0,0.0,37.0,36.0,63.0,135.0,85.0,27.0,37.0,116.0,55.0,29.0,86.0,54.0,55.0,115.0,31.0,136.0,0.0,22.0,105.0,90.0,51.0,12.0,47.0,135.0,116.0,29.0
16.0,83.0,63.0,39.0,40.0,47.0,42.0,41.0,50.0,63.0,83.0,40.0,28.0,57.0,37.0,0.0,71.0,27.0,99.0,49.0,16.0,42.0,80.0,90.0,34.0,50.0,89.0,90.0,79.0,66.0,100.0,37.0,57.0,69.0,54.0,19.0,47.0,82.0,99.0,80.0,34.0
79.0,12.0,133.0,38.0,70.0,25.0,68.0,31.0,120.0,8.0,153.0,110.0,94.0,17.0,36.0,71.0,0.0,97.0,169.0,119.0,61.0,71.0,150.0,19.0,63.0,120.0,18.0,19.0,149.0,21.0,170.0,36.0,17.0,139.0,124.0,85.0,25.0,11.0,169.0,150.0,63.0
42.0,109.0,71.0,65.0,48.0,73.0,68.0,67.0,58.0,89.0,91.0,48.0,36.0,83.0,63.0,27.0,97.0,0.0,107.0,57.0,36.0,50.0,88.0,116.0,42.0,58.0,115.0,116.0,87.0,92.0,108.0,63.0,83.0,77.0,62.0,27.0,73.0,108.0,107.0,88.0,42.0
114.0,181.0,90.0,137.0,115.0,145.0,140.0,139.0,77.0,161.0,65.0,67.0,75.0,155.0,135.0,99.0,169.0,107.0,0.0,54.0,108.0,117.0,19.0,188.0,114.0,77.0,187.0,188.0,29.0,164.0,14.0,135.0,155.0,34.0,78.0,84.0,145.0,180.0,0.0,19.0,114.0
64.0,131.0,36.0,87.0,65.0,95.0,90.0,89.0,23.0,111.0,38.0,13.0,25.0,105.0,85.0,49.0,119.0,57.0,54.0,0.0,58.0,67.0,35.0,138.0,64.0,23.0,137.0,138.0,34.0,114.0,55.0,85.0,105.0,24.0,24.0,34.0,95.0,130.0,54.0,35.0,64.0
26.0,73.0,72.0,29.0,24.0,37.0,32.0,31.0,59.0,53.0,92.0,49.0,33.0,47.0,27.0,16.0,61.0,36.0,108.0,58.0,0.0,26.0,89.0,80.0,18.0,59.0,79.0,80.0,88.0,56.0,109.0,27.0,47.0,78.0,63.0,24.0,37.0,72.0,108.0,89.0,18.0
52.0,83.0,81.0,39.0,4.0,47.0,42.0,41.0,68.0,63.0,101.0,58.0,42.0,57.0,37.0,42.0,71.0,50.0,117.0,67.0,26.0,0.0,98.0,90.0,11.0,68.0,89.0,90.0,97.0,66.0,118.0,37.0,57.0,87.0,72.0,33.0,47.0,82.0,117.0,98.0,11.0
95.0,162.0,71.0,118.0,96.0,126.0,121.0,120.0,58.0,142.0,46.0,48.0,56.0,136.0,116.0,80.0,150.0,88.0,19.0,35.0,89.0,98.0,0.0,169.0,95.0,58.0,168.0,169.0,10.0,145.0,20.0,116.0,136.0,15.0,59.0,65.0,126.0,161.0,19.0,0.0,95.0
98.0,10.0,152.0,57.0,89.0,44.0,87.0,50.0,139.0,27.0,172.0,129.0,113.0,36.0,55.0,90.0,19.0,116.0,188.0,138.0,80.0,90.0,169.0,0.0,82.0,139.0,12.0,0.0,168.0,40.0,189.0,55.0,36.0,158.0,143.0,104.0,44.0,8.0,188.0,169.0,82.0
44.0,75.0,78.0,31.0,15.0,39.0,34.0,33.0,65.0,55.0,98.0,55.0,39.0,49.0,29.0,34.0,63.0,42.0,114.0,64.0,18.0,11.0,95.0,82.0,0.0,65.0,81.0,82.0,94.0,58.0,115.0,29.0,49.0,84.0,69.0,30.0,39.0,74.0,114.0,95.0,0.0
65.0,132.0,29.0,88.0,66.0,96.0,91.0,90.0,0.0,112.0,61.0,10.0,26.0,106.0,86.0,50.0,120.0,58.0,77.0,23.0,59.0,68.0,58.0,139.0,65.0,0.0,138.0,139.0,57.0,115.0,78.0,86.0,106.0,47.0,20.0,35.0,96.0,131.0,77.0,58.0,65.0
97.0,6.0,151.0,56.0,88.0,43.0,86.0,49.0,138.0,26.0,171.0,128.0,112.0,35.0,54.0,89.0,18.0,115.0,187.0,137.0,79.0,89.0,168.0,12.0,81.0,138.0,0.0,12.0,167.0,39.0,188.0,54.0,35.0,157.0,142.0,103.0,43.0,13.0,187.0,168.0,81.0
98.0,10.0,152.0,57.0,89.0,44.0,87.0,50.0,139.0,27.0,172.0,129.0,113.0,36.0,55.0,90.0,19.0,116.0,188.0,138.0,80.0,90.0,169.0,0.0,82.0,139.0,12.0,0.0,168.0,40.0,189.0,55.0,36.0,158.0,143.0,104.0,44.0,8.0,188.0,169.0,82.0
94.0,161.0,70.0,117.0,95.0,125.0,120.0,119.0,57.0,141.0,45.0,47.0,55.0,135.0,115.0,79.0,149.0,87.0,29.0,34.0,88.0,97.0,10.0,168.0,94.0,57.0,167.0,168.0,0.0,144.0,30.0,115.0,135.0,10.0,58.0,64.0,125.0,160.0,29.0,10.0,94.0
74.0,33.0,128.0,33.0,65.0,19.0,63.0,26.0,115.0,13.0,148.0,105.0,89.0,9.0,31.0,66.0,21.0,92.0,164.0,114.0,56.0,66.0,145.0,40.0,58.0,115.0,39.0,40.0,144.0,0.0,165.0,31.0,9.0,134.0,119.0,80.0,19.0,32.0,164.0,145.0,58.0
115.0,182.0,91.0,138.0,116.0,146.0,141.0,140.0,78.0,162.0,66.0,68.0,76.0,156.0,136.0,100.0,170.0,108.0,14.0,55.0,109.0,118.0,20.0,189.0,115.0,78.0,188.0,189.0,30.0,165.0,0.0,136.0,156.0,35.0,79.0,85.0,146.0,181.0,14.0,20.0,115.0
44.0,48.0,99.0,2.0,36.0,12.0,32.0,7.0,86.0,28.0,119.0,76.0,60.0,22.0,0.0,37.0,36.0,63.0,135.0,85.0,27.0,37.0,116.0,55.0,29.0,86.0,54.0,55.0,115.0,31.0,136.0,0.0,22.0,105.0,90.0,51.0,12.0,47.0,135.0,116.0,29.0
65.0,29.0,119.0,24.0,56.0,10.0,54.0,17.0,106.0,9.0,139.0,96.0,80.0,0.0,22.0,57.0,17.0,83.0,155.0,105.0,47.0,57.0,136.0,36.0,49.0,106.0,35.0,36.0,135.0,9.0,156.0,22.0,0.0,125.0,110.0,71.0,10.0,28.0,155.0,136.0,49.0
84.0,151.0,60.0,107.0,85.0,115.0,110.0,109.0,47.0,131.0,35.0,37.0,45.0,125.0,105.0,69.0,139.0,77.0,34.0,24.0,78.0,87.0,15.0,158.0,84.0,47.0,157.0,158.0,10.0,134.0,35.0,105.0,125.0,0.0,48.0,54.0,115.0,150.0,34.0,15.0,84.0
69.0,136.0,12.0,92.0,70.0,100.0,95.0,94.0,20.0,116.0,62.0,15.0,30.0,110.0,90.0,54.0,124.0,62.0,78.0,24.0,63.0,72.0,59.0,143.0,69.0,20.0,142.0,143.0,58.0,119.0,79.0,90.0,110.0,48.0,0.0,39.0,100.0,135.0,78.0,59.0,69.0
30.0,97.0,48.0,53.0,31.0,61.0,56.0,55.0,35.0,77.0,68.0,25.0,9.0,71.0,51.0,19.0,85.0,27.0,84.0,34.0,24.0,33.0,65.0,104.0,30.0,35.0,103.0,104.0,64.0,80.0,85.0,51.0,71.0,54.0,39.0,0.0,61.0,96.0,84.0,65.0,30.0
55.0,37.0,109.0,14.0,46.0,0.0,44.0,12.0,96.0,17.0,129.0,86.0,70.0,10.0,12.0,47.0,25.0,73.0,145.0,95.0,37.0,47.0,126.0,44.0,39.0,96.0,43.0,44.0,125.0,19.0,146.0,12.0,10.0,115.0,100.0,61.0,0.0,36.0,145.0,126.0,39.0
90.0,11.0,144.0,49.0,81.0,36.0,79.0,42.0,131.0,19.0,164.0,121.0,105.0,28.0,47.0,82.0,11.0,108.0,180.0,130.0,72.0,82.0,161.0,8.0,74.0,131.0,13.0,8.0,160.0,32.0,181.0,47.0,28.0,150.0,135.0,96.0,36.0,0.0,180.0,161.0,74.0
114.0,181.0,90.0,137.0,115.0,145.0,140.0,139.0,77.0,161.0,65.0,67.0,75.0,155.0,135.0,99.0,169.0,107.0,0.0,54.0,108.0,117.0,19.0,188.0,114.0,77.0,187.0,188.0,29.0,164.0,14.0,135.0,155.0,34.0,78.0,84.0,145.0,180.0,0.0,19.0,114.0
95.0,162.0,71.0,118.0,96.0,126.0,121.0,120.0,58.0,142.0,46.0,48.0,56.0,136.0,116.0,80.0,150.0,88.0,19.0,35.0,89.0,98.0,0.0,169.0,95.0,58.0,168.0,169.0,10.0,145.0,20.0,116.0,136.0,15.0,59.0,65.0,126.0,161.0,19.0,0.0,95.0
44.0,75.0,78.0,31.0,15.0,39.0,34.0,33.0,65.0,55.0,98.0,55.0,39.0,49.0,29.0,34.0,63.0,42.0,114.0,64.0,18.0,11.0,95.0,82.0,0.0,65.0,81.0,82.0,94.0,58.0,115.0,29.0,49.0,84.0,69.0,30.0,39.0,74.0,114.0,95.0,0.0
