0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,82.0,178.0,135.0,106.0,89.0,50.0,145.0,91.0,34.0,20.0,100.0,181.0,6.0,6.0,6.0,136.0,169.0,165.0,153.0,162.0,181.0,153.0,100.0,70.0,20.0,94.0,83.0,70.0,19.0,48.0,151.0,33.0,33.0,107.0,91.0,90.0,136.0,136.0,153.0,131.0,106.0,161.0,73.0,181.0,169.0
82.0,0.0,112.0,69.0,46.0,48.0,38.0,79.0,50.0,75.0,62.0,34.0,115.0,77.0,77.0,77.0,70.0,103.0,99.0,87.0,96.0,115.0,87.0,34.0,40.0,62.0,53.0,12.0,40.0,67.0,36.0,85.0,65.0,65.0,41.0,50.0,49.0,70.0,70.0,87.0,65.0,40.0,95.0,32.0,115.0,103.0
178.0,112.0,0.0,47.0,102.0,144.0,134.0,87.0,111.0,171.0,158.0,90.0,4.0,173.0,173.0,173.0,75.0,9.0,62.0,50.0,16.0,4.0,50.0,90.0,136.0,158.0,112.0,114.0,136.0,163.0,132.0,31.0,161.0,161.0,83.0,146.0,105.0,75.0,75.0,50.0,51.0,72.0,26.0,110.0,4.0,9.0
135.0,69.0,47.0,0.0,59.0,101.0,91.0,40.0,68.0,128.0,115.0,47.0,50.0,130.0,130.0,130.0,28.0,38.0,34.0,22.0,31.0,50.0,22.0,47.0,93.0,115.0,69.0,71.0,93.0,120.0,89.0,20.0,118.0,118.0,40.0,103.0,62.0,28.0,28.0,22.0,4.0,29.0,30.0,67.0,50.0,38.0
106.0,46.0,102.0,59.0,0.0,72.0,62.0,69.0,39.0,99.0,86.0,12.0,105.0,101.0,101.0,101.0,60.0,93.0,89.0,77.0,86.0,105.0,77.0,12.0,64.0,86.0,40.0,48.0,64.0,91.0,60.0,75.0,89.0,89.0,37.0,74.0,33.0,60.0,60.0,77.0,55.0,34.0,85.0,38.0,105.0,93.0
89.0,48.0,144.0,101.0,72.0,0.0,39.0,111.0,56.0,82.0,69.0,66.0,147.0,84.0,84.0,84.0,102.0,135.0,131.0,119.0,128.0,147.0,119.0,66.0,21.0,69.0,59.0,50.0,21.0,74.0,41.0,117.0,72.0,72.0,73.0,9.0,55.0,102.0,102.0,119.0,97.0,72.0,127.0,38.0,147.0,135.0
50.0,38.0,134.0,91.0,62.0,39.0,0.0,101.0,46.0,43.0,30.0,56.0,137.0,45.0,45.0,45.0,92.0,125.0,121.0,109.0,118.0,137.0,109.0,56.0,20.0,30.0,49.0,39.0,20.0,35.0,2.0,107.0,33.0,33.0,63.0,41.0,45.0,92.0,92.0,109.0,87.0,62.0,117.0,28.0,137.0,125.0
145.0,79.0,87.0,40.0,69.0,111.0,101.0,0.0,78.0,138.0,125.0,57.0,90.0,140.0,140.0,140.0,12.0,78.0,74.0,62.0,71.0,90.0,62.0,57.0,103.0,125.0,79.0,81.0,103.0,130.0,99.0,60.0,128.0,128.0,50.0,113.0,72.0,12.0,12.0,62.0,36.0,39.0,70.0,77.0,90.0,78.0
91.0,50.0,111.0,68.0,39.0,56.0,46.0,78.0,0.0,84.0,71.0,33.0,114.0,86.0,86.0,86.0,69.0,102.0,98.0,86.0,95.0,114.0,86.0,33.0,48.0,71.0,3.0,52.0,48.0,76.0,44.0,84.0,74.0,74.0,41.0,58.0,11.0,69.0,69.0,86.0,64.0,39.0,94.0,18.0,114.0,102.0
34.0,75.0,171.0,128.0,99.0,82.0,43.0,138.0,84.0,0.0,14.0,93.0,174.0,29.0,29.0,29.0,129.0,162.0,158.0,146.0,155.0,174.0,146.0,93.0,63.0,14.0,87.0,76.0,63.0,20.0,41.0,144.0,10.0,10.0,100.0,84.0,83.0,129.0,129.0,146.0,124.0,99.0,154.0,66.0,174.0,162.0
20.0,62.0,158.0,115.0,86.0,69.0,30.0,125.0,71.0,14.0,0.0,80.0,161.0,15.0,15.0,15.0,116.0,149.0,145.0,133.0,142.0,161.0,133.0,80.0,50.0,0.0,74.0,63.0,50.0,6.0,28.0,131.0,13.0,13.0,87.0,71.0,70.0,116.0,116.0,133.0,111.0,86.0,141.0,53.0,161.0,149.0
100.0,34.0,90.0,47.0,12.0,66.0,56.0,57.0,33.0,93.0,80.0,0.0,93.0,95.0,95.0,95.0,48.0,81.0,77.0,65.0,74.0,93.0,65.0,0.0,58.0,80.0,34.0,36.0,58.0,85.0,54.0,63.0,83.0,83.0,25.0,68.0,27.0,48.0,48.0,65.0,43.0,22.0,73.0,32.0,93.0,81.0
181.0,115.0,4.0,50.0,105.0,147.0,137.0,90.0,114.0,174.0,161.0,93.0,0.0,176.0,176.0,176.0,78.0,12.0,65.0,53.0,19.0,0.0,53.0,93.0,139.0,161.0,115.0,117.0,139.0,166.0,135.0,34.0,164.0,164.0,86.0,149.0,108.0,78.0,78.0,53.0,54.0,75.0,29.0,113.0,0.0,12.0
6.0,77.0,173.0,130.0,101.0,84.0,45.0,140.0,86.0,29.0,15.0,95.0,176.0,0.0,0.0,0.0,131.0,164.0,160.0,148.0,157.0,176.0,148.0,95.0,65.0,15.0,89.0,78.0,65.0,18.0,43.0,146.0,28.0,28.0,102.0,86.0,85.0,131.0,131.0,148.0,126.0,101.0,156.0,68.0,176.0,164.0
6.0,77.0,173.0,130.0,101.0,84.0,45.0,140.0,86.0,29.0,15.0,95.0,176.0,0.0,0.0,0.0,131.0,164.0,160.0,148.0,157.0,176.0,148.0,95.0,65.0,15.0,89.0,78.0,65.0,18.0,43.0,146.0,28.0,28.0,102.0,86.0,85.0,131.0,131.0,148.0,126.0,101.0,156.0,68.0,176.0,164.0
6.0,77.0,173.0,130.0,101.0,84.0,45.0,140.0,86.0,29.0,15.0,95.0,176.0,0.0,0.0,0.0,131.0,164.0,160.0,148.0,157.0,176.0,148.0,95.0,65.0,15.0,89.0,78.0,65.0,18.0,43.0,146.0,28.0,28.0,102.0,86.0,85.0,131.0,131.0,148.0,126.0,101.0,156.0,68.0,176.0,164.0
136.0,70.0,75.0,28.0,60.0,102.0,92.0,12.0,69.0,129.0,116.0,48.0,78.0,131.0,131.0,131.0,0.0,66.0,62.0,50.0,59.0,78.0,50.0,48.0,94.0,116.0,70.0,72.0,94.0,121.0,90.0,48.0,119.0,119.0,41.0,104.0,63.0,0.0,0.0,50.0,24.0,30.0,58.0,68.0,78.0,66.0
169.0,103.0,9.0,38.0,93.0,135.0,125.0,78.0,102.0,162.0,149.0,81.0,12.0,164.0,164.0,164.0,66.0,0.0,53.0,41.0,10.0,12.0,41.0,81.0,127.0,149.0,103.0,105.0,127.0,154.0,123.0,22.0,152.0,152.0,74.0,137.0,96.0,66.0,66.0,41.0,42.0,63.0,17.0,101.0,12.0,0.0
165.0,99.0,62.0,34.0,89.0,131.0,121.0,74.0,98.0,158.0,145.0,77.0,65.0,160.0,160.0,160.0,62.0,53.0,0.0,12.0,46.0,65.0,12.0,77.0,123.0,145.0,99.0,101.0,123.0,150.0,119.0,35.0,148.0,148.0,70.0,133.0,92.0,62.0,62.0,12.0,38.0,59.0,45.0,97.0,65.0,53.0
153.0,87.0,50.0,22.0,77.0,119.0,109.0,62.0,86.0,146.0,133.0,65.0,53.0,148.0,148.0,148.0,50.0,41.0,12.0,0.0,34.0,53.0,0.0,65.0,111.0,133.0,87.0,89.0,111.0,138.0,107.0,23.0,136.0,136.0,58.0,121.0,80.0,50.0,50.0,0.0,26.0,47.0,33.0,85.0,53.0,41.0
162.0,96.0,16.0,31.0,86.0,128.0,118.0,71.0,95.0,155.0,142.0,74.0,19.0,157.0,157.0,157.0,59.0,10.0,46.0,34.0,0.0,19.0,34.0,74.0,120.0,142.0,96.0,98.0,120.0,147.0,116.0,15.0,145.0,145.0,67.0,130.0,89.0,59.0,59.0,34.0,35.0,56.0,10.0,94.0,19.0,10.0
181.0,115.0,4.0,50.0,105.0,147.0,137.0,90.0,114.0,174.0,161.0,93.0,0.0,176.0,176.0,176.0,78.0,12.0,65.0,53.0,19.0,0.0,53.0,93.0,139.0,161.0,115.0,117.0,139.0,166.0,135.0,34.0,164.0,164.0,86.0,149.0,108.0,78.0,78.0,53.0,54.0,75.0,29.0,113.0,0.0,12.0
153.0,87.0,50.0,22.0,77.0,119.0,109.0,62.0,86.0,146.0,133.0,65.0,53.0,148.0,148.0,148.0,50.0,41.0,12.0,0.0,34.0,53.0,0.0,65.0,111.0,133.0,87.0,89.0,111.0,138.0,107.0,23.0,136.0,136.0,58.0,121.0,80.0,50.0,50.0,0.0,26.0,47.0,33.0,85.0,53.0,41.0
100.0,34.0,90.0,47.0,12.0,66.0,56.0,57.0,33.0,93.0,80.0,0.0,93.0,95.0,95.0,95.0,48.0,81.0,77.0,65.0,74.0,93.0,65.0,0.0,58.0,80.0,34.0,36.0,58.0,85.0,54.0,63.0,83.0,83.0,25.0,68.0,27.0,48.0,48.0,65.0,43.0,22.0,73.0,32.0,93.0,81.0
70.0,40.0,136.0,93.0,64.0,21.0,20.0,103.0,48.0,63.0,50.0,58.0,139.0,65.0,65.0,65.0,94.0,127.0,123.0,111.0,120.0,139.0,111.0,58.0,0.0,50.0,51.0,41.0,0.0,55.0,22.0,109.0,53.0,53.0,65.0,23.0,47.0,94.0,94.0,111.0,89.0,64.0,119.0,30.0,139.0,127.0
20.0,62.0,158.0,115.0,86.0,69.0,30.0,125.0,71.0,14.0,0.0,80.0,161.0,15.0,15.0,15.0,116.0,149.0,145.0,133.0,142.0,161.0,133.0,80.0,50.0,0.0,74.0,63.0,50.0,6.0,28.0,131.0,13.0,13.0,87.0,71.0,70.0,116.0,116.0,133.0,111.0,86.0,141.0,53.0,161.0,149.0
94.0,53.0,112.0,69.0,40.0,59.0,49.0,79.0,3.0,87.0,74.0,34.0,115.0,89.0,89.0,89.0,70.0,103.0,99.0,87.0,96.0,115.0,87.0,34.0,51.0,74.0,0.0,55.0,51.0,79.0,47.0,85.0,77.0,77.0,44.0,61.0,12.0,70.0,70.0,87.0,65.0,41.0,95.0,21.0,115.0,103.0
83.0,12.0,114.0,71.0,48.0,50.0,39.0,81.0,52.0,76.0,63.0,36.0,117.0,78.0,78.0,78.0,72.0,105.0,101.0,89.0,98.0,117.0,89.0,36.0,41.0,63.0,55.0,0.0,41.0,68.0,37.0,87.0,66.0,66.0,43.0,52.0,51.0,72.0,72.0,89.0,67.0,42.0,97.0,34.0,117.0,105.0
70.0,40.0,136.0,93.0,64.0,21.0,20.0,103.0,48.0,63.0,50.0,58.0,139.0,65.0,65.0,65.0,94.0,127.0,123.0,111.0,120.0,139.0,111.0,58.0,0.0,50.0,51.0,41.0,0.0,55.0,22.0,109.0,53.0,53.0,65.0,23.0,47.0,94.0,94.0,111.0,89.0,64.0,119.0,30.0,139.0,127.0
19.0,67.0,163.0,120.0,91.0,74.0,35.0,130.0,76.0,20.0,6.0,85.0,166.0,18.0,18.0,18.0,121.0,154.0,150.0,138.0,147.0,166.0,138.0,85.0,55.0,6.0,79.0,68.0,55.0,0.0,33.0,136.0,18.0,18.0,92.0,76.0,75.0,121.0,121.0,138.0,116.0,91.0,146.0,58.0,166.0,154.0
48.0,36.0,132.0,89.0,60.0,41.0,2.0,99.0,44.0,41.0,28.0,54.0,135.0,43.0,43.0,43.0,90.0,123.0,119.0,107.0,116.0,135.0,107.0,54.0,22.0,28.0,47.0,37.0,22.0,33.0,0.0,105.0,31.0,31.0,61.0,43.0,43.0,90.0,90.0,107.0,85.0,60.0,115.0,26.0,135.0,123.0
151.0,85.0,31.0,20.0,75.0,117.0,107.0,60.0,84.0,144.0,131.0,63.0,34.0,146.0,146.0,146.0,48.0,22.0,35.0,23.0,15.0,34.0,23.0,63.0,109.0,131.0,85.0,87.0,109.0,136.0,105.0,0.0,134.0,134.0,56.0,119.0,78.0,48.0,48.0,23.0,24.0,45.0,10.0,83.0,34.0,22.0
33.0,65.0,161.0,118.0,89.0,72.0,33.0,128.0,74.0,10.0,13.0,83.0,164.0,28.0,28.0,28.0,119.0,152.0,148.0,136.0,145.0,164.0,136.0,83.0,53.0,13.0,77.0,66.0,53.0,18.0,31.0,134.0,0.0,0.0,90.0,74.0,73.0,119.0,119.0,136.0,114.0,89.0,144.0,56.0,164.0,152.0
33.0,65.0,161.0,118.0,89.0,72.0,33.0,128.0,74.0,10.0,13.0,83.0,164.0,28.0,28.0,28.0,119.0,152.0,148.0,136.0,145.0,164.0,136.0,83.0,53.0,13.0,77.0,66.0,53.0,18.0,31.0,134.0,0.0,0.0,90.0,74.0,73.0,119.0,119.0,136.0,114.0,89.0,144.0,56.0,164.0,152.0
107.0,41.0,83.0,40.0,37.0,73.0,63.0,50.0,41.0,100.0,87.0,25.0,86.0,102.0,102.0,102.0,41.0,74.0,70.0,58.0,67.0,86.0,58.0,25.0,65.0,87.0,44.0,43.0,65.0,92.0,61.0,56.0,90.0,90.0,0.0,75.0,40.0,41.0,41.0,58.0,36.0,11.0,66.0,39.0,86.0,74.0
91.0,50.0,146.0,103.0,74.0,9.0,41.0,113.0,58.0,84.0,71.0,68.0,149.0,86.0,86.0,86.0,104.0,137.0,133.0,121.0,130.0,149.0,121.0,68.0,23.0,71.0,61.0,52.0,23.0,76.0,43.0,119.0,74.0,74.0,75.0,0.0,57.0,104.0,104.0,121.0,99.0,74.0,129.0,40.0,149.0,137.0
90.0,49.0,105.0,62.0,33.0,55.0,45.0,72.0,11.0,83.0,70.0,27.0,108.0,85.0,85.0,85.0,63.0,96.0,92.0,80.0,89.0,108.0,80.0,27.0,47.0,70.0,12.0,51.0,47.0,75.0,43.0,78.0,73.0,73.0,40.0,57.0,0.0,63.0,63.0,80.0,58.0,37.0,88.0,17.0,108.0,96.0
136.0,70.0,75.0,28.0,60.0,102.0,92.0,12.0,69.0,129.0,116.0,48.0,78.0,131.0,131.0,131.0,0.0,66.0,62.0,50.0,59.0,78.0,50.0,48.0,94.0,116.0,70.0,72.0,94.0,121.0,90.0,48.0,119.0,119.0,41.0,104.0,63.0,0.0,0.0,50.0,24.0,30.0,58.0,68.0,78.0,66.0
136.0,70.0,75.0,28.0,60.0,102.0,92.0,12.0,69.0,129.0,116.0,48.0,78.0,131.0,131.0,131.0,0.0,66.0,62.0,50.0,59.0,78.0,50.0,48.0,94.0,116.0,70.0,72.0,94.0,121.0,90.0,48.0,119.0,119.0,41.0,104.0,63.0,0.0,0.0,50.0,24.0,30.0,58.0,68.0,78.0,66.0
153.0,87.0,50.0,22.0,77.0,119.0,109.0,62.0,86.0,146.0,133.0,65.0,53.0,148.0,148.0,148.0,50.0,41.0,12.0,0.0,34.0,53.0,0.0,65.0,111.0,133.0,87.0,89.0,111.0,138.0,107.0,23.0,136.0,136.0,58.0,121.0,80.0,50.0,50.0,0.0,26.0,47.0,33.0,85.0,53.0,41.0
131.0,65.0,51.0,4.0,55.0,97.0,87.0,36.0,64.0,124.0,111.0,43.0,54.0,126.0,126.0,126.0,24.0,42.0,38.0,26.0,35.0,54.0,26.0,43.0,89.0,111.0,65.0,67.0,89.0,116.0,85.0,24.0,114.0,114.0,36.0,99.0,58.0,24.0,24.0,26.0,0.0,25.0,34.0,63.0,54.0,42.0
106.0,40.0,72.0,29.0,34.0,72.0,62.0,39.0,39.0,99.0,86.0,22.0,75.0,101.0,101.0,101.0,30.0,63.0,59.0,47.0,56.0,75.0,47.0,22.0,64.0,86.0,41.0,42.0,64.0,91.0,60.0,45.0,89.0,89.0,11.0,74.0,37.0,30.0,30.0,47.0,25.0,0.0,55.0,38.0,75.0,63.0
161.0,95.0,26.0,30.0,85.0,127.0,117.0,70.0,94.0,154.0,141.0,73.0,29.0,156.0,156.0,156.0,58.0,17.0,45.0,33.0,10.0,29.0,33.0,73.0,119.0,141.0,95.0,97.0,119.0,146.0,115.0,10.0,144.0,144.0,66.0,129.0,88.0,58.0,58.0,33.0,34.0,55.0,0.0,93.0,29.0,17.0
73.0,32.0,110.0,67.0,38.0,38.0,28.0,77.0,18.0,66.0,53.0,32.0,113.0,68.0,68.0,68.0,68.0,101.0,97.0,85.0,94.0,113.0,85.0,32.0,30.0,53.0,21.0,34.0,30.0,58.0,26.0,83.0,56.0,56.0,39.0,40.0,17.0,68.0,68.0,85.0,63.0,38.0,93.0,0.0,113.0,101.0
181.0,115.0,4.0,50.0,105.0,147.0,137.0,90.0,114.0,174.0,161.0,93.0,0.0,176.0,176.0,176.0,78.0,12.0,65.0,53.0,19.0,0.0,53.0,93.0,139.0,161.0,115.0,117.0,139.0,166.0,135.0,34.0,164.0,164.0,86.0,149.0,108.0,78.0,78.0,53.0,54.0,75.0,29.0,113.0,0.0,12.0
169.0,103.0,9.0,38.0,93.0,135.0,125.0,78.0,102.0,162.0,149.0,81.0,12.0,164.0,164.0,164.0,66.0,0.0,53.0,41.0,10.0,12.0,41.0,81.0,127.0,149.0,103.0,105.0,127.0,154.0,123.0,22.0,152.0,152.0,74.0,137.0,96.0,66.0,66.0,41.0,42.0,63.0,17.0,101.0,12.0,0.0
