0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,99.0,128.0,34.0,82.0,43.0,171.0,75.0,138.0,84.0,124.0,29.0,142.0,20.0,155.0,99.0,155.0,102.0,20.0,76.0,98.0,90.0,68.0,111.0,154.0,73.0,84.0,175.0,102.0,93.0,98.0,174.0,163.0,73.0,33.0,124.0,87.0,36.0,162.0,79.0,175.0,76.0,66.0,10.0,174.0,10.0
99.0,0.0,59.0,106.0,72.0,62.0,102.0,46.0,69.0,39.0,55.0,101.0,73.0,91.0,86.0,34.0,86.0,8.0,91.0,24.0,3.0,25.0,40.0,42.0,85.0,65.0,74.0,106.0,8.0,12.0,3.0,105.0,94.0,65.0,105.0,55.0,40.0,64.0,93.0,48.0,106.0,24.0,33.0,99.0,105.0,89.0
128.0,59.0,0.0,135.0,101.0,91.0,47.0,69.0,40.0,68.0,4.0,130.0,44.0,120.0,31.0,29.0,31.0,61.0,120.0,53.0,58.0,38.0,68.0,17.0,30.0,94.0,103.0,51.0,61.0,47.0,58.0,50.0,39.0,94.0,134.0,4.0,69.0,93.0,38.0,71.0,51.0,53.0,62.0,128.0,50.0,118.0
34.0,106.0,135.0,0.0,89.0,50.0,178.0,82.0,145.0,91.0,131.0,6.0,149.0,19.0,162.0,106.0,162.0,109.0,19.0,83.0,105.0,97.0,75.0,118.0,161.0,80.0,91.0,182.0,109.0,100.0,105.0,181.0,170.0,80.0,11.0,131.0,94.0,43.0,169.0,86.0,182.0,83.0,73.0,31.0,181.0,33.0
82.0,72.0,101.0,89.0,0.0,39.0,144.0,48.0,111.0,56.0,97.0,84.0,115.0,74.0,128.0,72.0,128.0,75.0,74.0,49.0,71.0,63.0,42.0,84.0,127.0,9.0,9.0,148.0,75.0,66.0,71.0,147.0,136.0,9.0,88.0,97.0,59.0,47.0,135.0,52.0,148.0,49.0,39.0,82.0,147.0,72.0
43.0,62.0,91.0,50.0,39.0,0.0,134.0,38.0,101.0,46.0,87.0,45.0,105.0,35.0,118.0,62.0,118.0,65.0,35.0,39.0,61.0,53.0,31.0,74.0,117.0,30.0,41.0,138.0,65.0,56.0,61.0,137.0,126.0,30.0,49.0,87.0,49.0,9.0,125.0,42.0,138.0,39.0,29.0,43.0,137.0,33.0
171.0,102.0,47.0,178.0,144.0,134.0,0.0,112.0,87.0,111.0,51.0,173.0,91.0,163.0,16.0,72.0,16.0,104.0,163.0,96.0,101.0,81.0,111.0,60.0,26.0,137.0,146.0,10.0,104.0,90.0,101.0,4.0,20.0,137.0,177.0,51.0,112.0,136.0,9.0,114.0,10.0,96.0,105.0,171.0,4.0,161.0
75.0,46.0,69.0,82.0,48.0,38.0,112.0,0.0,79.0,50.0,65.0,77.0,83.0,67.0,96.0,40.0,96.0,48.0,67.0,40.0,45.0,31.0,15.0,52.0,95.0,41.0,50.0,116.0,48.0,34.0,45.0,115.0,104.0,41.0,81.0,65.0,53.0,40.0,103.0,4.0,116.0,40.0,24.0,75.0,115.0,65.0
138.0,69.0,40.0,145.0,111.0,101.0,87.0,79.0,0.0,78.0,36.0,140.0,9.0,130.0,71.0,39.0,71.0,71.0,130.0,63.0,68.0,48.0,78.0,33.0,70.0,104.0,113.0,91.0,71.0,57.0,68.0,90.0,79.0,104.0,144.0,36.0,79.0,103.0,78.0,81.0,91.0,63.0,72.0,138.0,90.0,128.0
84.0,39.0,68.0,91.0,56.0,46.0,111.0,50.0,78.0,0.0,64.0,86.0,82.0,76.0,95.0,39.0,95.0,42.0,76.0,16.0,38.0,30.0,44.0,51.0,94.0,49.0,58.0,115.0,42.0,33.0,38.0,114.0,103.0,49.0,90.0,64.0,3.0,49.0,102.0,52.0,115.0,16.0,26.0,84.0,114.0,74.0
124.0,55.0,4.0,131.0,97.0,87.0,51.0,65.0,36.0,64.0,0.0,126.0,40.0,116.0,35.0,25.0,35.0,57.0,116.0,49.0,54.0,34.0,64.0,13.0,34.0,90.0,99.0,55.0,57.0,43.0,54.0,54.0,43.0,90.0,130.0,0.0,65.0,89.0,42.0,67.0,55.0,49.0,58.0,124.0,54.0,114.0
29.0,101.0,130.0,6.0,84.0,45.0,173.0,77.0,140.0,86.0,126.0,0.0,144.0,18.0,157.0,101.0,157.0,104.0,18.0,78.0,100.0,92.0,70.0,113.0,156.0,75.0,86.0,177.0,104.0,95.0,100.0,176.0,165.0,75.0,10.0,126.0,89.0,38.0,164.0,81.0,177.0,78.0,68.0,26.0,176.0,28.0
142.0,73.0,44.0,149.0,115.0,105.0,91.0,83.0,9.0,82.0,40.0,144.0,0.0,134.0,75.0,43.0,75.0,75.0,134.0,67.0,72.0,52.0,82.0,37.0,74.0,108.0,117.0,95.0,75.0,61.0,72.0,94.0,83.0,108.0,148.0,40.0,83.0,107.0,82.0,85.0,95.0,67.0,76.0,142.0,94.0,132.0
20.0,91.0,120.0,19.0,74.0,35.0,163.0,67.0,130.0,76.0,116.0,18.0,134.0,0.0,147.0,91.0,147.0,94.0,0.0,68.0,90.0,82.0,60.0,103.0,146.0,65.0,76.0,167.0,94.0,85.0,90.0,166.0,155.0,65.0,14.0,116.0,79.0,28.0,154.0,71.0,167.0,68.0,58.0,20.0,166.0,18.0
155.0,86.0,31.0,162.0,128.0,118.0,16.0,96.0,71.0,95.0,35.0,157.0,75.0,147.0,0.0,56.0,0.0,88.0,147.0,80.0,85.0,65.0,95.0,44.0,10.0,121.0,130.0,20.0,88.0,74.0,85.0,19.0,14.0,121.0,161.0,35.0,96.0,120.0,10.0,98.0,20.0,80.0,89.0,155.0,19.0,145.0
99.0,34.0,29.0,106.0,72.0,62.0,72.0,40.0,39.0,39.0,25.0,101.0,43.0,91.0,56.0,0.0,56.0,36.0,91.0,28.0,33.0,9.0,39.0,12.0,55.0,65.0,74.0,76.0,36.0,22.0,33.0,75.0,64.0,65.0,105.0,25.0,41.0,64.0,63.0,42.0,76.0,28.0,33.0,99.0,75.0,89.0
155.0,86.0,31.0,162.0,128.0,118.0,16.0,96.0,71.0,95.0,35.0,157.0,75.0,147.0,0.0,56.0,0.0,88.0,147.0,80.0,85.0,65.0,95.0,44.0,10.0,121.0,130.0,20.0,88.0,74.0,85.0,19.0,14.0,121.0,161.0,35.0,96.0,120.0,10.0,98.0,20.0,80.0,89.0,155.0,19.0,145.0
102.0,8.0,61.0,109.0,75.0,65.0,104.0,48.0,71.0,42.0,57.0,104.0,75.0,94.0,88.0,36.0,88.0,0.0,94.0,27.0,11.0,27.0,42.0,44.0,87.0,68.0,77.0,108.0,0.0,14.0,11.0,107.0,96.0,68.0,108.0,57.0,43.0,67.0,95.0,50.0,108.0,27.0,36.0,102.0,107.0,92.0
20.0,91.0,120.0,19.0,74.0,35.0,163.0,67.0,130.0,76.0,116.0,18.0,134.0,0.0,147.0,91.0,147.0,94.0,0.0,68.0,90.0,82.0,60.0,103.0,146.0,65.0,76.0,167.0,94.0,85.0,90.0,166.0,155.0,65.0,14.0,116.0,79.0,28.0,154.0,71.0,167.0,68.0,58.0,20.0,166.0,18.0
76.0,24.0,53.0,83.0,49.0,39.0,96.0,40.0,63.0,16.0,49.0,78.0,67.0,68.0,80.0,28.0,80.0,27.0,68.0,0.0,23.0,19.0,34.0,36.0,79.0,42.0,51.0,100.0,27.0,18.0,23.0,99.0,88.0,42.0,82.0,49.0,17.0,41.0,87.0,42.0,100.0,0.0,16.0,76.0,99.0,66.0
98.0,3.0,58.0,105.0,71.0,61.0,101.0,45.0,68.0,38.0,54.0,100.0,72.0,90.0,85.0,33.0,85.0,11.0,90.0,23.0,0.0,24.0,39.0,41.0,84.0,64.0,73.0,105.0,11.0,11.0,0.0,104.0,93.0,64.0,104.0,54.0,39.0,63.0,92.0,47.0,105.0,23.0,32.0,98.0,104.0,88.0
90.0,25.0,38.0,97.0,63.0,53.0,81.0,31.0,48.0,30.0,34.0,92.0,52.0,82.0,65.0,9.0,65.0,27.0,82.0,19.0,24.0,0.0,30.0,21.0,64.0,56.0,65.0,85.0,27.0,13.0,24.0,84.0,73.0,56.0,96.0,34.0,32.0,55.0,72.0,33.0,85.0,19.0,24.0,90.0,84.0,80.0
68.0,40.0,68.0,75.0,42.0,31.0,111.0,15.0,78.0,44.0,64.0,70.0,82.0,60.0,95.0,39.0,95.0,42.0,60.0,34.0,39.0,30.0,0.0,51.0,94.0,34.0,44.0,115.0,42.0,33.0,39.0,114.0,103.0,34.0,74.0,64.0,47.0,33.0,102.0,19.0,115.0,34.0,18.0,68.0,114.0,58.0
111.0,42.0,17.0,118.0,84.0,74.0,60.0,52.0,33.0,51.0,13.0,113.0,37.0,103.0,44.0,12.0,44.0,44.0,103.0,36.0,41.0,21.0,51.0,0.0,43.0,77.0,86.0,64.0,44.0,30.0,41.0,63.0,52.0,77.0,117.0,13.0,52.0,76.0,51.0,54.0,64.0,36.0,45.0,111.0,63.0,101.0
154.0,85.0,30.0,161.0,127.0,117.0,26.0,95.0,70.0,94.0,34.0,156.0,74.0,146.0,10.0,55.0,10.0,87.0,146.0,79.0,84.0,64.0,94.0,43.0,0.0,120.0,129.0,30.0,87.0,73.0,84.0,29.0,9.0,120.0,160.0,34.0,95.0,119.0,17.0,97.0,30.0,79.0,88.0,154.0,29.0,144.0
73.0,65.0,94.0,80.0,9.0,30.0,137.0,41.0,104.0,49.0,90.0,75.0,108.0,65.0,121.0,65.0,121.0,68.0,65.0,42.0,64.0,56.0,34.0,77.0,120.0,0.0,14.0,141.0,68.0,59.0,64.0,140.0,129.0,0.0,79.0,90.0,52.0,38.0,128.0,45.0,141.0,42.0,32.0,73.0,140.0,63.0
84.0,74.0,103.0,91.0,9.0,41.0,146.0,50.0,113.0,58.0,99.0,86.0,117.0,76.0,130.0,74.0,130.0,77.0,76.0,51.0,73.0,65.0,44.0,86.0,129.0,14.0,0.0,150.0,77.0,68.0,73.0,149.0,138.0,14.0,90.0,99.0,61.0,49.0,137.0,54.0,150.0,51.0,41.0,84.0,149.0,74.0
175.0,106.0,51.0,182.0,148.0,138.0,10.0,116.0,91.0,115.0,55.0,177.0,95.0,167.0,20.0,76.0,20.0,108.0,167.0,100.0,105.0,85.0,115.0,64.0,30.0,141.0,150.0,0.0,108.0,94.0,105.0,14.0,24.0,141.0,181.0,55.0,116.0,140.0,14.0,118.0,0.0,100.0,109.0,175.0,14.0,165.0
102.0,8.0,61.0,109.0,75.0,65.0,104.0,48.0,71.0,42.0,57.0,104.0,75.0,94.0,88.0,36.0,88.0,0.0,94.0,27.0,11.0,27.0,42.0,44.0,87.0,68.0,77.0,108.0,0.0,14.0,11.0,107.0,96.0,68.0,108.0,57.0,43.0,67.0,95.0,50.0,108.0,27.0,36.0,102.0,107.0,92.0
93.0,12.0,47.0,100.0,66.0,56.0,90.0,34.0,57.0,33.0,43.0,95.0,61.0,85.0,74.0,22.0,74.0,14.0,85.0,18.0,11.0,13.0,33.0,30.0,73.0,59.0,68.0,94.0,14.0,0.0,11.0,93.0,82.0,59.0,99.0,43.0,34.0,58.0,81.0,36.0,94.0,18.0,27.0,93.0,93.0,83.0
98.0,3.0,58.0,105.0,71.0,61.0,101.0,45.0,68.0,38.0,54.0,100.0,72.0,90.0,85.0,33.0,85.0,11.0,90.0,23.0,0.0,24.0,39.0,41.0,84.0,64.0,73.0,105.0,11.0,11.0,0.0,104.0,93.0,64.0,104.0,54.0,39.0,63.0,92.0,47.0,105.0,23.0,32.0,98.0,104.0,88.0
174.0,105.0,50.0,181.0,147.0,137.0,4.0,115.0,90.0,114.0,54.0,176.0,94.0,166.0,19.0,75.0,19.0,107.0,166.0,99.0,104.0,84.0,114.0,63.0,29.0,140.0,149.0,14.0,107.0,93.0,104.0,0.0,24.0,140.0,180.0,54.0,115.0,139.0,12.0,117.0,14.0,99.0,108.0,174.0,0.0,164.0
163.0,94.0,39.0,170.0,136.0,126.0,20.0,104.0,79.0,103.0,43.0,165.0,83.0,155.0,14.0,64.0,14.0,96.0,155.0,88.0,93.0,73.0,103.0,52.0,9.0,129.0,138.0,24.0,96.0,82.0,93.0,24.0,0.0,129.0,169.0,43.0,104.0,128.0,24.0,106.0,24.0,88.0,97.0,163.0,24.0,153.0
73.0,65.0,94.0,80.0,9.0,30.0,137.0,41.0,104.0,49.0,90.0,75.0,108.0,65.0,121.0,65.0,121.0,68.0,65.0,42.0,64.0,56.0,34.0,77.0,120.0,0.0,14.0,141.0,68.0,59.0,64.0,140.0,129.0,0.0,79.0,90.0,52.0,38.0,128.0,45.0,141.0,42.0,32.0,73.0,140.0,63.0
33.0,105.0,134.0,11.0,88.0,49.0,177.0,81.0,144.0,90.0,130.0,10.0,148.0,14.0,161.0,105.0,161.0,108.0,14.0,82.0,104.0,96.0,74.0,117.0,160.0,79.0,90.0,181.0,108.0,99.0,104.0,180.0,169.0,79.0,0.0,130.0,93.0,42.0,168.0,85.0,181.0,82.0,72.0,30.0,180.0,32.0
124.0,55.0,4.0,131.0,97.0,87.0,51.0,65.0,36.0,64.0,0.0,126.0,40.0,116.0,35.0,25.0,35.0,57.0,116.0,49.0,54.0,34.0,64.0,13.0,34.0,90.0,99.0,55.0,57.0,43.0,54.0,54.0,43.0,90.0,130.0,0.0,65.0,89.0,42.0,67.0,55.0,49.0,58.0,124.0,54.0,114.0
87.0,40.0,69.0,94.0,59.0,49.0,112.0,53.0,79.0,3.0,65.0,89.0,83.0,79.0,96.0,41.0,96.0,43.0,79.0,17.0,39.0,32.0,47.0,52.0,95.0,52.0,61.0,116.0,43.0,34.0,39.0,115.0,104.0,52.0,93.0,65.0,0.0,52.0,103.0,55.0,116.0,17.0,29.0,87.0,115.0,77.0
36.0,64.0,93.0,43.0,47.0,9.0,136.0,40.0,103.0,49.0,89.0,38.0,107.0,28.0,120.0,64.0,120.0,67.0,28.0,41.0,63.0,55.0,33.0,76.0,119.0,38.0,49.0,140.0,67.0,58.0,63.0,139.0,128.0,38.0,42.0,89.0,52.0,0.0,127.0,44.0,140.0,41.0,31.0,36.0,139.0,26.0
162.0,93.0,38.0,169.0,135.0,125.0,9.0,103.0,78.0,102.0,42.0,164.0,82.0,154.0,10.0,63.0,10.0,95.0,154.0,87.0,92.0,72.0,102.0,51.0,17.0,128.0,137.0,14.0,95.0,81.0,92.0,12.0,24.0,128.0,168.0,42.0,103.0,127.0,0.0,105.0,14.0,87.0,96.0,162.0,12.0,152.0
79.0,48.0,71.0,86.0,52.0,42.0,114.0,4.0,81.0,52.0,67.0,81.0,85.0,71.0,98.0,42.0,98.0,50.0,71.0,42.0,47.0,33.0,19.0,54.0,97.0,45.0,54.0,118.0,50.0,36.0,47.0,117.0,106.0,45.0,85.0,67.0,55.0,44.0,105.0,0.0,118.0,42.0,26.0,79.0,117.0,69.0
175.0,106.0,51.0,182.0,148.0,138.0,10.0,116.0,91.0,115.0,55.0,177.0,95.0,167.0,20.0,76.0,20.0,108.0,167.0,100.0,105.0,85.0,115.0,64.0,30.0,141.0,150.0,0.0,108.0,94.0,105.0,14.0,24.0,141.0,181.0,55.0,116.0,140.0,14.0,118.0,0.0,100.0,109.0,175.0,14.0,165.0
76.0,24.0,53.0,83.0,49.0,39.0,96.0,40.0,63.0,16.0,49.0,78.0,67.0,68.0,80.0,28.0,80.0,27.0,68.0,0.0,23.0,19.0,34.0,36.0,79.0,42.0,51.0,100.0,27.0,18.0,23.0,99.0,88.0,42.0,82.0,49.0,17.0,41.0,87.0,42.0,100.0,0.0,16.0,76.0,99.0,66.0
66.0,33.0,62.0,73.0,39.0,29.0,105.0,24.0,72.0,26.0,58.0,68.0,76.0,58.0,89.0,33.0,89.0,36.0,58.0,16.0,32.0,24.0,18.0,45.0,88.0,32.0,41.0,109.0,36.0,27.0,32.0,108.0,97.0,32.0,72.0,58.0,29.0,31.0,96.0,26.0,109.0,16.0,0.0,66.0,108.0,56.0
10.0,99.0,128.0,31.0,82.0,43.0,171.0,75.0,138.0,84.0,124.0,26.0,142.0,20.0,155.0,99.0,155.0,102.0,20.0,76.0,98.0,90.0,68.0,111.0,154.0,73.0,84.0,175.0,102.0,93.0,98.0,174.0,163.0,73.0,30.0,124.0,87.0,36.0,162.0,79.0,175.0,76.0,66.0,0.0,174.0,10.0
174.0,105.0,50.0,181.0,147.0,137.0,4.0,115.0,90.0,114.0,54.0,176.0,94.0,166.0,19.0,75.0,19.0,107.0,166.0,99.0,104.0,84.0,114.0,63.0,29.0,140.0,149.0,14.0,107.0,93.0,104.0,0.0,24.0,140.0,180.0,54.0,115.0,139.0,12.0,117.0,14.0,99.0,108.0,174.0,0.0,164.0
10.0,89.0,118.0,33.0,72.0,33.0,161.0,65.0,128.0,74.0,114.0,28.0,132.0,18.0,145.0,89.0,145.0,92.0,18.0,66.0,88.0,80.0,58.0,101.0,144.0,63.0,74.0,165.0,92.0,83.0,88.0,164.0,153.0,63.0,32.0,114.0,77.0,26.0,152.0,69.0,165.0,66.0,56.0,10.0,164.0,0.0
