0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,99.0,72.0,59.0,62.0,46.0,106.0,39.0,69.0,102.0,34.0,33.0,55.0,38.0,60.0,25.0,89.0,36.0,103.0,65.0,106.0,85.0,93.0,94.0,60.0,64.0,46.0,65.0,60.0,8.0,89.0,48.0,101.0,34.0,38.0,77.0,106.0,106.0,80.0,94.0,34.0,89.0,33.0,77.0,40.0,55.0
99.0,0.0,82.0,128.0,43.0,75.0,34.0,84.0,138.0,171.0,99.0,66.0,65.0,76.0,41.0,90.0,10.0,76.0,172.0,134.0,175.0,154.0,162.0,22.0,129.0,36.0,55.0,73.0,129.0,102.0,158.0,76.0,2.0,99.0,66.0,146.0,175.0,175.0,19.0,22.0,99.0,158.0,83.0,146.0,87.0,65.0
72.0,82.0,0.0,101.0,39.0,48.0,89.0,56.0,111.0,144.0,72.0,39.0,17.0,49.0,41.0,63.0,72.0,48.0,145.0,107.0,148.0,127.0,135.0,77.0,102.0,47.0,27.0,9.0,102.0,75.0,131.0,50.0,84.0,72.0,38.0,119.0,148.0,148.0,63.0,77.0,72.0,131.0,55.0,119.0,59.0,17.0
59.0,128.0,101.0,0.0,91.0,69.0,135.0,68.0,40.0,47.0,29.0,62.0,84.0,61.0,89.0,38.0,118.0,65.0,48.0,10.0,51.0,30.0,38.0,123.0,28.0,93.0,75.0,94.0,28.0,61.0,34.0,71.0,130.0,29.0,67.0,22.0,51.0,51.0,109.0,123.0,29.0,34.0,62.0,22.0,69.0,84.0
62.0,43.0,39.0,91.0,0.0,38.0,50.0,46.0,101.0,134.0,62.0,29.0,22.0,39.0,2.0,53.0,33.0,38.0,135.0,97.0,138.0,117.0,125.0,38.0,92.0,9.0,16.0,30.0,92.0,65.0,121.0,39.0,45.0,62.0,28.0,109.0,138.0,138.0,24.0,38.0,62.0,121.0,45.0,109.0,49.0,22.0
46.0,75.0,48.0,69.0,38.0,0.0,82.0,50.0,79.0,112.0,40.0,24.0,31.0,8.0,36.0,31.0,65.0,42.0,113.0,75.0,116.0,95.0,103.0,70.0,70.0,40.0,22.0,41.0,70.0,48.0,99.0,4.0,77.0,40.0,32.0,87.0,116.0,116.0,56.0,70.0,40.0,99.0,49.0,87.0,53.0,31.0
106.0,34.0,89.0,135.0,50.0,82.0,0.0,91.0,145.0,178.0,106.0,73.0,72.0,83.0,48.0,97.0,33.0,83.0,179.0,141.0,182.0,161.0,169.0,12.0,136.0,43.0,62.0,80.0,136.0,109.0,165.0,83.0,36.0,106.0,73.0,153.0,182.0,182.0,29.0,12.0,106.0,165.0,90.0,153.0,94.0,72.0
39.0,84.0,56.0,68.0,46.0,50.0,91.0,0.0,78.0,111.0,39.0,26.0,39.0,42.0,44.0,30.0,74.0,8.0,112.0,74.0,115.0,94.0,102.0,79.0,69.0,49.0,30.0,49.0,69.0,42.0,98.0,52.0,86.0,39.0,18.0,86.0,115.0,115.0,65.0,79.0,39.0,98.0,11.0,86.0,3.0,39.0
69.0,138.0,111.0,40.0,101.0,79.0,145.0,78.0,0.0,87.0,39.0,72.0,94.0,71.0,99.0,48.0,128.0,75.0,88.0,50.0,91.0,70.0,78.0,133.0,12.0,103.0,85.0,104.0,12.0,71.0,74.0,81.0,140.0,39.0,77.0,62.0,91.0,91.0,119.0,133.0,39.0,74.0,72.0,62.0,79.0,94.0
102.0,171.0,144.0,47.0,134.0,112.0,178.0,111.0,87.0,0.0,72.0,105.0,127.0,104.0,132.0,81.0,161.0,108.0,20.0,48.0,10.0,26.0,9.0,166.0,75.0,136.0,118.0,137.0,75.0,104.0,62.0,114.0,173.0,72.0,110.0,50.0,10.0,10.0,152.0,166.0,72.0,62.0,105.0,50.0,112.0,127.0
34.0,99.0,72.0,29.0,62.0,40.0,106.0,39.0,39.0,72.0,0.0,33.0,55.0,32.0,60.0,9.0,89.0,36.0,73.0,35.0,76.0,55.0,63.0,94.0,30.0,64.0,46.0,65.0,30.0,36.0,59.0,42.0,101.0,0.0,38.0,47.0,76.0,76.0,80.0,94.0,0.0,59.0,37.0,47.0,41.0,55.0
33.0,66.0,39.0,62.0,29.0,24.0,73.0,26.0,72.0,105.0,33.0,0.0,22.0,16.0,27.0,24.0,56.0,18.0,106.0,68.0,109.0,88.0,96.0,61.0,63.0,31.0,13.0,32.0,63.0,36.0,92.0,26.0,68.0,33.0,8.0,80.0,109.0,109.0,47.0,61.0,33.0,92.0,25.0,80.0,29.0,22.0
55.0,65.0,17.0,84.0,22.0,31.0,72.0,39.0,94.0,127.0,55.0,22.0,0.0,32.0,24.0,46.0,55.0,31.0,128.0,90.0,131.0,110.0,118.0,60.0,85.0,30.0,10.0,11.0,85.0,58.0,114.0,33.0,67.0,55.0,21.0,102.0,131.0,131.0,46.0,60.0,55.0,114.0,38.0,102.0,42.0,0.0
38.0,76.0,49.0,61.0,39.0,8.0,83.0,42.0,71.0,104.0,32.0,16.0,32.0,0.0,37.0,23.0,66.0,34.0,105.0,67.0,108.0,87.0,95.0,71.0,62.0,41.0,23.0,42.0,62.0,40.0,91.0,10.0,78.0,32.0,24.0,79.0,108.0,108.0,57.0,71.0,32.0,91.0,41.0,79.0,45.0,32.0
60.0,41.0,41.0,89.0,2.0,36.0,48.0,44.0,99.0,132.0,60.0,27.0,24.0,37.0,0.0,51.0,31.0,36.0,133.0,95.0,136.0,115.0,123.0,36.0,90.0,7.0,14.0,32.0,90.0,63.0,119.0,37.0,43.0,60.0,26.0,107.0,136.0,136.0,22.0,36.0,60.0,119.0,43.0,107.0,47.0,24.0
25.0,90.0,63.0,38.0,53.0,31.0,97.0,30.0,48.0,81.0,9.0,24.0,46.0,23.0,51.0,0.0,80.0,27.0,82.0,44.0,85.0,64.0,72.0,85.0,39.0,55.0,37.0,56.0,39.0,27.0,68.0,33.0,92.0,9.0,29.0,56.0,85.0,85.0,71.0,85.0,9.0,68.0,28.0,56.0,32.0,46.0
89.0,10.0,72.0,118.0,33.0,65.0,33.0,74.0,128.0,161.0,89.0,56.0,55.0,66.0,31.0,80.0,0.0,66.0,162.0,124.0,165.0,144.0,152.0,21.0,119.0,26.0,45.0,63.0,119.0,92.0,148.0,66.0,12.0,89.0,56.0,136.0,165.0,165.0,9.0,21.0,89.0,148.0,73.0,136.0,77.0,55.0
36.0,76.0,48.0,65.0,38.0,42.0,83.0,8.0,75.0,108.0,36.0,18.0,31.0,34.0,36.0,27.0,66.0,0.0,109.0,71.0,112.0,91.0,99.0,71.0,66.0,41.0,22.0,41.0,66.0,39.0,95.0,44.0,78.0,36.0,10.0,83.0,112.0,112.0,57.0,71.0,36.0,95.0,8.0,83.0,11.0,31.0
103.0,172.0,145.0,48.0,135.0,113.0,179.0,112.0,88.0,20.0,73.0,106.0,128.0,105.0,133.0,82.0,162.0,109.0,0.0,49.0,10.0,27.0,24.0,167.0,76.0,137.0,119.0,138.0,76.0,105.0,63.0,115.0,174.0,73.0,111.0,51.0,10.0,10.0,153.0,167.0,73.0,63.0,106.0,51.0,113.0,128.0
65.0,134.0,107.0,10.0,97.0,75.0,141.0,74.0,50.0,48.0,35.0,68.0,90.0,67.0,95.0,44.0,124.0,71.0,49.0,0.0,52.0,31.0,39.0,129.0,38.0,99.0,81.0,100.0,38.0,67.0,24.0,77.0,136.0,35.0,73.0,12.0,52.0,52.0,115.0,129.0,35.0,24.0,68.0,12.0,75.0,90.0
106.0,175.0,148.0,51.0,138.0,116.0,182.0,115.0,91.0,10.0,76.0,109.0,131.0,108.0,136.0,85.0,165.0,112.0,10.0,52.0,0.0,30.0,14.0,170.0,79.0,140.0,122.0,141.0,79.0,108.0,66.0,118.0,177.0,76.0,114.0,54.0,0.0,0.0,156.0,170.0,76.0,66.0,109.0,54.0,116.0,131.0
85.0,154.0,127.0,30.0,117.0,95.0,161.0,94.0,70.0,26.0,55.0,88.0,110.0,87.0,115.0,64.0,144.0,91.0,27.0,31.0,30.0,0.0,17.0,149.0,58.0,119.0,101.0,120.0,58.0,87.0,45.0,97.0,156.0,55.0,93.0,33.0,30.0,30.0,135.0,149.0,55.0,45.0,88.0,33.0,95.0,110.0
93.0,162.0,135.0,38.0,125.0,103.0,169.0,102.0,78.0,9.0,63.0,96.0,118.0,95.0,123.0,72.0,152.0,99.0,24.0,39.0,14.0,17.0,0.0,157.0,66.0,127.0,109.0,128.0,66.0,95.0,53.0,105.0,164.0,63.0,101.0,41.0,14.0,14.0,143.0,157.0,63.0,53.0,96.0,41.0,103.0,118.0
94.0,22.0,77.0,123.0,38.0,70.0,12.0,79.0,133.0,166.0,94.0,61.0,60.0,71.0,36.0,85.0,21.0,71.0,167.0,129.0,170.0,149.0,157.0,0.0,124.0,31.0,50.0,68.0,124.0,97.0,153.0,71.0,24.0,94.0,61.0,141.0,170.0,170.0,17.0,0.0,94.0,153.0,78.0,141.0,82.0,60.0
60.0,129.0,102.0,28.0,92.0,70.0,136.0,69.0,12.0,75.0,30.0,63.0,85.0,62.0,90.0,39.0,119.0,66.0,76.0,38.0,79.0,58.0,66.0,124.0,0.0,94.0,76.0,95.0,0.0,62.0,62.0,72.0,131.0,30.0,68.0,50.0,79.0,79.0,110.0,124.0,30.0,62.0,63.0,50.0,70.0,85.0
64.0,36.0,47.0,93.0,9.0,40.0,43.0,49.0,103.0,136.0,64.0,31.0,30.0,41.0,7.0,55.0,26.0,41.0,137.0,99.0,140.0,119.0,127.0,31.0,94.0,0.0,20.0,38.0,94.0,67.0,123.0,41.0,38.0,64.0,31.0,111.0,140.0,140.0,17.0,31.0,64.0,123.0,48.0,111.0,52.0,30.0
46.0,55.0,27.0,75.0,16.0,22.0,62.0,30.0,85.0,118.0,46.0,13.0,10.0,23.0,14.0,37.0,45.0,22.0,119.0,81.0,122.0,101.0,109.0,50.0,76.0,20.0,0.0,19.0,76.0,49.0,105.0,23.0,57.0,46.0,12.0,93.0,122.0,122.0,36.0,50.0,46.0,105.0,29.0,93.0,33.0,10.0
65.0,73.0,9.0,94.0,30.0,41.0,80.0,49.0,104.0,137.0,65.0,32.0,11.0,42.0,32.0,56.0,63.0,41.0,138.0,100.0,141.0,120.0,128.0,68.0,95.0,38.0,19.0,0.0,95.0,68.0,124.0,42.0,75.0,65.0,31.0,112.0,141.0,141.0,54.0,68.0,65.0,124.0,48.0,112.0,52.0,11.0
60.0,129.0,102.0,28.0,92.0,70.0,136.0,69.0,12.0,75.0,30.0,63.0,85.0,62.0,90.0,39.0,119.0,66.0,76.0,38.0,79.0,58.0,66.0,124.0,0.0,94.0,76.0,95.0,0.0,62.0,62.0,72.0,131.0,30.0,68.0,50.0,79.0,79.0,110.0,124.0,30.0,62.0,63.0,50.0,70.0,85.0
8.0,102.0,75.0,61.0,65.0,48.0,109.0,42.0,71.0,104.0,36.0,36.0,58.0,40.0,63.0,27.0,92.0,39.0,105.0,67.0,108.0,87.0,95.0,97.0,62.0,67.0,49.0,68.0,62.0,0.0,91.0,50.0,104.0,36.0,41.0,79.0,108.0,108.0,83.0,97.0,36.0,91.0,36.0,79.0,43.0,58.0
89.0,158.0,131.0,34.0,121.0,99.0,165.0,98.0,74.0,62.0,59.0,92.0,114.0,91.0,119.0,68.0,148.0,95.0,63.0,24.0,66.0,45.0,53.0,153.0,62.0,123.0,105.0,124.0,62.0,91.0,0.0,101.0,160.0,59.0,97.0,12.0,66.0,66.0,139.0,153.0,59.0,0.0,92.0,12.0,99.0,114.0
48.0,76.0,50.0,71.0,39.0,4.0,83.0,52.0,81.0,114.0,42.0,26.0,33.0,10.0,37.0,33.0,66.0,44.0,115.0,77.0,118.0,97.0,105.0,71.0,72.0,41.0,23.0,42.0,72.0,50.0,101.0,0.0,78.0,42.0,34.0,89.0,118.0,118.0,57.0,71.0,42.0,101.0,51.0,89.0,55.0,33.0
101.0,2.0,84.0,130.0,45.0,77.0,36.0,86.0,140.0,173.0,101.0,68.0,67.0,78.0,43.0,92.0,12.0,78.0,174.0,136.0,177.0,156.0,164.0,24.0,131.0,38.0,57.0,75.0,131.0,104.0,160.0,78.0,0.0,101.0,68.0,148.0,177.0,177.0,21.0,24.0,101.0,160.0,85.0,148.0,89.0,67.0
34.0,99.0,72.0,29.0,62.0,40.0,106.0,39.0,39.0,72.0,0.0,33.0,55.0,32.0,60.0,9.0,89.0,36.0,73.0,35.0,76.0,55.0,63.0,94.0,30.0,64.0,46.0,65.0,30.0,36.0,59.0,42.0,101.0,0.0,38.0,47.0,76.0,76.0,80.0,94.0,0.0,59.0,37.0,47.0,41.0,55.0
38.0,66.0,38.0,67.0,28.0,32.0,73.0,18.0,77.0,110.0,38.0,8.0,21.0,24.0,26.0,29.0,56.0,10.0,111.0,73.0,114.0,93.0,101.0,61.0,68.0,31.0,12.0,31.0,68.0,41.0,97.0,34.0,68.0,38.0,0.0,85.0,114.0,114.0,47.0,61.0,38.0,97.0,17.0,85.0,21.0,21.0
77.0,146.0,119.0,22.0,109.0,87.0,153.0,86.0,62.0,50.0,47.0,80.0,102.0,79.0,107.0,56.0,136.0,83.0,51.0,12.0,54.0,33.0,41.0,141.0,50.0,111.0,93.0,112.0,50.0,79.0,12.0,89.0,148.0,47.0,85.0,0.0,54.0,54.0,127.0,141.0,47.0,12.0,80.0,0.0,87.0,102.0
106.0,175.0,148.0,51.0,138.0,116.0,182.0,115.0,91.0,10.0,76.0,109.0,131.0,108.0,136.0,85.0,165.0,112.0,10.0,52.0,0.0,30.0,14.0,170.0,79.0,140.0,122.0,141.0,79.0,108.0,66.0,118.0,177.0,76.0,114.0,54.0,0.0,0.0,156.0,170.0,76.0,66.0,109.0,54.0,116.0,131.0
106.0,175.0,148.0,51.0,138.0,116.0,182.0,115.0,91.0,10.0,76.0,109.0,131.0,108.0,136.0,85.0,165.0,112.0,10.0,52.0,0.0,30.0,14.0,170.0,79.0,140.0,122.0,141.0,79.0,108.0,66.0,118.0,177.0,76.0,114.0,54.0,0.0,0.0,156.0,170.0,76.0,66.0,109.0,54.0,116.0,131.0
80.0,19.0,63.0,109.0,24.0,56.0,29.0,65.0,119.0,152.0,80.0,47.0,46.0,57.0,22.0,71.0,9.0,57.0,153.0,115.0,156.0,135.0,143.0,17.0,110.0,17.0,36.0,54.0,110.0,83.0,139.0,57.0,21.0,80.0,47.0,127.0,156.0,156.0,0.0,17.0,80.0,139.0,64.0,127.0,68.0,46.0
94.0,22.0,77.0,123.0,38.0,70.0,12.0,79.0,133.0,166.0,94.0,61.0,60.0,71.0,36.0,85.0,21.0,71.0,167.0,129.0,170.0,149.0,157.0,0.0,124.0,31.0,50.0,68.0,124.0,97.0,153.0,71.0,24.0,94.0,61.0,141.0,170.0,170.0,17.0,0.0,94.0,153.0,78.0,141.0,82.0,60.0
34.0,99.0,72.0,29.0,62.0,40.0,106.0,39.0,39.0,72.0,0.0,33.0,55.0,32.0,60.0,9.0,89.0,36.0,73.0,35.0,76.0,55.0,63.0,94.0,30.0,64.0,46.0,65.0,30.0,36.0,59.0,42.0,101.0,0.0,38.0,47.0,76.0,76.0,80.0,94.0,0.0,59.0,37.0,47.0,41.0,55.0
89.0,158.0,131.0,34.0,121.0,99.0,165.0,98.0,74.0,62.0,59.0,92.0,114.0,91.0,119.0,68.0,148.0,95.0,63.0,24.0,66.0,45.0,53.0,153.0,62.0,123.0,105.0,124.0,62.0,91.0,0.0,101.0,160.0,59.0,97.0,12.0,66.0,66.0,139.0,153.0,59.0,0.0,92.0,12.0,99.0,114.0
33.0,83.0,55.0,62.0,45.0,49.0,90.0,11.0,72.0,105.0,37.0,25.0,38.0,41.0,43.0,28.0,73.0,8.0,106.0,68.0,109.0,88.0,96.0,78.0,63.0,48.0,29.0,48.0,63.0,36.0,92.0,51.0,85.0,37.0,17.0,80.0,109.0,109.0,64.0,78.0,37.0,92.0,0.0,80.0,12.0,38.0
77.0,146.0,119.0,22.0,109.0,87.0,153.0,86.0,62.0,50.0,47.0,80.0,102.0,79.0,107.0,56.0,136.0,83.0,51.0,12.0,54.0,33.0,41.0,141.0,50.0,111.0,93.0,112.0,50.0,79.0,12.0,89.0,148.0,47.0,85.0,0.0,54.0,54.0,127.0,141.0,47.0,12.0,80.0,0.0,87.0,102.0
40.0,87.0,59.0,69.0,49.0,53.0,94.0,3.0,79.0,112.0,41.0,29.0,42.0,45.0,47.0,32.0,77.0,11.0,113.0,75.0,116.0,95.0,103.0,82.0,70.0,52.0,33.0,52.0,70.0,43.0,99.0,55.0,89.0,41.0,21.0,87.0,116.0,116.0,68.0,82.0,41.0,99.0,12.0,87.0,0.0,42.0
55.0,65.0,17.0,84.0,22.0,31.0,72.0,39.0,94.0,127.0,55.0,22.0,0.0,32.0,24.0,46.0,55.0,31.0,128.0,90.0,131.0,110.0,118.0,60.0,85.0,30.0,10.0,11.0,85.0,58.0,114.0,33.0,67.0,55.0,21.0,102.0,131.0,131.0,46.0,60.0,55.0,114.0,38.0,102.0,42.0,0.0
