0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,50.0,69.0,46.0,38.0,48.0,79.0,82.0,75.0,112.0,27.0,22.0,95.0,24.0,116.0,96.0,46.0,4.0,36.0,40.0,84.0,65.0,65.0,40.0,104.0,52.0,49.0,50.0,4.0,87.0,27.0,70.0,70.0,95.0,24.0,85.0,24.0,56.0,65.0,115.0,65.0,48.0,66.0,4.0,40.0,103.0
50.0,0.0,68.0,39.0,46.0,56.0,78.0,91.0,84.0,111.0,23.0,30.0,94.0,26.0,115.0,95.0,55.0,52.0,44.0,39.0,93.0,64.0,74.0,48.0,103.0,51.0,11.0,58.0,52.0,86.0,23.0,79.0,69.0,94.0,26.0,84.0,26.0,55.0,64.0,114.0,74.0,42.0,65.0,52.0,39.0,102.0
69.0,68.0,0.0,59.0,91.0,101.0,40.0,135.0,128.0,47.0,47.0,75.0,30.0,62.0,51.0,31.0,99.0,71.0,89.0,29.0,137.0,4.0,118.0,93.0,39.0,17.0,62.0,103.0,71.0,22.0,47.0,123.0,28.0,30.0,62.0,20.0,62.0,17.0,4.0,50.0,118.0,61.0,27.0,71.0,29.0,38.0
46.0,39.0,59.0,0.0,62.0,72.0,69.0,106.0,99.0,102.0,19.0,46.0,85.0,33.0,106.0,86.0,70.0,48.0,60.0,34.0,108.0,55.0,89.0,64.0,94.0,42.0,33.0,74.0,48.0,77.0,19.0,94.0,60.0,85.0,33.0,75.0,33.0,46.0,55.0,105.0,89.0,8.0,56.0,48.0,34.0,93.0
38.0,46.0,91.0,62.0,0.0,39.0,101.0,50.0,43.0,134.0,44.0,16.0,117.0,29.0,138.0,118.0,14.0,42.0,2.0,62.0,52.0,87.0,33.0,20.0,126.0,74.0,45.0,41.0,42.0,109.0,44.0,38.0,92.0,117.0,29.0,107.0,29.0,78.0,87.0,137.0,33.0,65.0,88.0,42.0,62.0,125.0
48.0,56.0,101.0,72.0,39.0,0.0,111.0,89.0,82.0,144.0,54.0,27.0,127.0,39.0,148.0,128.0,53.0,52.0,41.0,72.0,91.0,97.0,72.0,21.0,136.0,84.0,55.0,9.0,52.0,119.0,54.0,77.0,102.0,127.0,39.0,117.0,39.0,88.0,97.0,147.0,72.0,75.0,98.0,52.0,72.0,135.0
79.0,78.0,40.0,69.0,101.0,111.0,0.0,145.0,138.0,87.0,57.0,85.0,70.0,72.0,91.0,71.0,109.0,81.0,99.0,39.0,147.0,36.0,128.0,103.0,79.0,33.0,72.0,113.0,81.0,62.0,57.0,133.0,12.0,70.0,72.0,60.0,72.0,24.0,36.0,90.0,128.0,71.0,29.0,81.0,39.0,78.0
82.0,91.0,135.0,106.0,50.0,89.0,145.0,0.0,34.0,178.0,88.0,62.0,161.0,73.0,182.0,162.0,37.0,86.0,48.0,106.0,19.0,131.0,33.0,70.0,170.0,118.0,90.0,91.0,86.0,153.0,88.0,12.0,136.0,161.0,73.0,151.0,73.0,122.0,131.0,181.0,33.0,109.0,132.0,86.0,106.0,169.0
75.0,84.0,128.0,99.0,43.0,82.0,138.0,34.0,0.0,171.0,81.0,55.0,154.0,66.0,175.0,155.0,29.0,79.0,41.0,99.0,36.0,124.0,10.0,63.0,163.0,111.0,83.0,84.0,79.0,146.0,81.0,22.0,129.0,154.0,66.0,144.0,66.0,115.0,124.0,174.0,10.0,102.0,125.0,79.0,99.0,162.0
112.0,111.0,47.0,102.0,134.0,144.0,87.0,178.0,171.0,0.0,90.0,118.0,26.0,105.0,10.0,16.0,142.0,114.0,132.0,72.0,180.0,51.0,161.0,136.0,20.0,60.0,105.0,146.0,114.0,50.0,90.0,166.0,75.0,26.0,105.0,31.0,105.0,64.0,51.0,4.0,161.0,104.0,74.0,114.0,72.0,31.0
27.0,23.0,47.0,19.0,44.0,54.0,57.0,88.0,81.0,90.0,0.0,28.0,73.0,15.0,94.0,74.0,52.0,29.0,42.0,18.0,90.0,43.0,71.0,46.0,82.0,30.0,22.0,56.0,29.0,65.0,0.0,76.0,48.0,73.0,15.0,63.0,15.0,34.0,43.0,93.0,71.0,21.0,44.0,29.0,18.0,81.0
22.0,30.0,75.0,46.0,16.0,27.0,85.0,62.0,55.0,118.0,28.0,0.0,101.0,13.0,122.0,102.0,26.0,26.0,14.0,46.0,64.0,71.0,45.0,18.0,110.0,58.0,29.0,29.0,26.0,93.0,28.0,50.0,76.0,101.0,13.0,91.0,13.0,62.0,71.0,121.0,45.0,49.0,72.0,26.0,46.0,109.0
95.0,94.0,30.0,85.0,117.0,127.0,70.0,161.0,154.0,26.0,73.0,101.0,0.0,88.0,30.0,10.0,125.0,97.0,115.0,55.0,163.0,34.0,144.0,119.0,9.0,43.0,88.0,129.0,97.0,33.0,73.0,149.0,58.0,0.0,88.0,10.0,88.0,47.0,34.0,29.0,144.0,87.0,57.0,97.0,55.0,8.0
24.0,26.0,62.0,33.0,29.0,39.0,72.0,73.0,66.0,105.0,15.0,13.0,88.0,0.0,109.0,89.0,37.0,26.0,27.0,33.0,75.0,58.0,56.0,31.0,97.0,45.0,25.0,41.0,26.0,80.0,15.0,61.0,63.0,88.0,0.0,78.0,0.0,49.0,58.0,108.0,56.0,36.0,59.0,26.0,33.0,96.0
116.0,115.0,51.0,106.0,138.0,148.0,91.0,182.0,175.0,10.0,94.0,122.0,30.0,109.0,0.0,20.0,146.0,118.0,136.0,76.0,184.0,55.0,165.0,140.0,24.0,64.0,109.0,150.0,118.0,54.0,94.0,170.0,79.0,30.0,109.0,35.0,109.0,68.0,55.0,14.0,165.0,108.0,78.0,118.0,76.0,35.0
96.0,95.0,31.0,86.0,118.0,128.0,71.0,162.0,155.0,16.0,74.0,102.0,10.0,89.0,20.0,0.0,126.0,98.0,116.0,56.0,164.0,35.0,145.0,120.0,14.0,44.0,89.0,130.0,98.0,34.0,74.0,150.0,59.0,10.0,89.0,15.0,89.0,48.0,35.0,19.0,145.0,88.0,58.0,98.0,56.0,15.0
46.0,55.0,99.0,70.0,14.0,53.0,109.0,37.0,29.0,142.0,52.0,26.0,125.0,37.0,146.0,126.0,0.0,50.0,12.0,70.0,39.0,95.0,19.0,34.0,134.0,82.0,54.0,55.0,50.0,117.0,52.0,25.0,100.0,125.0,37.0,115.0,37.0,86.0,95.0,145.0,19.0,73.0,96.0,50.0,70.0,133.0
4.0,52.0,71.0,48.0,42.0,52.0,81.0,86.0,79.0,114.0,29.0,26.0,97.0,26.0,118.0,98.0,50.0,0.0,40.0,42.0,88.0,67.0,69.0,44.0,106.0,54.0,51.0,54.0,0.0,89.0,29.0,74.0,72.0,97.0,26.0,87.0,26.0,58.0,67.0,117.0,69.0,50.0,68.0,0.0,42.0,105.0
36.0,44.0,89.0,60.0,2.0,41.0,99.0,48.0,41.0,132.0,42.0,14.0,115.0,27.0,136.0,116.0,12.0,40.0,0.0,60.0,50.0,85.0,31.0,22.0,124.0,72.0,43.0,43.0,40.0,107.0,42.0,36.0,90.0,115.0,27.0,105.0,27.0,76.0,85.0,135.0,31.0,63.0,86.0,40.0,60.0,123.0
40.0,39.0,29.0,34.0,62.0,72.0,39.0,106.0,99.0,72.0,18.0,46.0,55.0,33.0,76.0,56.0,70.0,42.0,60.0,0.0,108.0,25.0,89.0,64.0,64.0,12.0,37.0,74.0,42.0,47.0,18.0,94.0,30.0,55.0,33.0,45.0,33.0,16.0,25.0,75.0,89.0,36.0,26.0,42.0,0.0,63.0
84.0,93.0,137.0,108.0,52.0,91.0,147.0,19.0,36.0,180.0,90.0,64.0,163.0,75.0,184.0,164.0,39.0,88.0,50.0,108.0,0.0,133.0,35.0,72.0,172.0,120.0,92.0,93.0,88.0,155.0,90.0,14.0,138.0,163.0,75.0,153.0,75.0,124.0,133.0,183.0,35.0,111.0,134.0,88.0,108.0,171.0
65.0,64.0,4.0,55.0,87.0,97.0,36.0,131.0,124.0,51.0,43.0,71.0,34.0,58.0,55.0,35.0,95.0,67.0,85.0,25.0,133.0,0.0,114.0,89.0,43.0,13.0,58.0,99.0,67.0,26.0,43.0,119.0,24.0,34.0,58.0,24.0,58.0,13.0,0.0,54.0,114.0,57.0,23.0,67.0,25.0,42.0
65.0,74.0,118.0,89.0,33.0,72.0,128.0,33.0,10.0,161.0,71.0,45.0,144.0,56.0,165.0,145.0,19.0,69.0,31.0,89.0,35.0,114.0,0.0,53.0,153.0,101.0,73.0,74.0,69.0,136.0,71.0,21.0,119.0,144.0,56.0,134.0,56.0,105.0,114.0,164.0,0.0,92.0,115.0,69.0,89.0,152.0
40.0,48.0,93.0,64.0,20.0,21.0,103.0,70.0,63.0,136.0,46.0,18.0,119.0,31.0,140.0,120.0,34.0,44.0,22.0,64.0,72.0,89.0,53.0,0.0,128.0,76.0,47.0,23.0,44.0,111.0,46.0,58.0,94.0,119.0,31.0,109.0,31.0,80.0,89.0,139.0,53.0,67.0,90.0,44.0,64.0,127.0
104.0,103.0,39.0,94.0,126.0,136.0,79.0,170.0,163.0,20.0,82.0,110.0,9.0,97.0,24.0,14.0,134.0,106.0,124.0,64.0,172.0,43.0,153.0,128.0,0.0,52.0,97.0,138.0,106.0,42.0,82.0,158.0,67.0,9.0,97.0,19.0,97.0,56.0,43.0,24.0,153.0,96.0,66.0,106.0,64.0,11.0
52.0,51.0,17.0,42.0,74.0,84.0,33.0,118.0,111.0,60.0,30.0,58.0,43.0,45.0,64.0,44.0,82.0,54.0,72.0,12.0,120.0,13.0,101.0,76.0,52.0,0.0,45.0,86.0,54.0,35.0,30.0,106.0,21.0,43.0,45.0,33.0,45.0,10.0,13.0,63.0,101.0,44.0,20.0,54.0,12.0,51.0
49.0,11.0,62.0,33.0,45.0,55.0,72.0,90.0,83.0,105.0,22.0,29.0,88.0,25.0,109.0,89.0,54.0,51.0,43.0,37.0,92.0,58.0,73.0,47.0,97.0,45.0,0.0,57.0,51.0,80.0,22.0,78.0,63.0,88.0,25.0,78.0,25.0,49.0,58.0,108.0,73.0,36.0,59.0,51.0,37.0,96.0
50.0,58.0,103.0,74.0,41.0,9.0,113.0,91.0,84.0,146.0,56.0,29.0,129.0,41.0,150.0,130.0,55.0,54.0,43.0,74.0,93.0,99.0,74.0,23.0,138.0,86.0,57.0,0.0,54.0,121.0,56.0,79.0,104.0,129.0,41.0,119.0,41.0,90.0,99.0,149.0,74.0,77.0,100.0,54.0,74.0,137.0
4.0,52.0,71.0,48.0,42.0,52.0,81.0,86.0,79.0,114.0,29.0,26.0,97.0,26.0,118.0,98.0,50.0,0.0,40.0,42.0,88.0,67.0,69.0,44.0,106.0,54.0,51.0,54.0,0.0,89.0,29.0,74.0,72.0,97.0,26.0,87.0,26.0,58.0,67.0,117.0,69.0,50.0,68.0,0.0,42.0,105.0
87.0,86.0,22.0,77.0,109.0,119.0,62.0,153.0,146.0,50.0,65.0,93.0,33.0,80.0,54.0,34.0,117.0,89.0,107.0,47.0,155.0,26.0,136.0,111.0,42.0,35.0,80.0,121.0,89.0,0.0,65.0,141.0,50.0,33.0,80.0,23.0,80.0,39.0,26.0,53.0,136.0,79.0,49.0,89.0,47.0,41.0
27.0,23.0,47.0,19.0,44.0,54.0,57.0,88.0,81.0,90.0,0.0,28.0,73.0,15.0,94.0,74.0,52.0,29.0,42.0,18.0,90.0,43.0,71.0,46.0,82.0,30.0,22.0,56.0,29.0,65.0,0.0,76.0,48.0,73.0,15.0,63.0,15.0,34.0,43.0,93.0,71.0,21.0,44.0,29.0,18.0,81.0
70.0,79.0,123.0,94.0,38.0,77.0,133.0,12.0,22.0,166.0,76.0,50.0,149.0,61.0,170.0,150.0,25.0,74.0,36.0,94.0,14.0,119.0,21.0,58.0,158.0,106.0,78.0,79.0,74.0,141.0,76.0,0.0,124.0,149.0,61.0,139.0,61.0,110.0,119.0,169.0,21.0,97.0,120.0,74.0,94.0,157.0
70.0,69.0,28.0,60.0,92.0,102.0,12.0,136.0,129.0,75.0,48.0,76.0,58.0,63.0,79.0,59.0,100.0,72.0,90.0,30.0,138.0,24.0,119.0,94.0,67.0,21.0,63.0,104.0,72.0,50.0,48.0,124.0,0.0,58.0,63.0,48.0,63.0,15.0,24.0,78.0,119.0,62.0,20.0,72.0,30.0,66.0
95.0,94.0,30.0,85.0,117.0,127.0,70.0,161.0,154.0,26.0,73.0,101.0,0.0,88.0,30.0,10.0,125.0,97.0,115.0,55.0,163.0,34.0,144.0,119.0,9.0,43.0,88.0,129.0,97.0,33.0,73.0,149.0,58.0,0.0,88.0,10.0,88.0,47.0,34.0,29.0,144.0,87.0,57.0,97.0,55.0,8.0
24.0,26.0,62.0,33.0,29.0,39.0,72.0,73.0,66.0,105.0,15.0,13.0,88.0,0.0,109.0,89.0,37.0,26.0,27.0,33.0,75.0,58.0,56.0,31.0,97.0,45.0,25.0,41.0,26.0,80.0,15.0,61.0,63.0,88.0,0.0,78.0,0.0,49.0,58.0,108.0,56.0,36.0,59.0,26.0,33.0,96.0
85.0,84.0,20.0,75.0,107.0,117.0,60.0,151.0,144.0,31.0,63.0,91.0,10.0,78.0,35.0,15.0,115.0,87.0,105.0,45.0,153.0,24.0,134.0,109.0,19.0,33.0,78.0,119.0,87.0,23.0,63.0,139.0,48.0,10.0,78.0,0.0,78.0,37.0,24.0,34.0,134.0,77.0,47.0,87.0,45.0,18.0
24.0,26.0,62.0,33.0,29.0,39.0,72.0,73.0,66.0,105.0,15.0,13.0,88.0,0.0,109.0,89.0,37.0,26.0,27.0,33.0,75.0,58.0,56.0,31.0,97.0,45.0,25.0,41.0,26.0,80.0,15.0,61.0,63.0,88.0,0.0,78.0,0.0,49.0,58.0,108.0,56.0,36.0,59.0,26.0,33.0,96.0
56.0,55.0,17.0,46.0,78.0,88.0,24.0,122.0,115.0,64.0,34.0,62.0,47.0,49.0,68.0,48.0,86.0,58.0,76.0,16.0,124.0,13.0,105.0,80.0,56.0,10.0,49.0,90.0,58.0,39.0,34.0,110.0,15.0,47.0,49.0,37.0,49.0,0.0,13.0,67.0,105.0,48.0,10.0,58.0,16.0,55.0
65.0,64.0,4.0,55.0,87.0,97.0,36.0,131.0,124.0,51.0,43.0,71.0,34.0,58.0,55.0,35.0,95.0,67.0,85.0,25.0,133.0,0.0,114.0,89.0,43.0,13.0,58.0,99.0,67.0,26.0,43.0,119.0,24.0,34.0,58.0,24.0,58.0,13.0,0.0,54.0,114.0,57.0,23.0,67.0,25.0,42.0
115.0,114.0,50.0,105.0,137.0,147.0,90.0,181.0,174.0,4.0,93.0,121.0,29.0,108.0,14.0,19.0,145.0,117.0,135.0,75.0,183.0,54.0,164.0,139.0,24.0,63.0,108.0,149.0,117.0,53.0,93.0,169.0,78.0,29.0,108.0,34.0,108.0,67.0,54.0,0.0,164.0,107.0,77.0,117.0,75.0,34.0
65.0,74.0,118.0,89.0,33.0,72.0,128.0,33.0,10.0,161.0,71.0,45.0,144.0,56.0,165.0,145.0,19.0,69.0,31.0,89.0,35.0,114.0,0.0,53.0,153.0,101.0,73.0,74.0,69.0,136.0,71.0,21.0,119.0,144.0,56.0,134.0,56.0,105.0,114.0,164.0,0.0,92.0,115.0,69.0,89.0,152.0
48.0,42.0,61.0,8.0,65.0,75.0,71.0,109.0,102.0,104.0,21.0,49.0,87.0,36.0,108.0,88.0,73.0,50.0,63.0,36.0,111.0,57.0,92.0,67.0,96.0,44.0,36.0,77.0,50.0,79.0,21.0,97.0,62.0,87.0,36.0,77.0,36.0,48.0,57.0,107.0,92.0,0.0,58.0,50.0,36.0,95.0
66.0,65.0,27.0,56.0,88.0,98.0,29.0,132.0,125.0,74.0,44.0,72.0,57.0,59.0,78.0,58.0,96.0,68.0,86.0,26.0,134.0,23.0,115.0,90.0,66.0,20.0,59.0,100.0,68.0,49.0,44.0,120.0,20.0,57.0,59.0,47.0,59.0,10.0,23.0,77.0,115.0,58.0,0.0,68.0,26.0,65.0
4.0,52.0,71.0,48.0,42.0,52.0,81.0,86.0,79.0,114.0,29.0,26.0,97.0,26.0,118.0,98.0,50.0,0.0,40.0,42.0,88.0,67.0,69.0,44.0,106.0,54.0,51.0,54.0,0.0,89.0,29.0,74.0,72.0,97.0,26.0,87.0,26.0,58.0,67.0,117.0,69.0,50.0,68.0,0.0,42.0,105.0
40.0,39.0,29.0,34.0,62.0,72.0,39.0,106.0,99.0,72.0,18.0,46.0,55.0,33.0,76.0,56.0,70.0,42.0,60.0,0.0,108.0,25.0,89.0,64.0,64.0,12.0,37.0,74.0,42.0,47.0,18.0,94.0,30.0,55.0,33.0,45.0,33.0,16.0,25.0,75.0,89.0,36.0,26.0,42.0,0.0,63.0
103.0,102.0,38.0,93.0,125.0,135.0,78.0,169.0,162.0,31.0,81.0,109.0,8.0,96.0,35.0,15.0,133.0,105.0,123.0,63.0,171.0,42.0,152.0,127.0,11.0,51.0,96.0,137.0,105.0,41.0,81.0,157.0,66.0,8.0,96.0,18.0,96.0,55.0,42.0,34.0,152.0,95.0,65.0,105.0,63.0,0.0
