0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,78.0,40.0,69.0,138.0,111.0,101.0,79.0,145.0,87.0,103.0,147.0,151.0,79.0,48.0,72.0,78.0,88.0,75.0,12.0,62.0,72.0,12.0,77.0,12.0,140.0,91.0,151.0,147.0,63.0,63.0,57.0,90.0,104.0,144.0,80.0,113.0
78.0,0.0,68.0,39.0,84.0,56.0,46.0,50.0,91.0,111.0,49.0,93.0,97.0,3.0,30.0,11.0,102.0,112.0,8.0,69.0,86.0,11.0,69.0,18.0,69.0,86.0,115.0,97.0,93.0,16.0,16.0,23.0,114.0,49.0,90.0,104.0,58.0
40.0,68.0,0.0,59.0,128.0,101.0,91.0,69.0,135.0,47.0,93.0,137.0,141.0,69.0,38.0,62.0,38.0,48.0,65.0,28.0,22.0,62.0,28.0,67.0,28.0,130.0,51.0,141.0,137.0,53.0,53.0,47.0,50.0,94.0,134.0,40.0,103.0
69.0,39.0,59.0,0.0,99.0,72.0,62.0,46.0,106.0,102.0,64.0,108.0,112.0,40.0,25.0,33.0,93.0,103.0,36.0,60.0,77.0,33.0,60.0,38.0,60.0,101.0,106.0,112.0,108.0,24.0,24.0,19.0,105.0,65.0,105.0,95.0,74.0
138.0,84.0,128.0,99.0,0.0,82.0,43.0,75.0,34.0,171.0,36.0,36.0,40.0,87.0,90.0,83.0,162.0,172.0,76.0,129.0,146.0,83.0,129.0,66.0,129.0,2.0,175.0,40.0,36.0,76.0,76.0,81.0,174.0,73.0,33.0,164.0,84.0
111.0,56.0,101.0,72.0,82.0,0.0,39.0,48.0,89.0,144.0,47.0,91.0,95.0,59.0,63.0,55.0,135.0,145.0,48.0,102.0,119.0,55.0,102.0,38.0,102.0,84.0,148.0,95.0,91.0,49.0,49.0,54.0,147.0,9.0,88.0,137.0,9.0
101.0,46.0,91.0,62.0,43.0,39.0,0.0,38.0,50.0,134.0,9.0,52.0,56.0,49.0,53.0,45.0,125.0,135.0,38.0,92.0,109.0,45.0,92.0,28.0,92.0,45.0,138.0,56.0,52.0,39.0,39.0,44.0,137.0,30.0,49.0,127.0,41.0
79.0,50.0,69.0,46.0,75.0,48.0,38.0,0.0,82.0,112.0,40.0,84.0,88.0,53.0,31.0,49.0,103.0,113.0,42.0,70.0,87.0,49.0,70.0,32.0,70.0,77.0,116.0,88.0,84.0,40.0,40.0,27.0,115.0,41.0,81.0,105.0,50.0
145.0,91.0,135.0,106.0,34.0,89.0,50.0,82.0,0.0,178.0,43.0,19.0,6.0,94.0,97.0,90.0,169.0,179.0,83.0,136.0,153.0,90.0,136.0,73.0,136.0,36.0,182.0,6.0,19.0,83.0,83.0,88.0,181.0,80.0,11.0,171.0,91.0
87.0,111.0,47.0,102.0,171.0,144.0,134.0,112.0,178.0,0.0,136.0,180.0,184.0,112.0,81.0,105.0,31.0,20.0,108.0,75.0,50.0,105.0,75.0,110.0,75.0,173.0,10.0,184.0,180.0,96.0,96.0,90.0,4.0,137.0,177.0,13.0,146.0
103.0,49.0,93.0,64.0,36.0,47.0,9.0,40.0,43.0,136.0,0.0,45.0,49.0,52.0,55.0,48.0,127.0,137.0,41.0,94.0,111.0,48.0,94.0,31.0,94.0,38.0,140.0,49.0,45.0,41.0,41.0,46.0,139.0,38.0,42.0,129.0,49.0
147.0,93.0,137.0,108.0,36.0,91.0,52.0,84.0,19.0,180.0,45.0,0.0,21.0,96.0,99.0,92.0,171.0,181.0,85.0,138.0,155.0,92.0,138.0,75.0,138.0,38.0,184.0,21.0,0.0,85.0,85.0,90.0,183.0,82.0,8.0,173.0,93.0
151.0,97.0,141.0,112.0,40.0,95.0,56.0,88.0,6.0,184.0,49.0,21.0,0.0,100.0,103.0,96.0,175.0,185.0,89.0,142.0,159.0,96.0,142.0,79.0,142.0,42.0,188.0,0.0,21.0,89.0,89.0,94.0,187.0,86.0,13.0,177.0,97.0
79.0,3.0,69.0,40.0,87.0,59.0,49.0,53.0,94.0,112.0,52.0,96.0,100.0,0.0,32.0,12.0,103.0,113.0,11.0,70.0,87.0,12.0,70.0,21.0,70.0,89.0,116.0,100.0,96.0,17.0,17.0,26.0,115.0,52.0,93.0,105.0,61.0
48.0,30.0,38.0,25.0,90.0,63.0,53.0,31.0,97.0,81.0,55.0,99.0,103.0,32.0,0.0,28.0,72.0,82.0,27.0,39.0,56.0,28.0,39.0,29.0,39.0,92.0,85.0,103.0,99.0,19.0,19.0,9.0,84.0,56.0,96.0,74.0,65.0
72.0,11.0,62.0,33.0,83.0,55.0,45.0,49.0,90.0,105.0,48.0,92.0,96.0,12.0,28.0,0.0,96.0,106.0,8.0,63.0,80.0,0.0,63.0,17.0,63.0,85.0,109.0,96.0,92.0,9.0,9.0,22.0,108.0,48.0,89.0,98.0,57.0
78.0,102.0,38.0,93.0,162.0,135.0,125.0,103.0,169.0,31.0,127.0,171.0,175.0,103.0,72.0,96.0,0.0,32.0,99.0,66.0,41.0,96.0,66.0,101.0,66.0,164.0,35.0,175.0,171.0,87.0,87.0,81.0,34.0,128.0,168.0,24.0,137.0
88.0,112.0,48.0,103.0,172.0,145.0,135.0,113.0,179.0,20.0,137.0,181.0,185.0,113.0,82.0,106.0,32.0,0.0,109.0,76.0,51.0,106.0,76.0,111.0,76.0,174.0,10.0,185.0,181.0,97.0,97.0,91.0,24.0,138.0,178.0,8.0,147.0
75.0,8.0,65.0,36.0,76.0,48.0,38.0,42.0,83.0,108.0,41.0,85.0,89.0,11.0,27.0,8.0,99.0,109.0,0.0,66.0,83.0,8.0,66.0,10.0,66.0,78.0,112.0,89.0,85.0,13.0,13.0,18.0,111.0,41.0,82.0,101.0,50.0
12.0,69.0,28.0,60.0,129.0,102.0,92.0,70.0,136.0,75.0,94.0,138.0,142.0,70.0,39.0,63.0,66.0,76.0,66.0,0.0,50.0,63.0,0.0,68.0,0.0,131.0,79.0,142.0,138.0,54.0,54.0,48.0,78.0,95.0,135.0,68.0,104.0
62.0,86.0,22.0,77.0,146.0,119.0,109.0,87.0,153.0,50.0,111.0,155.0,159.0,87.0,56.0,80.0,41.0,51.0,83.0,50.0,0.0,80.0,50.0,85.0,50.0,148.0,54.0,159.0,155.0,71.0,71.0,65.0,53.0,112.0,152.0,43.0,121.0
72.0,11.0,62.0,33.0,83.0,55.0,45.0,49.0,90.0,105.0,48.0,92.0,96.0,12.0,28.0,0.0,96.0,106.0,8.0,63.0,80.0,0.0,63.0,17.0,63.0,85.0,109.0,96.0,92.0,9.0,9.0,22.0,108.0,48.0,89.0,98.0,57.0
12.0,69.0,28.0,60.0,129.0,102.0,92.0,70.0,136.0,75.0,94.0,138.0,142.0,70.0,39.0,63.0,66.0,76.0,66.0,0.0,50.0,63.0,0.0,68.0,0.0,131.0,79.0,142.0,138.0,54.0,54.0,48.0,78.0,95.0,135.0,68.0,104.0
77.0,18.0,67.0,38.0,66.0,38.0,28.0,32.0,73.0,110.0,31.0,75.0,79.0,21.0,29.0,17.0,101.0,111.0,10.0,68.0,85.0,17.0,68.0,0.0,68.0,68.0,114.0,79.0,75.0,15.0,15.0,20.0,113.0,31.0,72.0,103.0,40.0
12.0,69.0,28.0,60.0,129.0,102.0,92.0,70.0,136.0,75.0,94.0,138.0,142.0,70.0,39.0,63.0,66.0,76.0,66.0,0.0,50.0,63.0,0.0,68.0,0.0,131.0,79.0,142.0,138.0,54.0,54.0,48.0,78.0,95.0,135.0,68.0,104.0
140.0,86.0,130.0,101.0,2.0,84.0,45.0,77.0,36.0,173.0,38.0,38.0,42.0,89.0,92.0,85.0,164.0,174.0,78.0,131.0,148.0,85.0,131.0,68.0,131.0,0.0,177.0,42.0,38.0,78.0,78.0,83.0,176.0,75.0,35.0,166.0,86.0
91.0,115.0,51.0,106.0,175.0,148.0,138.0,116.0,182.0,10.0,140.0,184.0,188.0,116.0,85.0,109.0,35.0,10.0,112.0,79.0,54.0,109.0,79.0,114.0,79.0,177.0,0.0,188.0,184.0,100.0,100.0,94.0,14.0,141.0,181.0,11.0,150.0
151.0,97.0,141.0,112.0,40.0,95.0,56.0,88.0,6.0,184.0,49.0,21.0,0.0,100.0,103.0,96.0,175.0,185.0,89.0,142.0,159.0,96.0,142.0,79.0,142.0,42.0,188.0,0.0,21.0,89.0,89.0,94.0,187.0,86.0,13.0,177.0,97.0
147.0,93.0,137.0,108.0,36.0,91.0,52.0,84.0,19.0,180.0,45.0,0.0,21.0,96.0,99.0,92.0,171.0,181.0,85.0,138.0,155.0,92.0,138.0,75.0,138.0,38.0,184.0,21.0,0.0,85.0,85.0,90.0,183.0,82.0,8.0,173.0,93.0
63.0,16.0,53.0,24.0,76.0,49.0,39.0,40.0,83.0,96.0,41.0,85.0,89.0,17.0,19.0,9.0,87.0,97.0,13.0,54.0,71.0,9.0,54.0,15.0,54.0,78.0,100.0,89.0,85.0,0.0,0.0,13.0,99.0,42.0,82.0,89.0,51.0
63.0,16.0,53.0,24.0,76.0,49.0,39.0,40.0,83.0,96.0,41.0,85.0,89.0,17.0,19.0,9.0,87.0,97.0,13.0,54.0,71.0,9.0,54.0,15.0,54.0,78.0,100.0,89.0,85.0,0.0,0.0,13.0,99.0,42.0,82.0,89.0,51.0
57.0,23.0,47.0,19.0,81.0,54.0,44.0,27.0,88.0,90.0,46.0,90.0,94.0,26.0,9.0,22.0,81.0,91.0,18.0,48.0,65.0,22.0,48.0,20.0,48.0,83.0,94.0,94.0,90.0,13.0,13.0,0.0,93.0,47.0,87.0,83.0,56.0
90.0,114.0,50.0,105.0,174.0,147.0,137.0,115.0,181.0,4.0,139.0,183.0,187.0,115.0,84.0,108.0,34.0,24.0,111.0,78.0,53.0,108.0,78.0,113.0,78.0,176.0,14.0,187.0,183.0,99.0,99.0,93.0,0.0,140.0,180.0,17.0,149.0
104.0,49.0,94.0,65.0,73.0,9.0,30.0,41.0,80.0,137.0,38.0,82.0,86.0,52.0,56.0,48.0,128.0,138.0,41.0,95.0,112.0,48.0,95.0,31.0,95.0,75.0,141.0,86.0,82.0,42.0,42.0,47.0,140.0,0.0,79.0,130.0,14.0
144.0,90.0,134.0,105.0,33.0,88.0,49.0,81.0,11.0,177.0,42.0,8.0,13.0,93.0,96.0,89.0,168.0,178.0,82.0,135.0,152.0,89.0,135.0,72.0,135.0,35.0,181.0,13.0,8.0,82.0,82.0,87.0,180.0,79.0,0.0,170.0,90.0
80.0,104.0,40.0,95.0,164.0,137.0,127.0,105.0,171.0,13.0,129.0,173.0,177.0,105.0,74.0,98.0,24.0,8.0,101.0,68.0,43.0,98.0,68.0,103.0,68.0,166.0,11.0,177.0,173.0,89.0,89.0,83.0,17.0,130.0,170.0,0.0,139.0
113.0,58.0,103.0,74.0,84.0,9.0,41.0,50.0,91.0,146.0,49.0,93.0,97.0,61.0,65.0,57.0,137.0,147.0,50.0,104.0,121.0,57.0,104.0,40.0,104.0,86.0,150.0,97.0,93.0,51.0,51.0,56.0,149.0,14.0,90.0,139.0,0.0
