0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,112.0,87.0,102.0,144.0,178.0,171.0,134.0,111.0,47.0,114.0,4.0,64.0,98.0,137.0,4.0,108.0,184.0,96.0,64.0,51.0,81.0,83.0,51.0,20.0,98.0,184.0,166.0,75.0,72.0,64.0,48.0,103.0,180.0,105.0,103.0,75.0,101.0,118.0,90.0,137.0,91.0,83.0,74.0,10.0,104.0
112.0,0.0,79.0,46.0,48.0,82.0,75.0,38.0,50.0,69.0,12.0,115.0,56.0,32.0,41.0,115.0,42.0,88.0,40.0,56.0,65.0,31.0,41.0,65.0,113.0,32.0,88.0,70.0,70.0,40.0,56.0,75.0,15.0,84.0,24.0,15.0,70.0,45.0,22.0,34.0,41.0,83.0,41.0,66.0,116.0,8.0
87.0,79.0,0.0,69.0,111.0,145.0,138.0,101.0,78.0,40.0,81.0,90.0,24.0,65.0,104.0,90.0,75.0,151.0,63.0,24.0,36.0,48.0,50.0,36.0,88.0,65.0,151.0,133.0,12.0,39.0,24.0,50.0,70.0,147.0,72.0,70.0,12.0,68.0,85.0,57.0,104.0,9.0,50.0,29.0,91.0,71.0
102.0,46.0,69.0,0.0,72.0,106.0,99.0,62.0,39.0,59.0,48.0,105.0,46.0,26.0,65.0,105.0,36.0,112.0,24.0,46.0,55.0,25.0,37.0,55.0,103.0,26.0,112.0,94.0,60.0,34.0,46.0,65.0,31.0,108.0,33.0,31.0,60.0,3.0,46.0,12.0,65.0,73.0,37.0,56.0,106.0,38.0
144.0,48.0,111.0,72.0,0.0,89.0,82.0,39.0,56.0,101.0,50.0,147.0,88.0,46.0,9.0,147.0,48.0,95.0,49.0,88.0,97.0,63.0,73.0,97.0,145.0,46.0,95.0,77.0,102.0,72.0,88.0,107.0,41.0,91.0,39.0,41.0,102.0,71.0,27.0,66.0,9.0,115.0,73.0,98.0,148.0,49.0
178.0,82.0,145.0,106.0,89.0,0.0,34.0,50.0,91.0,135.0,83.0,181.0,122.0,80.0,80.0,181.0,83.0,6.0,83.0,122.0,131.0,97.0,107.0,131.0,179.0,80.0,6.0,12.0,136.0,106.0,122.0,141.0,75.0,19.0,73.0,75.0,136.0,105.0,62.0,100.0,80.0,149.0,107.0,132.0,182.0,83.0
171.0,75.0,138.0,99.0,82.0,34.0,0.0,43.0,84.0,128.0,76.0,174.0,115.0,73.0,73.0,174.0,76.0,40.0,76.0,115.0,124.0,90.0,100.0,124.0,172.0,73.0,40.0,22.0,129.0,99.0,115.0,134.0,68.0,36.0,66.0,68.0,129.0,98.0,55.0,93.0,73.0,142.0,100.0,125.0,175.0,76.0
134.0,38.0,101.0,62.0,39.0,50.0,43.0,0.0,46.0,91.0,39.0,137.0,78.0,36.0,30.0,137.0,38.0,56.0,39.0,78.0,87.0,53.0,63.0,87.0,135.0,36.0,56.0,38.0,92.0,62.0,78.0,97.0,31.0,52.0,29.0,31.0,92.0,61.0,16.0,56.0,30.0,105.0,63.0,88.0,138.0,39.0
111.0,50.0,78.0,39.0,56.0,91.0,84.0,46.0,0.0,68.0,52.0,114.0,55.0,18.0,49.0,114.0,8.0,97.0,16.0,55.0,64.0,30.0,41.0,64.0,112.0,18.0,97.0,79.0,69.0,39.0,55.0,74.0,35.0,93.0,26.0,35.0,69.0,38.0,30.0,33.0,49.0,82.0,41.0,65.0,115.0,42.0
47.0,69.0,40.0,59.0,101.0,135.0,128.0,91.0,68.0,0.0,71.0,50.0,17.0,55.0,94.0,50.0,65.0,141.0,53.0,17.0,4.0,38.0,40.0,4.0,48.0,55.0,141.0,123.0,28.0,29.0,17.0,10.0,60.0,137.0,62.0,60.0,28.0,58.0,75.0,47.0,94.0,44.0,40.0,27.0,51.0,61.0
114.0,12.0,81.0,48.0,50.0,83.0,76.0,39.0,52.0,71.0,0.0,117.0,58.0,34.0,42.0,117.0,44.0,89.0,42.0,58.0,67.0,33.0,43.0,67.0,115.0,34.0,89.0,71.0,72.0,42.0,58.0,77.0,17.0,85.0,26.0,17.0,72.0,47.0,23.0,36.0,42.0,85.0,43.0,68.0,118.0,13.0
4.0,115.0,90.0,105.0,147.0,181.0,174.0,137.0,114.0,50.0,117.0,0.0,67.0,101.0,140.0,0.0,111.0,187.0,99.0,67.0,54.0,84.0,86.0,54.0,24.0,101.0,187.0,169.0,78.0,75.0,67.0,51.0,106.0,183.0,108.0,106.0,78.0,104.0,121.0,93.0,140.0,94.0,86.0,77.0,14.0,107.0
64.0,56.0,24.0,46.0,88.0,122.0,115.0,78.0,55.0,17.0,58.0,67.0,0.0,42.0,81.0,67.0,52.0,128.0,40.0,0.0,13.0,25.0,27.0,13.0,65.0,42.0,128.0,110.0,15.0,16.0,0.0,27.0,47.0,124.0,49.0,47.0,15.0,45.0,62.0,34.0,81.0,28.0,27.0,10.0,68.0,48.0
98.0,32.0,65.0,26.0,46.0,80.0,73.0,36.0,18.0,55.0,34.0,101.0,42.0,0.0,39.0,101.0,10.0,86.0,8.0,42.0,51.0,17.0,27.0,51.0,99.0,0.0,86.0,68.0,56.0,26.0,42.0,61.0,17.0,82.0,8.0,17.0,56.0,25.0,20.0,20.0,39.0,69.0,27.0,52.0,102.0,24.0
137.0,41.0,104.0,65.0,9.0,80.0,73.0,30.0,49.0,94.0,42.0,140.0,81.0,39.0,0.0,140.0,41.0,86.0,42.0,81.0,90.0,56.0,66.0,90.0,138.0,39.0,86.0,68.0,95.0,65.0,81.0,100.0,34.0,82.0,32.0,34.0,95.0,64.0,19.0,59.0,0.0,108.0,66.0,91.0,141.0,42.0
4.0,115.0,90.0,105.0,147.0,181.0,174.0,137.0,114.0,50.0,117.0,0.0,67.0,101.0,140.0,0.0,111.0,187.0,99.0,67.0,54.0,84.0,86.0,54.0,24.0,101.0,187.0,169.0,78.0,75.0,67.0,51.0,106.0,183.0,108.0,106.0,78.0,104.0,121.0,93.0,140.0,94.0,86.0,77.0,14.0,107.0
108.0,42.0,75.0,36.0,48.0,83.0,76.0,38.0,8.0,65.0,44.0,111.0,52.0,10.0,41.0,111.0,0.0,89.0,13.0,52.0,61.0,27.0,37.0,61.0,109.0,10.0,89.0,71.0,66.0,36.0,52.0,71.0,27.0,85.0,18.0,27.0,66.0,35.0,22.0,30.0,41.0,79.0,37.0,62.0,112.0,34.0
184.0,88.0,151.0,112.0,95.0,6.0,40.0,56.0,97.0,141.0,89.0,187.0,128.0,86.0,86.0,187.0,89.0,0.0,89.0,128.0,137.0,103.0,113.0,137.0,185.0,86.0,0.0,18.0,142.0,112.0,128.0,147.0,81.0,21.0,79.0,81.0,142.0,111.0,68.0,106.0,86.0,155.0,113.0,138.0,188.0,89.0
96.0,40.0,63.0,24.0,49.0,83.0,76.0,39.0,16.0,53.0,42.0,99.0,40.0,8.0,42.0,99.0,13.0,89.0,0.0,40.0,49.0,19.0,31.0,49.0,97.0,8.0,89.0,71.0,54.0,28.0,40.0,59.0,25.0,85.0,16.0,25.0,54.0,23.0,23.0,18.0,42.0,67.0,31.0,50.0,100.0,32.0
64.0,56.0,24.0,46.0,88.0,122.0,115.0,78.0,55.0,17.0,58.0,67.0,0.0,42.0,81.0,67.0,52.0,128.0,40.0,0.0,13.0,25.0,27.0,13.0,65.0,42.0,128.0,110.0,15.0,16.0,0.0,27.0,47.0,124.0,49.0,47.0,15.0,45.0,62.0,34.0,81.0,28.0,27.0,10.0,68.0,48.0
51.0,65.0,36.0,55.0,97.0,131.0,124.0,87.0,64.0,4.0,67.0,54.0,13.0,51.0,90.0,54.0,61.0,137.0,49.0,13.0,0.0,34.0,36.0,0.0,52.0,51.0,137.0,119.0,24.0,25.0,13.0,14.0,56.0,133.0,58.0,56.0,24.0,54.0,71.0,43.0,90.0,40.0,36.0,23.0,55.0,57.0
81.0,31.0,48.0,25.0,63.0,97.0,90.0,53.0,30.0,38.0,33.0,84.0,25.0,17.0,56.0,84.0,27.0,103.0,19.0,25.0,34.0,0.0,12.0,34.0,82.0,17.0,103.0,85.0,39.0,9.0,25.0,44.0,22.0,99.0,24.0,22.0,39.0,24.0,37.0,13.0,56.0,52.0,12.0,35.0,85.0,23.0
83.0,41.0,50.0,37.0,73.0,107.0,100.0,63.0,41.0,40.0,43.0,86.0,27.0,27.0,66.0,86.0,37.0,113.0,31.0,27.0,36.0,12.0,0.0,36.0,84.0,27.0,113.0,95.0,41.0,11.0,27.0,46.0,32.0,109.0,34.0,32.0,41.0,36.0,47.0,25.0,66.0,54.0,0.0,37.0,87.0,33.0
51.0,65.0,36.0,55.0,97.0,131.0,124.0,87.0,64.0,4.0,67.0,54.0,13.0,51.0,90.0,54.0,61.0,137.0,49.0,13.0,0.0,34.0,36.0,0.0,52.0,51.0,137.0,119.0,24.0,25.0,13.0,14.0,56.0,133.0,58.0,56.0,24.0,54.0,71.0,43.0,90.0,40.0,36.0,23.0,55.0,57.0
20.0,113.0,88.0,103.0,145.0,179.0,172.0,135.0,112.0,48.0,115.0,24.0,65.0,99.0,138.0,24.0,109.0,185.0,97.0,65.0,52.0,82.0,84.0,52.0,0.0,99.0,185.0,167.0,76.0,73.0,65.0,49.0,104.0,181.0,106.0,104.0,76.0,102.0,119.0,91.0,138.0,92.0,84.0,75.0,10.0,105.0
98.0,32.0,65.0,26.0,46.0,80.0,73.0,36.0,18.0,55.0,34.0,101.0,42.0,0.0,39.0,101.0,10.0,86.0,8.0,42.0,51.0,17.0,27.0,51.0,99.0,0.0,86.0,68.0,56.0,26.0,42.0,61.0,17.0,82.0,8.0,17.0,56.0,25.0,20.0,20.0,39.0,69.0,27.0,52.0,102.0,24.0
184.0,88.0,151.0,112.0,95.0,6.0,40.0,56.0,97.0,141.0,89.0,187.0,128.0,86.0,86.0,187.0,89.0,0.0,89.0,128.0,137.0,103.0,113.0,137.0,185.0,86.0,0.0,18.0,142.0,112.0,128.0,147.0,81.0,21.0,79.0,81.0,142.0,111.0,68.0,106.0,86.0,155.0,113.0,138.0,188.0,89.0
166.0,70.0,133.0,94.0,77.0,12.0,22.0,38.0,79.0,123.0,71.0,169.0,110.0,68.0,68.0,169.0,71.0,18.0,71.0,110.0,119.0,85.0,95.0,119.0,167.0,68.0,18.0,0.0,124.0,94.0,110.0,129.0,63.0,14.0,61.0,63.0,124.0,93.0,50.0,88.0,68.0,137.0,95.0,120.0,170.0,71.0
75.0,70.0,12.0,60.0,102.0,136.0,129.0,92.0,69.0,28.0,72.0,78.0,15.0,56.0,95.0,78.0,66.0,142.0,54.0,15.0,24.0,39.0,41.0,24.0,76.0,56.0,142.0,124.0,0.0,30.0,15.0,38.0,61.0,138.0,63.0,61.0,0.0,59.0,76.0,48.0,95.0,16.0,41.0,20.0,79.0,62.0
72.0,40.0,39.0,34.0,72.0,106.0,99.0,62.0,39.0,29.0,42.0,75.0,16.0,26.0,65.0,75.0,36.0,112.0,28.0,16.0,25.0,9.0,11.0,25.0,73.0,26.0,112.0,94.0,30.0,0.0,16.0,35.0,31.0,108.0,33.0,31.0,30.0,33.0,46.0,22.0,65.0,43.0,11.0,26.0,76.0,32.0
64.0,56.0,24.0,46.0,88.0,122.0,115.0,78.0,55.0,17.0,58.0,67.0,0.0,42.0,81.0,67.0,52.0,128.0,40.0,0.0,13.0,25.0,27.0,13.0,65.0,42.0,128.0,110.0,15.0,16.0,0.0,27.0,47.0,124.0,49.0,47.0,15.0,45.0,62.0,34.0,81.0,28.0,27.0,10.0,68.0,48.0
48.0,75.0,50.0,65.0,107.0,141.0,134.0,97.0,74.0,10.0,77.0,51.0,27.0,61.0,100.0,51.0,71.0,147.0,59.0,27.0,14.0,44.0,46.0,14.0,49.0,61.0,147.0,129.0,38.0,35.0,27.0,0.0,66.0,143.0,68.0,66.0,38.0,64.0,81.0,53.0,100.0,54.0,46.0,37.0,52.0,67.0
103.0,15.0,70.0,31.0,41.0,75.0,68.0,31.0,35.0,60.0,17.0,106.0,47.0,17.0,34.0,106.0,27.0,81.0,25.0,47.0,56.0,22.0,32.0,56.0,104.0,17.0,81.0,63.0,61.0,31.0,47.0,66.0,0.0,77.0,9.0,0.0,61.0,30.0,15.0,25.0,34.0,74.0,32.0,57.0,107.0,8.0
180.0,84.0,147.0,108.0,91.0,19.0,36.0,52.0,93.0,137.0,85.0,183.0,124.0,82.0,82.0,183.0,85.0,21.0,85.0,124.0,133.0,99.0,109.0,133.0,181.0,82.0,21.0,14.0,138.0,108.0,124.0,143.0,77.0,0.0,75.0,77.0,138.0,107.0,64.0,102.0,82.0,151.0,109.0,134.0,184.0,85.0
105.0,24.0,72.0,33.0,39.0,73.0,66.0,29.0,26.0,62.0,26.0,108.0,49.0,8.0,32.0,108.0,18.0,79.0,16.0,49.0,58.0,24.0,34.0,58.0,106.0,8.0,79.0,61.0,63.0,33.0,49.0,68.0,9.0,75.0,0.0,9.0,63.0,32.0,13.0,27.0,32.0,76.0,34.0,59.0,109.0,16.0
103.0,15.0,70.0,31.0,41.0,75.0,68.0,31.0,35.0,60.0,17.0,106.0,47.0,17.0,34.0,106.0,27.0,81.0,25.0,47.0,56.0,22.0,32.0,56.0,104.0,17.0,81.0,63.0,61.0,31.0,47.0,66.0,0.0,77.0,9.0,0.0,61.0,30.0,15.0,25.0,34.0,74.0,32.0,57.0,107.0,8.0
75.0,70.0,12.0,60.0,102.0,136.0,129.0,92.0,69.0,28.0,72.0,78.0,15.0,56.0,95.0,78.0,66.0,142.0,54.0,15.0,24.0,39.0,41.0,24.0,76.0,56.0,142.0,124.0,0.0,30.0,15.0,38.0,61.0,138.0,63.0,61.0,0.0,59.0,76.0,48.0,95.0,16.0,41.0,20.0,79.0,62.0
101.0,45.0,68.0,3.0,71.0,105.0,98.0,61.0,38.0,58.0,47.0,104.0,45.0,25.0,64.0,104.0,35.0,111.0,23.0,45.0,54.0,24.0,36.0,54.0,102.0,25.0,111.0,93.0,59.0,33.0,45.0,64.0,30.0,107.0,32.0,30.0,59.0,0.0,45.0,11.0,64.0,72.0,36.0,55.0,105.0,37.0
118.0,22.0,85.0,46.0,27.0,62.0,55.0,16.0,30.0,75.0,23.0,121.0,62.0,20.0,19.0,121.0,22.0,68.0,23.0,62.0,71.0,37.0,47.0,71.0,119.0,20.0,68.0,50.0,76.0,46.0,62.0,81.0,15.0,64.0,13.0,15.0,76.0,45.0,0.0,40.0,19.0,89.0,47.0,72.0,122.0,23.0
90.0,34.0,57.0,12.0,66.0,100.0,93.0,56.0,33.0,47.0,36.0,93.0,34.0,20.0,59.0,93.0,30.0,106.0,18.0,34.0,43.0,13.0,25.0,43.0,91.0,20.0,106.0,88.0,48.0,22.0,34.0,53.0,25.0,102.0,27.0,25.0,48.0,11.0,40.0,0.0,59.0,61.0,25.0,44.0,94.0,26.0
137.0,41.0,104.0,65.0,9.0,80.0,73.0,30.0,49.0,94.0,42.0,140.0,81.0,39.0,0.0,140.0,41.0,86.0,42.0,81.0,90.0,56.0,66.0,90.0,138.0,39.0,86.0,68.0,95.0,65.0,81.0,100.0,34.0,82.0,32.0,34.0,95.0,64.0,19.0,59.0,0.0,108.0,66.0,91.0,141.0,42.0
91.0,83.0,9.0,73.0,115.0,149.0,142.0,105.0,82.0,44.0,85.0,94.0,28.0,69.0,108.0,94.0,79.0,155.0,67.0,28.0,40.0,52.0,54.0,40.0,92.0,69.0,155.0,137.0,16.0,43.0,28.0,54.0,74.0,151.0,76.0,74.0,16.0,72.0,89.0,61.0,108.0,0.0,54.0,33.0,95.0,75.0
83.0,41.0,50.0,37.0,73.0,107.0,100.0,63.0,41.0,40.0,43.0,86.0,27.0,27.0,66.0,86.0,37.0,113.0,31.0,27.0,36.0,12.0,0.0,36.0,84.0,27.0,113.0,95.0,41.0,11.0,27.0,46.0,32.0,109.0,34.0,32.0,41.0,36.0,47.0,25.0,66.0,54.0,0.0,37.0,87.0,33.0
74.0,66.0,29.0,56.0,98.0,132.0,125.0,88.0,65.0,27.0,68.0,77.0,10.0,52.0,91.0,77.0,62.0,138.0,50.0,10.0,23.0,35.0,37.0,23.0,75.0,52.0,138.0,120.0,20.0,26.0,10.0,37.0,57.0,134.0,59.0,57.0,20.0,55.0,72.0,44.0,91.0,33.0,37.0,0.0,78.0,58.0
10.0,116.0,91.0,106.0,148.0,182.0,175.0,138.0,115.0,51.0,118.0,14.0,68.0,102.0,141.0,14.0,112.0,188.0,100.0,68.0,55.0,85.0,87.0,55.0,10.0,102.0,188.0,170.0,79.0,76.0,68.0,52.0,107.0,184.0,109.0,107.0,79.0,105.0,122.0,94.0,141.0,95.0,87.0,78.0,0.0,108.0
104.0,8.0,71.0,38.0,49.0,83.0,76.0,39.0,42.0,61.0,13.0,107.0,48.0,24.0,42.0,107.0,34.0,89.0,32.0,48.0,57.0,23.0,33.0,57.0,105.0,24.0,89.0,71.0,62.0,32.0,48.0,67.0,8.0,85.0,16.0,8.0,62.0,37.0,23.0,26.0,42.0,75.0,33.0,58.0,108.0,0.0
