0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,50.0,38.0,134.0,46.0,101.0,62.0,91.0,39.0,43.0,137.0,39.0,92.0,22.0,78.0,41.0,31.0,45.0,127.0,138.0,117.0,121.0,14.0,45.0,38.0,35.0,98.0,78.0,20.0,2.0,125.0,56.0,92.0,49.0,39.0,49.0,38.0,2.0,88.0,20.0,125.0,107.0,14.0,22.0,109.0,9.0
50.0,0.0,82.0,178.0,91.0,145.0,106.0,135.0,89.0,34.0,181.0,83.0,136.0,72.0,122.0,91.0,75.0,36.0,171.0,182.0,161.0,165.0,37.0,36.0,83.0,19.0,142.0,122.0,70.0,48.0,169.0,6.0,136.0,94.0,83.0,11.0,83.0,48.0,132.0,70.0,169.0,151.0,37.0,72.0,153.0,43.0
38.0,82.0,0.0,112.0,50.0,79.0,46.0,69.0,48.0,75.0,115.0,8.0,70.0,31.0,56.0,50.0,15.0,77.0,105.0,116.0,95.0,99.0,46.0,77.0,42.0,67.0,76.0,56.0,40.0,36.0,103.0,88.0,70.0,53.0,40.0,81.0,42.0,36.0,66.0,40.0,103.0,85.0,46.0,31.0,87.0,40.0
134.0,178.0,112.0,0.0,111.0,87.0,102.0,47.0,144.0,171.0,4.0,104.0,75.0,127.0,64.0,146.0,103.0,173.0,13.0,10.0,26.0,62.0,142.0,173.0,108.0,163.0,36.0,64.0,136.0,132.0,9.0,184.0,75.0,112.0,96.0,177.0,108.0,132.0,74.0,136.0,9.0,31.0,142.0,127.0,50.0,136.0
46.0,91.0,50.0,111.0,0.0,78.0,39.0,68.0,56.0,84.0,114.0,42.0,69.0,39.0,55.0,58.0,35.0,86.0,104.0,115.0,94.0,98.0,55.0,86.0,8.0,76.0,75.0,55.0,48.0,44.0,102.0,97.0,69.0,3.0,16.0,90.0,8.0,44.0,65.0,48.0,102.0,84.0,55.0,39.0,86.0,49.0
101.0,145.0,79.0,87.0,78.0,0.0,69.0,40.0,111.0,138.0,90.0,71.0,12.0,94.0,24.0,113.0,70.0,140.0,80.0,91.0,70.0,74.0,109.0,140.0,75.0,130.0,51.0,24.0,103.0,99.0,78.0,151.0,12.0,79.0,63.0,144.0,75.0,99.0,29.0,103.0,78.0,60.0,109.0,94.0,62.0,103.0
62.0,106.0,46.0,102.0,39.0,69.0,0.0,59.0,72.0,99.0,105.0,38.0,60.0,55.0,46.0,74.0,31.0,101.0,95.0,106.0,85.0,89.0,70.0,101.0,36.0,91.0,66.0,46.0,64.0,60.0,93.0,112.0,60.0,40.0,24.0,105.0,36.0,60.0,56.0,64.0,93.0,75.0,70.0,55.0,77.0,64.0
91.0,135.0,69.0,47.0,68.0,40.0,59.0,0.0,101.0,128.0,50.0,61.0,28.0,84.0,17.0,103.0,60.0,130.0,40.0,51.0,30.0,34.0,99.0,130.0,65.0,120.0,11.0,17.0,93.0,89.0,38.0,141.0,28.0,69.0,53.0,134.0,65.0,89.0,27.0,93.0,38.0,20.0,99.0,84.0,22.0,93.0
39.0,89.0,48.0,144.0,56.0,111.0,72.0,101.0,0.0,82.0,147.0,49.0,102.0,17.0,88.0,9.0,41.0,84.0,137.0,148.0,127.0,131.0,53.0,84.0,48.0,74.0,108.0,88.0,21.0,41.0,135.0,95.0,102.0,59.0,49.0,88.0,48.0,41.0,98.0,21.0,135.0,117.0,53.0,17.0,119.0,47.0
43.0,34.0,75.0,171.0,84.0,138.0,99.0,128.0,82.0,0.0,174.0,76.0,129.0,65.0,115.0,84.0,68.0,2.0,164.0,175.0,154.0,158.0,29.0,2.0,76.0,20.0,135.0,115.0,63.0,41.0,162.0,40.0,129.0,87.0,76.0,33.0,76.0,41.0,125.0,63.0,162.0,144.0,29.0,65.0,146.0,36.0
137.0,181.0,115.0,4.0,114.0,90.0,105.0,50.0,147.0,174.0,0.0,107.0,78.0,130.0,67.0,149.0,106.0,176.0,17.0,14.0,29.0,65.0,145.0,176.0,111.0,166.0,39.0,67.0,139.0,135.0,12.0,187.0,78.0,115.0,99.0,180.0,111.0,135.0,77.0,139.0,12.0,34.0,145.0,130.0,53.0,139.0
39.0,83.0,8.0,104.0,42.0,71.0,38.0,61.0,49.0,76.0,107.0,0.0,62.0,32.0,48.0,51.0,8.0,78.0,97.0,108.0,87.0,91.0,47.0,78.0,34.0,68.0,68.0,48.0,41.0,37.0,95.0,89.0,62.0,45.0,32.0,82.0,34.0,37.0,58.0,41.0,95.0,77.0,47.0,32.0,79.0,41.0
92.0,136.0,70.0,75.0,69.0,12.0,60.0,28.0,102.0,129.0,78.0,62.0,0.0,85.0,15.0,104.0,61.0,131.0,68.0,79.0,58.0,62.0,100.0,131.0,66.0,121.0,39.0,15.0,94.0,90.0,66.0,142.0,0.0,70.0,54.0,135.0,66.0,90.0,20.0,94.0,66.0,48.0,100.0,85.0,50.0,94.0
22.0,72.0,31.0,127.0,39.0,94.0,55.0,84.0,17.0,65.0,130.0,32.0,85.0,0.0,71.0,19.0,24.0,67.0,120.0,131.0,110.0,114.0,36.0,67.0,31.0,57.0,91.0,71.0,10.0,24.0,118.0,78.0,85.0,42.0,32.0,71.0,31.0,24.0,81.0,10.0,118.0,100.0,36.0,0.0,102.0,30.0
78.0,122.0,56.0,64.0,55.0,24.0,46.0,17.0,88.0,115.0,67.0,48.0,15.0,71.0,0.0,90.0,47.0,117.0,57.0,68.0,47.0,51.0,86.0,117.0,52.0,107.0,28.0,0.0,80.0,76.0,55.0,128.0,15.0,56.0,40.0,121.0,52.0,76.0,10.0,80.0,55.0,37.0,86.0,71.0,39.0,80.0
41.0,91.0,50.0,146.0,58.0,113.0,74.0,103.0,9.0,84.0,149.0,51.0,104.0,19.0,90.0,0.0,43.0,86.0,139.0,150.0,129.0,133.0,55.0,86.0,50.0,76.0,110.0,90.0,23.0,43.0,137.0,97.0,104.0,61.0,51.0,90.0,50.0,43.0,100.0,23.0,137.0,119.0,55.0,19.0,121.0,49.0
31.0,75.0,15.0,103.0,35.0,70.0,31.0,60.0,41.0,68.0,106.0,8.0,61.0,24.0,47.0,43.0,0.0,70.0,96.0,107.0,86.0,90.0,39.0,70.0,27.0,60.0,67.0,47.0,33.0,29.0,94.0,81.0,61.0,38.0,25.0,74.0,27.0,29.0,57.0,33.0,94.0,76.0,39.0,24.0,78.0,33.0
45.0,36.0,77.0,173.0,86.0,140.0,101.0,130.0,84.0,2.0,176.0,78.0,131.0,67.0,117.0,86.0,70.0,0.0,166.0,177.0,156.0,160.0,31.0,0.0,78.0,22.0,137.0,117.0,65.0,43.0,164.0,42.0,131.0,89.0,78.0,35.0,78.0,43.0,127.0,65.0,164.0,146.0,31.0,67.0,148.0,38.0
127.0,171.0,105.0,13.0,104.0,80.0,95.0,40.0,137.0,164.0,17.0,97.0,68.0,120.0,57.0,139.0,96.0,166.0,0.0,11.0,19.0,55.0,135.0,166.0,101.0,156.0,29.0,57.0,129.0,125.0,17.0,177.0,68.0,105.0,89.0,170.0,101.0,125.0,67.0,129.0,17.0,24.0,135.0,120.0,43.0,129.0
138.0,182.0,116.0,10.0,115.0,91.0,106.0,51.0,148.0,175.0,14.0,108.0,79.0,131.0,68.0,150.0,107.0,177.0,11.0,0.0,30.0,66.0,146.0,177.0,112.0,167.0,40.0,68.0,140.0,136.0,14.0,188.0,79.0,116.0,100.0,181.0,112.0,136.0,78.0,140.0,14.0,35.0,146.0,131.0,54.0,140.0
117.0,161.0,95.0,26.0,94.0,70.0,85.0,30.0,127.0,154.0,29.0,87.0,58.0,110.0,47.0,129.0,86.0,156.0,19.0,30.0,0.0,45.0,125.0,156.0,91.0,146.0,19.0,47.0,119.0,115.0,17.0,167.0,58.0,95.0,79.0,160.0,91.0,115.0,57.0,119.0,17.0,10.0,125.0,110.0,33.0,119.0
121.0,165.0,99.0,62.0,98.0,74.0,89.0,34.0,131.0,158.0,65.0,91.0,62.0,114.0,51.0,133.0,90.0,160.0,55.0,66.0,45.0,0.0,129.0,160.0,95.0,150.0,26.0,51.0,123.0,119.0,53.0,171.0,62.0,99.0,83.0,164.0,95.0,119.0,61.0,123.0,53.0,35.0,129.0,114.0,12.0,123.0
14.0,37.0,46.0,142.0,55.0,109.0,70.0,99.0,53.0,29.0,145.0,47.0,100.0,36.0,86.0,55.0,39.0,31.0,135.0,146.0,125.0,129.0,0.0,31.0,47.0,22.0,106.0,86.0,34.0,12.0,133.0,43.0,100.0,58.0,47.0,36.0,47.0,12.0,96.0,34.0,133.0,115.0,0.0,36.0,117.0,12.0
45.0,36.0,77.0,173.0,86.0,140.0,101.0,130.0,84.0,2.0,176.0,78.0,131.0,67.0,117.0,86.0,70.0,0.0,166.0,177.0,156.0,160.0,31.0,0.0,78.0,22.0,137.0,117.0,65.0,43.0,164.0,42.0,131.0,89.0,78.0,35.0,78.0,43.0,127.0,65.0,164.0,146.0,31.0,67.0,148.0,38.0
38.0,83.0,42.0,108.0,8.0,75.0,36.0,65.0,48.0,76.0,111.0,34.0,66.0,31.0,52.0,50.0,27.0,78.0,101.0,112.0,91.0,95.0,47.0,78.0,0.0,68.0,72.0,52.0,40.0,36.0,99.0,89.0,66.0,11.0,13.0,82.0,0.0,36.0,62.0,40.0,99.0,81.0,47.0,31.0,83.0,41.0
35.0,19.0,67.0,163.0,76.0,130.0,91.0,120.0,74.0,20.0,166.0,68.0,121.0,57.0,107.0,76.0,60.0,22.0,156.0,167.0,146.0,150.0,22.0,22.0,68.0,0.0,127.0,107.0,55.0,33.0,154.0,21.0,121.0,79.0,68.0,14.0,68.0,33.0,117.0,55.0,154.0,136.0,22.0,57.0,138.0,28.0
98.0,142.0,76.0,36.0,75.0,51.0,66.0,11.0,108.0,135.0,39.0,68.0,39.0,91.0,28.0,110.0,67.0,137.0,29.0,40.0,19.0,26.0,106.0,137.0,72.0,127.0,0.0,28.0,100.0,96.0,27.0,148.0,39.0,76.0,60.0,141.0,72.0,96.0,38.0,100.0,27.0,9.0,106.0,91.0,14.0,100.0
78.0,122.0,56.0,64.0,55.0,24.0,46.0,17.0,88.0,115.0,67.0,48.0,15.0,71.0,0.0,90.0,47.0,117.0,57.0,68.0,47.0,51.0,86.0,117.0,52.0,107.0,28.0,0.0,80.0,76.0,55.0,128.0,15.0,56.0,40.0,121.0,52.0,76.0,10.0,80.0,55.0,37.0,86.0,71.0,39.0,80.0
20.0,70.0,40.0,136.0,48.0,103.0,64.0,93.0,21.0,63.0,139.0,41.0,94.0,10.0,80.0,23.0,33.0,65.0,129.0,140.0,119.0,123.0,34.0,65.0,40.0,55.0,100.0,80.0,0.0,22.0,127.0,76.0,94.0,51.0,41.0,69.0,40.0,22.0,90.0,0.0,127.0,109.0,34.0,10.0,111.0,28.0
2.0,48.0,36.0,132.0,44.0,99.0,60.0,89.0,41.0,41.0,135.0,37.0,90.0,24.0,76.0,43.0,29.0,43.0,125.0,136.0,115.0,119.0,12.0,43.0,36.0,33.0,96.0,76.0,22.0,0.0,123.0,54.0,90.0,47.0,37.0,47.0,36.0,0.0,86.0,22.0,123.0,105.0,12.0,24.0,107.0,7.0
125.0,169.0,103.0,9.0,102.0,78.0,93.0,38.0,135.0,162.0,12.0,95.0,66.0,118.0,55.0,137.0,94.0,164.0,17.0,14.0,17.0,53.0,133.0,164.0,99.0,154.0,27.0,55.0,127.0,123.0,0.0,175.0,66.0,103.0,87.0,168.0,99.0,123.0,65.0,127.0,0.0,22.0,133.0,118.0,41.0,127.0
56.0,6.0,88.0,184.0,97.0,151.0,112.0,141.0,95.0,40.0,187.0,89.0,142.0,78.0,128.0,97.0,81.0,42.0,177.0,188.0,167.0,171.0,43.0,42.0,89.0,21.0,148.0,128.0,76.0,54.0,175.0,0.0,142.0,100.0,89.0,13.0,89.0,54.0,138.0,76.0,175.0,157.0,43.0,78.0,159.0,49.0
92.0,136.0,70.0,75.0,69.0,12.0,60.0,28.0,102.0,129.0,78.0,62.0,0.0,85.0,15.0,104.0,61.0,131.0,68.0,79.0,58.0,62.0,100.0,131.0,66.0,121.0,39.0,15.0,94.0,90.0,66.0,142.0,0.0,70.0,54.0,135.0,66.0,90.0,20.0,94.0,66.0,48.0,100.0,85.0,50.0,94.0
49.0,94.0,53.0,112.0,3.0,79.0,40.0,69.0,59.0,87.0,115.0,45.0,70.0,42.0,56.0,61.0,38.0,89.0,105.0,116.0,95.0,99.0,58.0,89.0,11.0,79.0,76.0,56.0,51.0,47.0,103.0,100.0,70.0,0.0,17.0,93.0,11.0,47.0,66.0,51.0,103.0,85.0,58.0,42.0,87.0,52.0
39.0,83.0,40.0,96.0,16.0,63.0,24.0,53.0,49.0,76.0,99.0,32.0,54.0,32.0,40.0,51.0,25.0,78.0,89.0,100.0,79.0,83.0,47.0,78.0,13.0,68.0,60.0,40.0,41.0,37.0,87.0,89.0,54.0,17.0,0.0,82.0,13.0,37.0,50.0,41.0,87.0,69.0,47.0,32.0,71.0,41.0
49.0,11.0,81.0,177.0,90.0,144.0,105.0,134.0,88.0,33.0,180.0,82.0,135.0,71.0,121.0,90.0,74.0,35.0,170.0,181.0,160.0,164.0,36.0,35.0,82.0,14.0,141.0,121.0,69.0,47.0,168.0,13.0,135.0,93.0,82.0,0.0,82.0,47.0,131.0,69.0,168.0,150.0,36.0,71.0,152.0,42.0
38.0,83.0,42.0,108.0,8.0,75.0,36.0,65.0,48.0,76.0,111.0,34.0,66.0,31.0,52.0,50.0,27.0,78.0,101.0,112.0,91.0,95.0,47.0,78.0,0.0,68.0,72.0,52.0,40.0,36.0,99.0,89.0,66.0,11.0,13.0,82.0,0.0,36.0,62.0,40.0,99.0,81.0,47.0,31.0,83.0,41.0
2.0,48.0,36.0,132.0,44.0,99.0,60.0,89.0,41.0,41.0,135.0,37.0,90.0,24.0,76.0,43.0,29.0,43.0,125.0,136.0,115.0,119.0,12.0,43.0,36.0,33.0,96.0,76.0,22.0,0.0,123.0,54.0,90.0,47.0,37.0,47.0,36.0,0.0,86.0,22.0,123.0,105.0,12.0,24.0,107.0,7.0
88.0,132.0,66.0,74.0,65.0,29.0,56.0,27.0,98.0,125.0,77.0,58.0,20.0,81.0,10.0,100.0,57.0,127.0,67.0,78.0,57.0,61.0,96.0,127.0,62.0,117.0,38.0,10.0,90.0,86.0,65.0,138.0,20.0,66.0,50.0,131.0,62.0,86.0,0.0,90.0,65.0,47.0,96.0,81.0,49.0,90.0
20.0,70.0,40.0,136.0,48.0,103.0,64.0,93.0,21.0,63.0,139.0,41.0,94.0,10.0,80.0,23.0,33.0,65.0,129.0,140.0,119.0,123.0,34.0,65.0,40.0,55.0,100.0,80.0,0.0,22.0,127.0,76.0,94.0,51.0,41.0,69.0,40.0,22.0,90.0,0.0,127.0,109.0,34.0,10.0,111.0,28.0
125.0,169.0,103.0,9.0,102.0,78.0,93.0,38.0,135.0,162.0,12.0,95.0,66.0,118.0,55.0,137.0,94.0,164.0,17.0,14.0,17.0,53.0,133.0,164.0,99.0,154.0,27.0,55.0,127.0,123.0,0.0,175.0,66.0,103.0,87.0,168.0,99.0,123.0,65.0,127.0,0.0,22.0,133.0,118.0,41.0,127.0
107.0,151.0,85.0,31.0,84.0,60.0,75.0,20.0,117.0,144.0,34.0,77.0,48.0,100.0,37.0,119.0,76.0,146.0,24.0,35.0,10.0,35.0,115.0,146.0,81.0,136.0,9.0,37.0,109.0,105.0,22.0,157.0,48.0,85.0,69.0,150.0,81.0,105.0,47.0,109.0,22.0,0.0,115.0,100.0,23.0,109.0
14.0,37.0,46.0,142.0,55.0,109.0,70.0,99.0,53.0,29.0,145.0,47.0,100.0,36.0,86.0,55.0,39.0,31.0,135.0,146.0,125.0,129.0,0.0,31.0,47.0,22.0,106.0,86.0,34.0,12.0,133.0,43.0,100.0,58.0,47.0,36.0,47.0,12.0,96.0,34.0,133.0,115.0,0.0,36.0,117.0,12.0
22.0,72.0,31.0,127.0,39.0,94.0,55.0,84.0,17.0,65.0,130.0,32.0,85.0,0.0,71.0,19.0,24.0,67.0,120.0,131.0,110.0,114.0,36.0,67.0,31.0,57.0,91.0,71.0,10.0,24.0,118.0,78.0,85.0,42.0,32.0,71.0,31.0,24.0,81.0,10.0,118.0,100.0,36.0,0.0,102.0,30.0
109.0,153.0,87.0,50.0,86.0,62.0,77.0,22.0,119.0,146.0,53.0,79.0,50.0,102.0,39.0,121.0,78.0,148.0,43.0,54.0,33.0,12.0,117.0,148.0,83.0,138.0,14.0,39.0,111.0,107.0,41.0,159.0,50.0,87.0,71.0,152.0,83.0,107.0,49.0,111.0,41.0,23.0,117.0,102.0,0.0,111.0
9.0,43.0,40.0,136.0,49.0,103.0,64.0,93.0,47.0,36.0,139.0,41.0,94.0,30.0,80.0,49.0,33.0,38.0,129.0,140.0,119.0,123.0,12.0,38.0,41.0,28.0,100.0,80.0,28.0,7.0,127.0,49.0,94.0,52.0,41.0,42.0,41.0,7.0,90.0,28.0,127.0,109.0,12.0,30.0,111.0,0.0
