0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,69.0,99.0,72.0,62.0,46.0,39.0,102.0,106.0,59.0,19.0,85.0,93.0,73.0,94.0,91.0,60.0,112.0,89.0,12.0,38.0,12.0,65.0,12.0,42.0,113.0,38.0,75.0,46.0,3.0,65.0,77.0,60.0,37.0,65.0,89.0,89.0
69.0,0.0,138.0,111.0,101.0,79.0,78.0,87.0,145.0,40.0,57.0,70.0,78.0,9.0,133.0,130.0,12.0,151.0,128.0,57.0,71.0,57.0,50.0,57.0,33.0,152.0,77.0,60.0,24.0,68.0,50.0,62.0,12.0,50.0,104.0,128.0,74.0
99.0,138.0,0.0,82.0,43.0,75.0,84.0,171.0,34.0,128.0,81.0,154.0,162.0,142.0,22.0,20.0,129.0,40.0,10.0,93.0,76.0,93.0,134.0,93.0,111.0,41.0,66.0,144.0,115.0,98.0,134.0,146.0,129.0,100.0,73.0,10.0,158.0
72.0,111.0,82.0,0.0,39.0,48.0,56.0,144.0,89.0,101.0,54.0,127.0,135.0,115.0,77.0,74.0,102.0,95.0,72.0,66.0,49.0,66.0,107.0,66.0,84.0,96.0,38.0,117.0,88.0,71.0,107.0,119.0,102.0,73.0,9.0,72.0,131.0
62.0,101.0,43.0,39.0,0.0,38.0,46.0,134.0,50.0,91.0,44.0,117.0,125.0,105.0,38.0,35.0,92.0,56.0,33.0,56.0,39.0,56.0,97.0,56.0,74.0,57.0,28.0,107.0,78.0,61.0,97.0,109.0,92.0,63.0,30.0,33.0,121.0
46.0,79.0,75.0,48.0,38.0,0.0,50.0,112.0,82.0,69.0,27.0,95.0,103.0,83.0,70.0,67.0,70.0,88.0,65.0,34.0,8.0,34.0,75.0,34.0,52.0,89.0,32.0,85.0,56.0,45.0,75.0,87.0,70.0,41.0,41.0,65.0,99.0
39.0,78.0,84.0,56.0,46.0,50.0,0.0,111.0,91.0,68.0,23.0,94.0,102.0,82.0,79.0,76.0,69.0,97.0,74.0,33.0,42.0,33.0,74.0,33.0,51.0,98.0,18.0,84.0,55.0,38.0,74.0,86.0,69.0,41.0,49.0,74.0,98.0
102.0,87.0,171.0,144.0,134.0,112.0,111.0,0.0,178.0,47.0,90.0,26.0,9.0,91.0,166.0,163.0,75.0,184.0,161.0,90.0,104.0,90.0,48.0,90.0,60.0,185.0,110.0,31.0,64.0,101.0,48.0,50.0,75.0,83.0,137.0,161.0,62.0
106.0,145.0,34.0,89.0,50.0,82.0,91.0,178.0,0.0,135.0,88.0,161.0,169.0,149.0,12.0,19.0,136.0,6.0,33.0,100.0,83.0,100.0,141.0,100.0,118.0,10.0,73.0,151.0,122.0,105.0,141.0,153.0,136.0,107.0,80.0,33.0,165.0
59.0,40.0,128.0,101.0,91.0,69.0,68.0,47.0,135.0,0.0,47.0,30.0,38.0,44.0,123.0,120.0,28.0,141.0,118.0,47.0,61.0,47.0,10.0,47.0,17.0,142.0,67.0,20.0,17.0,58.0,10.0,22.0,28.0,40.0,94.0,118.0,34.0
19.0,57.0,81.0,54.0,44.0,27.0,23.0,90.0,88.0,47.0,0.0,73.0,81.0,61.0,76.0,73.0,48.0,94.0,71.0,12.0,19.0,12.0,53.0,12.0,30.0,95.0,20.0,63.0,34.0,18.0,53.0,65.0,48.0,19.0,47.0,71.0,77.0
85.0,70.0,154.0,127.0,117.0,95.0,94.0,26.0,161.0,30.0,73.0,0.0,17.0,74.0,149.0,146.0,58.0,167.0,144.0,73.0,87.0,73.0,31.0,73.0,43.0,168.0,93.0,10.0,47.0,84.0,31.0,33.0,58.0,66.0,120.0,144.0,45.0
93.0,78.0,162.0,135.0,125.0,103.0,102.0,9.0,169.0,38.0,81.0,17.0,0.0,82.0,157.0,154.0,66.0,175.0,152.0,81.0,95.0,81.0,39.0,81.0,51.0,176.0,101.0,22.0,55.0,92.0,39.0,41.0,66.0,74.0,128.0,152.0,53.0
73.0,9.0,142.0,115.0,105.0,83.0,82.0,91.0,149.0,44.0,61.0,74.0,82.0,0.0,137.0,134.0,16.0,155.0,132.0,61.0,75.0,61.0,54.0,61.0,37.0,156.0,81.0,64.0,28.0,72.0,54.0,66.0,16.0,54.0,108.0,132.0,78.0
94.0,133.0,22.0,77.0,38.0,70.0,79.0,166.0,12.0,123.0,76.0,149.0,157.0,137.0,0.0,9.0,124.0,18.0,21.0,88.0,71.0,88.0,129.0,88.0,106.0,19.0,61.0,139.0,110.0,93.0,129.0,141.0,124.0,95.0,68.0,21.0,153.0
91.0,130.0,20.0,74.0,35.0,67.0,76.0,163.0,19.0,120.0,73.0,146.0,154.0,134.0,9.0,0.0,121.0,21.0,18.0,85.0,68.0,85.0,126.0,85.0,103.0,22.0,58.0,136.0,107.0,90.0,126.0,138.0,121.0,92.0,65.0,18.0,150.0
60.0,12.0,129.0,102.0,92.0,70.0,69.0,75.0,136.0,28.0,48.0,58.0,66.0,16.0,124.0,121.0,0.0,142.0,119.0,48.0,62.0,48.0,38.0,48.0,21.0,143.0,68.0,48.0,15.0,59.0,38.0,50.0,0.0,41.0,95.0,119.0,62.0
112.0,151.0,40.0,95.0,56.0,88.0,97.0,184.0,6.0,141.0,94.0,167.0,175.0,155.0,18.0,21.0,142.0,0.0,39.0,106.0,89.0,106.0,147.0,106.0,124.0,12.0,79.0,157.0,128.0,111.0,147.0,159.0,142.0,113.0,86.0,39.0,171.0
89.0,128.0,10.0,72.0,33.0,65.0,74.0,161.0,33.0,118.0,71.0,144.0,152.0,132.0,21.0,18.0,119.0,39.0,0.0,83.0,66.0,83.0,124.0,83.0,101.0,40.0,56.0,134.0,105.0,88.0,124.0,136.0,119.0,90.0,63.0,0.0,148.0
12.0,57.0,93.0,66.0,56.0,34.0,33.0,90.0,100.0,47.0,12.0,73.0,81.0,61.0,88.0,85.0,48.0,106.0,83.0,0.0,26.0,0.0,53.0,0.0,30.0,107.0,32.0,63.0,34.0,11.0,53.0,65.0,48.0,25.0,59.0,83.0,77.0
38.0,71.0,76.0,49.0,39.0,8.0,42.0,104.0,83.0,61.0,19.0,87.0,95.0,75.0,71.0,68.0,62.0,89.0,66.0,26.0,0.0,26.0,67.0,26.0,44.0,90.0,24.0,77.0,48.0,37.0,67.0,79.0,62.0,33.0,42.0,66.0,91.0
12.0,57.0,93.0,66.0,56.0,34.0,33.0,90.0,100.0,47.0,12.0,73.0,81.0,61.0,88.0,85.0,48.0,106.0,83.0,0.0,26.0,0.0,53.0,0.0,30.0,107.0,32.0,63.0,34.0,11.0,53.0,65.0,48.0,25.0,59.0,83.0,77.0
65.0,50.0,134.0,107.0,97.0,75.0,74.0,48.0,141.0,10.0,53.0,31.0,39.0,54.0,129.0,126.0,38.0,147.0,124.0,53.0,67.0,53.0,0.0,53.0,23.0,148.0,73.0,21.0,27.0,64.0,0.0,12.0,38.0,46.0,100.0,124.0,24.0
12.0,57.0,93.0,66.0,56.0,34.0,33.0,90.0,100.0,47.0,12.0,73.0,81.0,61.0,88.0,85.0,48.0,106.0,83.0,0.0,26.0,0.0,53.0,0.0,30.0,107.0,32.0,63.0,34.0,11.0,53.0,65.0,48.0,25.0,59.0,83.0,77.0
42.0,33.0,111.0,84.0,74.0,52.0,51.0,60.0,118.0,17.0,30.0,43.0,51.0,37.0,106.0,103.0,21.0,124.0,101.0,30.0,44.0,30.0,23.0,30.0,0.0,125.0,50.0,33.0,10.0,41.0,23.0,35.0,21.0,23.0,77.0,101.0,47.0
113.0,152.0,41.0,96.0,57.0,89.0,98.0,185.0,10.0,142.0,95.0,168.0,176.0,156.0,19.0,22.0,143.0,12.0,40.0,107.0,90.0,107.0,148.0,107.0,125.0,0.0,80.0,158.0,129.0,112.0,148.0,160.0,143.0,114.0,87.0,40.0,172.0
38.0,77.0,66.0,38.0,28.0,32.0,18.0,110.0,73.0,67.0,20.0,93.0,101.0,81.0,61.0,58.0,68.0,79.0,56.0,32.0,24.0,32.0,73.0,32.0,50.0,80.0,0.0,83.0,54.0,37.0,73.0,85.0,68.0,39.0,31.0,56.0,97.0
75.0,60.0,144.0,117.0,107.0,85.0,84.0,31.0,151.0,20.0,63.0,10.0,22.0,64.0,139.0,136.0,48.0,157.0,134.0,63.0,77.0,63.0,21.0,63.0,33.0,158.0,83.0,0.0,37.0,74.0,21.0,23.0,48.0,56.0,110.0,134.0,35.0
46.0,24.0,115.0,88.0,78.0,56.0,55.0,64.0,122.0,17.0,34.0,47.0,55.0,28.0,110.0,107.0,15.0,128.0,105.0,34.0,48.0,34.0,27.0,34.0,10.0,129.0,54.0,37.0,0.0,45.0,27.0,39.0,15.0,27.0,81.0,105.0,51.0
3.0,68.0,98.0,71.0,61.0,45.0,38.0,101.0,105.0,58.0,18.0,84.0,92.0,72.0,93.0,90.0,59.0,111.0,88.0,11.0,37.0,11.0,64.0,11.0,41.0,112.0,37.0,74.0,45.0,0.0,64.0,76.0,59.0,36.0,64.0,88.0,88.0
65.0,50.0,134.0,107.0,97.0,75.0,74.0,48.0,141.0,10.0,53.0,31.0,39.0,54.0,129.0,126.0,38.0,147.0,124.0,53.0,67.0,53.0,0.0,53.0,23.0,148.0,73.0,21.0,27.0,64.0,0.0,12.0,38.0,46.0,100.0,124.0,24.0
77.0,62.0,146.0,119.0,109.0,87.0,86.0,50.0,153.0,22.0,65.0,33.0,41.0,66.0,141.0,138.0,50.0,159.0,136.0,65.0,79.0,65.0,12.0,65.0,35.0,160.0,85.0,23.0,39.0,76.0,12.0,0.0,50.0,58.0,112.0,136.0,12.0
60.0,12.0,129.0,102.0,92.0,70.0,69.0,75.0,136.0,28.0,48.0,58.0,66.0,16.0,124.0,121.0,0.0,142.0,119.0,48.0,62.0,48.0,38.0,48.0,21.0,143.0,68.0,48.0,15.0,59.0,38.0,50.0,0.0,41.0,95.0,119.0,62.0
37.0,50.0,100.0,73.0,63.0,41.0,41.0,83.0,107.0,40.0,19.0,66.0,74.0,54.0,95.0,92.0,41.0,113.0,90.0,25.0,33.0,25.0,46.0,25.0,23.0,114.0,39.0,56.0,27.0,36.0,46.0,58.0,41.0,0.0,66.0,90.0,70.0
65.0,104.0,73.0,9.0,30.0,41.0,49.0,137.0,80.0,94.0,47.0,120.0,128.0,108.0,68.0,65.0,95.0,86.0,63.0,59.0,42.0,59.0,100.0,59.0,77.0,87.0,31.0,110.0,81.0,64.0,100.0,112.0,95.0,66.0,0.0,63.0,124.0
89.0,128.0,10.0,72.0,33.0,65.0,74.0,161.0,33.0,118.0,71.0,144.0,152.0,132.0,21.0,18.0,119.0,39.0,0.0,83.0,66.0,83.0,124.0,83.0,101.0,40.0,56.0,134.0,105.0,88.0,124.0,136.0,119.0,90.0,63.0,0.0,148.0
89.0,74.0,158.0,131.0,121.0,99.0,98.0,62.0,165.0,34.0,77.0,45.0,53.0,78.0,153.0,150.0,62.0,171.0,148.0,77.0,91.0,77.0,24.0,77.0,47.0,172.0,97.0,35.0,51.0,88.0,24.0,12.0,62.0,70.0,124.0,148.0,0.0
