0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,101.0,78.0,87.0,79.0,111.0,138.0,40.0,145.0,69.0,128.0,33.0,36.0,109.0,151.0,119.0,50.0,39.0,80.0,75.0,79.0,79.0,79.0,78.0,113.0,71.0,71.0,119.0,90.0,85.0,74.0,94.0,140.0,125.0,57.0,57.0,24.0
101.0,0.0,46.0,134.0,38.0,39.0,43.0,91.0,50.0,62.0,33.0,74.0,87.0,14.0,56.0,24.0,97.0,62.0,127.0,38.0,126.0,126.0,126.0,125.0,41.0,118.0,39.0,24.0,137.0,16.0,121.0,22.0,45.0,30.0,44.0,56.0,78.0
78.0,46.0,0.0,111.0,50.0,56.0,84.0,68.0,91.0,39.0,74.0,51.0,64.0,55.0,97.0,65.0,74.0,39.0,104.0,8.0,103.0,103.0,103.0,102.0,58.0,95.0,42.0,65.0,114.0,30.0,98.0,39.0,86.0,71.0,23.0,33.0,55.0
87.0,134.0,111.0,0.0,112.0,144.0,171.0,47.0,178.0,102.0,161.0,60.0,51.0,142.0,184.0,152.0,48.0,72.0,13.0,108.0,20.0,20.0,20.0,9.0,146.0,16.0,104.0,152.0,4.0,118.0,62.0,127.0,173.0,158.0,90.0,90.0,64.0
79.0,38.0,50.0,112.0,0.0,48.0,75.0,69.0,82.0,46.0,65.0,52.0,65.0,46.0,88.0,56.0,75.0,40.0,105.0,42.0,104.0,104.0,104.0,103.0,50.0,96.0,8.0,56.0,115.0,22.0,99.0,31.0,77.0,62.0,27.0,34.0,56.0
111.0,39.0,56.0,144.0,48.0,0.0,82.0,101.0,89.0,72.0,72.0,84.0,97.0,53.0,95.0,63.0,107.0,72.0,137.0,48.0,136.0,136.0,136.0,135.0,9.0,128.0,49.0,63.0,147.0,27.0,131.0,17.0,84.0,69.0,54.0,66.0,88.0
138.0,43.0,84.0,171.0,75.0,82.0,0.0,128.0,34.0,99.0,10.0,111.0,124.0,29.0,40.0,19.0,134.0,99.0,164.0,76.0,163.0,163.0,163.0,162.0,84.0,155.0,76.0,19.0,174.0,55.0,158.0,65.0,29.0,14.0,81.0,93.0,115.0
40.0,91.0,68.0,47.0,69.0,101.0,128.0,0.0,135.0,59.0,118.0,17.0,4.0,99.0,141.0,109.0,10.0,29.0,40.0,65.0,39.0,39.0,39.0,38.0,103.0,31.0,61.0,109.0,50.0,75.0,34.0,84.0,130.0,115.0,47.0,47.0,17.0
145.0,50.0,91.0,178.0,82.0,89.0,34.0,135.0,0.0,106.0,33.0,118.0,131.0,37.0,6.0,29.0,141.0,106.0,171.0,83.0,170.0,170.0,170.0,169.0,91.0,162.0,83.0,29.0,181.0,62.0,165.0,72.0,6.0,20.0,88.0,100.0,122.0
69.0,62.0,39.0,102.0,46.0,72.0,99.0,59.0,106.0,0.0,89.0,42.0,55.0,70.0,112.0,80.0,65.0,34.0,95.0,36.0,94.0,94.0,94.0,93.0,74.0,86.0,38.0,80.0,105.0,46.0,89.0,55.0,101.0,86.0,19.0,12.0,46.0
128.0,33.0,74.0,161.0,65.0,72.0,10.0,118.0,33.0,89.0,0.0,101.0,114.0,19.0,39.0,9.0,124.0,89.0,154.0,66.0,153.0,153.0,153.0,152.0,74.0,145.0,66.0,9.0,164.0,45.0,148.0,55.0,28.0,13.0,71.0,83.0,105.0
33.0,74.0,51.0,60.0,52.0,84.0,111.0,17.0,118.0,42.0,101.0,0.0,13.0,82.0,124.0,92.0,23.0,12.0,53.0,48.0,52.0,52.0,52.0,51.0,86.0,44.0,44.0,92.0,63.0,58.0,47.0,67.0,113.0,98.0,30.0,30.0,10.0
36.0,87.0,64.0,51.0,65.0,97.0,124.0,4.0,131.0,55.0,114.0,13.0,0.0,95.0,137.0,105.0,14.0,25.0,44.0,61.0,43.0,43.0,43.0,42.0,99.0,35.0,57.0,105.0,54.0,71.0,38.0,80.0,126.0,111.0,43.0,43.0,13.0
109.0,14.0,55.0,142.0,46.0,53.0,29.0,99.0,37.0,70.0,19.0,82.0,95.0,0.0,43.0,10.0,105.0,70.0,135.0,47.0,134.0,134.0,134.0,133.0,55.0,126.0,47.0,10.0,145.0,26.0,129.0,36.0,32.0,17.0,52.0,64.0,86.0
151.0,56.0,97.0,184.0,88.0,95.0,40.0,141.0,6.0,112.0,39.0,124.0,137.0,43.0,0.0,35.0,147.0,112.0,177.0,89.0,176.0,176.0,176.0,175.0,97.0,168.0,89.0,35.0,187.0,68.0,171.0,78.0,12.0,26.0,94.0,106.0,128.0
119.0,24.0,65.0,152.0,56.0,63.0,19.0,109.0,29.0,80.0,9.0,92.0,105.0,10.0,35.0,0.0,115.0,80.0,145.0,57.0,144.0,144.0,144.0,143.0,65.0,136.0,57.0,0.0,155.0,36.0,139.0,46.0,24.0,9.0,62.0,74.0,96.0
50.0,97.0,74.0,48.0,75.0,107.0,134.0,10.0,141.0,65.0,124.0,23.0,14.0,105.0,147.0,115.0,0.0,35.0,41.0,71.0,40.0,40.0,40.0,39.0,109.0,32.0,67.0,115.0,51.0,81.0,24.0,90.0,136.0,121.0,53.0,53.0,27.0
39.0,62.0,39.0,72.0,40.0,72.0,99.0,29.0,106.0,34.0,89.0,12.0,25.0,70.0,112.0,80.0,35.0,0.0,65.0,36.0,64.0,64.0,64.0,63.0,74.0,56.0,32.0,80.0,75.0,46.0,59.0,55.0,101.0,86.0,18.0,22.0,16.0
80.0,127.0,104.0,13.0,105.0,137.0,164.0,40.0,171.0,95.0,154.0,53.0,44.0,135.0,177.0,145.0,41.0,65.0,0.0,101.0,13.0,13.0,13.0,17.0,139.0,9.0,97.0,145.0,17.0,111.0,55.0,120.0,166.0,151.0,83.0,83.0,57.0
75.0,38.0,8.0,108.0,42.0,48.0,76.0,65.0,83.0,36.0,66.0,48.0,61.0,47.0,89.0,57.0,71.0,36.0,101.0,0.0,100.0,100.0,100.0,99.0,50.0,92.0,34.0,57.0,111.0,22.0,95.0,31.0,78.0,63.0,18.0,30.0,52.0
79.0,126.0,103.0,20.0,104.0,136.0,163.0,39.0,170.0,94.0,153.0,52.0,43.0,134.0,176.0,144.0,40.0,64.0,13.0,100.0,0.0,0.0,0.0,24.0,138.0,14.0,96.0,144.0,24.0,110.0,54.0,119.0,165.0,150.0,82.0,82.0,56.0
79.0,126.0,103.0,20.0,104.0,136.0,163.0,39.0,170.0,94.0,153.0,52.0,43.0,134.0,176.0,144.0,40.0,64.0,13.0,100.0,0.0,0.0,0.0,24.0,138.0,14.0,96.0,144.0,24.0,110.0,54.0,119.0,165.0,150.0,82.0,82.0,56.0
79.0,126.0,103.0,20.0,104.0,136.0,163.0,39.0,170.0,94.0,153.0,52.0,43.0,134.0,176.0,144.0,40.0,64.0,13.0,100.0,0.0,0.0,0.0,24.0,138.0,14.0,96.0,144.0,24.0,110.0,54.0,119.0,165.0,150.0,82.0,82.0,56.0
78.0,125.0,102.0,9.0,103.0,135.0,162.0,38.0,169.0,93.0,152.0,51.0,42.0,133.0,175.0,143.0,39.0,63.0,17.0,99.0,24.0,24.0,24.0,0.0,137.0,10.0,95.0,143.0,12.0,109.0,53.0,118.0,164.0,149.0,81.0,81.0,55.0
113.0,41.0,58.0,146.0,50.0,9.0,84.0,103.0,91.0,74.0,74.0,86.0,99.0,55.0,97.0,65.0,109.0,74.0,139.0,50.0,138.0,138.0,138.0,137.0,0.0,130.0,51.0,65.0,149.0,29.0,133.0,19.0,86.0,71.0,56.0,68.0,90.0
71.0,118.0,95.0,16.0,96.0,128.0,155.0,31.0,162.0,86.0,145.0,44.0,35.0,126.0,168.0,136.0,32.0,56.0,9.0,92.0,14.0,14.0,14.0,10.0,130.0,0.0,88.0,136.0,19.0,102.0,46.0,111.0,157.0,142.0,74.0,74.0,48.0
71.0,39.0,42.0,104.0,8.0,49.0,76.0,61.0,83.0,38.0,66.0,44.0,57.0,47.0,89.0,57.0,67.0,32.0,97.0,34.0,96.0,96.0,96.0,95.0,51.0,88.0,0.0,57.0,107.0,23.0,91.0,32.0,78.0,63.0,19.0,26.0,48.0
119.0,24.0,65.0,152.0,56.0,63.0,19.0,109.0,29.0,80.0,9.0,92.0,105.0,10.0,35.0,0.0,115.0,80.0,145.0,57.0,144.0,144.0,144.0,143.0,65.0,136.0,57.0,0.0,155.0,36.0,139.0,46.0,24.0,9.0,62.0,74.0,96.0
90.0,137.0,114.0,4.0,115.0,147.0,174.0,50.0,181.0,105.0,164.0,63.0,54.0,145.0,187.0,155.0,51.0,75.0,17.0,111.0,24.0,24.0,24.0,12.0,149.0,19.0,107.0,155.0,0.0,121.0,65.0,130.0,176.0,161.0,93.0,93.0,67.0
85.0,16.0,30.0,118.0,22.0,27.0,55.0,75.0,62.0,46.0,45.0,58.0,71.0,26.0,68.0,36.0,81.0,46.0,111.0,22.0,110.0,110.0,110.0,109.0,29.0,102.0,23.0,36.0,121.0,0.0,105.0,10.0,57.0,42.0,28.0,40.0,62.0
74.0,121.0,98.0,62.0,99.0,131.0,158.0,34.0,165.0,89.0,148.0,47.0,38.0,129.0,171.0,139.0,24.0,59.0,55.0,95.0,54.0,54.0,54.0,53.0,133.0,46.0,91.0,139.0,65.0,105.0,0.0,114.0,160.0,145.0,77.0,77.0,51.0
94.0,22.0,39.0,127.0,31.0,17.0,65.0,84.0,72.0,55.0,55.0,67.0,80.0,36.0,78.0,46.0,90.0,55.0,120.0,31.0,119.0,119.0,119.0,118.0,19.0,111.0,32.0,46.0,130.0,10.0,114.0,0.0,67.0,52.0,37.0,49.0,71.0
140.0,45.0,86.0,173.0,77.0,84.0,29.0,130.0,6.0,101.0,28.0,113.0,126.0,32.0,12.0,24.0,136.0,101.0,166.0,78.0,165.0,165.0,165.0,164.0,86.0,157.0,78.0,24.0,176.0,57.0,160.0,67.0,0.0,15.0,83.0,95.0,117.0
125.0,30.0,71.0,158.0,62.0,69.0,14.0,115.0,20.0,86.0,13.0,98.0,111.0,17.0,26.0,9.0,121.0,86.0,151.0,63.0,150.0,150.0,150.0,149.0,71.0,142.0,63.0,9.0,161.0,42.0,145.0,52.0,15.0,0.0,68.0,80.0,102.0
57.0,44.0,23.0,90.0,27.0,54.0,81.0,47.0,88.0,19.0,71.0,30.0,43.0,52.0,94.0,62.0,53.0,18.0,83.0,18.0,82.0,82.0,82.0,81.0,56.0,74.0,19.0,62.0,93.0,28.0,77.0,37.0,83.0,68.0,0.0,12.0,34.0
57.0,56.0,33.0,90.0,34.0,66.0,93.0,47.0,100.0,12.0,83.0,30.0,43.0,64.0,106.0,74.0,53.0,22.0,83.0,30.0,82.0,82.0,82.0,81.0,68.0,74.0,26.0,74.0,93.0,40.0,77.0,49.0,95.0,80.0,12.0,0.0,34.0
24.0,78.0,55.0,64.0,56.0,88.0,115.0,17.0,122.0,46.0,105.0,10.0,13.0,86.0,128.0,96.0,27.0,16.0,57.0,52.0,56.0,56.0,56.0,55.0,90.0,48.0,48.0,96.0,67.0,62.0,51.0,71.0,117.0,102.0,34.0,34.0,0.0
