0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,171.0,84.0,43.0,99.0,138.0,34.0,75.0,82.0,128.0,125.0,90.0,83.0,129.0,102.0,162.0,102.0,175.0,14.0,2.0,76.0,164.0,154.0,162.0,83.0,172.0,135.0,76.0,129.0,63.0,20.0,41.0,41.0,29.0,63.0,29.0,36.0
171.0,0.0,111.0,134.0,102.0,87.0,178.0,112.0,144.0,47.0,74.0,81.0,105.0,75.0,104.0,9.0,104.0,10.0,158.0,173.0,114.0,13.0,26.0,9.0,105.0,20.0,36.0,114.0,75.0,136.0,163.0,185.0,132.0,142.0,136.0,173.0,136.0
84.0,111.0,0.0,46.0,39.0,78.0,91.0,50.0,56.0,68.0,65.0,30.0,11.0,69.0,42.0,102.0,42.0,115.0,71.0,86.0,52.0,104.0,94.0,102.0,11.0,112.0,75.0,52.0,69.0,48.0,76.0,98.0,44.0,55.0,48.0,86.0,49.0
43.0,134.0,46.0,0.0,62.0,101.0,50.0,38.0,39.0,91.0,88.0,53.0,45.0,92.0,65.0,125.0,65.0,138.0,30.0,45.0,39.0,127.0,117.0,125.0,45.0,135.0,98.0,39.0,92.0,20.0,35.0,57.0,2.0,14.0,20.0,45.0,9.0
99.0,102.0,39.0,62.0,0.0,69.0,106.0,46.0,72.0,59.0,56.0,25.0,33.0,60.0,8.0,93.0,8.0,106.0,86.0,101.0,48.0,95.0,85.0,93.0,33.0,103.0,66.0,48.0,60.0,64.0,91.0,113.0,60.0,70.0,64.0,101.0,64.0
138.0,87.0,78.0,101.0,69.0,0.0,145.0,79.0,111.0,40.0,29.0,48.0,72.0,12.0,71.0,78.0,71.0,91.0,125.0,140.0,81.0,80.0,70.0,78.0,72.0,88.0,51.0,81.0,12.0,103.0,130.0,152.0,99.0,109.0,103.0,140.0,103.0
34.0,178.0,91.0,50.0,106.0,145.0,0.0,82.0,89.0,135.0,132.0,97.0,90.0,136.0,109.0,169.0,109.0,182.0,20.0,36.0,83.0,171.0,161.0,169.0,90.0,179.0,142.0,83.0,136.0,70.0,19.0,10.0,48.0,37.0,70.0,6.0,43.0
75.0,112.0,50.0,38.0,46.0,79.0,82.0,0.0,48.0,69.0,66.0,31.0,49.0,70.0,48.0,103.0,48.0,116.0,62.0,77.0,4.0,105.0,95.0,103.0,49.0,113.0,76.0,12.0,70.0,40.0,67.0,89.0,36.0,46.0,40.0,77.0,40.0
82.0,144.0,56.0,39.0,72.0,111.0,89.0,48.0,0.0,101.0,98.0,63.0,55.0,102.0,75.0,135.0,75.0,148.0,69.0,84.0,50.0,137.0,127.0,135.0,55.0,145.0,108.0,50.0,102.0,21.0,74.0,96.0,41.0,53.0,21.0,84.0,47.0
128.0,47.0,68.0,91.0,59.0,40.0,135.0,69.0,101.0,0.0,27.0,38.0,62.0,28.0,61.0,38.0,61.0,51.0,115.0,130.0,71.0,40.0,30.0,38.0,62.0,48.0,11.0,71.0,28.0,93.0,120.0,142.0,89.0,99.0,93.0,130.0,93.0
125.0,74.0,65.0,88.0,56.0,29.0,132.0,66.0,98.0,27.0,0.0,35.0,59.0,20.0,58.0,65.0,58.0,78.0,112.0,127.0,68.0,67.0,57.0,65.0,59.0,75.0,38.0,68.0,20.0,90.0,117.0,139.0,86.0,96.0,90.0,127.0,90.0
90.0,81.0,30.0,53.0,25.0,48.0,97.0,31.0,63.0,38.0,35.0,0.0,28.0,39.0,27.0,72.0,27.0,85.0,77.0,92.0,33.0,74.0,64.0,72.0,28.0,82.0,45.0,33.0,39.0,55.0,82.0,104.0,51.0,61.0,55.0,92.0,55.0
83.0,105.0,11.0,45.0,33.0,72.0,90.0,49.0,55.0,62.0,59.0,28.0,0.0,63.0,36.0,96.0,36.0,109.0,70.0,85.0,51.0,98.0,88.0,96.0,0.0,106.0,69.0,51.0,63.0,47.0,75.0,97.0,43.0,54.0,47.0,85.0,48.0
129.0,75.0,69.0,92.0,60.0,12.0,136.0,70.0,102.0,28.0,20.0,39.0,63.0,0.0,62.0,66.0,62.0,79.0,116.0,131.0,72.0,68.0,58.0,66.0,63.0,76.0,39.0,72.0,0.0,94.0,121.0,143.0,90.0,100.0,94.0,131.0,94.0
102.0,104.0,42.0,65.0,8.0,71.0,109.0,48.0,75.0,61.0,58.0,27.0,36.0,62.0,0.0,95.0,0.0,108.0,89.0,104.0,50.0,97.0,87.0,95.0,36.0,105.0,68.0,50.0,62.0,67.0,94.0,116.0,63.0,73.0,67.0,104.0,67.0
162.0,9.0,102.0,125.0,93.0,78.0,169.0,103.0,135.0,38.0,65.0,72.0,96.0,66.0,95.0,0.0,95.0,14.0,149.0,164.0,105.0,17.0,17.0,0.0,96.0,24.0,27.0,105.0,66.0,127.0,154.0,176.0,123.0,133.0,127.0,164.0,127.0
102.0,104.0,42.0,65.0,8.0,71.0,109.0,48.0,75.0,61.0,58.0,27.0,36.0,62.0,0.0,95.0,0.0,108.0,89.0,104.0,50.0,97.0,87.0,95.0,36.0,105.0,68.0,50.0,62.0,67.0,94.0,116.0,63.0,73.0,67.0,104.0,67.0
175.0,10.0,115.0,138.0,106.0,91.0,182.0,116.0,148.0,51.0,78.0,85.0,109.0,79.0,108.0,14.0,108.0,0.0,162.0,177.0,118.0,11.0,30.0,14.0,109.0,10.0,40.0,118.0,79.0,140.0,167.0,189.0,136.0,146.0,140.0,177.0,140.0
14.0,158.0,71.0,30.0,86.0,125.0,20.0,62.0,69.0,115.0,112.0,77.0,70.0,116.0,89.0,149.0,89.0,162.0,0.0,16.0,63.0,151.0,141.0,149.0,70.0,159.0,122.0,63.0,116.0,50.0,6.0,27.0,28.0,17.0,50.0,15.0,23.0
2.0,173.0,86.0,45.0,101.0,140.0,36.0,77.0,84.0,130.0,127.0,92.0,85.0,131.0,104.0,164.0,104.0,177.0,16.0,0.0,78.0,166.0,156.0,164.0,85.0,174.0,137.0,78.0,131.0,65.0,22.0,43.0,43.0,31.0,65.0,31.0,38.0
76.0,114.0,52.0,39.0,48.0,81.0,83.0,4.0,50.0,71.0,68.0,33.0,51.0,72.0,50.0,105.0,50.0,118.0,63.0,78.0,0.0,107.0,97.0,105.0,51.0,115.0,78.0,8.0,72.0,41.0,68.0,90.0,37.0,47.0,41.0,78.0,41.0
164.0,13.0,104.0,127.0,95.0,80.0,171.0,105.0,137.0,40.0,67.0,74.0,98.0,68.0,97.0,17.0,97.0,11.0,151.0,166.0,107.0,0.0,19.0,17.0,98.0,8.0,29.0,107.0,68.0,129.0,156.0,178.0,125.0,135.0,129.0,166.0,129.0
154.0,26.0,94.0,117.0,85.0,70.0,161.0,95.0,127.0,30.0,57.0,64.0,88.0,58.0,87.0,17.0,87.0,30.0,141.0,156.0,97.0,19.0,0.0,17.0,88.0,27.0,19.0,97.0,58.0,119.0,146.0,168.0,115.0,125.0,119.0,156.0,119.0
162.0,9.0,102.0,125.0,93.0,78.0,169.0,103.0,135.0,38.0,65.0,72.0,96.0,66.0,95.0,0.0,95.0,14.0,149.0,164.0,105.0,17.0,17.0,0.0,96.0,24.0,27.0,105.0,66.0,127.0,154.0,176.0,123.0,133.0,127.0,164.0,127.0
83.0,105.0,11.0,45.0,33.0,72.0,90.0,49.0,55.0,62.0,59.0,28.0,0.0,63.0,36.0,96.0,36.0,109.0,70.0,85.0,51.0,98.0,88.0,96.0,0.0,106.0,69.0,51.0,63.0,47.0,75.0,97.0,43.0,54.0,47.0,85.0,48.0
172.0,20.0,112.0,135.0,103.0,88.0,179.0,113.0,145.0,48.0,75.0,82.0,106.0,76.0,105.0,24.0,105.0,10.0,159.0,174.0,115.0,8.0,27.0,24.0,106.0,0.0,37.0,115.0,76.0,137.0,164.0,186.0,133.0,143.0,137.0,174.0,137.0
135.0,36.0,75.0,98.0,66.0,51.0,142.0,76.0,108.0,11.0,38.0,45.0,69.0,39.0,68.0,27.0,68.0,40.0,122.0,137.0,78.0,29.0,19.0,27.0,69.0,37.0,0.0,78.0,39.0,100.0,127.0,149.0,96.0,106.0,100.0,137.0,100.0
76.0,114.0,52.0,39.0,48.0,81.0,83.0,12.0,50.0,71.0,68.0,33.0,51.0,72.0,50.0,105.0,50.0,118.0,63.0,78.0,8.0,107.0,97.0,105.0,51.0,115.0,78.0,0.0,72.0,41.0,68.0,90.0,37.0,47.0,41.0,78.0,41.0
129.0,75.0,69.0,92.0,60.0,12.0,136.0,70.0,102.0,28.0,20.0,39.0,63.0,0.0,62.0,66.0,62.0,79.0,116.0,131.0,72.0,68.0,58.0,66.0,63.0,76.0,39.0,72.0,0.0,94.0,121.0,143.0,90.0,100.0,94.0,131.0,94.0
63.0,136.0,48.0,20.0,64.0,103.0,70.0,40.0,21.0,93.0,90.0,55.0,47.0,94.0,67.0,127.0,67.0,140.0,50.0,65.0,41.0,129.0,119.0,127.0,47.0,137.0,100.0,41.0,94.0,0.0,55.0,77.0,22.0,34.0,0.0,65.0,28.0
20.0,163.0,76.0,35.0,91.0,130.0,19.0,67.0,74.0,120.0,117.0,82.0,75.0,121.0,94.0,154.0,94.0,167.0,6.0,22.0,68.0,156.0,146.0,154.0,75.0,164.0,127.0,68.0,121.0,55.0,0.0,22.0,33.0,22.0,55.0,18.0,28.0
41.0,185.0,98.0,57.0,113.0,152.0,10.0,89.0,96.0,142.0,139.0,104.0,97.0,143.0,116.0,176.0,116.0,189.0,27.0,43.0,90.0,178.0,168.0,176.0,97.0,186.0,149.0,90.0,143.0,77.0,22.0,0.0,55.0,44.0,77.0,13.0,50.0
41.0,132.0,44.0,2.0,60.0,99.0,48.0,36.0,41.0,89.0,86.0,51.0,43.0,90.0,63.0,123.0,63.0,136.0,28.0,43.0,37.0,125.0,115.0,123.0,43.0,133.0,96.0,37.0,90.0,22.0,33.0,55.0,0.0,12.0,22.0,43.0,7.0
29.0,142.0,55.0,14.0,70.0,109.0,37.0,46.0,53.0,99.0,96.0,61.0,54.0,100.0,73.0,133.0,73.0,146.0,17.0,31.0,47.0,135.0,125.0,133.0,54.0,143.0,106.0,47.0,100.0,34.0,22.0,44.0,12.0,0.0,34.0,32.0,12.0
63.0,136.0,48.0,20.0,64.0,103.0,70.0,40.0,21.0,93.0,90.0,55.0,47.0,94.0,67.0,127.0,67.0,140.0,50.0,65.0,41.0,129.0,119.0,127.0,47.0,137.0,100.0,41.0,94.0,0.0,55.0,77.0,22.0,34.0,0.0,65.0,28.0
29.0,173.0,86.0,45.0,101.0,140.0,6.0,77.0,84.0,130.0,127.0,92.0,85.0,131.0,104.0,164.0,104.0,177.0,15.0,31.0,78.0,166.0,156.0,164.0,85.0,174.0,137.0,78.0,131.0,65.0,18.0,13.0,43.0,32.0,65.0,0.0,38.0
36.0,136.0,49.0,9.0,64.0,103.0,43.0,40.0,47.0,93.0,90.0,55.0,48.0,94.0,67.0,127.0,67.0,140.0,23.0,38.0,41.0,129.0,119.0,127.0,48.0,137.0,100.0,41.0,94.0,28.0,28.0,50.0,7.0,12.0,28.0,38.0,0.0
