0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,43.0,138.0,171.0,34.0,128.0,75.0,84.0,82.0,99.0,79.0,55.0,129.0,125.0,115.0,142.0,142.0,163.0,84.0,76.0,162.0,162.0,19.0,90.0,115.0,83.0,154.0,76.0,2.0,36.0,73.0,84.0,81.0,162.0,65.0,29.0,142.0
43.0,0.0,101.0,134.0,50.0,91.0,38.0,46.0,39.0,62.0,42.0,16.0,92.0,88.0,78.0,105.0,105.0,126.0,41.0,39.0,125.0,125.0,24.0,53.0,78.0,45.0,117.0,38.0,45.0,52.0,36.0,41.0,44.0,125.0,22.0,45.0,105.0
138.0,101.0,0.0,87.0,145.0,40.0,79.0,78.0,111.0,69.0,81.0,85.0,12.0,29.0,24.0,9.0,9.0,79.0,113.0,81.0,78.0,78.0,119.0,48.0,24.0,72.0,70.0,75.0,140.0,147.0,65.0,113.0,57.0,78.0,94.0,140.0,9.0
171.0,134.0,87.0,0.0,178.0,47.0,112.0,111.0,144.0,102.0,114.0,118.0,75.0,74.0,64.0,91.0,91.0,20.0,146.0,114.0,9.0,9.0,152.0,81.0,64.0,105.0,26.0,108.0,173.0,180.0,98.0,146.0,90.0,9.0,127.0,173.0,91.0
34.0,50.0,145.0,178.0,0.0,135.0,82.0,91.0,89.0,106.0,86.0,62.0,136.0,132.0,122.0,149.0,149.0,170.0,91.0,83.0,169.0,169.0,29.0,97.0,122.0,90.0,161.0,83.0,36.0,19.0,80.0,91.0,88.0,169.0,72.0,6.0,149.0
128.0,91.0,40.0,47.0,135.0,0.0,69.0,68.0,101.0,59.0,71.0,75.0,28.0,27.0,17.0,44.0,44.0,39.0,103.0,71.0,38.0,38.0,109.0,38.0,17.0,62.0,30.0,65.0,130.0,137.0,55.0,103.0,47.0,38.0,84.0,130.0,44.0
75.0,38.0,79.0,112.0,82.0,69.0,0.0,50.0,48.0,46.0,4.0,22.0,70.0,66.0,56.0,83.0,83.0,104.0,50.0,4.0,103.0,103.0,56.0,31.0,56.0,49.0,95.0,42.0,77.0,84.0,32.0,50.0,27.0,103.0,31.0,77.0,83.0
84.0,46.0,78.0,111.0,91.0,68.0,50.0,0.0,56.0,39.0,52.0,30.0,69.0,65.0,55.0,82.0,82.0,103.0,58.0,52.0,102.0,102.0,65.0,30.0,55.0,11.0,94.0,8.0,86.0,93.0,18.0,58.0,23.0,102.0,39.0,86.0,82.0
82.0,39.0,111.0,144.0,89.0,101.0,48.0,56.0,0.0,72.0,52.0,27.0,102.0,98.0,88.0,115.0,115.0,136.0,9.0,50.0,135.0,135.0,63.0,63.0,88.0,55.0,127.0,48.0,84.0,91.0,46.0,9.0,54.0,135.0,17.0,84.0,115.0
99.0,62.0,69.0,102.0,106.0,59.0,46.0,39.0,72.0,0.0,48.0,46.0,60.0,56.0,46.0,73.0,73.0,94.0,74.0,48.0,93.0,93.0,80.0,25.0,46.0,33.0,85.0,36.0,101.0,108.0,26.0,74.0,19.0,93.0,55.0,101.0,73.0
79.0,42.0,81.0,114.0,86.0,71.0,4.0,52.0,52.0,48.0,0.0,26.0,72.0,68.0,58.0,85.0,85.0,106.0,54.0,8.0,105.0,105.0,60.0,33.0,58.0,51.0,97.0,44.0,81.0,88.0,34.0,54.0,29.0,105.0,35.0,81.0,85.0
55.0,16.0,85.0,118.0,62.0,75.0,22.0,30.0,27.0,46.0,26.0,0.0,76.0,72.0,62.0,89.0,89.0,110.0,29.0,23.0,109.0,109.0,36.0,37.0,62.0,29.0,101.0,22.0,57.0,64.0,20.0,29.0,28.0,109.0,10.0,57.0,89.0
129.0,92.0,12.0,75.0,136.0,28.0,70.0,69.0,102.0,60.0,72.0,76.0,0.0,20.0,15.0,16.0,16.0,67.0,104.0,72.0,66.0,66.0,110.0,39.0,15.0,63.0,58.0,66.0,131.0,138.0,56.0,104.0,48.0,66.0,85.0,131.0,16.0
125.0,88.0,29.0,74.0,132.0,27.0,66.0,65.0,98.0,56.0,68.0,72.0,20.0,0.0,10.0,33.0,33.0,66.0,100.0,68.0,65.0,65.0,106.0,35.0,10.0,59.0,57.0,62.0,127.0,134.0,52.0,100.0,44.0,65.0,81.0,127.0,33.0
115.0,78.0,24.0,64.0,122.0,17.0,56.0,55.0,88.0,46.0,58.0,62.0,15.0,10.0,0.0,28.0,28.0,56.0,90.0,58.0,55.0,55.0,96.0,25.0,0.0,49.0,47.0,52.0,117.0,124.0,42.0,90.0,34.0,55.0,71.0,117.0,28.0
142.0,105.0,9.0,91.0,149.0,44.0,83.0,82.0,115.0,73.0,85.0,89.0,16.0,33.0,28.0,0.0,0.0,83.0,117.0,85.0,82.0,82.0,123.0,52.0,28.0,76.0,74.0,79.0,144.0,151.0,69.0,117.0,61.0,82.0,98.0,144.0,0.0
142.0,105.0,9.0,91.0,149.0,44.0,83.0,82.0,115.0,73.0,85.0,89.0,16.0,33.0,28.0,0.0,0.0,83.0,117.0,85.0,82.0,82.0,123.0,52.0,28.0,76.0,74.0,79.0,144.0,151.0,69.0,117.0,61.0,82.0,98.0,144.0,0.0
163.0,126.0,79.0,20.0,170.0,39.0,104.0,103.0,136.0,94.0,106.0,110.0,67.0,66.0,56.0,83.0,83.0,0.0,138.0,106.0,24.0,24.0,144.0,73.0,56.0,97.0,9.0,100.0,165.0,172.0,90.0,138.0,82.0,24.0,119.0,165.0,83.0
84.0,41.0,113.0,146.0,91.0,103.0,50.0,58.0,9.0,74.0,54.0,29.0,104.0,100.0,90.0,117.0,117.0,138.0,0.0,52.0,137.0,137.0,65.0,65.0,90.0,57.0,129.0,50.0,86.0,93.0,48.0,0.0,56.0,137.0,19.0,86.0,117.0
76.0,39.0,81.0,114.0,83.0,71.0,4.0,52.0,50.0,48.0,8.0,23.0,72.0,68.0,58.0,85.0,85.0,106.0,52.0,0.0,105.0,105.0,57.0,33.0,58.0,51.0,97.0,44.0,78.0,85.0,34.0,52.0,29.0,105.0,33.0,78.0,85.0
162.0,125.0,78.0,9.0,169.0,38.0,103.0,102.0,135.0,93.0,105.0,109.0,66.0,65.0,55.0,82.0,82.0,24.0,137.0,105.0,0.0,0.0,143.0,72.0,55.0,96.0,17.0,99.0,164.0,171.0,89.0,137.0,81.0,0.0,118.0,164.0,82.0
162.0,125.0,78.0,9.0,169.0,38.0,103.0,102.0,135.0,93.0,105.0,109.0,66.0,65.0,55.0,82.0,82.0,24.0,137.0,105.0,0.0,0.0,143.0,72.0,55.0,96.0,17.0,99.0,164.0,171.0,89.0,137.0,81.0,0.0,118.0,164.0,82.0
19.0,24.0,119.0,152.0,29.0,109.0,56.0,65.0,63.0,80.0,60.0,36.0,110.0,106.0,96.0,123.0,123.0,144.0,65.0,57.0,143.0,143.0,0.0,71.0,96.0,64.0,135.0,57.0,21.0,31.0,54.0,65.0,62.0,143.0,46.0,24.0,123.0
90.0,53.0,48.0,81.0,97.0,38.0,31.0,30.0,63.0,25.0,33.0,37.0,39.0,35.0,25.0,52.0,52.0,73.0,65.0,33.0,72.0,72.0,71.0,0.0,25.0,28.0,64.0,27.0,92.0,99.0,17.0,65.0,9.0,72.0,46.0,92.0,52.0
115.0,78.0,24.0,64.0,122.0,17.0,56.0,55.0,88.0,46.0,58.0,62.0,15.0,10.0,0.0,28.0,28.0,56.0,90.0,58.0,55.0,55.0,96.0,25.0,0.0,49.0,47.0,52.0,117.0,124.0,42.0,90.0,34.0,55.0,71.0,117.0,28.0
83.0,45.0,72.0,105.0,90.0,62.0,49.0,11.0,55.0,33.0,51.0,29.0,63.0,59.0,49.0,76.0,76.0,97.0,57.0,51.0,96.0,96.0,64.0,28.0,49.0,0.0,88.0,8.0,85.0,92.0,17.0,57.0,22.0,96.0,38.0,85.0,76.0
154.0,117.0,70.0,26.0,161.0,30.0,95.0,94.0,127.0,85.0,97.0,101.0,58.0,57.0,47.0,74.0,74.0,9.0,129.0,97.0,17.0,17.0,135.0,64.0,47.0,88.0,0.0,91.0,156.0,163.0,81.0,129.0,73.0,17.0,110.0,156.0,74.0
76.0,38.0,75.0,108.0,83.0,65.0,42.0,8.0,48.0,36.0,44.0,22.0,66.0,62.0,52.0,79.0,79.0,100.0,50.0,44.0,99.0,99.0,57.0,27.0,52.0,8.0,91.0,0.0,78.0,85.0,10.0,50.0,18.0,99.0,31.0,78.0,79.0
2.0,45.0,140.0,173.0,36.0,130.0,77.0,86.0,84.0,101.0,81.0,57.0,131.0,127.0,117.0,144.0,144.0,165.0,86.0,78.0,164.0,164.0,21.0,92.0,117.0,85.0,156.0,78.0,0.0,38.0,75.0,86.0,83.0,164.0,67.0,31.0,144.0
36.0,52.0,147.0,180.0,19.0,137.0,84.0,93.0,91.0,108.0,88.0,64.0,138.0,134.0,124.0,151.0,151.0,172.0,93.0,85.0,171.0,171.0,31.0,99.0,124.0,92.0,163.0,85.0,38.0,0.0,82.0,93.0,90.0,171.0,74.0,18.0,151.0
73.0,36.0,65.0,98.0,80.0,55.0,32.0,18.0,46.0,26.0,34.0,20.0,56.0,52.0,42.0,69.0,69.0,90.0,48.0,34.0,89.0,89.0,54.0,17.0,42.0,17.0,81.0,10.0,75.0,82.0,0.0,48.0,8.0,89.0,29.0,75.0,69.0
84.0,41.0,113.0,146.0,91.0,103.0,50.0,58.0,9.0,74.0,54.0,29.0,104.0,100.0,90.0,117.0,117.0,138.0,0.0,52.0,137.0,137.0,65.0,65.0,90.0,57.0,129.0,50.0,86.0,93.0,48.0,0.0,56.0,137.0,19.0,86.0,117.0
81.0,44.0,57.0,90.0,88.0,47.0,27.0,23.0,54.0,19.0,29.0,28.0,48.0,44.0,34.0,61.0,61.0,82.0,56.0,29.0,81.0,81.0,62.0,9.0,34.0,22.0,73.0,18.0,83.0,90.0,8.0,56.0,0.0,81.0,37.0,83.0,61.0
162.0,125.0,78.0,9.0,169.0,38.0,103.0,102.0,135.0,93.0,105.0,109.0,66.0,65.0,55.0,82.0,82.0,24.0,137.0,105.0,0.0,0.0,143.0,72.0,55.0,96.0,17.0,99.0,164.0,171.0,89.0,137.0,81.0,0.0,118.0,164.0,82.0
65.0,22.0,94.0,127.0,72.0,84.0,31.0,39.0,17.0,55.0,35.0,10.0,85.0,81.0,71.0,98.0,98.0,119.0,19.0,33.0,118.0,118.0,46.0,46.0,71.0,38.0,110.0,31.0,67.0,74.0,29.0,19.0,37.0,118.0,0.0,67.0,98.0
29.0,45.0,140.0,173.0,6.0,130.0,77.0,86.0,84.0,101.0,81.0,57.0,131.0,127.0,117.0,144.0,144.0,165.0,86.0,78.0,164.0,164.0,24.0,92.0,117.0,85.0,156.0,78.0,31.0,18.0,75.0,86.0,83.0,164.0,67.0,0.0,144.0
142.0,105.0,9.0,91.0,149.0,44.0,83.0,82.0,115.0,73.0,85.0,89.0,16.0,33.0,28.0,0.0,0.0,83.0,117.0,85.0,82.0,82.0,123.0,52.0,28.0,76.0,74.0,79.0,144.0,151.0,69.0,117.0,61.0,82.0,98.0,144.0,0.0
