0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,79.0,138.0,69.0,40.0,101.0,78.0,111.0,87.0,145.0,39.0,140.0,138.0,128.0,60.0,140.0,113.0,12.0,48.0,57.0,74.0,140.0,24.0,75.0,90.0,99.0,62.0,33.0,109.0,94.0,151.0,62.0,85.0,90.0,62.0,9.0,78.0
79.0,0.0,75.0,46.0,69.0,38.0,50.0,48.0,112.0,82.0,40.0,77.0,75.0,65.0,85.0,77.0,50.0,70.0,31.0,27.0,99.0,77.0,56.0,42.0,115.0,36.0,87.0,52.0,46.0,31.0,88.0,87.0,22.0,115.0,87.0,83.0,15.0
138.0,75.0,0.0,99.0,128.0,43.0,84.0,82.0,171.0,34.0,99.0,2.0,10.0,10.0,144.0,29.0,84.0,129.0,90.0,81.0,158.0,29.0,115.0,76.0,174.0,41.0,146.0,111.0,29.0,65.0,40.0,146.0,55.0,174.0,146.0,142.0,68.0
69.0,46.0,99.0,0.0,59.0,62.0,39.0,72.0,102.0,106.0,34.0,101.0,99.0,89.0,75.0,101.0,74.0,60.0,25.0,19.0,89.0,101.0,46.0,36.0,105.0,60.0,77.0,42.0,70.0,55.0,112.0,77.0,46.0,105.0,77.0,73.0,40.0
40.0,69.0,128.0,59.0,0.0,91.0,68.0,101.0,47.0,135.0,29.0,130.0,128.0,118.0,20.0,130.0,103.0,28.0,38.0,47.0,34.0,130.0,17.0,65.0,50.0,89.0,22.0,17.0,99.0,84.0,141.0,22.0,75.0,50.0,22.0,44.0,68.0
101.0,38.0,43.0,62.0,91.0,0.0,46.0,39.0,134.0,50.0,62.0,45.0,43.0,33.0,107.0,45.0,41.0,92.0,53.0,44.0,121.0,45.0,78.0,38.0,137.0,2.0,109.0,74.0,14.0,22.0,56.0,109.0,16.0,137.0,109.0,105.0,31.0
78.0,50.0,84.0,39.0,68.0,46.0,0.0,56.0,111.0,91.0,39.0,86.0,84.0,74.0,84.0,86.0,58.0,69.0,30.0,23.0,98.0,86.0,55.0,8.0,114.0,44.0,86.0,51.0,55.0,39.0,97.0,86.0,30.0,114.0,86.0,82.0,44.0
111.0,48.0,82.0,72.0,101.0,39.0,56.0,0.0,144.0,89.0,72.0,84.0,82.0,72.0,117.0,84.0,9.0,102.0,63.0,54.0,131.0,84.0,88.0,48.0,147.0,41.0,119.0,84.0,53.0,17.0,95.0,119.0,27.0,147.0,119.0,115.0,42.0
87.0,112.0,171.0,102.0,47.0,134.0,111.0,144.0,0.0,178.0,72.0,173.0,171.0,161.0,31.0,173.0,146.0,75.0,81.0,90.0,62.0,173.0,64.0,108.0,4.0,132.0,50.0,60.0,142.0,127.0,184.0,50.0,118.0,4.0,50.0,91.0,111.0
145.0,82.0,34.0,106.0,135.0,50.0,91.0,89.0,178.0,0.0,106.0,36.0,31.0,33.0,151.0,6.0,91.0,136.0,97.0,88.0,165.0,6.0,122.0,83.0,181.0,48.0,153.0,118.0,37.0,72.0,6.0,153.0,62.0,181.0,153.0,149.0,75.0
39.0,40.0,99.0,34.0,29.0,62.0,39.0,72.0,72.0,106.0,0.0,101.0,99.0,89.0,45.0,101.0,74.0,30.0,9.0,18.0,59.0,101.0,16.0,36.0,75.0,60.0,47.0,12.0,70.0,55.0,112.0,47.0,46.0,75.0,47.0,43.0,39.0
140.0,77.0,2.0,101.0,130.0,45.0,86.0,84.0,173.0,36.0,101.0,0.0,12.0,12.0,146.0,31.0,86.0,131.0,92.0,83.0,160.0,31.0,117.0,78.0,176.0,43.0,148.0,113.0,31.0,67.0,42.0,148.0,57.0,176.0,148.0,144.0,70.0
138.0,75.0,10.0,99.0,128.0,43.0,84.0,82.0,171.0,31.0,99.0,12.0,0.0,10.0,144.0,26.0,84.0,129.0,90.0,81.0,158.0,26.0,115.0,76.0,174.0,41.0,146.0,111.0,29.0,65.0,37.0,146.0,55.0,174.0,146.0,142.0,68.0
128.0,65.0,10.0,89.0,118.0,33.0,74.0,72.0,161.0,33.0,89.0,12.0,10.0,0.0,134.0,28.0,74.0,119.0,80.0,71.0,148.0,28.0,105.0,66.0,164.0,31.0,136.0,101.0,19.0,55.0,39.0,136.0,45.0,164.0,136.0,132.0,58.0
60.0,85.0,144.0,75.0,20.0,107.0,84.0,117.0,31.0,151.0,45.0,146.0,144.0,134.0,0.0,146.0,119.0,48.0,54.0,63.0,35.0,146.0,37.0,81.0,34.0,105.0,23.0,33.0,115.0,100.0,157.0,23.0,91.0,34.0,23.0,64.0,84.0
140.0,77.0,29.0,101.0,130.0,45.0,86.0,84.0,173.0,6.0,101.0,31.0,26.0,28.0,146.0,0.0,86.0,131.0,92.0,83.0,160.0,0.0,117.0,78.0,176.0,43.0,148.0,113.0,32.0,67.0,12.0,148.0,57.0,176.0,148.0,144.0,70.0
113.0,50.0,84.0,74.0,103.0,41.0,58.0,9.0,146.0,91.0,74.0,86.0,84.0,74.0,119.0,86.0,0.0,104.0,65.0,56.0,133.0,86.0,90.0,50.0,149.0,43.0,121.0,86.0,55.0,19.0,97.0,121.0,29.0,149.0,121.0,117.0,44.0
12.0,70.0,129.0,60.0,28.0,92.0,69.0,102.0,75.0,136.0,30.0,131.0,129.0,119.0,48.0,131.0,104.0,0.0,39.0,48.0,62.0,131.0,15.0,66.0,78.0,90.0,50.0,21.0,100.0,85.0,142.0,50.0,76.0,78.0,50.0,16.0,69.0
48.0,31.0,90.0,25.0,38.0,53.0,30.0,63.0,81.0,97.0,9.0,92.0,90.0,80.0,54.0,92.0,65.0,39.0,0.0,9.0,68.0,92.0,25.0,27.0,84.0,51.0,56.0,21.0,61.0,46.0,103.0,56.0,37.0,84.0,56.0,52.0,30.0
57.0,27.0,81.0,19.0,47.0,44.0,23.0,54.0,90.0,88.0,18.0,83.0,81.0,71.0,63.0,83.0,56.0,48.0,9.0,0.0,77.0,83.0,34.0,18.0,93.0,42.0,65.0,30.0,52.0,37.0,94.0,65.0,28.0,93.0,65.0,61.0,21.0
74.0,99.0,158.0,89.0,34.0,121.0,98.0,131.0,62.0,165.0,59.0,160.0,158.0,148.0,35.0,160.0,133.0,62.0,68.0,77.0,0.0,160.0,51.0,95.0,65.0,119.0,12.0,47.0,129.0,114.0,171.0,12.0,105.0,65.0,12.0,78.0,98.0
140.0,77.0,29.0,101.0,130.0,45.0,86.0,84.0,173.0,6.0,101.0,31.0,26.0,28.0,146.0,0.0,86.0,131.0,92.0,83.0,160.0,0.0,117.0,78.0,176.0,43.0,148.0,113.0,32.0,67.0,12.0,148.0,57.0,176.0,148.0,144.0,70.0
24.0,56.0,115.0,46.0,17.0,78.0,55.0,88.0,64.0,122.0,16.0,117.0,115.0,105.0,37.0,117.0,90.0,15.0,25.0,34.0,51.0,117.0,0.0,52.0,67.0,76.0,39.0,10.0,86.0,71.0,128.0,39.0,62.0,67.0,39.0,28.0,55.0
75.0,42.0,76.0,36.0,65.0,38.0,8.0,48.0,108.0,83.0,36.0,78.0,76.0,66.0,81.0,78.0,50.0,66.0,27.0,18.0,95.0,78.0,52.0,0.0,111.0,36.0,83.0,48.0,47.0,31.0,89.0,83.0,22.0,111.0,83.0,79.0,36.0
90.0,115.0,174.0,105.0,50.0,137.0,114.0,147.0,4.0,181.0,75.0,176.0,174.0,164.0,34.0,176.0,149.0,78.0,84.0,93.0,65.0,176.0,67.0,111.0,0.0,135.0,53.0,63.0,145.0,130.0,187.0,53.0,121.0,0.0,53.0,94.0,114.0
99.0,36.0,41.0,60.0,89.0,2.0,44.0,41.0,132.0,48.0,60.0,43.0,41.0,31.0,105.0,43.0,43.0,90.0,51.0,42.0,119.0,43.0,76.0,36.0,135.0,0.0,107.0,72.0,12.0,24.0,54.0,107.0,14.0,135.0,107.0,103.0,29.0
62.0,87.0,146.0,77.0,22.0,109.0,86.0,119.0,50.0,153.0,47.0,148.0,146.0,136.0,23.0,148.0,121.0,50.0,56.0,65.0,12.0,148.0,39.0,83.0,53.0,107.0,0.0,35.0,117.0,102.0,159.0,0.0,93.0,53.0,0.0,66.0,86.0
33.0,52.0,111.0,42.0,17.0,74.0,51.0,84.0,60.0,118.0,12.0,113.0,111.0,101.0,33.0,113.0,86.0,21.0,21.0,30.0,47.0,113.0,10.0,48.0,63.0,72.0,35.0,0.0,82.0,67.0,124.0,35.0,58.0,63.0,35.0,37.0,51.0
109.0,46.0,29.0,70.0,99.0,14.0,55.0,53.0,142.0,37.0,70.0,31.0,29.0,19.0,115.0,32.0,55.0,100.0,61.0,52.0,129.0,32.0,86.0,47.0,145.0,12.0,117.0,82.0,0.0,36.0,43.0,117.0,26.0,145.0,117.0,113.0,39.0
94.0,31.0,65.0,55.0,84.0,22.0,39.0,17.0,127.0,72.0,55.0,67.0,65.0,55.0,100.0,67.0,19.0,85.0,46.0,37.0,114.0,67.0,71.0,31.0,130.0,24.0,102.0,67.0,36.0,0.0,78.0,102.0,10.0,130.0,102.0,98.0,25.0
151.0,88.0,40.0,112.0,141.0,56.0,97.0,95.0,184.0,6.0,112.0,42.0,37.0,39.0,157.0,12.0,97.0,142.0,103.0,94.0,171.0,12.0,128.0,89.0,187.0,54.0,159.0,124.0,43.0,78.0,0.0,159.0,68.0,187.0,159.0,155.0,81.0
62.0,87.0,146.0,77.0,22.0,109.0,86.0,119.0,50.0,153.0,47.0,148.0,146.0,136.0,23.0,148.0,121.0,50.0,56.0,65.0,12.0,148.0,39.0,83.0,53.0,107.0,0.0,35.0,117.0,102.0,159.0,0.0,93.0,53.0,0.0,66.0,86.0
85.0,22.0,55.0,46.0,75.0,16.0,30.0,27.0,118.0,62.0,46.0,57.0,55.0,45.0,91.0,57.0,29.0,76.0,37.0,28.0,105.0,57.0,62.0,22.0,121.0,14.0,93.0,58.0,26.0,10.0,68.0,93.0,0.0,121.0,93.0,89.0,15.0
90.0,115.0,174.0,105.0,50.0,137.0,114.0,147.0,4.0,181.0,75.0,176.0,174.0,164.0,34.0,176.0,149.0,78.0,84.0,93.0,65.0,176.0,67.0,111.0,0.0,135.0,53.0,63.0,145.0,130.0,187.0,53.0,121.0,0.0,53.0,94.0,114.0
62.0,87.0,146.0,77.0,22.0,109.0,86.0,119.0,50.0,153.0,47.0,148.0,146.0,136.0,23.0,148.0,121.0,50.0,56.0,65.0,12.0,148.0,39.0,83.0,53.0,107.0,0.0,35.0,117.0,102.0,159.0,0.0,93.0,53.0,0.0,66.0,86.0
9.0,83.0,142.0,73.0,44.0,105.0,82.0,115.0,91.0,149.0,43.0,144.0,142.0,132.0,64.0,144.0,117.0,16.0,52.0,61.0,78.0,144.0,28.0,79.0,94.0,103.0,66.0,37.0,113.0,98.0,155.0,66.0,89.0,94.0,66.0,0.0,82.0
78.0,15.0,68.0,40.0,68.0,31.0,44.0,42.0,111.0,75.0,39.0,70.0,68.0,58.0,84.0,70.0,44.0,69.0,30.0,21.0,98.0,70.0,55.0,36.0,114.0,29.0,86.0,51.0,39.0,25.0,81.0,86.0,15.0,114.0,86.0,82.0,0.0
