0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,84.0,56.0,78.0,50.0,69.0,44.0,115.0,44.0,64.0,103.0,42.0,52.0,52.0,84.0,74.0,76.0,84.0,102.0,33.0,16.0,97.0,102.0,64.0,95.0,69.0,115.0,49.0,102.0,26.0,115.0,64.0,86.0,65.0,44.0,76.0,52.0,3.0,102.0,98.0,42.0
84.0,0.0,82.0,138.0,75.0,129.0,68.0,175.0,41.0,124.0,163.0,102.0,76.0,76.0,144.0,134.0,20.0,10.0,162.0,93.0,76.0,40.0,162.0,124.0,155.0,129.0,175.0,73.0,162.0,66.0,175.0,124.0,146.0,125.0,41.0,20.0,79.0,87.0,162.0,41.0,76.0
56.0,82.0,0.0,111.0,48.0,102.0,42.0,148.0,41.0,97.0,136.0,75.0,50.0,50.0,117.0,107.0,74.0,82.0,135.0,66.0,49.0,95.0,135.0,97.0,128.0,102.0,148.0,9.0,135.0,39.0,148.0,97.0,119.0,98.0,41.0,74.0,52.0,59.0,135.0,96.0,49.0
78.0,138.0,111.0,0.0,79.0,12.0,78.0,91.0,99.0,36.0,79.0,71.0,81.0,81.0,60.0,50.0,130.0,138.0,78.0,57.0,63.0,151.0,78.0,36.0,71.0,12.0,91.0,104.0,78.0,72.0,91.0,36.0,62.0,29.0,99.0,130.0,81.0,79.0,78.0,152.0,71.0
50.0,75.0,48.0,79.0,0.0,70.0,15.0,116.0,36.0,65.0,104.0,48.0,4.0,4.0,85.0,75.0,67.0,75.0,103.0,34.0,40.0,88.0,103.0,65.0,96.0,70.0,116.0,41.0,103.0,24.0,116.0,65.0,87.0,66.0,36.0,67.0,4.0,53.0,103.0,89.0,8.0
69.0,129.0,102.0,12.0,70.0,0.0,69.0,79.0,90.0,24.0,67.0,62.0,72.0,72.0,48.0,38.0,121.0,129.0,66.0,48.0,54.0,142.0,66.0,24.0,59.0,0.0,79.0,95.0,66.0,63.0,79.0,24.0,50.0,20.0,90.0,121.0,72.0,70.0,66.0,143.0,62.0
44.0,68.0,42.0,78.0,15.0,69.0,0.0,115.0,29.0,64.0,103.0,42.0,11.0,11.0,84.0,74.0,60.0,68.0,102.0,33.0,34.0,81.0,102.0,64.0,95.0,69.0,115.0,34.0,102.0,18.0,115.0,64.0,86.0,65.0,29.0,60.0,19.0,47.0,102.0,82.0,16.0
115.0,175.0,148.0,91.0,116.0,79.0,115.0,0.0,136.0,55.0,24.0,108.0,118.0,118.0,35.0,52.0,167.0,175.0,35.0,94.0,100.0,188.0,35.0,55.0,20.0,79.0,0.0,141.0,35.0,109.0,0.0,55.0,54.0,78.0,136.0,167.0,118.0,116.0,35.0,189.0,108.0
44.0,41.0,41.0,99.0,36.0,90.0,29.0,136.0,0.0,85.0,124.0,63.0,37.0,37.0,105.0,95.0,33.0,41.0,123.0,54.0,37.0,54.0,123.0,85.0,116.0,90.0,136.0,32.0,123.0,27.0,136.0,85.0,107.0,86.0,0.0,33.0,40.0,47.0,123.0,55.0,37.0
64.0,124.0,97.0,36.0,65.0,24.0,64.0,55.0,85.0,0.0,43.0,57.0,67.0,67.0,24.0,14.0,116.0,124.0,42.0,43.0,49.0,137.0,42.0,0.0,35.0,24.0,55.0,90.0,42.0,58.0,55.0,0.0,26.0,23.0,85.0,116.0,67.0,65.0,42.0,138.0,57.0
103.0,163.0,136.0,79.0,104.0,67.0,103.0,24.0,124.0,43.0,0.0,96.0,106.0,106.0,19.0,40.0,155.0,163.0,11.0,82.0,88.0,176.0,11.0,43.0,14.0,67.0,24.0,129.0,11.0,97.0,24.0,43.0,42.0,66.0,124.0,155.0,106.0,104.0,11.0,177.0,96.0
42.0,102.0,75.0,71.0,48.0,62.0,42.0,108.0,63.0,57.0,96.0,0.0,50.0,50.0,77.0,67.0,94.0,102.0,95.0,14.0,27.0,115.0,95.0,57.0,88.0,62.0,108.0,68.0,95.0,36.0,108.0,57.0,79.0,58.0,63.0,94.0,50.0,43.0,95.0,116.0,40.0
52.0,76.0,50.0,81.0,4.0,72.0,11.0,118.0,37.0,67.0,106.0,50.0,0.0,0.0,87.0,77.0,68.0,76.0,105.0,36.0,42.0,89.0,105.0,67.0,98.0,72.0,118.0,42.0,105.0,26.0,118.0,67.0,89.0,68.0,37.0,68.0,8.0,55.0,105.0,90.0,10.0
52.0,76.0,50.0,81.0,4.0,72.0,11.0,118.0,37.0,67.0,106.0,50.0,0.0,0.0,87.0,77.0,68.0,76.0,105.0,36.0,42.0,89.0,105.0,67.0,98.0,72.0,118.0,42.0,105.0,26.0,118.0,67.0,89.0,68.0,37.0,68.0,8.0,55.0,105.0,90.0,10.0
84.0,144.0,117.0,60.0,85.0,48.0,84.0,35.0,105.0,24.0,19.0,77.0,87.0,87.0,0.0,21.0,136.0,144.0,18.0,63.0,69.0,157.0,18.0,24.0,15.0,48.0,35.0,110.0,18.0,78.0,35.0,24.0,23.0,47.0,105.0,136.0,87.0,85.0,18.0,158.0,77.0
74.0,134.0,107.0,50.0,75.0,38.0,74.0,52.0,95.0,14.0,40.0,67.0,77.0,77.0,21.0,0.0,126.0,134.0,39.0,53.0,59.0,147.0,39.0,14.0,32.0,38.0,52.0,100.0,39.0,68.0,52.0,14.0,12.0,37.0,95.0,126.0,77.0,75.0,39.0,148.0,67.0
76.0,20.0,74.0,130.0,67.0,121.0,60.0,167.0,33.0,116.0,155.0,94.0,68.0,68.0,136.0,126.0,0.0,20.0,154.0,85.0,68.0,21.0,154.0,116.0,147.0,121.0,167.0,65.0,154.0,58.0,167.0,116.0,138.0,117.0,33.0,0.0,71.0,79.0,154.0,22.0,68.0
84.0,10.0,82.0,138.0,75.0,129.0,68.0,175.0,41.0,124.0,163.0,102.0,76.0,76.0,144.0,134.0,20.0,0.0,162.0,93.0,76.0,37.0,162.0,124.0,155.0,129.0,175.0,73.0,162.0,66.0,175.0,124.0,146.0,125.0,41.0,20.0,79.0,87.0,162.0,38.0,76.0
102.0,162.0,135.0,78.0,103.0,66.0,102.0,35.0,123.0,42.0,11.0,95.0,105.0,105.0,18.0,39.0,154.0,162.0,0.0,81.0,87.0,175.0,0.0,42.0,15.0,66.0,35.0,128.0,0.0,96.0,35.0,42.0,41.0,65.0,123.0,154.0,105.0,103.0,0.0,176.0,95.0
33.0,93.0,66.0,57.0,34.0,48.0,33.0,94.0,54.0,43.0,82.0,14.0,36.0,36.0,63.0,53.0,85.0,93.0,81.0,0.0,18.0,106.0,81.0,43.0,74.0,48.0,94.0,59.0,81.0,27.0,94.0,43.0,65.0,44.0,54.0,85.0,36.0,34.0,81.0,107.0,26.0
16.0,76.0,49.0,63.0,40.0,54.0,34.0,100.0,37.0,49.0,88.0,27.0,42.0,42.0,69.0,59.0,68.0,76.0,87.0,18.0,0.0,89.0,87.0,49.0,80.0,54.0,100.0,42.0,87.0,16.0,100.0,49.0,71.0,50.0,37.0,68.0,42.0,17.0,87.0,90.0,32.0
97.0,40.0,95.0,151.0,88.0,142.0,81.0,188.0,54.0,137.0,176.0,115.0,89.0,89.0,157.0,147.0,21.0,37.0,175.0,106.0,89.0,0.0,175.0,137.0,168.0,142.0,188.0,86.0,175.0,79.0,188.0,137.0,159.0,138.0,54.0,21.0,92.0,100.0,175.0,12.0,89.0
102.0,162.0,135.0,78.0,103.0,66.0,102.0,35.0,123.0,42.0,11.0,95.0,105.0,105.0,18.0,39.0,154.0,162.0,0.0,81.0,87.0,175.0,0.0,42.0,15.0,66.0,35.0,128.0,0.0,96.0,35.0,42.0,41.0,65.0,123.0,154.0,105.0,103.0,0.0,176.0,95.0
64.0,124.0,97.0,36.0,65.0,24.0,64.0,55.0,85.0,0.0,43.0,57.0,67.0,67.0,24.0,14.0,116.0,124.0,42.0,43.0,49.0,137.0,42.0,0.0,35.0,24.0,55.0,90.0,42.0,58.0,55.0,0.0,26.0,23.0,85.0,116.0,67.0,65.0,42.0,138.0,57.0
95.0,155.0,128.0,71.0,96.0,59.0,95.0,20.0,116.0,35.0,14.0,88.0,98.0,98.0,15.0,32.0,147.0,155.0,15.0,74.0,80.0,168.0,15.0,35.0,0.0,59.0,20.0,121.0,15.0,89.0,20.0,35.0,34.0,58.0,116.0,147.0,98.0,96.0,15.0,169.0,88.0
69.0,129.0,102.0,12.0,70.0,0.0,69.0,79.0,90.0,24.0,67.0,62.0,72.0,72.0,48.0,38.0,121.0,129.0,66.0,48.0,54.0,142.0,66.0,24.0,59.0,0.0,79.0,95.0,66.0,63.0,79.0,24.0,50.0,20.0,90.0,121.0,72.0,70.0,66.0,143.0,62.0
115.0,175.0,148.0,91.0,116.0,79.0,115.0,0.0,136.0,55.0,24.0,108.0,118.0,118.0,35.0,52.0,167.0,175.0,35.0,94.0,100.0,188.0,35.0,55.0,20.0,79.0,0.0,141.0,35.0,109.0,0.0,55.0,54.0,78.0,136.0,167.0,118.0,116.0,35.0,189.0,108.0
49.0,73.0,9.0,104.0,41.0,95.0,34.0,141.0,32.0,90.0,129.0,68.0,42.0,42.0,110.0,100.0,65.0,73.0,128.0,59.0,42.0,86.0,128.0,90.0,121.0,95.0,141.0,0.0,128.0,32.0,141.0,90.0,112.0,91.0,32.0,65.0,45.0,52.0,128.0,87.0,42.0
102.0,162.0,135.0,78.0,103.0,66.0,102.0,35.0,123.0,42.0,11.0,95.0,105.0,105.0,18.0,39.0,154.0,162.0,0.0,81.0,87.0,175.0,0.0,42.0,15.0,66.0,35.0,128.0,0.0,96.0,35.0,42.0,41.0,65.0,123.0,154.0,105.0,103.0,0.0,176.0,95.0
26.0,66.0,39.0,72.0,24.0,63.0,18.0,109.0,27.0,58.0,97.0,36.0,26.0,26.0,78.0,68.0,58.0,66.0,96.0,27.0,16.0,79.0,96.0,58.0,89.0,63.0,109.0,32.0,96.0,0.0,109.0,58.0,80.0,59.0,27.0,58.0,26.0,29.0,96.0,80.0,16.0
115.0,175.0,148.0,91.0,116.0,79.0,115.0,0.0,136.0,55.0,24.0,108.0,118.0,118.0,35.0,52.0,167.0,175.0,35.0,94.0,100.0,188.0,35.0,55.0,20.0,79.0,0.0,141.0,35.0,109.0,0.0,55.0,54.0,78.0,136.0,167.0,118.0,116.0,35.0,189.0,108.0
64.0,124.0,97.0,36.0,65.0,24.0,64.0,55.0,85.0,0.0,43.0,57.0,67.0,67.0,24.0,14.0,116.0,124.0,42.0,43.0,49.0,137.0,42.0,0.0,35.0,24.0,55.0,90.0,42.0,58.0,55.0,0.0,26.0,23.0,85.0,116.0,67.0,65.0,42.0,138.0,57.0
86.0,146.0,119.0,62.0,87.0,50.0,86.0,54.0,107.0,26.0,42.0,79.0,89.0,89.0,23.0,12.0,138.0,146.0,41.0,65.0,71.0,159.0,41.0,26.0,34.0,50.0,54.0,112.0,41.0,80.0,54.0,26.0,0.0,49.0,107.0,138.0,89.0,87.0,41.0,160.0,79.0
65.0,125.0,98.0,29.0,66.0,20.0,65.0,78.0,86.0,23.0,66.0,58.0,68.0,68.0,47.0,37.0,117.0,125.0,65.0,44.0,50.0,138.0,65.0,23.0,58.0,20.0,78.0,91.0,65.0,59.0,78.0,23.0,49.0,0.0,86.0,117.0,68.0,66.0,65.0,139.0,58.0
44.0,41.0,41.0,99.0,36.0,90.0,29.0,136.0,0.0,85.0,124.0,63.0,37.0,37.0,105.0,95.0,33.0,41.0,123.0,54.0,37.0,54.0,123.0,85.0,116.0,90.0,136.0,32.0,123.0,27.0,136.0,85.0,107.0,86.0,0.0,33.0,40.0,47.0,123.0,55.0,37.0
76.0,20.0,74.0,130.0,67.0,121.0,60.0,167.0,33.0,116.0,155.0,94.0,68.0,68.0,136.0,126.0,0.0,20.0,154.0,85.0,68.0,21.0,154.0,116.0,147.0,121.0,167.0,65.0,154.0,58.0,167.0,116.0,138.0,117.0,33.0,0.0,71.0,79.0,154.0,22.0,68.0
52.0,79.0,52.0,81.0,4.0,72.0,19.0,118.0,40.0,67.0,106.0,50.0,8.0,8.0,87.0,77.0,71.0,79.0,105.0,36.0,42.0,92.0,105.0,67.0,98.0,72.0,118.0,45.0,105.0,26.0,118.0,67.0,89.0,68.0,40.0,71.0,0.0,55.0,105.0,93.0,10.0
3.0,87.0,59.0,79.0,53.0,70.0,47.0,116.0,47.0,65.0,104.0,43.0,55.0,55.0,85.0,75.0,79.0,87.0,103.0,34.0,17.0,100.0,103.0,65.0,96.0,70.0,116.0,52.0,103.0,29.0,116.0,65.0,87.0,66.0,47.0,79.0,55.0,0.0,103.0,101.0,45.0
102.0,162.0,135.0,78.0,103.0,66.0,102.0,35.0,123.0,42.0,11.0,95.0,105.0,105.0,18.0,39.0,154.0,162.0,0.0,81.0,87.0,175.0,0.0,42.0,15.0,66.0,35.0,128.0,0.0,96.0,35.0,42.0,41.0,65.0,123.0,154.0,105.0,103.0,0.0,176.0,95.0
98.0,41.0,96.0,152.0,89.0,143.0,82.0,189.0,55.0,138.0,177.0,116.0,90.0,90.0,158.0,148.0,22.0,38.0,176.0,107.0,90.0,12.0,176.0,138.0,169.0,143.0,189.0,87.0,176.0,80.0,189.0,138.0,160.0,139.0,55.0,22.0,93.0,101.0,176.0,0.0,90.0
42.0,76.0,49.0,71.0,8.0,62.0,16.0,108.0,37.0,57.0,96.0,40.0,10.0,10.0,77.0,67.0,68.0,76.0,95.0,26.0,32.0,89.0,95.0,57.0,88.0,62.0,108.0,42.0,95.0,16.0,108.0,57.0,79.0,58.0,37.0,68.0,10.0,45.0,95.0,90.0,0.0
