0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,69.0,59.0,99.0,72.0,12.0,94.0,55.0,112.0,105.0,91.0,24.0,103.0,112.0,93.0,65.0,93.0,85.0,93.0,86.0,65.0,112.0,99.0,38.0,8.0,55.0,86.0,66.0,85.0,26.0,99.0,89.0,101.0,46.0,73.0,112.0,33.0,94.0,37.0,8.0,113.0
69.0,0.0,40.0,138.0,111.0,57.0,133.0,94.0,151.0,144.0,130.0,63.0,88.0,151.0,78.0,104.0,78.0,70.0,78.0,125.0,104.0,151.0,138.0,71.0,71.0,36.0,71.0,51.0,70.0,65.0,138.0,74.0,140.0,85.0,9.0,151.0,72.0,133.0,50.0,71.0,152.0
59.0,40.0,0.0,128.0,101.0,47.0,123.0,84.0,141.0,134.0,120.0,53.0,48.0,141.0,38.0,94.0,38.0,30.0,38.0,115.0,94.0,141.0,128.0,61.0,61.0,4.0,31.0,11.0,30.0,55.0,128.0,34.0,130.0,75.0,44.0,141.0,62.0,123.0,40.0,61.0,142.0
99.0,138.0,128.0,0.0,82.0,93.0,22.0,65.0,40.0,33.0,20.0,76.0,172.0,40.0,162.0,73.0,162.0,154.0,162.0,14.0,73.0,40.0,10.0,76.0,102.0,124.0,155.0,135.0,154.0,73.0,10.0,158.0,29.0,55.0,142.0,40.0,66.0,22.0,100.0,102.0,41.0
72.0,111.0,101.0,82.0,0.0,66.0,77.0,17.0,95.0,88.0,74.0,49.0,145.0,95.0,135.0,9.0,135.0,127.0,135.0,69.0,9.0,95.0,82.0,49.0,75.0,97.0,128.0,108.0,127.0,46.0,82.0,131.0,84.0,27.0,115.0,95.0,39.0,77.0,73.0,75.0,96.0
12.0,57.0,47.0,93.0,66.0,0.0,88.0,49.0,106.0,99.0,85.0,18.0,91.0,106.0,81.0,59.0,81.0,73.0,81.0,80.0,59.0,106.0,93.0,26.0,14.0,43.0,74.0,54.0,73.0,20.0,93.0,77.0,95.0,40.0,61.0,106.0,27.0,88.0,25.0,14.0,107.0
94.0,133.0,123.0,22.0,77.0,88.0,0.0,60.0,18.0,11.0,9.0,71.0,167.0,18.0,157.0,68.0,157.0,149.0,157.0,8.0,68.0,18.0,19.0,71.0,97.0,119.0,150.0,130.0,149.0,68.0,19.0,153.0,9.0,50.0,137.0,18.0,61.0,0.0,95.0,97.0,19.0
55.0,94.0,84.0,65.0,17.0,49.0,60.0,0.0,78.0,71.0,57.0,32.0,128.0,78.0,118.0,11.0,118.0,110.0,118.0,52.0,11.0,78.0,65.0,32.0,58.0,80.0,111.0,91.0,110.0,29.0,65.0,114.0,67.0,10.0,98.0,78.0,22.0,60.0,56.0,58.0,79.0
112.0,151.0,141.0,40.0,95.0,106.0,18.0,78.0,0.0,13.0,21.0,89.0,185.0,0.0,175.0,86.0,175.0,167.0,175.0,26.0,86.0,0.0,37.0,89.0,115.0,137.0,168.0,148.0,167.0,86.0,37.0,171.0,12.0,68.0,155.0,0.0,79.0,18.0,113.0,115.0,12.0
105.0,144.0,134.0,33.0,88.0,99.0,11.0,71.0,13.0,0.0,14.0,82.0,178.0,13.0,168.0,79.0,168.0,160.0,168.0,19.0,79.0,13.0,30.0,82.0,108.0,130.0,161.0,141.0,160.0,79.0,30.0,164.0,10.0,61.0,148.0,13.0,72.0,11.0,106.0,108.0,8.0
91.0,130.0,120.0,20.0,74.0,85.0,9.0,57.0,21.0,14.0,0.0,68.0,164.0,21.0,154.0,65.0,154.0,146.0,154.0,6.0,65.0,21.0,20.0,68.0,94.0,116.0,147.0,127.0,146.0,65.0,20.0,150.0,18.0,47.0,134.0,21.0,58.0,9.0,92.0,94.0,22.0
24.0,63.0,53.0,76.0,49.0,18.0,71.0,32.0,89.0,82.0,68.0,0.0,97.0,89.0,87.0,42.0,87.0,79.0,87.0,63.0,42.0,89.0,76.0,32.0,27.0,49.0,80.0,60.0,79.0,8.0,76.0,83.0,78.0,23.0,67.0,89.0,16.0,71.0,31.0,27.0,90.0
103.0,88.0,48.0,172.0,145.0,91.0,167.0,128.0,185.0,178.0,164.0,97.0,0.0,185.0,32.0,138.0,24.0,27.0,24.0,159.0,138.0,185.0,172.0,105.0,105.0,52.0,17.0,37.0,27.0,99.0,172.0,63.0,174.0,119.0,92.0,185.0,106.0,167.0,84.0,105.0,186.0
112.0,151.0,141.0,40.0,95.0,106.0,18.0,78.0,0.0,13.0,21.0,89.0,185.0,0.0,175.0,86.0,175.0,167.0,175.0,26.0,86.0,0.0,37.0,89.0,115.0,137.0,168.0,148.0,167.0,86.0,37.0,171.0,12.0,68.0,155.0,0.0,79.0,18.0,113.0,115.0,12.0
93.0,78.0,38.0,162.0,135.0,81.0,157.0,118.0,175.0,168.0,154.0,87.0,32.0,175.0,0.0,128.0,23.0,8.0,23.0,149.0,128.0,175.0,162.0,95.0,95.0,42.0,15.0,27.0,8.0,89.0,162.0,53.0,164.0,109.0,82.0,175.0,96.0,157.0,74.0,95.0,176.0
65.0,104.0,94.0,73.0,9.0,59.0,68.0,11.0,86.0,79.0,65.0,42.0,138.0,86.0,128.0,0.0,128.0,120.0,128.0,60.0,0.0,86.0,73.0,42.0,68.0,90.0,121.0,101.0,120.0,39.0,73.0,124.0,75.0,19.0,108.0,86.0,32.0,68.0,66.0,68.0,87.0
93.0,78.0,38.0,162.0,135.0,81.0,157.0,118.0,175.0,168.0,154.0,87.0,24.0,175.0,23.0,128.0,0.0,17.0,0.0,149.0,128.0,175.0,162.0,95.0,95.0,42.0,10.0,27.0,17.0,89.0,162.0,53.0,164.0,109.0,82.0,175.0,96.0,157.0,74.0,95.0,176.0
85.0,70.0,30.0,154.0,127.0,73.0,149.0,110.0,167.0,160.0,146.0,79.0,27.0,167.0,8.0,120.0,17.0,0.0,17.0,141.0,120.0,167.0,154.0,87.0,87.0,34.0,10.0,19.0,0.0,81.0,154.0,45.0,156.0,101.0,74.0,167.0,88.0,149.0,66.0,87.0,168.0
93.0,78.0,38.0,162.0,135.0,81.0,157.0,118.0,175.0,168.0,154.0,87.0,24.0,175.0,23.0,128.0,0.0,17.0,0.0,149.0,128.0,175.0,162.0,95.0,95.0,42.0,10.0,27.0,17.0,89.0,162.0,53.0,164.0,109.0,82.0,175.0,96.0,157.0,74.0,95.0,176.0
86.0,125.0,115.0,14.0,69.0,80.0,8.0,52.0,26.0,19.0,6.0,63.0,159.0,26.0,149.0,60.0,149.0,141.0,149.0,0.0,60.0,26.0,14.0,63.0,89.0,111.0,142.0,122.0,141.0,60.0,14.0,145.0,15.0,42.0,129.0,26.0,53.0,8.0,87.0,89.0,27.0
65.0,104.0,94.0,73.0,9.0,59.0,68.0,11.0,86.0,79.0,65.0,42.0,138.0,86.0,128.0,0.0,128.0,120.0,128.0,60.0,0.0,86.0,73.0,42.0,68.0,90.0,121.0,101.0,120.0,39.0,73.0,124.0,75.0,19.0,108.0,86.0,32.0,68.0,66.0,68.0,87.0
112.0,151.0,141.0,40.0,95.0,106.0,18.0,78.0,0.0,13.0,21.0,89.0,185.0,0.0,175.0,86.0,175.0,167.0,175.0,26.0,86.0,0.0,37.0,89.0,115.0,137.0,168.0,148.0,167.0,86.0,37.0,171.0,12.0,68.0,155.0,0.0,79.0,18.0,113.0,115.0,12.0
99.0,138.0,128.0,10.0,82.0,93.0,19.0,65.0,37.0,30.0,20.0,76.0,172.0,37.0,162.0,73.0,162.0,154.0,162.0,14.0,73.0,37.0,0.0,76.0,102.0,124.0,155.0,135.0,154.0,73.0,0.0,158.0,26.0,55.0,142.0,37.0,66.0,19.0,100.0,102.0,38.0
38.0,71.0,61.0,76.0,49.0,26.0,71.0,32.0,89.0,82.0,68.0,32.0,105.0,89.0,95.0,42.0,95.0,87.0,95.0,63.0,42.0,89.0,76.0,0.0,40.0,57.0,88.0,68.0,87.0,24.0,76.0,91.0,78.0,23.0,75.0,89.0,16.0,71.0,33.0,40.0,90.0
8.0,71.0,61.0,102.0,75.0,14.0,97.0,58.0,115.0,108.0,94.0,27.0,105.0,115.0,95.0,68.0,95.0,87.0,95.0,89.0,68.0,115.0,102.0,40.0,0.0,57.0,88.0,68.0,87.0,29.0,102.0,91.0,104.0,49.0,75.0,115.0,36.0,97.0,39.0,0.0,116.0
55.0,36.0,4.0,124.0,97.0,43.0,119.0,80.0,137.0,130.0,116.0,49.0,52.0,137.0,42.0,90.0,42.0,34.0,42.0,111.0,90.0,137.0,124.0,57.0,57.0,0.0,35.0,15.0,34.0,51.0,124.0,38.0,126.0,71.0,40.0,137.0,58.0,119.0,36.0,57.0,138.0
86.0,71.0,31.0,155.0,128.0,74.0,150.0,111.0,168.0,161.0,147.0,80.0,17.0,168.0,15.0,121.0,10.0,10.0,10.0,142.0,121.0,168.0,155.0,88.0,88.0,35.0,0.0,20.0,10.0,82.0,155.0,46.0,157.0,102.0,75.0,168.0,89.0,150.0,67.0,88.0,169.0
66.0,51.0,11.0,135.0,108.0,54.0,130.0,91.0,148.0,141.0,127.0,60.0,37.0,148.0,27.0,101.0,27.0,19.0,27.0,122.0,101.0,148.0,135.0,68.0,68.0,15.0,20.0,0.0,19.0,62.0,135.0,26.0,137.0,82.0,55.0,148.0,69.0,130.0,47.0,68.0,149.0
85.0,70.0,30.0,154.0,127.0,73.0,149.0,110.0,167.0,160.0,146.0,79.0,27.0,167.0,8.0,120.0,17.0,0.0,17.0,141.0,120.0,167.0,154.0,87.0,87.0,34.0,10.0,19.0,0.0,81.0,154.0,45.0,156.0,101.0,74.0,167.0,88.0,149.0,66.0,87.0,168.0
26.0,65.0,55.0,73.0,46.0,20.0,68.0,29.0,86.0,79.0,65.0,8.0,99.0,86.0,89.0,39.0,89.0,81.0,89.0,60.0,39.0,86.0,73.0,24.0,29.0,51.0,82.0,62.0,81.0,0.0,73.0,85.0,75.0,20.0,69.0,86.0,8.0,68.0,27.0,29.0,87.0
99.0,138.0,128.0,10.0,82.0,93.0,19.0,65.0,37.0,30.0,20.0,76.0,172.0,37.0,162.0,73.0,162.0,154.0,162.0,14.0,73.0,37.0,0.0,76.0,102.0,124.0,155.0,135.0,154.0,73.0,0.0,158.0,26.0,55.0,142.0,37.0,66.0,19.0,100.0,102.0,38.0
89.0,74.0,34.0,158.0,131.0,77.0,153.0,114.0,171.0,164.0,150.0,83.0,63.0,171.0,53.0,124.0,53.0,45.0,53.0,145.0,124.0,171.0,158.0,91.0,91.0,38.0,46.0,26.0,45.0,85.0,158.0,0.0,160.0,105.0,78.0,171.0,92.0,153.0,70.0,91.0,172.0
101.0,140.0,130.0,29.0,84.0,95.0,9.0,67.0,12.0,10.0,18.0,78.0,174.0,12.0,164.0,75.0,164.0,156.0,164.0,15.0,75.0,12.0,26.0,78.0,104.0,126.0,157.0,137.0,156.0,75.0,26.0,160.0,0.0,57.0,144.0,12.0,68.0,9.0,102.0,104.0,13.0
46.0,85.0,75.0,55.0,27.0,40.0,50.0,10.0,68.0,61.0,47.0,23.0,119.0,68.0,109.0,19.0,109.0,101.0,109.0,42.0,19.0,68.0,55.0,23.0,49.0,71.0,102.0,82.0,101.0,20.0,55.0,105.0,57.0,0.0,89.0,68.0,13.0,50.0,47.0,49.0,69.0
73.0,9.0,44.0,142.0,115.0,61.0,137.0,98.0,155.0,148.0,134.0,67.0,92.0,155.0,82.0,108.0,82.0,74.0,82.0,129.0,108.0,155.0,142.0,75.0,75.0,40.0,75.0,55.0,74.0,69.0,142.0,78.0,144.0,89.0,0.0,155.0,76.0,137.0,54.0,75.0,156.0
112.0,151.0,141.0,40.0,95.0,106.0,18.0,78.0,0.0,13.0,21.0,89.0,185.0,0.0,175.0,86.0,175.0,167.0,175.0,26.0,86.0,0.0,37.0,89.0,115.0,137.0,168.0,148.0,167.0,86.0,37.0,171.0,12.0,68.0,155.0,0.0,79.0,18.0,113.0,115.0,12.0
33.0,72.0,62.0,66.0,39.0,27.0,61.0,22.0,79.0,72.0,58.0,16.0,106.0,79.0,96.0,32.0,96.0,88.0,96.0,53.0,32.0,79.0,66.0,16.0,36.0,58.0,89.0,69.0,88.0,8.0,66.0,92.0,68.0,13.0,76.0,79.0,0.0,61.0,34.0,36.0,80.0
94.0,133.0,123.0,22.0,77.0,88.0,0.0,60.0,18.0,11.0,9.0,71.0,167.0,18.0,157.0,68.0,157.0,149.0,157.0,8.0,68.0,18.0,19.0,71.0,97.0,119.0,150.0,130.0,149.0,68.0,19.0,153.0,9.0,50.0,137.0,18.0,61.0,0.0,95.0,97.0,19.0
37.0,50.0,40.0,100.0,73.0,25.0,95.0,56.0,113.0,106.0,92.0,31.0,84.0,113.0,74.0,66.0,74.0,66.0,74.0,87.0,66.0,113.0,100.0,33.0,39.0,36.0,67.0,47.0,66.0,27.0,100.0,70.0,102.0,47.0,54.0,113.0,34.0,95.0,0.0,39.0,114.0
8.0,71.0,61.0,102.0,75.0,14.0,97.0,58.0,115.0,108.0,94.0,27.0,105.0,115.0,95.0,68.0,95.0,87.0,95.0,89.0,68.0,115.0,102.0,40.0,0.0,57.0,88.0,68.0,87.0,29.0,102.0,91.0,104.0,49.0,75.0,115.0,36.0,97.0,39.0,0.0,116.0
113.0,152.0,142.0,41.0,96.0,107.0,19.0,79.0,12.0,8.0,22.0,90.0,186.0,12.0,176.0,87.0,176.0,168.0,176.0,27.0,87.0,12.0,38.0,90.0,116.0,138.0,169.0,149.0,168.0,87.0,38.0,172.0,13.0,69.0,156.0,12.0,80.0,19.0,114.0,116.0,0.0
