0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,134.0,144.0,111.0,171.0,152.0,171.0,158.0,173.0,136.0,137.0,166.0,137.0,180.0,177.0,161.0,10.0,90.0,96.0,137.0,20.0,161.0,20.0,146.0,171.0,20.0,60.0,91.0,26.0,20.0,171.0,142.0,20.0,101.0,142.0,20.0,104.0,105.0,31.0,114.0,20.0
134.0,0.0,39.0,46.0,43.0,24.0,43.0,30.0,45.0,9.0,30.0,38.0,30.0,52.0,49.0,33.0,138.0,44.0,39.0,30.0,135.0,33.0,135.0,41.0,43.0,126.0,74.0,105.0,117.0,126.0,43.0,14.0,135.0,61.0,14.0,126.0,65.0,29.0,125.0,42.0,126.0
144.0,39.0,0.0,56.0,82.0,63.0,82.0,69.0,84.0,47.0,9.0,77.0,9.0,91.0,88.0,72.0,148.0,54.0,49.0,9.0,145.0,72.0,145.0,9.0,82.0,136.0,84.0,115.0,127.0,136.0,82.0,53.0,145.0,71.0,53.0,136.0,75.0,39.0,135.0,52.0,136.0
111.0,46.0,56.0,0.0,84.0,65.0,84.0,71.0,86.0,49.0,49.0,79.0,49.0,93.0,90.0,74.0,115.0,23.0,16.0,49.0,112.0,74.0,112.0,58.0,84.0,103.0,51.0,82.0,94.0,103.0,84.0,55.0,112.0,38.0,55.0,103.0,42.0,26.0,102.0,52.0,103.0
171.0,43.0,82.0,84.0,0.0,19.0,10.0,14.0,2.0,36.0,73.0,22.0,73.0,36.0,33.0,10.0,175.0,81.0,76.0,73.0,172.0,10.0,172.0,84.0,10.0,163.0,111.0,142.0,154.0,163.0,10.0,29.0,172.0,98.0,29.0,163.0,102.0,66.0,162.0,79.0,163.0
152.0,24.0,63.0,65.0,19.0,0.0,19.0,9.0,21.0,17.0,54.0,17.0,54.0,31.0,28.0,9.0,156.0,62.0,57.0,54.0,153.0,9.0,153.0,65.0,19.0,144.0,92.0,123.0,135.0,144.0,19.0,10.0,153.0,79.0,10.0,144.0,83.0,47.0,143.0,60.0,144.0
171.0,43.0,82.0,84.0,10.0,19.0,0.0,14.0,12.0,36.0,73.0,19.0,73.0,33.0,30.0,10.0,175.0,81.0,76.0,73.0,172.0,10.0,172.0,84.0,0.0,163.0,111.0,142.0,154.0,163.0,0.0,29.0,172.0,98.0,29.0,163.0,102.0,66.0,162.0,79.0,163.0
158.0,30.0,69.0,71.0,14.0,9.0,14.0,0.0,16.0,23.0,60.0,8.0,60.0,22.0,19.0,13.0,162.0,68.0,63.0,60.0,159.0,13.0,159.0,71.0,14.0,150.0,98.0,129.0,141.0,150.0,14.0,17.0,159.0,85.0,17.0,150.0,89.0,53.0,149.0,66.0,150.0
173.0,45.0,84.0,86.0,2.0,21.0,12.0,16.0,0.0,38.0,75.0,24.0,75.0,38.0,35.0,12.0,177.0,83.0,78.0,75.0,174.0,12.0,174.0,86.0,12.0,165.0,113.0,144.0,156.0,165.0,12.0,31.0,174.0,100.0,31.0,165.0,104.0,68.0,164.0,81.0,165.0
136.0,9.0,47.0,49.0,36.0,17.0,36.0,23.0,38.0,0.0,38.0,31.0,38.0,45.0,42.0,26.0,140.0,46.0,41.0,38.0,137.0,26.0,137.0,49.0,36.0,128.0,76.0,107.0,119.0,128.0,36.0,12.0,137.0,63.0,12.0,128.0,67.0,31.0,127.0,44.0,128.0
137.0,30.0,9.0,49.0,73.0,54.0,73.0,60.0,75.0,38.0,0.0,68.0,0.0,82.0,79.0,63.0,141.0,47.0,42.0,0.0,138.0,63.0,138.0,14.0,73.0,129.0,77.0,108.0,120.0,129.0,73.0,44.0,138.0,64.0,44.0,129.0,68.0,32.0,128.0,45.0,129.0
166.0,38.0,77.0,79.0,22.0,17.0,19.0,8.0,24.0,31.0,68.0,0.0,68.0,14.0,11.0,21.0,170.0,76.0,71.0,68.0,167.0,21.0,167.0,79.0,19.0,158.0,106.0,137.0,149.0,158.0,19.0,25.0,167.0,93.0,25.0,158.0,97.0,61.0,157.0,74.0,158.0
137.0,30.0,9.0,49.0,73.0,54.0,73.0,60.0,75.0,38.0,0.0,68.0,0.0,82.0,79.0,63.0,141.0,47.0,42.0,0.0,138.0,63.0,138.0,14.0,73.0,129.0,77.0,108.0,120.0,129.0,73.0,44.0,138.0,64.0,44.0,129.0,68.0,32.0,128.0,45.0,129.0
180.0,52.0,91.0,93.0,36.0,31.0,33.0,22.0,38.0,45.0,82.0,14.0,82.0,0.0,8.0,35.0,184.0,90.0,85.0,82.0,181.0,35.0,181.0,93.0,33.0,172.0,120.0,151.0,163.0,172.0,33.0,39.0,181.0,107.0,39.0,172.0,111.0,75.0,171.0,88.0,172.0
177.0,49.0,88.0,90.0,33.0,28.0,30.0,19.0,35.0,42.0,79.0,11.0,79.0,8.0,0.0,32.0,181.0,87.0,82.0,79.0,178.0,32.0,178.0,90.0,30.0,169.0,117.0,148.0,160.0,169.0,30.0,36.0,178.0,104.0,36.0,169.0,108.0,72.0,168.0,85.0,169.0
161.0,33.0,72.0,74.0,10.0,9.0,10.0,13.0,12.0,26.0,63.0,21.0,63.0,35.0,32.0,0.0,165.0,71.0,66.0,63.0,162.0,0.0,162.0,74.0,10.0,153.0,101.0,132.0,144.0,153.0,10.0,19.0,162.0,88.0,19.0,153.0,92.0,56.0,152.0,69.0,153.0
10.0,138.0,148.0,115.0,175.0,156.0,175.0,162.0,177.0,140.0,141.0,170.0,141.0,184.0,181.0,165.0,0.0,94.0,100.0,141.0,10.0,165.0,10.0,150.0,175.0,24.0,64.0,95.0,30.0,24.0,175.0,146.0,10.0,105.0,146.0,24.0,108.0,109.0,35.0,118.0,24.0
90.0,44.0,54.0,23.0,81.0,62.0,81.0,68.0,83.0,46.0,47.0,76.0,47.0,90.0,87.0,71.0,94.0,0.0,13.0,47.0,91.0,71.0,91.0,56.0,81.0,82.0,30.0,61.0,73.0,82.0,81.0,52.0,91.0,18.0,52.0,82.0,21.0,15.0,81.0,29.0,82.0
96.0,39.0,49.0,16.0,76.0,57.0,76.0,63.0,78.0,41.0,42.0,71.0,42.0,85.0,82.0,66.0,100.0,13.0,0.0,42.0,97.0,66.0,97.0,51.0,76.0,88.0,36.0,67.0,79.0,88.0,76.0,47.0,97.0,23.0,47.0,88.0,27.0,16.0,87.0,42.0,88.0
137.0,30.0,9.0,49.0,73.0,54.0,73.0,60.0,75.0,38.0,0.0,68.0,0.0,82.0,79.0,63.0,141.0,47.0,42.0,0.0,138.0,63.0,138.0,14.0,73.0,129.0,77.0,108.0,120.0,129.0,73.0,44.0,138.0,64.0,44.0,129.0,68.0,32.0,128.0,45.0,129.0
20.0,135.0,145.0,112.0,172.0,153.0,172.0,159.0,174.0,137.0,138.0,167.0,138.0,181.0,178.0,162.0,10.0,91.0,97.0,138.0,0.0,162.0,0.0,147.0,172.0,21.0,61.0,92.0,27.0,21.0,172.0,143.0,0.0,102.0,143.0,21.0,105.0,106.0,32.0,115.0,21.0
161.0,33.0,72.0,74.0,10.0,9.0,10.0,13.0,12.0,26.0,63.0,21.0,63.0,35.0,32.0,0.0,165.0,71.0,66.0,63.0,162.0,0.0,162.0,74.0,10.0,153.0,101.0,132.0,144.0,153.0,10.0,19.0,162.0,88.0,19.0,153.0,92.0,56.0,152.0,69.0,153.0
20.0,135.0,145.0,112.0,172.0,153.0,172.0,159.0,174.0,137.0,138.0,167.0,138.0,181.0,178.0,162.0,10.0,91.0,97.0,138.0,0.0,162.0,0.0,147.0,172.0,21.0,61.0,92.0,27.0,21.0,172.0,143.0,0.0,102.0,143.0,21.0,105.0,106.0,32.0,115.0,21.0
146.0,41.0,9.0,58.0,84.0,65.0,84.0,71.0,86.0,49.0,14.0,79.0,14.0,93.0,90.0,74.0,150.0,56.0,51.0,14.0,147.0,74.0,147.0,0.0,84.0,138.0,86.0,117.0,129.0,138.0,84.0,55.0,147.0,73.0,55.0,138.0,77.0,41.0,137.0,54.0,138.0
171.0,43.0,82.0,84.0,10.0,19.0,0.0,14.0,12.0,36.0,73.0,19.0,73.0,33.0,30.0,10.0,175.0,81.0,76.0,73.0,172.0,10.0,172.0,84.0,0.0,163.0,111.0,142.0,154.0,163.0,0.0,29.0,172.0,98.0,29.0,163.0,102.0,66.0,162.0,79.0,163.0
20.0,126.0,136.0,103.0,163.0,144.0,163.0,150.0,165.0,128.0,129.0,158.0,129.0,172.0,169.0,153.0,24.0,82.0,88.0,129.0,21.0,153.0,21.0,138.0,163.0,0.0,52.0,83.0,9.0,0.0,163.0,134.0,21.0,93.0,134.0,0.0,96.0,97.0,11.0,106.0,0.0
60.0,74.0,84.0,51.0,111.0,92.0,111.0,98.0,113.0,76.0,77.0,106.0,77.0,120.0,117.0,101.0,64.0,30.0,36.0,77.0,61.0,101.0,61.0,86.0,111.0,52.0,0.0,37.0,43.0,52.0,111.0,82.0,61.0,41.0,82.0,52.0,44.0,45.0,51.0,54.0,52.0
91.0,105.0,115.0,82.0,142.0,123.0,142.0,129.0,144.0,107.0,108.0,137.0,108.0,151.0,148.0,132.0,95.0,61.0,67.0,108.0,92.0,132.0,92.0,117.0,142.0,83.0,37.0,0.0,74.0,83.0,142.0,113.0,92.0,72.0,113.0,83.0,75.0,76.0,82.0,85.0,83.0
26.0,117.0,127.0,94.0,154.0,135.0,154.0,141.0,156.0,119.0,120.0,149.0,120.0,163.0,160.0,144.0,30.0,73.0,79.0,120.0,27.0,144.0,27.0,129.0,154.0,9.0,43.0,74.0,0.0,9.0,154.0,125.0,27.0,84.0,125.0,9.0,87.0,88.0,8.0,97.0,9.0
20.0,126.0,136.0,103.0,163.0,144.0,163.0,150.0,165.0,128.0,129.0,158.0,129.0,172.0,169.0,153.0,24.0,82.0,88.0,129.0,21.0,153.0,21.0,138.0,163.0,0.0,52.0,83.0,9.0,0.0,163.0,134.0,21.0,93.0,134.0,0.0,96.0,97.0,11.0,106.0,0.0
171.0,43.0,82.0,84.0,10.0,19.0,0.0,14.0,12.0,36.0,73.0,19.0,73.0,33.0,30.0,10.0,175.0,81.0,76.0,73.0,172.0,10.0,172.0,84.0,0.0,163.0,111.0,142.0,154.0,163.0,0.0,29.0,172.0,98.0,29.0,163.0,102.0,66.0,162.0,79.0,163.0
142.0,14.0,53.0,55.0,29.0,10.0,29.0,17.0,31.0,12.0,44.0,25.0,44.0,39.0,36.0,19.0,146.0,52.0,47.0,44.0,143.0,19.0,143.0,55.0,29.0,134.0,82.0,113.0,125.0,134.0,29.0,0.0,143.0,69.0,0.0,134.0,73.0,37.0,133.0,50.0,134.0
20.0,135.0,145.0,112.0,172.0,153.0,172.0,159.0,174.0,137.0,138.0,167.0,138.0,181.0,178.0,162.0,10.0,91.0,97.0,138.0,0.0,162.0,0.0,147.0,172.0,21.0,61.0,92.0,27.0,21.0,172.0,143.0,0.0,102.0,143.0,21.0,105.0,106.0,32.0,115.0,21.0
101.0,61.0,71.0,38.0,98.0,79.0,98.0,85.0,100.0,63.0,64.0,93.0,64.0,107.0,104.0,88.0,105.0,18.0,23.0,64.0,102.0,88.0,102.0,73.0,98.0,93.0,41.0,72.0,84.0,93.0,98.0,69.0,102.0,0.0,69.0,93.0,11.0,32.0,92.0,47.0,93.0
142.0,14.0,53.0,55.0,29.0,10.0,29.0,17.0,31.0,12.0,44.0,25.0,44.0,39.0,36.0,19.0,146.0,52.0,47.0,44.0,143.0,19.0,143.0,55.0,29.0,134.0,82.0,113.0,125.0,134.0,29.0,0.0,143.0,69.0,0.0,134.0,73.0,37.0,133.0,50.0,134.0
20.0,126.0,136.0,103.0,163.0,144.0,163.0,150.0,165.0,128.0,129.0,158.0,129.0,172.0,169.0,153.0,24.0,82.0,88.0,129.0,21.0,153.0,21.0,138.0,163.0,0.0,52.0,83.0,9.0,0.0,163.0,134.0,21.0,93.0,134.0,0.0,96.0,97.0,11.0,106.0,0.0
104.0,65.0,75.0,42.0,102.0,83.0,102.0,89.0,104.0,67.0,68.0,97.0,68.0,111.0,108.0,92.0,108.0,21.0,27.0,68.0,105.0,92.0,105.0,77.0,102.0,96.0,44.0,75.0,87.0,96.0,102.0,73.0,105.0,11.0,73.0,96.0,0.0,36.0,95.0,50.0,96.0
105.0,29.0,39.0,26.0,66.0,47.0,66.0,53.0,68.0,31.0,32.0,61.0,32.0,75.0,72.0,56.0,109.0,15.0,16.0,32.0,106.0,56.0,106.0,41.0,66.0,97.0,45.0,76.0,88.0,97.0,66.0,37.0,106.0,32.0,37.0,97.0,36.0,0.0,96.0,26.0,97.0
31.0,125.0,135.0,102.0,162.0,143.0,162.0,149.0,164.0,127.0,128.0,157.0,128.0,171.0,168.0,152.0,35.0,81.0,87.0,128.0,32.0,152.0,32.0,137.0,162.0,11.0,51.0,82.0,8.0,11.0,162.0,133.0,32.0,92.0,133.0,11.0,95.0,96.0,0.0,105.0,11.0
114.0,42.0,52.0,52.0,79.0,60.0,79.0,66.0,81.0,44.0,45.0,74.0,45.0,88.0,85.0,69.0,118.0,29.0,42.0,45.0,115.0,69.0,115.0,54.0,79.0,106.0,54.0,85.0,97.0,106.0,79.0,50.0,115.0,47.0,50.0,106.0,50.0,26.0,105.0,0.0,106.0
20.0,126.0,136.0,103.0,163.0,144.0,163.0,150.0,165.0,128.0,129.0,158.0,129.0,172.0,169.0,153.0,24.0,82.0,88.0,129.0,21.0,153.0,21.0,138.0,163.0,0.0,52.0,83.0,9.0,0.0,163.0,134.0,21.0,93.0,134.0,0.0,96.0,97.0,11.0,106.0,0.0
