0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,59.0,135.0,101.0,91.0,44.0,109.0,31.0,4.0,71.0,38.0,128.0,141.0,11.0,27.0,44.0,17.0,103.0,34.0,30.0,71.0,22.0,47.0,40.0,69.0,53.0,130.0,17.0,30.0,61.0,44.0,103.0,128.0,28.0,93.0,51.0,93.0,38.0,50.0,38.0,61.0
59.0,0.0,106.0,72.0,62.0,73.0,80.0,86.0,55.0,48.0,93.0,99.0,112.0,66.0,56.0,73.0,46.0,74.0,89.0,85.0,48.0,77.0,19.0,95.0,40.0,24.0,101.0,42.0,85.0,8.0,73.0,74.0,99.0,60.0,64.0,106.0,64.0,25.0,105.0,93.0,38.0
135.0,106.0,0.0,89.0,50.0,149.0,29.0,162.0,131.0,83.0,169.0,31.0,6.0,142.0,132.0,149.0,122.0,91.0,165.0,161.0,83.0,153.0,88.0,171.0,94.0,83.0,36.0,118.0,161.0,109.0,149.0,91.0,31.0,136.0,70.0,182.0,43.0,97.0,181.0,169.0,83.0
101.0,72.0,89.0,0.0,39.0,115.0,63.0,128.0,97.0,50.0,135.0,82.0,95.0,108.0,98.0,115.0,88.0,9.0,131.0,127.0,50.0,119.0,54.0,137.0,59.0,49.0,84.0,84.0,127.0,75.0,115.0,9.0,82.0,102.0,21.0,148.0,47.0,63.0,147.0,135.0,49.0
91.0,62.0,50.0,39.0,0.0,105.0,24.0,118.0,87.0,39.0,125.0,43.0,56.0,98.0,88.0,105.0,78.0,41.0,121.0,117.0,39.0,109.0,44.0,127.0,49.0,39.0,45.0,74.0,117.0,65.0,105.0,41.0,43.0,92.0,20.0,138.0,9.0,53.0,137.0,125.0,39.0
44.0,73.0,149.0,115.0,105.0,0.0,123.0,75.0,40.0,85.0,82.0,142.0,155.0,55.0,33.0,0.0,28.0,117.0,78.0,74.0,85.0,66.0,61.0,84.0,83.0,67.0,144.0,37.0,74.0,75.0,0.0,117.0,142.0,16.0,107.0,95.0,107.0,52.0,94.0,82.0,75.0
109.0,80.0,29.0,63.0,24.0,123.0,0.0,136.0,105.0,57.0,143.0,19.0,35.0,116.0,106.0,123.0,96.0,65.0,139.0,135.0,57.0,127.0,62.0,145.0,68.0,57.0,21.0,92.0,135.0,83.0,123.0,65.0,19.0,110.0,44.0,156.0,17.0,71.0,155.0,143.0,57.0
31.0,86.0,162.0,128.0,118.0,75.0,136.0,0.0,35.0,98.0,15.0,155.0,168.0,20.0,58.0,75.0,48.0,130.0,46.0,10.0,98.0,34.0,74.0,9.0,96.0,80.0,157.0,44.0,10.0,88.0,75.0,130.0,155.0,59.0,120.0,20.0,120.0,65.0,19.0,10.0,88.0
4.0,55.0,131.0,97.0,87.0,40.0,105.0,35.0,0.0,67.0,42.0,124.0,137.0,15.0,23.0,40.0,13.0,99.0,38.0,34.0,67.0,26.0,43.0,44.0,65.0,49.0,126.0,13.0,34.0,57.0,40.0,99.0,124.0,24.0,89.0,55.0,89.0,34.0,54.0,42.0,57.0
71.0,48.0,83.0,50.0,39.0,85.0,57.0,98.0,67.0,0.0,105.0,76.0,89.0,78.0,68.0,85.0,58.0,52.0,101.0,97.0,8.0,89.0,29.0,107.0,55.0,42.0,78.0,54.0,97.0,50.0,85.0,52.0,76.0,72.0,41.0,118.0,41.0,33.0,117.0,105.0,13.0
38.0,93.0,169.0,135.0,125.0,82.0,143.0,15.0,42.0,105.0,0.0,162.0,175.0,27.0,65.0,82.0,55.0,137.0,53.0,8.0,105.0,41.0,81.0,24.0,103.0,87.0,164.0,51.0,8.0,95.0,82.0,137.0,162.0,66.0,127.0,35.0,127.0,72.0,34.0,23.0,95.0
128.0,99.0,31.0,82.0,43.0,142.0,19.0,155.0,124.0,76.0,162.0,0.0,37.0,135.0,125.0,142.0,115.0,84.0,158.0,154.0,76.0,146.0,81.0,164.0,87.0,76.0,12.0,111.0,154.0,102.0,142.0,84.0,0.0,129.0,63.0,175.0,36.0,90.0,174.0,162.0,76.0
141.0,112.0,6.0,95.0,56.0,155.0,35.0,168.0,137.0,89.0,175.0,37.0,0.0,148.0,138.0,155.0,128.0,97.0,171.0,167.0,89.0,159.0,94.0,177.0,100.0,89.0,42.0,124.0,167.0,115.0,155.0,97.0,37.0,142.0,76.0,188.0,49.0,103.0,187.0,175.0,89.0
11.0,66.0,142.0,108.0,98.0,55.0,116.0,20.0,15.0,78.0,27.0,135.0,148.0,0.0,38.0,55.0,28.0,110.0,26.0,19.0,78.0,14.0,54.0,29.0,76.0,60.0,137.0,24.0,19.0,68.0,55.0,110.0,135.0,39.0,100.0,40.0,100.0,45.0,39.0,27.0,68.0
27.0,56.0,132.0,98.0,88.0,33.0,106.0,58.0,23.0,68.0,65.0,125.0,138.0,38.0,0.0,33.0,10.0,100.0,61.0,57.0,68.0,49.0,44.0,67.0,66.0,50.0,127.0,20.0,57.0,58.0,33.0,100.0,125.0,20.0,90.0,78.0,90.0,35.0,77.0,65.0,58.0
44.0,73.0,149.0,115.0,105.0,0.0,123.0,75.0,40.0,85.0,82.0,142.0,155.0,55.0,33.0,0.0,28.0,117.0,78.0,74.0,85.0,66.0,61.0,84.0,83.0,67.0,144.0,37.0,74.0,75.0,0.0,117.0,142.0,16.0,107.0,95.0,107.0,52.0,94.0,82.0,75.0
17.0,46.0,122.0,88.0,78.0,28.0,96.0,48.0,13.0,58.0,55.0,115.0,128.0,28.0,10.0,28.0,0.0,90.0,51.0,47.0,58.0,39.0,34.0,57.0,56.0,40.0,117.0,10.0,47.0,48.0,28.0,90.0,115.0,15.0,80.0,68.0,80.0,25.0,67.0,55.0,48.0
103.0,74.0,91.0,9.0,41.0,117.0,65.0,130.0,99.0,52.0,137.0,84.0,97.0,110.0,100.0,117.0,90.0,0.0,133.0,129.0,52.0,121.0,56.0,139.0,61.0,51.0,86.0,86.0,129.0,77.0,117.0,0.0,84.0,104.0,23.0,150.0,49.0,65.0,149.0,137.0,51.0
34.0,89.0,165.0,131.0,121.0,78.0,139.0,46.0,38.0,101.0,53.0,158.0,171.0,26.0,61.0,78.0,51.0,133.0,0.0,45.0,101.0,12.0,77.0,55.0,99.0,83.0,160.0,47.0,45.0,91.0,78.0,133.0,158.0,62.0,123.0,66.0,123.0,68.0,65.0,53.0,91.0
30.0,85.0,161.0,127.0,117.0,74.0,135.0,10.0,34.0,97.0,8.0,154.0,167.0,19.0,57.0,74.0,47.0,129.0,45.0,0.0,97.0,33.0,73.0,19.0,95.0,79.0,156.0,43.0,0.0,87.0,74.0,129.0,154.0,58.0,119.0,30.0,119.0,64.0,29.0,17.0,87.0
71.0,48.0,83.0,50.0,39.0,85.0,57.0,98.0,67.0,8.0,105.0,76.0,89.0,78.0,68.0,85.0,58.0,52.0,101.0,97.0,0.0,89.0,29.0,107.0,55.0,42.0,78.0,54.0,97.0,50.0,85.0,52.0,76.0,72.0,41.0,118.0,41.0,33.0,117.0,105.0,10.0
22.0,77.0,153.0,119.0,109.0,66.0,127.0,34.0,26.0,89.0,41.0,146.0,159.0,14.0,49.0,66.0,39.0,121.0,12.0,33.0,89.0,0.0,65.0,43.0,87.0,71.0,148.0,35.0,33.0,79.0,66.0,121.0,146.0,50.0,111.0,54.0,111.0,56.0,53.0,41.0,79.0
47.0,19.0,88.0,54.0,44.0,61.0,62.0,74.0,43.0,29.0,81.0,81.0,94.0,54.0,44.0,61.0,34.0,56.0,77.0,73.0,29.0,65.0,0.0,83.0,26.0,13.0,83.0,30.0,73.0,21.0,61.0,56.0,81.0,48.0,46.0,94.0,46.0,9.0,93.0,81.0,19.0
40.0,95.0,171.0,137.0,127.0,84.0,145.0,9.0,44.0,107.0,24.0,164.0,177.0,29.0,67.0,84.0,57.0,139.0,55.0,19.0,107.0,43.0,83.0,0.0,105.0,89.0,166.0,53.0,19.0,97.0,84.0,139.0,164.0,68.0,129.0,11.0,129.0,74.0,17.0,17.0,97.0
69.0,40.0,94.0,59.0,49.0,83.0,68.0,96.0,65.0,55.0,103.0,87.0,100.0,76.0,66.0,83.0,56.0,61.0,99.0,95.0,55.0,87.0,26.0,105.0,0.0,17.0,89.0,52.0,95.0,43.0,83.0,61.0,87.0,70.0,51.0,116.0,52.0,32.0,115.0,103.0,45.0
53.0,24.0,83.0,49.0,39.0,67.0,57.0,80.0,49.0,42.0,87.0,76.0,89.0,60.0,50.0,67.0,40.0,51.0,83.0,79.0,42.0,71.0,13.0,89.0,17.0,0.0,78.0,36.0,79.0,27.0,67.0,51.0,76.0,54.0,41.0,100.0,41.0,19.0,99.0,87.0,32.0
130.0,101.0,36.0,84.0,45.0,144.0,21.0,157.0,126.0,78.0,164.0,12.0,42.0,137.0,127.0,144.0,117.0,86.0,160.0,156.0,78.0,148.0,83.0,166.0,89.0,78.0,0.0,113.0,156.0,104.0,144.0,86.0,12.0,131.0,65.0,177.0,38.0,92.0,176.0,164.0,78.0
17.0,42.0,118.0,84.0,74.0,37.0,92.0,44.0,13.0,54.0,51.0,111.0,124.0,24.0,20.0,37.0,10.0,86.0,47.0,43.0,54.0,35.0,30.0,53.0,52.0,36.0,113.0,0.0,43.0,44.0,37.0,86.0,111.0,21.0,76.0,64.0,76.0,21.0,63.0,51.0,44.0
30.0,85.0,161.0,127.0,117.0,74.0,135.0,10.0,34.0,97.0,8.0,154.0,167.0,19.0,57.0,74.0,47.0,129.0,45.0,0.0,97.0,33.0,73.0,19.0,95.0,79.0,156.0,43.0,0.0,87.0,74.0,129.0,154.0,58.0,119.0,30.0,119.0,64.0,29.0,17.0,87.0
61.0,8.0,109.0,75.0,65.0,75.0,83.0,88.0,57.0,50.0,95.0,102.0,115.0,68.0,58.0,75.0,48.0,77.0,91.0,87.0,50.0,79.0,21.0,97.0,43.0,27.0,104.0,44.0,87.0,0.0,75.0,77.0,102.0,62.0,67.0,108.0,67.0,27.0,107.0,95.0,40.0
44.0,73.0,149.0,115.0,105.0,0.0,123.0,75.0,40.0,85.0,82.0,142.0,155.0,55.0,33.0,0.0,28.0,117.0,78.0,74.0,85.0,66.0,61.0,84.0,83.0,67.0,144.0,37.0,74.0,75.0,0.0,117.0,142.0,16.0,107.0,95.0,107.0,52.0,94.0,82.0,75.0
103.0,74.0,91.0,9.0,41.0,117.0,65.0,130.0,99.0,52.0,137.0,84.0,97.0,110.0,100.0,117.0,90.0,0.0,133.0,129.0,52.0,121.0,56.0,139.0,61.0,51.0,86.0,86.0,129.0,77.0,117.0,0.0,84.0,104.0,23.0,150.0,49.0,65.0,149.0,137.0,51.0
128.0,99.0,31.0,82.0,43.0,142.0,19.0,155.0,124.0,76.0,162.0,0.0,37.0,135.0,125.0,142.0,115.0,84.0,158.0,154.0,76.0,146.0,81.0,164.0,87.0,76.0,12.0,111.0,154.0,102.0,142.0,84.0,0.0,129.0,63.0,175.0,36.0,90.0,174.0,162.0,76.0
28.0,60.0,136.0,102.0,92.0,16.0,110.0,59.0,24.0,72.0,66.0,129.0,142.0,39.0,20.0,16.0,15.0,104.0,62.0,58.0,72.0,50.0,48.0,68.0,70.0,54.0,131.0,21.0,58.0,62.0,16.0,104.0,129.0,0.0,94.0,79.0,94.0,39.0,78.0,66.0,62.0
93.0,64.0,70.0,21.0,20.0,107.0,44.0,120.0,89.0,41.0,127.0,63.0,76.0,100.0,90.0,107.0,80.0,23.0,123.0,119.0,41.0,111.0,46.0,129.0,51.0,41.0,65.0,76.0,119.0,67.0,107.0,23.0,63.0,94.0,0.0,140.0,28.0,55.0,139.0,127.0,41.0
51.0,106.0,182.0,148.0,138.0,95.0,156.0,20.0,55.0,118.0,35.0,175.0,188.0,40.0,78.0,95.0,68.0,150.0,66.0,30.0,118.0,54.0,94.0,11.0,116.0,100.0,177.0,64.0,30.0,108.0,95.0,150.0,175.0,79.0,140.0,0.0,140.0,85.0,14.0,14.0,108.0
93.0,64.0,43.0,47.0,9.0,107.0,17.0,120.0,89.0,41.0,127.0,36.0,49.0,100.0,90.0,107.0,80.0,49.0,123.0,119.0,41.0,111.0,46.0,129.0,52.0,41.0,38.0,76.0,119.0,67.0,107.0,49.0,36.0,94.0,28.0,140.0,0.0,55.0,139.0,127.0,41.0
38.0,25.0,97.0,63.0,53.0,52.0,71.0,65.0,34.0,33.0,72.0,90.0,103.0,45.0,35.0,52.0,25.0,65.0,68.0,64.0,33.0,56.0,9.0,74.0,32.0,19.0,92.0,21.0,64.0,27.0,52.0,65.0,90.0,39.0,55.0,85.0,55.0,0.0,84.0,72.0,23.0
50.0,105.0,181.0,147.0,137.0,94.0,155.0,19.0,54.0,117.0,34.0,174.0,187.0,39.0,77.0,94.0,67.0,149.0,65.0,29.0,117.0,53.0,93.0,17.0,115.0,99.0,176.0,63.0,29.0,107.0,94.0,149.0,174.0,78.0,139.0,14.0,139.0,84.0,0.0,12.0,107.0
38.0,93.0,169.0,135.0,125.0,82.0,143.0,10.0,42.0,105.0,23.0,162.0,175.0,27.0,65.0,82.0,55.0,137.0,53.0,17.0,105.0,41.0,81.0,17.0,103.0,87.0,164.0,51.0,17.0,95.0,82.0,137.0,162.0,66.0,127.0,14.0,127.0,72.0,12.0,0.0,95.0
61.0,38.0,83.0,49.0,39.0,75.0,57.0,88.0,57.0,13.0,95.0,76.0,89.0,68.0,58.0,75.0,48.0,51.0,91.0,87.0,10.0,79.0,19.0,97.0,45.0,32.0,78.0,44.0,87.0,40.0,75.0,51.0,76.0,62.0,41.0,108.0,41.0,23.0,107.0,95.0,0.0
