0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,48.0,111.0,82.0,144.0,147.0,50.0,96.0,115.0,27.0,55.0,98.0,84.0,66.0,9.0,69.0,72.0,41.0,148.0,115.0,88.0,98.0,66.0,147.0,74.0,50.0,88.0,9.0,75.0,91.0,128.0,21.0,63.0,91.0,21.0,136.0,95.0,41.0,135.0,71.0,73.0
48.0,0.0,79.0,75.0,112.0,115.0,4.0,89.0,83.0,22.0,49.0,66.0,52.0,34.0,41.0,62.0,40.0,15.0,116.0,83.0,56.0,66.0,34.0,115.0,67.0,12.0,56.0,50.0,48.0,84.0,96.0,40.0,56.0,84.0,40.0,104.0,88.0,36.0,103.0,45.0,41.0
111.0,79.0,0.0,138.0,87.0,90.0,81.0,152.0,9.0,85.0,72.0,29.0,33.0,57.0,104.0,125.0,39.0,70.0,91.0,9.0,24.0,29.0,57.0,90.0,130.0,81.0,24.0,113.0,71.0,147.0,71.0,103.0,119.0,147.0,103.0,79.0,151.0,99.0,78.0,68.0,50.0
82.0,75.0,138.0,0.0,171.0,174.0,76.0,41.0,142.0,55.0,83.0,125.0,111.0,93.0,73.0,14.0,99.0,68.0,175.0,142.0,115.0,125.0,93.0,174.0,20.0,76.0,115.0,84.0,102.0,36.0,155.0,63.0,19.0,36.0,63.0,163.0,40.0,41.0,162.0,98.0,100.0
144.0,112.0,87.0,171.0,0.0,4.0,114.0,185.0,91.0,118.0,105.0,74.0,60.0,90.0,137.0,158.0,72.0,103.0,10.0,91.0,64.0,74.0,90.0,4.0,163.0,114.0,64.0,146.0,104.0,180.0,16.0,136.0,152.0,180.0,136.0,20.0,184.0,132.0,9.0,101.0,83.0
147.0,115.0,90.0,174.0,4.0,0.0,117.0,188.0,94.0,121.0,108.0,77.0,63.0,93.0,140.0,161.0,75.0,106.0,14.0,94.0,67.0,77.0,93.0,0.0,166.0,117.0,67.0,149.0,107.0,183.0,19.0,139.0,155.0,183.0,139.0,24.0,187.0,135.0,12.0,104.0,86.0
50.0,4.0,81.0,76.0,114.0,117.0,0.0,90.0,85.0,23.0,51.0,68.0,54.0,36.0,42.0,63.0,42.0,17.0,118.0,85.0,58.0,68.0,36.0,117.0,68.0,8.0,58.0,52.0,50.0,85.0,98.0,41.0,57.0,85.0,41.0,106.0,89.0,37.0,105.0,47.0,43.0
96.0,89.0,152.0,41.0,185.0,188.0,90.0,0.0,156.0,69.0,97.0,139.0,125.0,107.0,87.0,27.0,113.0,82.0,189.0,156.0,129.0,139.0,107.0,188.0,22.0,90.0,129.0,98.0,116.0,9.0,169.0,77.0,36.0,9.0,77.0,177.0,12.0,55.0,176.0,112.0,114.0
115.0,83.0,9.0,142.0,91.0,94.0,85.0,156.0,0.0,89.0,76.0,33.0,37.0,61.0,108.0,129.0,43.0,74.0,95.0,0.0,28.0,33.0,61.0,94.0,134.0,85.0,28.0,117.0,75.0,151.0,75.0,107.0,123.0,151.0,107.0,83.0,155.0,103.0,82.0,72.0,54.0
27.0,22.0,85.0,55.0,118.0,121.0,23.0,69.0,89.0,0.0,29.0,72.0,58.0,40.0,19.0,42.0,46.0,15.0,122.0,89.0,62.0,72.0,40.0,121.0,47.0,23.0,62.0,29.0,49.0,64.0,102.0,18.0,36.0,64.0,18.0,110.0,68.0,14.0,109.0,45.0,47.0
55.0,49.0,72.0,83.0,105.0,108.0,51.0,97.0,76.0,29.0,0.0,59.0,45.0,27.0,48.0,70.0,37.0,34.0,109.0,76.0,49.0,59.0,27.0,108.0,75.0,51.0,49.0,57.0,36.0,92.0,89.0,47.0,64.0,92.0,47.0,97.0,96.0,43.0,96.0,32.0,40.0
98.0,66.0,29.0,125.0,74.0,77.0,68.0,139.0,33.0,72.0,59.0,0.0,20.0,44.0,91.0,112.0,26.0,57.0,78.0,33.0,10.0,0.0,44.0,77.0,117.0,68.0,10.0,100.0,58.0,134.0,58.0,90.0,106.0,134.0,90.0,66.0,138.0,86.0,65.0,55.0,37.0
84.0,52.0,33.0,111.0,60.0,63.0,54.0,125.0,37.0,58.0,45.0,20.0,0.0,30.0,77.0,98.0,12.0,43.0,64.0,37.0,10.0,20.0,30.0,63.0,103.0,54.0,10.0,86.0,44.0,120.0,44.0,76.0,92.0,120.0,76.0,52.0,124.0,72.0,51.0,41.0,23.0
66.0,34.0,57.0,93.0,90.0,93.0,36.0,107.0,61.0,40.0,27.0,44.0,30.0,0.0,59.0,80.0,22.0,25.0,94.0,61.0,34.0,44.0,0.0,93.0,85.0,36.0,34.0,68.0,14.0,102.0,74.0,58.0,74.0,102.0,58.0,82.0,106.0,54.0,81.0,11.0,25.0
9.0,41.0,104.0,73.0,137.0,140.0,42.0,87.0,108.0,19.0,48.0,91.0,77.0,59.0,0.0,60.0,65.0,34.0,141.0,108.0,81.0,91.0,59.0,140.0,65.0,42.0,81.0,14.0,68.0,82.0,121.0,12.0,54.0,82.0,12.0,129.0,86.0,32.0,128.0,64.0,66.0
69.0,62.0,125.0,14.0,158.0,161.0,63.0,27.0,129.0,42.0,70.0,112.0,98.0,80.0,60.0,0.0,86.0,55.0,162.0,129.0,102.0,112.0,80.0,161.0,6.0,63.0,102.0,71.0,89.0,22.0,142.0,50.0,9.0,22.0,50.0,150.0,26.0,28.0,149.0,85.0,87.0
72.0,40.0,39.0,99.0,72.0,75.0,42.0,113.0,43.0,46.0,37.0,26.0,12.0,22.0,65.0,86.0,0.0,31.0,76.0,43.0,16.0,26.0,22.0,75.0,91.0,42.0,16.0,74.0,36.0,108.0,56.0,64.0,80.0,108.0,64.0,64.0,112.0,60.0,63.0,33.0,11.0
41.0,15.0,70.0,68.0,103.0,106.0,17.0,82.0,74.0,15.0,34.0,57.0,43.0,25.0,34.0,55.0,31.0,0.0,107.0,74.0,47.0,57.0,25.0,106.0,60.0,17.0,47.0,43.0,34.0,77.0,87.0,33.0,49.0,77.0,33.0,95.0,81.0,29.0,94.0,30.0,32.0
148.0,116.0,91.0,175.0,10.0,14.0,118.0,189.0,95.0,122.0,109.0,78.0,64.0,94.0,141.0,162.0,76.0,107.0,0.0,95.0,68.0,78.0,94.0,14.0,167.0,118.0,68.0,150.0,108.0,184.0,20.0,140.0,156.0,184.0,140.0,24.0,188.0,136.0,14.0,105.0,87.0
115.0,83.0,9.0,142.0,91.0,94.0,85.0,156.0,0.0,89.0,76.0,33.0,37.0,61.0,108.0,129.0,43.0,74.0,95.0,0.0,28.0,33.0,61.0,94.0,134.0,85.0,28.0,117.0,75.0,151.0,75.0,107.0,123.0,151.0,107.0,83.0,155.0,103.0,82.0,72.0,54.0
88.0,56.0,24.0,115.0,64.0,67.0,58.0,129.0,28.0,62.0,49.0,10.0,10.0,34.0,81.0,102.0,16.0,47.0,68.0,28.0,0.0,10.0,34.0,67.0,107.0,58.0,0.0,90.0,48.0,124.0,48.0,80.0,96.0,124.0,80.0,56.0,128.0,76.0,55.0,45.0,27.0
98.0,66.0,29.0,125.0,74.0,77.0,68.0,139.0,33.0,72.0,59.0,0.0,20.0,44.0,91.0,112.0,26.0,57.0,78.0,33.0,10.0,0.0,44.0,77.0,117.0,68.0,10.0,100.0,58.0,134.0,58.0,90.0,106.0,134.0,90.0,66.0,138.0,86.0,65.0,55.0,37.0
66.0,34.0,57.0,93.0,90.0,93.0,36.0,107.0,61.0,40.0,27.0,44.0,30.0,0.0,59.0,80.0,22.0,25.0,94.0,61.0,34.0,44.0,0.0,93.0,85.0,36.0,34.0,68.0,14.0,102.0,74.0,58.0,74.0,102.0,58.0,82.0,106.0,54.0,81.0,11.0,25.0
147.0,115.0,90.0,174.0,4.0,0.0,117.0,188.0,94.0,121.0,108.0,77.0,63.0,93.0,140.0,161.0,75.0,106.0,14.0,94.0,67.0,77.0,93.0,0.0,166.0,117.0,67.0,149.0,107.0,183.0,19.0,139.0,155.0,183.0,139.0,24.0,187.0,135.0,12.0,104.0,86.0
74.0,67.0,130.0,20.0,163.0,166.0,68.0,22.0,134.0,47.0,75.0,117.0,103.0,85.0,65.0,6.0,91.0,60.0,167.0,134.0,107.0,117.0,85.0,166.0,0.0,68.0,107.0,76.0,94.0,17.0,147.0,55.0,14.0,17.0,55.0,155.0,21.0,33.0,154.0,90.0,92.0
50.0,12.0,81.0,76.0,114.0,117.0,8.0,90.0,85.0,23.0,51.0,68.0,54.0,36.0,42.0,63.0,42.0,17.0,118.0,85.0,58.0,68.0,36.0,117.0,68.0,0.0,58.0,52.0,50.0,85.0,98.0,41.0,57.0,85.0,41.0,106.0,89.0,37.0,105.0,47.0,43.0
88.0,56.0,24.0,115.0,64.0,67.0,58.0,129.0,28.0,62.0,49.0,10.0,10.0,34.0,81.0,102.0,16.0,47.0,68.0,28.0,0.0,10.0,34.0,67.0,107.0,58.0,0.0,90.0,48.0,124.0,48.0,80.0,96.0,124.0,80.0,56.0,128.0,76.0,55.0,45.0,27.0
9.0,50.0,113.0,84.0,146.0,149.0,52.0,98.0,117.0,29.0,57.0,100.0,86.0,68.0,14.0,71.0,74.0,43.0,150.0,117.0,90.0,100.0,68.0,149.0,76.0,52.0,90.0,0.0,77.0,93.0,130.0,23.0,65.0,93.0,23.0,138.0,97.0,43.0,137.0,73.0,75.0
75.0,48.0,71.0,102.0,104.0,107.0,50.0,116.0,75.0,49.0,36.0,58.0,44.0,14.0,68.0,89.0,36.0,34.0,108.0,75.0,48.0,58.0,14.0,107.0,94.0,50.0,48.0,77.0,0.0,111.0,88.0,67.0,83.0,111.0,67.0,96.0,115.0,63.0,95.0,11.0,39.0
91.0,84.0,147.0,36.0,180.0,183.0,85.0,9.0,151.0,64.0,92.0,134.0,120.0,102.0,82.0,22.0,108.0,77.0,184.0,151.0,124.0,134.0,102.0,183.0,17.0,85.0,124.0,93.0,111.0,0.0,164.0,72.0,31.0,0.0,72.0,172.0,21.0,50.0,171.0,107.0,109.0
128.0,96.0,71.0,155.0,16.0,19.0,98.0,169.0,75.0,102.0,89.0,58.0,44.0,74.0,121.0,142.0,56.0,87.0,20.0,75.0,48.0,58.0,74.0,19.0,147.0,98.0,48.0,130.0,88.0,164.0,0.0,120.0,136.0,164.0,120.0,14.0,168.0,116.0,10.0,85.0,67.0
21.0,40.0,103.0,63.0,136.0,139.0,41.0,77.0,107.0,18.0,47.0,90.0,76.0,58.0,12.0,50.0,64.0,33.0,140.0,107.0,80.0,90.0,58.0,139.0,55.0,41.0,80.0,23.0,67.0,72.0,120.0,0.0,44.0,72.0,0.0,128.0,76.0,22.0,127.0,63.0,65.0
63.0,56.0,119.0,19.0,152.0,155.0,57.0,36.0,123.0,36.0,64.0,106.0,92.0,74.0,54.0,9.0,80.0,49.0,156.0,123.0,96.0,106.0,74.0,155.0,14.0,57.0,96.0,65.0,83.0,31.0,136.0,44.0,0.0,31.0,44.0,144.0,35.0,22.0,143.0,79.0,81.0
91.0,84.0,147.0,36.0,180.0,183.0,85.0,9.0,151.0,64.0,92.0,134.0,120.0,102.0,82.0,22.0,108.0,77.0,184.0,151.0,124.0,134.0,102.0,183.0,17.0,85.0,124.0,93.0,111.0,0.0,164.0,72.0,31.0,0.0,72.0,172.0,21.0,50.0,171.0,107.0,109.0
21.0,40.0,103.0,63.0,136.0,139.0,41.0,77.0,107.0,18.0,47.0,90.0,76.0,58.0,12.0,50.0,64.0,33.0,140.0,107.0,80.0,90.0,58.0,139.0,55.0,41.0,80.0,23.0,67.0,72.0,120.0,0.0,44.0,72.0,0.0,128.0,76.0,22.0,127.0,63.0,65.0
136.0,104.0,79.0,163.0,20.0,24.0,106.0,177.0,83.0,110.0,97.0,66.0,52.0,82.0,129.0,150.0,64.0,95.0,24.0,83.0,56.0,66.0,82.0,24.0,155.0,106.0,56.0,138.0,96.0,172.0,14.0,128.0,144.0,172.0,128.0,0.0,176.0,124.0,24.0,93.0,75.0
95.0,88.0,151.0,40.0,184.0,187.0,89.0,12.0,155.0,68.0,96.0,138.0,124.0,106.0,86.0,26.0,112.0,81.0,188.0,155.0,128.0,138.0,106.0,187.0,21.0,89.0,128.0,97.0,115.0,21.0,168.0,76.0,35.0,21.0,76.0,176.0,0.0,54.0,175.0,111.0,113.0
41.0,36.0,99.0,41.0,132.0,135.0,37.0,55.0,103.0,14.0,43.0,86.0,72.0,54.0,32.0,28.0,60.0,29.0,136.0,103.0,76.0,86.0,54.0,135.0,33.0,37.0,76.0,43.0,63.0,50.0,116.0,22.0,22.0,50.0,22.0,124.0,54.0,0.0,123.0,59.0,61.0
135.0,103.0,78.0,162.0,9.0,12.0,105.0,176.0,82.0,109.0,96.0,65.0,51.0,81.0,128.0,149.0,63.0,94.0,14.0,82.0,55.0,65.0,81.0,12.0,154.0,105.0,55.0,137.0,95.0,171.0,10.0,127.0,143.0,171.0,127.0,24.0,175.0,123.0,0.0,92.0,74.0
71.0,45.0,68.0,98.0,101.0,104.0,47.0,112.0,72.0,45.0,32.0,55.0,41.0,11.0,64.0,85.0,33.0,30.0,105.0,72.0,45.0,55.0,11.0,104.0,90.0,47.0,45.0,73.0,11.0,107.0,85.0,63.0,79.0,107.0,63.0,93.0,111.0,59.0,92.0,0.0,36.0
73.0,41.0,50.0,100.0,83.0,86.0,43.0,114.0,54.0,47.0,40.0,37.0,23.0,25.0,66.0,87.0,11.0,32.0,87.0,54.0,27.0,37.0,25.0,86.0,92.0,43.0,27.0,75.0,39.0,109.0,67.0,65.0,81.0,109.0,65.0,75.0,113.0,61.0,74.0,36.0,0.0
