0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,111.0,145.0,87.0,138.0,70.0,147.0,119.0,151.0,81.0,68.0,50.0,151.0,78.0,78.0,72.0,88.0,48.0,119.0,79.0,119.0,63.0,74.0,140.0,119.0,33.0,33.0,79.0,103.0,99.0,152.0,72.0,91.0,74.0,109.0,125.0,12.0,85.0,63.0,72.0,78.0
111.0,0.0,89.0,144.0,82.0,127.0,91.0,63.0,95.0,52.0,71.0,107.0,95.0,135.0,42.0,39.0,145.0,63.0,63.0,59.0,63.0,49.0,131.0,84.0,63.0,84.0,84.0,59.0,21.0,41.0,96.0,55.0,148.0,131.0,53.0,69.0,102.0,27.0,49.0,55.0,135.0
145.0,89.0,0.0,178.0,34.0,161.0,19.0,29.0,6.0,86.0,105.0,141.0,6.0,169.0,75.0,73.0,179.0,97.0,29.0,94.0,29.0,83.0,165.0,6.0,29.0,118.0,118.0,94.0,70.0,48.0,10.0,90.0,182.0,165.0,37.0,20.0,136.0,62.0,83.0,90.0,169.0
87.0,144.0,178.0,0.0,171.0,26.0,180.0,152.0,184.0,114.0,101.0,48.0,184.0,31.0,111.0,105.0,20.0,81.0,152.0,112.0,152.0,96.0,62.0,173.0,152.0,60.0,60.0,112.0,136.0,132.0,185.0,105.0,10.0,62.0,142.0,158.0,75.0,118.0,96.0,105.0,9.0
138.0,82.0,34.0,171.0,0.0,154.0,36.0,19.0,40.0,79.0,98.0,134.0,40.0,162.0,68.0,66.0,172.0,90.0,19.0,87.0,19.0,76.0,158.0,29.0,19.0,111.0,111.0,87.0,63.0,41.0,41.0,83.0,175.0,158.0,29.0,14.0,129.0,55.0,76.0,83.0,162.0
70.0,127.0,161.0,26.0,154.0,0.0,163.0,135.0,167.0,97.0,84.0,31.0,167.0,8.0,94.0,88.0,27.0,64.0,135.0,95.0,135.0,79.0,45.0,156.0,135.0,43.0,43.0,95.0,119.0,115.0,168.0,88.0,30.0,45.0,125.0,141.0,58.0,101.0,79.0,88.0,17.0
147.0,91.0,19.0,180.0,36.0,163.0,0.0,31.0,21.0,88.0,107.0,143.0,21.0,171.0,77.0,75.0,181.0,99.0,31.0,96.0,31.0,85.0,167.0,18.0,31.0,120.0,120.0,96.0,72.0,50.0,9.0,92.0,184.0,167.0,39.0,22.0,138.0,64.0,85.0,92.0,171.0
119.0,63.0,29.0,152.0,19.0,135.0,31.0,0.0,35.0,60.0,79.0,115.0,35.0,143.0,49.0,47.0,153.0,71.0,0.0,68.0,0.0,57.0,139.0,24.0,0.0,92.0,92.0,68.0,44.0,22.0,36.0,64.0,156.0,139.0,10.0,9.0,110.0,36.0,57.0,64.0,143.0
151.0,95.0,6.0,184.0,40.0,167.0,21.0,35.0,0.0,92.0,111.0,147.0,0.0,175.0,81.0,79.0,185.0,103.0,35.0,100.0,35.0,89.0,171.0,12.0,35.0,124.0,124.0,100.0,76.0,54.0,12.0,96.0,188.0,171.0,43.0,26.0,142.0,68.0,89.0,96.0,175.0
81.0,52.0,86.0,114.0,79.0,97.0,88.0,60.0,92.0,0.0,47.0,77.0,92.0,105.0,19.0,26.0,115.0,33.0,60.0,55.0,60.0,42.0,101.0,81.0,60.0,54.0,54.0,55.0,44.0,40.0,93.0,51.0,118.0,101.0,50.0,66.0,72.0,26.0,42.0,51.0,105.0
68.0,71.0,105.0,101.0,98.0,84.0,107.0,79.0,111.0,47.0,0.0,64.0,111.0,92.0,39.0,32.0,102.0,24.0,79.0,39.0,79.0,23.0,88.0,100.0,79.0,41.0,41.0,39.0,63.0,59.0,112.0,32.0,105.0,88.0,69.0,85.0,59.0,45.0,23.0,32.0,92.0
50.0,107.0,141.0,48.0,134.0,31.0,143.0,115.0,147.0,77.0,64.0,0.0,147.0,39.0,74.0,68.0,49.0,44.0,115.0,75.0,115.0,59.0,24.0,136.0,115.0,23.0,23.0,75.0,99.0,95.0,148.0,68.0,52.0,24.0,105.0,121.0,38.0,81.0,59.0,68.0,39.0
151.0,95.0,6.0,184.0,40.0,167.0,21.0,35.0,0.0,92.0,111.0,147.0,0.0,175.0,81.0,79.0,185.0,103.0,35.0,100.0,35.0,89.0,171.0,12.0,35.0,124.0,124.0,100.0,76.0,54.0,12.0,96.0,188.0,171.0,43.0,26.0,142.0,68.0,89.0,96.0,175.0
78.0,135.0,169.0,31.0,162.0,8.0,171.0,143.0,175.0,105.0,92.0,39.0,175.0,0.0,102.0,96.0,32.0,72.0,143.0,103.0,143.0,87.0,53.0,164.0,143.0,51.0,51.0,103.0,127.0,123.0,176.0,96.0,35.0,53.0,133.0,149.0,66.0,109.0,87.0,96.0,23.0
78.0,42.0,75.0,111.0,68.0,94.0,77.0,49.0,81.0,19.0,39.0,74.0,81.0,102.0,0.0,18.0,112.0,30.0,49.0,47.0,49.0,34.0,98.0,70.0,49.0,51.0,51.0,47.0,33.0,29.0,82.0,43.0,115.0,98.0,39.0,55.0,69.0,15.0,34.0,43.0,102.0
72.0,39.0,73.0,105.0,66.0,88.0,75.0,47.0,79.0,26.0,32.0,68.0,79.0,96.0,18.0,0.0,106.0,24.0,47.0,29.0,47.0,16.0,92.0,68.0,47.0,45.0,45.0,29.0,31.0,27.0,80.0,25.0,109.0,92.0,37.0,53.0,63.0,13.0,16.0,25.0,96.0
88.0,145.0,179.0,20.0,172.0,27.0,181.0,153.0,185.0,115.0,102.0,49.0,185.0,32.0,112.0,106.0,0.0,82.0,153.0,113.0,153.0,97.0,63.0,174.0,153.0,61.0,61.0,113.0,137.0,133.0,186.0,106.0,10.0,63.0,143.0,159.0,76.0,119.0,97.0,106.0,24.0
48.0,63.0,97.0,81.0,90.0,64.0,99.0,71.0,103.0,33.0,24.0,44.0,103.0,72.0,30.0,24.0,82.0,0.0,71.0,32.0,71.0,19.0,68.0,92.0,71.0,21.0,21.0,32.0,55.0,51.0,104.0,28.0,85.0,68.0,61.0,77.0,39.0,37.0,19.0,28.0,72.0
119.0,63.0,29.0,152.0,19.0,135.0,31.0,0.0,35.0,60.0,79.0,115.0,35.0,143.0,49.0,47.0,153.0,71.0,0.0,68.0,0.0,57.0,139.0,24.0,0.0,92.0,92.0,68.0,44.0,22.0,36.0,64.0,156.0,139.0,10.0,9.0,110.0,36.0,57.0,64.0,143.0
79.0,59.0,94.0,112.0,87.0,95.0,96.0,68.0,100.0,55.0,39.0,75.0,100.0,103.0,47.0,29.0,113.0,32.0,68.0,0.0,68.0,17.0,99.0,89.0,68.0,52.0,52.0,0.0,51.0,47.0,101.0,12.0,116.0,99.0,58.0,74.0,70.0,33.0,17.0,12.0,103.0
119.0,63.0,29.0,152.0,19.0,135.0,31.0,0.0,35.0,60.0,79.0,115.0,35.0,143.0,49.0,47.0,153.0,71.0,0.0,68.0,0.0,57.0,139.0,24.0,0.0,92.0,92.0,68.0,44.0,22.0,36.0,64.0,156.0,139.0,10.0,9.0,110.0,36.0,57.0,64.0,143.0
63.0,49.0,83.0,96.0,76.0,79.0,85.0,57.0,89.0,42.0,23.0,59.0,89.0,87.0,34.0,16.0,97.0,19.0,57.0,17.0,57.0,0.0,83.0,78.0,57.0,36.0,36.0,17.0,41.0,37.0,90.0,9.0,100.0,83.0,47.0,63.0,54.0,23.0,0.0,9.0,87.0
74.0,131.0,165.0,62.0,158.0,45.0,167.0,139.0,171.0,101.0,88.0,24.0,171.0,53.0,98.0,92.0,63.0,68.0,139.0,99.0,139.0,83.0,0.0,160.0,139.0,47.0,47.0,99.0,123.0,119.0,172.0,92.0,66.0,0.0,129.0,145.0,62.0,105.0,83.0,92.0,53.0
140.0,84.0,6.0,173.0,29.0,156.0,18.0,24.0,12.0,81.0,100.0,136.0,12.0,164.0,70.0,68.0,174.0,92.0,24.0,89.0,24.0,78.0,160.0,0.0,24.0,113.0,113.0,89.0,65.0,43.0,13.0,85.0,177.0,160.0,32.0,15.0,131.0,57.0,78.0,85.0,164.0
119.0,63.0,29.0,152.0,19.0,135.0,31.0,0.0,35.0,60.0,79.0,115.0,35.0,143.0,49.0,47.0,153.0,71.0,0.0,68.0,0.0,57.0,139.0,24.0,0.0,92.0,92.0,68.0,44.0,22.0,36.0,64.0,156.0,139.0,10.0,9.0,110.0,36.0,57.0,64.0,143.0
33.0,84.0,118.0,60.0,111.0,43.0,120.0,92.0,124.0,54.0,41.0,23.0,124.0,51.0,51.0,45.0,61.0,21.0,92.0,52.0,92.0,36.0,47.0,113.0,92.0,0.0,0.0,52.0,76.0,72.0,125.0,45.0,64.0,47.0,82.0,98.0,21.0,58.0,36.0,45.0,51.0
33.0,84.0,118.0,60.0,111.0,43.0,120.0,92.0,124.0,54.0,41.0,23.0,124.0,51.0,51.0,45.0,61.0,21.0,92.0,52.0,92.0,36.0,47.0,113.0,92.0,0.0,0.0,52.0,76.0,72.0,125.0,45.0,64.0,47.0,82.0,98.0,21.0,58.0,36.0,45.0,51.0
79.0,59.0,94.0,112.0,87.0,95.0,96.0,68.0,100.0,55.0,39.0,75.0,100.0,103.0,47.0,29.0,113.0,32.0,68.0,0.0,68.0,17.0,99.0,89.0,68.0,52.0,52.0,0.0,51.0,47.0,101.0,12.0,116.0,99.0,58.0,74.0,70.0,33.0,17.0,12.0,103.0
103.0,21.0,70.0,136.0,63.0,119.0,72.0,44.0,76.0,44.0,63.0,99.0,76.0,127.0,33.0,31.0,137.0,55.0,44.0,51.0,44.0,41.0,123.0,65.0,44.0,76.0,76.0,51.0,0.0,22.0,77.0,47.0,140.0,123.0,34.0,50.0,94.0,18.0,41.0,47.0,127.0
99.0,41.0,48.0,132.0,41.0,115.0,50.0,22.0,54.0,40.0,59.0,95.0,54.0,123.0,29.0,27.0,133.0,51.0,22.0,47.0,22.0,37.0,119.0,43.0,22.0,72.0,72.0,47.0,22.0,0.0,55.0,43.0,136.0,119.0,12.0,28.0,90.0,14.0,37.0,43.0,123.0
152.0,96.0,10.0,185.0,41.0,168.0,9.0,36.0,12.0,93.0,112.0,148.0,12.0,176.0,82.0,80.0,186.0,104.0,36.0,101.0,36.0,90.0,172.0,13.0,36.0,125.0,125.0,101.0,77.0,55.0,0.0,97.0,189.0,172.0,44.0,27.0,143.0,69.0,90.0,97.0,176.0
72.0,55.0,90.0,105.0,83.0,88.0,92.0,64.0,96.0,51.0,32.0,68.0,96.0,96.0,43.0,25.0,106.0,28.0,64.0,12.0,64.0,9.0,92.0,85.0,64.0,45.0,45.0,12.0,47.0,43.0,97.0,0.0,109.0,92.0,54.0,70.0,63.0,29.0,9.0,0.0,96.0
91.0,148.0,182.0,10.0,175.0,30.0,184.0,156.0,188.0,118.0,105.0,52.0,188.0,35.0,115.0,109.0,10.0,85.0,156.0,116.0,156.0,100.0,66.0,177.0,156.0,64.0,64.0,116.0,140.0,136.0,189.0,109.0,0.0,66.0,146.0,162.0,79.0,122.0,100.0,109.0,14.0
74.0,131.0,165.0,62.0,158.0,45.0,167.0,139.0,171.0,101.0,88.0,24.0,171.0,53.0,98.0,92.0,63.0,68.0,139.0,99.0,139.0,83.0,0.0,160.0,139.0,47.0,47.0,99.0,123.0,119.0,172.0,92.0,66.0,0.0,129.0,145.0,62.0,105.0,83.0,92.0,53.0
109.0,53.0,37.0,142.0,29.0,125.0,39.0,10.0,43.0,50.0,69.0,105.0,43.0,133.0,39.0,37.0,143.0,61.0,10.0,58.0,10.0,47.0,129.0,32.0,10.0,82.0,82.0,58.0,34.0,12.0,44.0,54.0,146.0,129.0,0.0,17.0,100.0,26.0,47.0,54.0,133.0
125.0,69.0,20.0,158.0,14.0,141.0,22.0,9.0,26.0,66.0,85.0,121.0,26.0,149.0,55.0,53.0,159.0,77.0,9.0,74.0,9.0,63.0,145.0,15.0,9.0,98.0,98.0,74.0,50.0,28.0,27.0,70.0,162.0,145.0,17.0,0.0,116.0,42.0,63.0,70.0,149.0
12.0,102.0,136.0,75.0,129.0,58.0,138.0,110.0,142.0,72.0,59.0,38.0,142.0,66.0,69.0,63.0,76.0,39.0,110.0,70.0,110.0,54.0,62.0,131.0,110.0,21.0,21.0,70.0,94.0,90.0,143.0,63.0,79.0,62.0,100.0,116.0,0.0,76.0,54.0,63.0,66.0
85.0,27.0,62.0,118.0,55.0,101.0,64.0,36.0,68.0,26.0,45.0,81.0,68.0,109.0,15.0,13.0,119.0,37.0,36.0,33.0,36.0,23.0,105.0,57.0,36.0,58.0,58.0,33.0,18.0,14.0,69.0,29.0,122.0,105.0,26.0,42.0,76.0,0.0,23.0,29.0,109.0
63.0,49.0,83.0,96.0,76.0,79.0,85.0,57.0,89.0,42.0,23.0,59.0,89.0,87.0,34.0,16.0,97.0,19.0,57.0,17.0,57.0,0.0,83.0,78.0,57.0,36.0,36.0,17.0,41.0,37.0,90.0,9.0,100.0,83.0,47.0,63.0,54.0,23.0,0.0,9.0,87.0
72.0,55.0,90.0,105.0,83.0,88.0,92.0,64.0,96.0,51.0,32.0,68.0,96.0,96.0,43.0,25.0,106.0,28.0,64.0,12.0,64.0,9.0,92.0,85.0,64.0,45.0,45.0,12.0,47.0,43.0,97.0,0.0,109.0,92.0,54.0,70.0,63.0,29.0,9.0,0.0,96.0
78.0,135.0,169.0,9.0,162.0,17.0,171.0,143.0,175.0,105.0,92.0,39.0,175.0,23.0,102.0,96.0,24.0,72.0,143.0,103.0,143.0,87.0,53.0,164.0,143.0,51.0,51.0,103.0,127.0,123.0,176.0,96.0,14.0,53.0,133.0,149.0,66.0,109.0,87.0,96.0,0.0
