0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,111.0,112.0,47.0,87.0,173.0,20.0,118.0,51.0,161.0,96.0,184.0,98.0,158.0,118.0,50.0,114.0,110.0,111.0,83.0,60.0,142.0,50.0,91.0,16.0,146.0,108.0,146.0,91.0,118.0,171.0,136.0,185.0,104.0,137.0,50.0,146.0,146.0,173.0,118.0,72.0
111.0,0.0,50.0,68.0,78.0,86.0,103.0,30.0,64.0,74.0,16.0,97.0,18.0,71.0,30.0,86.0,52.0,18.0,44.0,41.0,51.0,55.0,86.0,82.0,95.0,58.0,8.0,58.0,82.0,30.0,84.0,48.0,98.0,42.0,49.0,86.0,58.0,58.0,86.0,30.0,39.0
112.0,50.0,0.0,69.0,79.0,77.0,104.0,22.0,65.0,65.0,40.0,88.0,32.0,62.0,22.0,87.0,4.0,32.0,15.0,41.0,52.0,46.0,87.0,83.0,96.0,50.0,42.0,50.0,83.0,22.0,75.0,40.0,89.0,8.0,41.0,87.0,50.0,50.0,77.0,22.0,40.0
47.0,68.0,69.0,0.0,40.0,130.0,39.0,75.0,4.0,118.0,53.0,141.0,55.0,115.0,75.0,22.0,71.0,67.0,68.0,40.0,17.0,99.0,22.0,44.0,31.0,103.0,65.0,103.0,44.0,75.0,128.0,93.0,142.0,61.0,94.0,22.0,103.0,103.0,130.0,75.0,29.0
87.0,78.0,79.0,40.0,0.0,140.0,79.0,85.0,36.0,128.0,63.0,151.0,65.0,125.0,85.0,62.0,81.0,77.0,78.0,50.0,33.0,109.0,62.0,9.0,71.0,113.0,75.0,113.0,9.0,85.0,138.0,103.0,152.0,71.0,104.0,62.0,113.0,113.0,140.0,85.0,39.0
173.0,86.0,77.0,130.0,140.0,0.0,165.0,57.0,126.0,28.0,78.0,12.0,75.0,15.0,57.0,148.0,78.0,68.0,70.0,102.0,113.0,32.0,148.0,144.0,157.0,86.0,78.0,86.0,144.0,57.0,26.0,65.0,13.0,78.0,75.0,148.0,86.0,86.0,0.0,57.0,101.0
20.0,103.0,104.0,39.0,79.0,165.0,0.0,110.0,43.0,153.0,88.0,176.0,90.0,150.0,110.0,42.0,106.0,102.0,103.0,75.0,52.0,134.0,42.0,83.0,14.0,138.0,100.0,138.0,83.0,110.0,163.0,128.0,177.0,96.0,129.0,42.0,138.0,138.0,165.0,110.0,64.0
118.0,30.0,22.0,75.0,85.0,57.0,110.0,0.0,71.0,45.0,23.0,68.0,20.0,42.0,0.0,93.0,23.0,12.0,15.0,47.0,58.0,26.0,93.0,89.0,102.0,29.0,22.0,29.0,89.0,0.0,55.0,18.0,69.0,23.0,19.0,93.0,29.0,29.0,57.0,0.0,46.0
51.0,64.0,65.0,4.0,36.0,126.0,43.0,71.0,0.0,114.0,49.0,137.0,51.0,111.0,71.0,26.0,67.0,63.0,64.0,36.0,13.0,95.0,26.0,40.0,35.0,99.0,61.0,99.0,40.0,71.0,124.0,89.0,138.0,57.0,90.0,26.0,99.0,99.0,126.0,71.0,25.0
161.0,74.0,65.0,118.0,128.0,28.0,153.0,45.0,114.0,0.0,66.0,39.0,63.0,13.0,45.0,136.0,66.0,56.0,58.0,90.0,101.0,19.0,136.0,132.0,145.0,74.0,66.0,74.0,132.0,45.0,10.0,53.0,40.0,66.0,63.0,136.0,74.0,74.0,28.0,45.0,89.0
96.0,16.0,40.0,53.0,63.0,78.0,88.0,23.0,49.0,66.0,0.0,89.0,8.0,63.0,23.0,71.0,42.0,15.0,34.0,31.0,36.0,47.0,71.0,67.0,80.0,51.0,13.0,51.0,67.0,23.0,76.0,41.0,90.0,32.0,42.0,71.0,51.0,51.0,78.0,23.0,28.0
184.0,97.0,88.0,141.0,151.0,12.0,176.0,68.0,137.0,39.0,89.0,0.0,86.0,26.0,68.0,159.0,89.0,79.0,81.0,113.0,124.0,43.0,159.0,155.0,168.0,97.0,89.0,97.0,155.0,68.0,37.0,76.0,12.0,89.0,86.0,159.0,97.0,97.0,12.0,68.0,112.0
98.0,18.0,32.0,55.0,65.0,75.0,90.0,20.0,51.0,63.0,8.0,86.0,0.0,60.0,20.0,73.0,34.0,12.0,26.0,27.0,38.0,44.0,73.0,69.0,82.0,48.0,10.0,48.0,69.0,20.0,73.0,38.0,87.0,24.0,39.0,73.0,48.0,48.0,75.0,20.0,26.0
158.0,71.0,62.0,115.0,125.0,15.0,150.0,42.0,111.0,13.0,63.0,26.0,60.0,0.0,42.0,133.0,63.0,53.0,55.0,87.0,98.0,17.0,133.0,129.0,142.0,71.0,63.0,71.0,129.0,42.0,14.0,50.0,27.0,63.0,60.0,133.0,71.0,71.0,15.0,42.0,86.0
118.0,30.0,22.0,75.0,85.0,57.0,110.0,0.0,71.0,45.0,23.0,68.0,20.0,42.0,0.0,93.0,23.0,12.0,15.0,47.0,58.0,26.0,93.0,89.0,102.0,29.0,22.0,29.0,89.0,0.0,55.0,18.0,69.0,23.0,19.0,93.0,29.0,29.0,57.0,0.0,46.0
50.0,86.0,87.0,22.0,62.0,148.0,42.0,93.0,26.0,136.0,71.0,159.0,73.0,133.0,93.0,0.0,89.0,85.0,86.0,58.0,35.0,117.0,0.0,66.0,34.0,121.0,83.0,121.0,66.0,93.0,146.0,111.0,160.0,79.0,112.0,0.0,121.0,121.0,148.0,93.0,47.0
114.0,52.0,4.0,71.0,81.0,78.0,106.0,23.0,67.0,66.0,42.0,89.0,34.0,63.0,23.0,89.0,0.0,34.0,11.0,43.0,54.0,47.0,89.0,85.0,98.0,52.0,44.0,52.0,85.0,23.0,76.0,41.0,90.0,10.0,42.0,89.0,52.0,52.0,78.0,23.0,42.0
110.0,18.0,32.0,67.0,77.0,68.0,102.0,12.0,63.0,56.0,15.0,79.0,12.0,53.0,12.0,85.0,34.0,0.0,26.0,39.0,50.0,37.0,85.0,81.0,94.0,40.0,10.0,40.0,81.0,12.0,66.0,30.0,80.0,24.0,31.0,85.0,40.0,40.0,68.0,12.0,38.0
111.0,44.0,15.0,68.0,78.0,70.0,103.0,15.0,64.0,58.0,34.0,81.0,26.0,55.0,15.0,86.0,11.0,26.0,0.0,40.0,51.0,39.0,86.0,82.0,95.0,44.0,36.0,44.0,82.0,15.0,68.0,33.0,82.0,16.0,34.0,86.0,44.0,44.0,70.0,15.0,39.0
83.0,41.0,41.0,40.0,50.0,102.0,75.0,47.0,36.0,90.0,31.0,113.0,27.0,87.0,47.0,58.0,43.0,39.0,40.0,0.0,23.0,71.0,58.0,54.0,67.0,75.0,37.0,75.0,54.0,47.0,100.0,65.0,114.0,33.0,66.0,58.0,75.0,75.0,102.0,47.0,11.0
60.0,51.0,52.0,17.0,33.0,113.0,52.0,58.0,13.0,101.0,36.0,124.0,38.0,98.0,58.0,35.0,54.0,50.0,51.0,23.0,0.0,82.0,35.0,37.0,44.0,86.0,48.0,86.0,37.0,58.0,111.0,76.0,125.0,44.0,77.0,35.0,86.0,86.0,113.0,58.0,12.0
142.0,55.0,46.0,99.0,109.0,32.0,134.0,26.0,95.0,19.0,47.0,43.0,44.0,17.0,26.0,117.0,47.0,37.0,39.0,71.0,82.0,0.0,117.0,113.0,126.0,55.0,47.0,55.0,113.0,26.0,29.0,34.0,44.0,47.0,44.0,117.0,55.0,55.0,32.0,26.0,70.0
50.0,86.0,87.0,22.0,62.0,148.0,42.0,93.0,26.0,136.0,71.0,159.0,73.0,133.0,93.0,0.0,89.0,85.0,86.0,58.0,35.0,117.0,0.0,66.0,34.0,121.0,83.0,121.0,66.0,93.0,146.0,111.0,160.0,79.0,112.0,0.0,121.0,121.0,148.0,93.0,47.0
91.0,82.0,83.0,44.0,9.0,144.0,83.0,89.0,40.0,132.0,67.0,155.0,69.0,129.0,89.0,66.0,85.0,81.0,82.0,54.0,37.0,113.0,66.0,0.0,75.0,117.0,79.0,117.0,0.0,89.0,142.0,107.0,156.0,75.0,108.0,66.0,117.0,117.0,144.0,89.0,43.0
16.0,95.0,96.0,31.0,71.0,157.0,14.0,102.0,35.0,145.0,80.0,168.0,82.0,142.0,102.0,34.0,98.0,94.0,95.0,67.0,44.0,126.0,34.0,75.0,0.0,130.0,92.0,130.0,75.0,102.0,155.0,120.0,169.0,88.0,121.0,34.0,130.0,130.0,157.0,102.0,56.0
146.0,58.0,50.0,103.0,113.0,86.0,138.0,29.0,99.0,74.0,51.0,97.0,48.0,71.0,29.0,121.0,52.0,40.0,44.0,75.0,86.0,55.0,121.0,117.0,130.0,0.0,50.0,0.0,117.0,29.0,84.0,23.0,98.0,51.0,14.0,121.0,0.0,0.0,86.0,29.0,74.0
108.0,8.0,42.0,65.0,75.0,78.0,100.0,22.0,61.0,66.0,13.0,89.0,10.0,63.0,22.0,83.0,44.0,10.0,36.0,37.0,48.0,47.0,83.0,79.0,92.0,50.0,0.0,50.0,79.0,22.0,76.0,40.0,90.0,34.0,41.0,83.0,50.0,50.0,78.0,22.0,36.0
146.0,58.0,50.0,103.0,113.0,86.0,138.0,29.0,99.0,74.0,51.0,97.0,48.0,71.0,29.0,121.0,52.0,40.0,44.0,75.0,86.0,55.0,121.0,117.0,130.0,0.0,50.0,0.0,117.0,29.0,84.0,23.0,98.0,51.0,14.0,121.0,0.0,0.0,86.0,29.0,74.0
91.0,82.0,83.0,44.0,9.0,144.0,83.0,89.0,40.0,132.0,67.0,155.0,69.0,129.0,89.0,66.0,85.0,81.0,82.0,54.0,37.0,113.0,66.0,0.0,75.0,117.0,79.0,117.0,0.0,89.0,142.0,107.0,156.0,75.0,108.0,66.0,117.0,117.0,144.0,89.0,43.0
118.0,30.0,22.0,75.0,85.0,57.0,110.0,0.0,71.0,45.0,23.0,68.0,20.0,42.0,0.0,93.0,23.0,12.0,15.0,47.0,58.0,26.0,93.0,89.0,102.0,29.0,22.0,29.0,89.0,0.0,55.0,18.0,69.0,23.0,19.0,93.0,29.0,29.0,57.0,0.0,46.0
171.0,84.0,75.0,128.0,138.0,26.0,163.0,55.0,124.0,10.0,76.0,37.0,73.0,14.0,55.0,146.0,76.0,66.0,68.0,100.0,111.0,29.0,146.0,142.0,155.0,84.0,76.0,84.0,142.0,55.0,0.0,63.0,38.0,76.0,73.0,146.0,84.0,84.0,26.0,55.0,99.0
136.0,48.0,40.0,93.0,103.0,65.0,128.0,18.0,89.0,53.0,41.0,76.0,38.0,50.0,18.0,111.0,41.0,30.0,33.0,65.0,76.0,34.0,111.0,107.0,120.0,23.0,40.0,23.0,107.0,18.0,63.0,0.0,77.0,41.0,12.0,111.0,23.0,23.0,65.0,18.0,64.0
185.0,98.0,89.0,142.0,152.0,13.0,177.0,69.0,138.0,40.0,90.0,12.0,87.0,27.0,69.0,160.0,90.0,80.0,82.0,114.0,125.0,44.0,160.0,156.0,169.0,98.0,90.0,98.0,156.0,69.0,38.0,77.0,0.0,90.0,87.0,160.0,98.0,98.0,13.0,69.0,113.0
104.0,42.0,8.0,61.0,71.0,78.0,96.0,23.0,57.0,66.0,32.0,89.0,24.0,63.0,23.0,79.0,10.0,24.0,16.0,33.0,44.0,47.0,79.0,75.0,88.0,51.0,34.0,51.0,75.0,23.0,76.0,41.0,90.0,0.0,42.0,79.0,51.0,51.0,78.0,23.0,32.0
137.0,49.0,41.0,94.0,104.0,75.0,129.0,19.0,90.0,63.0,42.0,86.0,39.0,60.0,19.0,112.0,42.0,31.0,34.0,66.0,77.0,44.0,112.0,108.0,121.0,14.0,41.0,14.0,108.0,19.0,73.0,12.0,87.0,42.0,0.0,112.0,14.0,14.0,75.0,19.0,65.0
50.0,86.0,87.0,22.0,62.0,148.0,42.0,93.0,26.0,136.0,71.0,159.0,73.0,133.0,93.0,0.0,89.0,85.0,86.0,58.0,35.0,117.0,0.0,66.0,34.0,121.0,83.0,121.0,66.0,93.0,146.0,111.0,160.0,79.0,112.0,0.0,121.0,121.0,148.0,93.0,47.0
146.0,58.0,50.0,103.0,113.0,86.0,138.0,29.0,99.0,74.0,51.0,97.0,48.0,71.0,29.0,121.0,52.0,40.0,44.0,75.0,86.0,55.0,121.0,117.0,130.0,0.0,50.0,0.0,117.0,29.0,84.0,23.0,98.0,51.0,14.0,121.0,0.0,0.0,86.0,29.0,74.0
146.0,58.0,50.0,103.0,113.0,86.0,138.0,29.0,99.0,74.0,51.0,97.0,48.0,71.0,29.0,121.0,52.0,40.0,44.0,75.0,86.0,55.0,121.0,117.0,130.0,0.0,50.0,0.0,117.0,29.0,84.0,23.0,98.0,51.0,14.0,121.0,0.0,0.0,86.0,29.0,74.0
173.0,86.0,77.0,130.0,140.0,0.0,165.0,57.0,126.0,28.0,78.0,12.0,75.0,15.0,57.0,148.0,78.0,68.0,70.0,102.0,113.0,32.0,148.0,144.0,157.0,86.0,78.0,86.0,144.0,57.0,26.0,65.0,13.0,78.0,75.0,148.0,86.0,86.0,0.0,57.0,101.0
118.0,30.0,22.0,75.0,85.0,57.0,110.0,0.0,71.0,45.0,23.0,68.0,20.0,42.0,0.0,93.0,23.0,12.0,15.0,47.0,58.0,26.0,93.0,89.0,102.0,29.0,22.0,29.0,89.0,0.0,55.0,18.0,69.0,23.0,19.0,93.0,29.0,29.0,57.0,0.0,46.0
72.0,39.0,40.0,29.0,39.0,101.0,64.0,46.0,25.0,89.0,28.0,112.0,26.0,86.0,46.0,47.0,42.0,38.0,39.0,11.0,12.0,70.0,47.0,43.0,56.0,74.0,36.0,74.0,43.0,46.0,99.0,64.0,113.0,32.0,65.0,47.0,74.0,74.0,101.0,46.0,0.0
