0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,40.0,69.0,87.0,101.0,24.0,65.0,75.0,78.0,50.0,57.0,60.0,152.0,79.0,33.0,81.0,138.0,81.0,77.0,68.0,88.0,88.0,103.0,80.0,85.0,60.0,79.0,70.0,29.0,147.0,80.0,12.0,99.0,119.0,78.0,68.0,109.0,72.0,78.0,152.0,72.0
40.0,0.0,59.0,47.0,91.0,17.0,55.0,65.0,68.0,10.0,47.0,20.0,142.0,69.0,17.0,71.0,128.0,71.0,67.0,58.0,48.0,48.0,93.0,40.0,75.0,20.0,69.0,30.0,27.0,137.0,40.0,28.0,89.0,109.0,38.0,58.0,99.0,62.0,38.0,142.0,62.0
69.0,59.0,0.0,102.0,62.0,46.0,26.0,36.0,40.0,65.0,19.0,75.0,113.0,40.0,42.0,48.0,99.0,48.0,38.0,3.0,103.0,103.0,64.0,95.0,46.0,75.0,40.0,85.0,56.0,108.0,95.0,60.0,60.0,80.0,93.0,3.0,70.0,33.0,93.0,113.0,33.0
87.0,47.0,102.0,0.0,134.0,64.0,98.0,108.0,111.0,48.0,90.0,31.0,185.0,112.0,60.0,114.0,171.0,114.0,110.0,101.0,20.0,20.0,136.0,13.0,118.0,31.0,112.0,26.0,74.0,180.0,13.0,75.0,132.0,152.0,31.0,101.0,142.0,105.0,9.0,185.0,105.0
101.0,91.0,62.0,134.0,0.0,78.0,36.0,38.0,31.0,97.0,44.0,107.0,57.0,49.0,74.0,39.0,43.0,42.0,28.0,61.0,135.0,135.0,20.0,127.0,16.0,107.0,49.0,117.0,88.0,52.0,127.0,92.0,2.0,24.0,125.0,61.0,14.0,45.0,125.0,57.0,45.0
24.0,17.0,46.0,64.0,78.0,0.0,42.0,52.0,55.0,27.0,34.0,37.0,129.0,56.0,10.0,58.0,115.0,58.0,54.0,45.0,65.0,65.0,80.0,57.0,62.0,37.0,56.0,47.0,10.0,124.0,57.0,15.0,76.0,96.0,55.0,45.0,86.0,49.0,55.0,129.0,49.0
65.0,55.0,26.0,98.0,36.0,42.0,0.0,10.0,26.0,61.0,8.0,71.0,87.0,21.0,38.0,34.0,73.0,34.0,12.0,25.0,99.0,99.0,38.0,91.0,20.0,71.0,21.0,81.0,52.0,82.0,91.0,56.0,34.0,54.0,89.0,25.0,44.0,17.0,89.0,87.0,17.0
75.0,65.0,36.0,108.0,38.0,52.0,10.0,0.0,36.0,71.0,18.0,81.0,90.0,11.0,48.0,44.0,76.0,44.0,10.0,35.0,109.0,109.0,40.0,101.0,22.0,81.0,11.0,91.0,62.0,85.0,101.0,66.0,36.0,57.0,99.0,35.0,47.0,8.0,99.0,90.0,8.0
78.0,68.0,40.0,111.0,31.0,55.0,26.0,36.0,0.0,74.0,21.0,84.0,82.0,47.0,51.0,8.0,68.0,19.0,26.0,39.0,112.0,112.0,33.0,104.0,15.0,84.0,47.0,94.0,65.0,77.0,104.0,69.0,29.0,49.0,102.0,39.0,39.0,43.0,102.0,82.0,43.0
50.0,10.0,65.0,48.0,97.0,27.0,61.0,71.0,74.0,0.0,53.0,21.0,148.0,75.0,23.0,77.0,134.0,77.0,73.0,64.0,49.0,49.0,99.0,41.0,81.0,21.0,75.0,31.0,37.0,143.0,41.0,38.0,95.0,115.0,39.0,64.0,105.0,68.0,39.0,148.0,68.0
57.0,47.0,19.0,90.0,44.0,34.0,8.0,18.0,21.0,53.0,0.0,63.0,95.0,26.0,30.0,29.0,81.0,29.0,20.0,18.0,91.0,91.0,46.0,83.0,28.0,63.0,26.0,73.0,44.0,90.0,83.0,48.0,42.0,62.0,81.0,18.0,52.0,22.0,81.0,95.0,22.0
60.0,20.0,75.0,31.0,107.0,37.0,71.0,81.0,84.0,21.0,63.0,0.0,158.0,85.0,33.0,87.0,144.0,87.0,83.0,74.0,32.0,32.0,109.0,24.0,91.0,0.0,85.0,10.0,47.0,153.0,24.0,48.0,105.0,125.0,18.0,74.0,115.0,78.0,22.0,158.0,78.0
152.0,142.0,113.0,185.0,57.0,129.0,87.0,90.0,82.0,148.0,95.0,158.0,0.0,101.0,125.0,90.0,38.0,93.0,80.0,112.0,186.0,186.0,77.0,178.0,69.0,158.0,101.0,168.0,139.0,9.0,178.0,143.0,55.0,36.0,176.0,112.0,44.0,97.0,176.0,0.0,97.0
79.0,69.0,40.0,112.0,49.0,56.0,21.0,11.0,47.0,75.0,26.0,85.0,101.0,0.0,52.0,55.0,87.0,55.0,21.0,39.0,113.0,113.0,51.0,105.0,33.0,85.0,0.0,95.0,66.0,96.0,105.0,70.0,47.0,68.0,103.0,39.0,58.0,12.0,103.0,101.0,12.0
33.0,17.0,42.0,60.0,74.0,10.0,38.0,48.0,51.0,23.0,30.0,33.0,125.0,52.0,0.0,54.0,111.0,54.0,50.0,41.0,61.0,61.0,76.0,53.0,58.0,33.0,52.0,43.0,20.0,120.0,53.0,21.0,72.0,92.0,51.0,41.0,82.0,45.0,51.0,125.0,45.0
81.0,71.0,48.0,114.0,39.0,58.0,34.0,44.0,8.0,77.0,29.0,87.0,90.0,55.0,54.0,0.0,76.0,16.0,34.0,47.0,115.0,115.0,41.0,107.0,23.0,87.0,55.0,97.0,68.0,85.0,107.0,72.0,37.0,57.0,105.0,47.0,47.0,51.0,105.0,90.0,51.0
138.0,128.0,99.0,171.0,43.0,115.0,73.0,76.0,68.0,134.0,81.0,144.0,38.0,87.0,111.0,76.0,0.0,79.0,66.0,98.0,172.0,172.0,63.0,164.0,55.0,144.0,87.0,154.0,125.0,33.0,164.0,129.0,41.0,19.0,162.0,98.0,29.0,83.0,162.0,38.0,83.0
81.0,71.0,48.0,114.0,42.0,58.0,34.0,44.0,19.0,77.0,29.0,87.0,93.0,55.0,54.0,16.0,79.0,0.0,34.0,47.0,115.0,115.0,44.0,107.0,26.0,87.0,55.0,97.0,68.0,88.0,107.0,72.0,40.0,60.0,105.0,47.0,50.0,51.0,105.0,93.0,51.0
77.0,67.0,38.0,110.0,28.0,54.0,12.0,10.0,26.0,73.0,20.0,83.0,80.0,21.0,50.0,34.0,66.0,34.0,0.0,37.0,111.0,111.0,30.0,103.0,12.0,83.0,21.0,93.0,64.0,75.0,103.0,68.0,26.0,47.0,101.0,37.0,37.0,17.0,101.0,80.0,17.0
68.0,58.0,3.0,101.0,61.0,45.0,25.0,35.0,39.0,64.0,18.0,74.0,112.0,39.0,41.0,47.0,98.0,47.0,37.0,0.0,102.0,102.0,63.0,94.0,45.0,74.0,39.0,84.0,55.0,107.0,94.0,59.0,59.0,79.0,92.0,0.0,69.0,32.0,92.0,112.0,32.0
88.0,48.0,103.0,20.0,135.0,65.0,99.0,109.0,112.0,49.0,91.0,32.0,186.0,113.0,61.0,115.0,172.0,115.0,111.0,102.0,0.0,0.0,137.0,8.0,119.0,32.0,113.0,27.0,75.0,181.0,8.0,76.0,133.0,153.0,32.0,102.0,143.0,106.0,24.0,186.0,106.0
88.0,48.0,103.0,20.0,135.0,65.0,99.0,109.0,112.0,49.0,91.0,32.0,186.0,113.0,61.0,115.0,172.0,115.0,111.0,102.0,0.0,0.0,137.0,8.0,119.0,32.0,113.0,27.0,75.0,181.0,8.0,76.0,133.0,153.0,32.0,102.0,143.0,106.0,24.0,186.0,106.0
103.0,93.0,64.0,136.0,20.0,80.0,38.0,40.0,33.0,99.0,46.0,109.0,77.0,51.0,76.0,41.0,63.0,44.0,30.0,63.0,137.0,137.0,0.0,129.0,18.0,109.0,51.0,119.0,90.0,72.0,129.0,94.0,22.0,44.0,127.0,63.0,34.0,47.0,127.0,77.0,47.0
80.0,40.0,95.0,13.0,127.0,57.0,91.0,101.0,104.0,41.0,83.0,24.0,178.0,105.0,53.0,107.0,164.0,107.0,103.0,94.0,8.0,8.0,129.0,0.0,111.0,24.0,105.0,19.0,67.0,173.0,0.0,68.0,125.0,145.0,24.0,94.0,135.0,98.0,17.0,178.0,98.0
85.0,75.0,46.0,118.0,16.0,62.0,20.0,22.0,15.0,81.0,28.0,91.0,69.0,33.0,58.0,23.0,55.0,26.0,12.0,45.0,119.0,119.0,18.0,111.0,0.0,91.0,33.0,101.0,72.0,64.0,111.0,76.0,14.0,36.0,109.0,45.0,26.0,29.0,109.0,69.0,29.0
60.0,20.0,75.0,31.0,107.0,37.0,71.0,81.0,84.0,21.0,63.0,0.0,158.0,85.0,33.0,87.0,144.0,87.0,83.0,74.0,32.0,32.0,109.0,24.0,91.0,0.0,85.0,10.0,47.0,153.0,24.0,48.0,105.0,125.0,18.0,74.0,115.0,78.0,22.0,158.0,78.0
79.0,69.0,40.0,112.0,49.0,56.0,21.0,11.0,47.0,75.0,26.0,85.0,101.0,0.0,52.0,55.0,87.0,55.0,21.0,39.0,113.0,113.0,51.0,105.0,33.0,85.0,0.0,95.0,66.0,96.0,105.0,70.0,47.0,68.0,103.0,39.0,58.0,12.0,103.0,101.0,12.0
70.0,30.0,85.0,26.0,117.0,47.0,81.0,91.0,94.0,31.0,73.0,10.0,168.0,95.0,43.0,97.0,154.0,97.0,93.0,84.0,27.0,27.0,119.0,19.0,101.0,10.0,95.0,0.0,57.0,163.0,19.0,58.0,115.0,135.0,8.0,84.0,125.0,88.0,17.0,168.0,88.0
29.0,27.0,56.0,74.0,88.0,10.0,52.0,62.0,65.0,37.0,44.0,47.0,139.0,66.0,20.0,68.0,125.0,68.0,64.0,55.0,75.0,75.0,90.0,67.0,72.0,47.0,66.0,57.0,0.0,134.0,67.0,20.0,86.0,106.0,65.0,55.0,96.0,59.0,65.0,139.0,59.0
147.0,137.0,108.0,180.0,52.0,124.0,82.0,85.0,77.0,143.0,90.0,153.0,9.0,96.0,120.0,85.0,33.0,88.0,75.0,107.0,181.0,181.0,72.0,173.0,64.0,153.0,96.0,163.0,134.0,0.0,173.0,138.0,50.0,31.0,171.0,107.0,39.0,92.0,171.0,9.0,92.0
80.0,40.0,95.0,13.0,127.0,57.0,91.0,101.0,104.0,41.0,83.0,24.0,178.0,105.0,53.0,107.0,164.0,107.0,103.0,94.0,8.0,8.0,129.0,0.0,111.0,24.0,105.0,19.0,67.0,173.0,0.0,68.0,125.0,145.0,24.0,94.0,135.0,98.0,17.0,178.0,98.0
12.0,28.0,60.0,75.0,92.0,15.0,56.0,66.0,69.0,38.0,48.0,48.0,143.0,70.0,21.0,72.0,129.0,72.0,68.0,59.0,76.0,76.0,94.0,68.0,76.0,48.0,70.0,58.0,20.0,138.0,68.0,0.0,90.0,110.0,66.0,59.0,100.0,63.0,66.0,143.0,63.0
99.0,89.0,60.0,132.0,2.0,76.0,34.0,36.0,29.0,95.0,42.0,105.0,55.0,47.0,72.0,37.0,41.0,40.0,26.0,59.0,133.0,133.0,22.0,125.0,14.0,105.0,47.0,115.0,86.0,50.0,125.0,90.0,0.0,22.0,123.0,59.0,12.0,43.0,123.0,55.0,43.0
119.0,109.0,80.0,152.0,24.0,96.0,54.0,57.0,49.0,115.0,62.0,125.0,36.0,68.0,92.0,57.0,19.0,60.0,47.0,79.0,153.0,153.0,44.0,145.0,36.0,125.0,68.0,135.0,106.0,31.0,145.0,110.0,22.0,0.0,143.0,79.0,10.0,64.0,143.0,36.0,64.0
78.0,38.0,93.0,31.0,125.0,55.0,89.0,99.0,102.0,39.0,81.0,18.0,176.0,103.0,51.0,105.0,162.0,105.0,101.0,92.0,32.0,32.0,127.0,24.0,109.0,18.0,103.0,8.0,65.0,171.0,24.0,66.0,123.0,143.0,0.0,92.0,133.0,96.0,23.0,176.0,96.0
68.0,58.0,3.0,101.0,61.0,45.0,25.0,35.0,39.0,64.0,18.0,74.0,112.0,39.0,41.0,47.0,98.0,47.0,37.0,0.0,102.0,102.0,63.0,94.0,45.0,74.0,39.0,84.0,55.0,107.0,94.0,59.0,59.0,79.0,92.0,0.0,69.0,32.0,92.0,112.0,32.0
109.0,99.0,70.0,142.0,14.0,86.0,44.0,47.0,39.0,105.0,52.0,115.0,44.0,58.0,82.0,47.0,29.0,50.0,37.0,69.0,143.0,143.0,34.0,135.0,26.0,115.0,58.0,125.0,96.0,39.0,135.0,100.0,12.0,10.0,133.0,69.0,0.0,54.0,133.0,44.0,54.0
72.0,62.0,33.0,105.0,45.0,49.0,17.0,8.0,43.0,68.0,22.0,78.0,97.0,12.0,45.0,51.0,83.0,51.0,17.0,32.0,106.0,106.0,47.0,98.0,29.0,78.0,12.0,88.0,59.0,92.0,98.0,63.0,43.0,64.0,96.0,32.0,54.0,0.0,96.0,97.0,0.0
78.0,38.0,93.0,9.0,125.0,55.0,89.0,99.0,102.0,39.0,81.0,22.0,176.0,103.0,51.0,105.0,162.0,105.0,101.0,92.0,24.0,24.0,127.0,17.0,109.0,22.0,103.0,17.0,65.0,171.0,17.0,66.0,123.0,143.0,23.0,92.0,133.0,96.0,0.0,176.0,96.0
152.0,142.0,113.0,185.0,57.0,129.0,87.0,90.0,82.0,148.0,95.0,158.0,0.0,101.0,125.0,90.0,38.0,93.0,80.0,112.0,186.0,186.0,77.0,178.0,69.0,158.0,101.0,168.0,139.0,9.0,178.0,143.0,55.0,36.0,176.0,112.0,44.0,97.0,176.0,0.0,97.0
72.0,62.0,33.0,105.0,45.0,49.0,17.0,8.0,43.0,68.0,22.0,78.0,97.0,12.0,45.0,51.0,83.0,51.0,17.0,32.0,106.0,106.0,47.0,98.0,29.0,78.0,12.0,88.0,59.0,92.0,98.0,63.0,43.0,64.0,96.0,32.0,54.0,0.0,96.0,97.0,0.0
